scenario,seed,variant,onset_time_s,onset_path_m,left_censored,recovered,right_censored,recovery_start_s,confirmed_s,duration_s,confirmed_phase,observation_end_s,observed_followup_s
hard_contact,7,full_consistency,3.8299999999999086,0.043983815896550905,False,False,True,,,,,5.18999999999988,1.359999999999971
hard_contact,7,matched_scan_speed,0.6849999999999756,0.01344880810295146,False,True,False,4.794999999999888,4.994999999999884,4.109999999999912,scan,5.284999999999878,
hard_contact,7,matched_rocking,0.6799999999999757,0.0134380041524729,False,True,False,2.1399999999999446,2.3399999999999403,1.4599999999999689,scan,3.2599999999999207,
hard_contact,7,matched_rocking,2.5549999999999358,0.050938004310240356,False,True,False,2.964999999999927,3.1649999999999228,0.40999999999999126,stop_tail,3.2599999999999207,
hard_contact,8,full,0.6749999999999758,0.013200387515710812,False,False,True,,,,,5.414999999999875,4.739999999999899
hard_contact,8,baseline,0.6799999999999757,0.0134380041524729,False,True,False,2.0949999999999456,2.2949999999999413,1.4149999999999698,scan,3.2599999999999207,
hard_contact,8,baseline,2.36499999999994,0.04713800431024045,False,True,False,2.9799999999999267,3.1799999999999224,0.6149999999999869,stop_tail,3.2599999999999207,
hard_contact,8,image_only,0.759999999999974,0.015026872112633571,False,True,False,2.0549999999999464,2.254999999999942,1.2949999999999724,scan,3.2599999999999207,
hard_contact,8,no_aperture,0.7649999999999739,0.014997065590258056,False,False,True,,,,,5.254999999999878,4.489999999999904
hard_contact,8,full_consistency,0.6749999999999758,0.013200387515478307,False,True,False,3.614999999999913,3.814999999999909,2.9399999999999373,scan,5.219999999999879,
hard_contact,8,full_consistency,3.8349999999999085,0.04384425053879532,False,False,True,,,,,5.219999999999879,1.3849999999999705
hard_contact,8,matched_scan_speed,0.6849999999999756,0.013397357500577916,False,True,False,4.734999999999889,4.934999999999885,4.049999999999914,scan,5.414999999999875,
hard_contact,8,matched_rocking,0.6799999999999757,0.0134380041524729,False,True,False,2.124999999999945,2.3249999999999407,1.4449999999999692,scan,3.2599999999999207,
hard_contact,8,matched_rocking,2.539999999999936,0.05063800431024037,False,True,False,2.964999999999927,3.1649999999999228,0.42499999999999094,stop_tail,3.2599999999999207,
hard_contact,9,full,0.6749999999999758,0.013338004129215118,False,True,False,5.059999999999882,5.259999999999878,4.3849999999999065,stop_tail,5.264999999999878,
hard_contact,9,baseline,0.6799999999999757,0.0134380041524729,False,True,False,2.0899999999999457,2.2899999999999414,1.40999999999997,scan,3.2599999999999207,
hard_contact,9,baseline,2.35999999999994,0.04703800431024045,False,True,False,2.974999999999927,3.1749999999999226,0.6149999999999869,stop_tail,3.2599999999999207,
hard_contact,9,image_only,0.6949999999999754,0.013738004063639411,False,True,False,2.074999999999946,2.2749999999999417,1.3799999999999706,scan,3.2599999999999207,
hard_contact,9,no_aperture,0.669999999999976,0.013238004102957385,False,False,True,,,,,5.234999999999879,4.564999999999903
hard_contact,9,full_consistency,0.6749999999999758,0.013338004129215118,False,True,False,3.5599999999999143,3.75999999999991,2.8849999999999385,scan,5.2399999999998785,
hard_contact,9,full_consistency,3.7849999999999095,0.04317286043423932,False,True,False,5.009999999999883,5.209999999999879,1.2249999999999739,stop_tail,5.2399999999998785,
