scenario,variant,recorded_n,expected_n,valid_n,complete_n,gaps_n,aborted_n,missing_n,rmse__mean,rmse__min,rmse__max,rmse__n,absolute_mean_bias__mean,absolute_mean_bias__min,absolute_mean_bias__max,absolute_mean_bias__n,peak_absolute_error__mean,peak_absolute_error__min,peak_absolute_error__max,peak_absolute_error__n,bad_path_m__mean,bad_path_m__min,bad_path_m__max,bad_path_m__n,valid_coverage_rate_m_s__mean,valid_coverage_rate_m_s__min,valid_coverage_rate_m_s__max,valid_coverage_rate_m_s__n,valid_coverage_fraction__mean,valid_coverage_fraction__min,valid_coverage_fraction__max,valid_coverage_fraction__n,registered_image_coverage_m__mean,registered_image_coverage_m__min,registered_image_coverage_m__max,registered_image_coverage_m__n,acoustic_coverage_fraction__mean,acoustic_coverage_fraction__min,acoustic_coverage_fraction__max,acoustic_coverage_fraction__n,angular_travel_rad__mean,angular_travel_rad__min,angular_travel_rad__max,angular_travel_rad__n,measured_forward_m__mean,measured_forward_m__min,measured_forward_m__max,measured_forward_m__n,elapsed_s__mean,elapsed_s__min,elapsed_s__max,elapsed_s__n,force_active_fraction__mean,force_active_fraction__min,force_active_fraction__max,force_active_fraction__n,aperture_active_fraction__mean,aperture_active_fraction__min,aperture_active_fraction__max,aperture_active_fraction__n,omega_width_mechanical_mean__mean,omega_width_mechanical_mean__min,omega_width_mechanical_mean__max,omega_width_mechanical_mean__n,omega_width_force_mean__mean,omega_width_force_mean__min,omega_width_force_mean__max,omega_width_force_mean__n,omega_width_complete_mean__mean,omega_width_complete_mean__min,omega_width_complete_mean__max,omega_width_complete_mean__n,controller_p50_ms__mean,controller_p50_ms__min,controller_p50_ms__max,controller_p50_ms__n,controller_p99_ms__mean,controller_p99_ms__min,controller_p99_ms__max,controller_p99_ms__n,controller_max_ms__mean,controller_max_ms__min,controller_max_ms__max,controller_max_ms__n,simulated_deadline_overruns__mean,simulated_deadline_overruns__min,simulated_deadline_overruns__max,simulated_deadline_overruns__n,measured_positive_travel_m__mean,measured_positive_travel_m__min,measured_positive_travel_m__max,measured_positive_travel_m__n,measured_reverse_travel_m__mean,measured_reverse_travel_m__min,measured_reverse_travel_m__max,measured_reverse_travel_m__n,scan_angular_travel_rad__mean,scan_angular_travel_rad__min,scan_angular_travel_rad__max,scan_angular_travel_rad__n,scan_aperture_active_fraction__mean,scan_aperture_active_fraction__min,scan_aperture_active_fraction__max,scan_aperture_active_fraction__n,scan_center_acoustic_bad_fraction__mean,scan_center_acoustic_bad_fraction__min,scan_center_acoustic_bad_fraction__max,scan_center_acoustic_bad_fraction__n,scan_controller_p95_ms__mean,scan_controller_p95_ms__min,scan_controller_p95_ms__max,scan_controller_p95_ms__n,scan_end_s__mean,scan_end_s__min,scan_end_s__max,scan_end_s__n,scan_force_active_fraction__mean,scan_force_active_fraction__min,scan_force_active_fraction__max,scan_force_active_fraction__n,scan_max_abs_angle_rad__mean,scan_max_abs_angle_rad__min,scan_max_abs_angle_rad__max,scan_max_abs_angle_rad__n,scan_omega_width_complete_mean__mean,scan_omega_width_complete_mean__min,scan_omega_width_complete_mean__max,scan_omega_width_complete_mean__n,scan_omega_width_complete_samples__mean,scan_omega_width_complete_samples__min,scan_omega_width_complete_samples__max,scan_omega_width_complete_samples__n,scan_omega_width_force_mean__mean,scan_omega_width_force_mean__min,scan_omega_width_force_mean__max,scan_omega_width_force_mean__n,scan_omega_width_force_samples__mean,scan_omega_width_force_samples__min,scan_omega_width_force_samples__max,scan_omega_width_force_samples__n,scan_omega_width_mechanical_mean__mean,scan_omega_width_mechanical_mean__min,scan_omega_width_mechanical_mean__max,scan_omega_width_mechanical_mean__n,scan_omega_width_mechanical_samples__mean,scan_omega_width_mechanical_samples__min,scan_omega_width_mechanical_samples__max,scan_omega_width_mechanical_samples__n,scan_required_acoustic_bad_fraction__mean,scan_required_acoustic_bad_fraction__min,scan_required_acoustic_bad_fraction__max,scan_required_acoustic_bad_fraction__n,scan_samples__mean,scan_samples__min,scan_samples__max,scan_samples__n,recovery_events,recovery_confirmed,recovery_unconfirmed,recovery_no_deficit_runs,recovery_median_s
shadow,full,10,10,10,0,10,0,0,0.12175535097427323,0.12105879632349292,0.1224407501005476,10,0.11892210399238021,0.11821739991644126,0.1195863618713481,10,0.14956377797265175,0.14691297673026416,0.15490410650123732,10,0.0,0.0,0.0,10,0.008053691275167783,0.008053691275167784,0.008053691275167784,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.026136525123499836,0.024792059542174307,0.027743357119482687,10,0.06000000000000001,0.06,0.06,10,7.45,7.45,7.45,10,0.8653020134228188,0.8624161073825504,0.8684563758389262,10,0.04181208053691275,0.04161073825503356,0.042281879194630875,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,0.029571857850472588,0.02953850673660613,0.029596880912860345,10,1.9372405135072768,1.921133603900671,1.9567584386095405,10,3.0504480346571645,2.4843155639246106,3.794490599539128,10,3.8532842183485627,2.5992970913648605,4.668005043640733,10,0.0,0.0,0.0,10,0.06027459183086446,0.0602712854281703,0.06028022670370851,10,0.0,0.0,0.0,10,0.0260804286963933,0.02479205759462782,0.027743340015354133,10,0.04326388888888889,0.043055555555555555,0.04375,10,1.0,1.0,1.0,10,2.548433942720294,2.4064313271082938,3.4905099193565547,10,7.19499999999996,7.194999999999959,7.194999999999959,10,0.860625,0.8576388888888888,0.8638888888888889,10,0.02608042869639331,0.02479205759462778,0.027743340015354143,10,0.029571857850472588,0.02953850673660613,0.029596880912860345,10,180.0,180.0,180.0,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,180.0,180.0,180.0,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,180.0,180.0,180.0,10,1.0,1.0,1.0,10,1440.0,1440.0,1440.0,10,10,0,10,0,
shadow,full_consistency,10,10,10,0,10,0,0,0.12175535060726465,0.12105879487272396,0.12244075004707829,10,0.11892210364363738,0.11821739848143746,0.11958636182120913,10,0.14956377797052783,0.14691297671705517,0.15490410653378017,10,0.0,0.0,0.0,10,0.008053691275167783,0.008053691275167784,0.008053691275167784,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.02613652393133827,0.024792059254302366,0.027743357111975914,10,0.06000000000000001,0.06,0.06,10,7.45,7.45,7.45,10,0.8653020134228188,0.8624161073825504,0.8684563758389262,10,0.04181208053691275,0.04161073825503356,0.042281879194630875,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,0.029571857870144103,0.029538506749929163,0.02959688091285784,10,2.084758784621954,1.9043416250497103,3.461316111497581,10,2.9237744375131998,2.458409541286528,4.579724196810274,10,3.6356531782075763,2.515713917091489,5.175234982743859,10,0.4,0.0,2.0,10,0.06027459183086446,0.0602712854281702,0.06028022670370851,10,0.0,0.0,0.0,10,0.02608042750419982,0.024792057306755835,0.027743340007847346,10,0.04326388888888889,0.043055555555555555,0.04375,10,1.0,1.0,1.0,10,2.740732952952385,2.385945140849799,4.448592849075794,10,7.19499999999996,7.194999999999959,7.194999999999959,10,0.860625,0.8576388888888888,0.8638888888888889,10,0.026080427504199838,0.024792057306755832,0.02774334000784737,10,0.029571857870144103,0.029538506749929163,0.02959688091285784,10,180.0,180.0,180.0,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,180.0,180.0,180.0,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,180.0,180.0,180.0,10,1.0,1.0,1.0,10,1440.0,1440.0,1440.0,10,10,0,10,0,
shadow,matched_scan_speed,10,10,10,0,10,0,0,0.06098593997893227,0.0593950218973903,0.06231193608542911,10,0.06005655072588859,0.058442303229371904,0.06140350345698618,10,0.07505464080280669,0.07340920028835907,0.07643046216919114,10,0.0,0.0,0.0,10,0.008053691275167783,0.008053691275167784,0.008053691275167784,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,7.45,7.45,7.45,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.3781066052615643,1.2730649905279279,2.2895230213180184,10,2.1401835349388416,1.4564902870915826,2.6219066092744465,10,2.618546155281365,1.5596679877489805,3.8032610900700092,10,0.0,0.0,0.0,10,0.060274593461325646,0.06027128701730658,0.06028022778224907,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.0,1.0,1.0,10,1.6867923270910978,1.4032464823685586,2.543212193995714,10,7.19499999999996,7.194999999999959,7.194999999999959,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,1.0,1.0,1.0,10,1440.0,1440.0,1440.0,10,10,0,10,0,
shadow,matched_rocking,10,10,10,0,10,0,0,0.06098282740823082,0.059415145766184826,0.06228600003794264,10,0.06005391089944082,0.05846367897552956,0.06138062208772161,10,0.07505432585302296,0.07340852930218178,0.07643046216919114,10,0.0,0.0,0.0,10,0.01840490797546012,0.01840490797546012,0.01840490797546012,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.4018836547620595,1.2783260317519307,2.330772578716278,10,2.143321419833228,1.4258956350386143,2.8121991618536413,10,2.3538923589512706,1.4392458833754063,2.9371839482337236,10,0.0,0.0,0.0,10,0.060781466524967874,0.06078146652496788,0.06078146652496788,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.0,1.0,1.0,10,1.9516194611787792,1.4004574972204862,2.5761775905266404,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,1.0,1.0,1.0,10,602.0,602.0,602.0,10,10,0,10,0,
wrong_direction,baseline,10,10,10,0,10,0,0,0.20425160924505695,0.1993369406641848,0.20826057573675874,10,0.00034661306797206825,1.8542657936689847e-05,0.0013562377894852503,10,0.3170317337274679,0.30897650602449334,0.32377291208209247,10,0.0034699999999999237,0.0006999999999999923,0.005899999999999871,10,0.017340490797546033,0.016595092024539914,0.018190184049079756,10,0.9421666666666682,0.9016666666666688,0.9883333333333335,10,0.055118004310240276,0.05303800431024033,0.0578380043102402,10,0.9421666666666682,0.9016666666666688,0.9883333333333335,10,0.01572226572952471,0.010809106377494066,0.019198312511226806,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.256569370161742,1.237898482941091,1.2735455529764295,10,1.7967696739360695,1.3706070417538285,2.5059105549007654,10,1.9943535793572664,1.3972558081150055,2.862142864614725,10,0.0,0.0,0.0,10,0.060781466524967874,0.060781466524967874,0.06078146652496788,10,0.0,0.0,0.0,10,0.01572226572952471,0.010809106377494071,0.019198312511226803,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.5591881494037807,1.3433626620098948,2.2830875357612963,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.01572226572952471,0.010809106377494066,0.019198312511226806,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.05598006644518273,0.009966777408637873,0.09634551495016612,10,602.0,602.0,602.0,10,10,10,0,0,0.17249999999999632
wrong_direction,image_only,10,10,10,0,10,0,0,1.029463066272415,0.9912554605911091,1.0984083219925675,10,0.5696098252790682,0.5456517863825286,0.6199304150511582,10,1.9043785233627357,1.8234906280456018,1.9852886373217844,10,0.003429999627185612,0.0003999999999999976,0.005999997930651577,10,0.01734480793846281,0.01653905116978512,0.018282208588957054,10,0.9428333395469064,0.9000000344891403,0.9933333333333334,10,0.05517738197810965,0.05297725884158687,0.05783800200254463,10,0.9428333395469064,0.9000000344891403,0.9933333333333334,10,0.03072251117565685,0.022522664195825038,0.037972744483805165,10,0.06000000000000001,0.06,0.06,10,3.2615000000000003,3.2600000000000002,3.265,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,1.7812008038163185,1.707265037111938,1.821872079744935,10,2.4886803433764726,2.169514149427414,3.9168267347849914,10,2.871207520365715,2.2514830343425274,4.527207929641008,10,0.0,0.0,0.0,10,0.060790843398266535,0.06075077630550052,0.060839738097182516,10,0.0,0.0,0.0,10,0.029965620138173554,0.021734552670160067,0.036401386370024484,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.28555494453758,2.0520505495369434,3.31540962215513,10,3.006499999999926,3.004999999999926,3.009999999999926,10,0.0,0.0,0.0,10,0.015493182857695919,0.007104319180814636,0.02524170785098062,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.05528696495374732,0.0049833887043189366,0.0978441127694859,10,602.3,602.0,603.0,10,10,10,0,0,0.17249999999999632
wrong_direction,no_aperture,10,10,9,0,9,1,0,0.2034115673642684,0.19625380793577293,0.20790077769087198,10,0.0032192096744703956,0.0017666741431079814,0.005983048919090212,10,0.3190724216613158,0.3133443405432592,0.32542887992625547,10,0.003408668226651891,0.0005999952523814828,0.00593732588620257,10,0.017093680813776515,0.01599487399816492,0.018082193226063473,10,0.9431888628891351,0.9010445685632905,0.9900000791269753,10,0.05554511528585313,0.0526492859383097,0.05823913448738778,10,0.9431888628891351,0.9010445685632905,0.9900000791269753,10,0.0104131947567299,0.008244370647332066,0.013958664851285133,10,0.06000000000000001,0.06,0.06,10,3.3115,3.2800000000000002,3.38,10,0.7193769184604738,0.658284023668639,0.7625570776255708,10,0.0,0.0,0.0,10,0.029999999999999992,0.02999999999999999,0.03,10,0.029999999999999992,0.02999999999999999,0.03,10,0.029999999999999992,0.02999999999999999,0.03,10,1.7827499192208052,1.6797269927337766,1.8702595261856914,10,2.813041227171195,2.294726800173521,4.146533368621021,10,3.380928048864007,2.3723358754068613,4.891367862001061,10,0.0,0.0,0.0,10,0.06078431066011334,0.06074432349385726,0.060835531781356596,10,0.0,0.0,0.0,10,0.010412068472919409,0.00824310218459794,0.013958664851284622,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.344223536783829,2.085478196386248,3.141348052304237,10,3.056499999999925,3.0249999999999257,3.1249999999999236,10,0.728962206872389,0.7108626198083067,0.7549019607843137,10,0.009787507556556605,0.007941941262163564,0.013955589014456525,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.4,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.4,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.4,76.0,78.0,10,0.05500800235700337,0.008237232289950576,0.09744408945686901,10,612.3,606.0,626.0,10,10,10,0,0,0.17499999999999627
wrong_direction,full,10,10,9,0,9,1,0,0.2034321112026532,0.19627506799376765,0.20792334795981152,10,0.003332853391875476,0.0018129744136224388,0.006182140577519591,10,0.31907227150134615,0.31323795995339143,0.3254502559609391,10,0.0034006310069459684,0.0005999952523814828,0.005837325946269789,10,0.017098670743657535,0.01602445977921012,0.018082193226063473,10,0.9433228165509006,0.9027112342288368,0.9900000791269753,10,0.05547780886552065,0.05264928593866554,0.05823913329290309,10,0.9433228165509006,0.9027112342288368,0.9900000791269753,10,0.010481463668208055,0.008227213487187291,0.01418328138096236,10,0.06000000000000001,0.06,0.06,10,3.311,3.2800000000000002,3.38,10,0.7187170691197589,0.658284023668639,0.7625570776255708,10,0.0,0.0,0.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,0.029921707171758172,0.029900586528376676,0.02994627313163175,10,1.7916582408361137,1.6813060501590371,1.9348765490576625,10,2.793536964338273,2.461055431049317,3.7144742999225846,10,3.1778816133737564,2.538893138989806,4.700715187937021,10,0.0,0.0,0.0,10,0.06078771093958037,0.06074432355610515,0.06083553178170805,10,0.0,0.0,0.0,10,0.010480987871117406,0.008226488904173159,0.014183281380961992,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.429467054316773,2.2519382764585316,3.0086913378909226,10,3.0559999999999254,3.0249999999999257,3.1249999999999236,10,0.7282568661440876,0.7108626198083067,0.7549019607843137,10,0.010123452492301874,0.008217597714995598,0.014181091028201113,10,0.029921707171758172,0.029900586528376676,0.02994627313163175,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.054854409827008364,0.008237232289950576,0.09584664536741214,10,612.2,606.0,626.0,10,10,10,0,0,0.17499999999999627
wrong_direction,full_consistency,10,10,9,0,9,1,0,0.20307267205298635,0.19590679136690198,0.20769243028755888,10,0.002526947580091221,0.0013541113265286276,0.005082342442766759,10,0.3191169771834319,0.3136519182046209,0.3254502559609391,10,0.0033855361292008225,0.0005999952523814828,0.0057626249958575015,10,0.017103163700020872,0.016046560652113163,0.018082193226063473,10,0.943574397846653,0.9039562500690417,0.9900000791269753,10,0.055477808865502576,0.052649285938688103,0.05823913329290309,10,0.943574397846653,0.9039562500690417,0.9900000791269753,10,0.010806104913527861,0.008676206810976401,0.014183281380957901,10,0.06000000000000001,0.06,0.06,10,3.311,3.2800000000000002,3.38,10,0.7151069717169866,0.6553254437869822,0.7625570776255708,10,0.0,0.0,0.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,0.02992379420532592,0.029901866881839483,0.029948507529610098,10,1.7766033881343901,1.6614224296063185,1.9257800886407495,10,2.915717825759202,2.404092042706907,4.028927027247843,10,3.4151916624978185,2.4856291711330414,5.2605289965868,10,0.1,0.0,1.0,10,0.06078771093958159,0.0607443235562006,0.060835531781730616,10,0.0,0.0,0.0,10,0.010805671375038508,0.008675827465655754,0.014183281380957528,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.3589353566057976,2.2604680852964516,2.5405437685549264,10,3.0559999999999254,3.0249999999999257,3.1249999999999236,10,0.7243531543112967,0.7038834951456311,0.75,10,0.010670801112314022,0.008675827465283071,0.014181091028196573,10,0.02992379420532592,0.029901866881839483,0.029948507529610098,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.05453285312032805,0.008237232289950576,0.09424920127795527,10,612.2,606.0,626.0,10,10,10,0,0,0.17499999999999627
wrong_direction,matched_scan_speed,10,10,9,0,9,1,0,0.20282083697621048,0.19626128795614778,0.20752728239773108,10,0.0005120631419909438,6.077682270675995e-05,0.0013334899199854832,10,0.31889099951608024,0.31344427085035154,0.32496840400948424,10,0.0034331562762800402,0.000799993653179655,0.005762624995858084,10,0.017088668758318246,0.016046560652112993,0.018021310912274074,10,0.942780728728666,0.9039562500690319,0.9866667724470057,10,0.0554780659998129,0.05265185728276173,0.05823913329274104,10,0.942780728728666,0.9039562500690319,0.9866667724470057,10,0.01644563407333486,0.011033832694575923,0.020651889493327604,10,0.06000000000000001,0.06,0.06,10,3.311,3.2800000000000002,3.38,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2472159462049603,1.2245335383340716,1.2619870249181986,10,1.6876045814715326,1.3649355503730476,2.3700849269516766,10,1.7895097145810723,1.4172950759530067,2.5862560141831636,10,0.0,0.0,0.0,10,0.06078796807387273,0.060744323555943114,0.06083810312580532,10,0.0,0.0,0.0,10,0.016445634073334863,0.01103383269457592,0.020651889493327618,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.5782429662067416,1.3271023402921855,2.210591163020581,10,3.0559999999999254,3.0249999999999257,3.1249999999999236,10,0.0,0.0,0.0,10,0.01644563407333486,0.011033832694575923,0.020651889493327604,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.055355805521800736,0.011532125205930808,0.09424920127795527,10,612.2,606.0,626.0,10,10,10,0,0,0.17499999999999627
wrong_direction,matched_rocking,10,10,10,0,10,0,0,0.20429020258206454,0.19938788382994813,0.20827028146223045,10,0.0003810378121947665,1.53552076631346e-05,0.0014302068579061758,10,0.3172478700339729,0.30924293563941774,0.3239872921591589,10,0.003919999999999912,0.0015999999999999764,0.006199999999999858,10,0.017202453987730088,0.01650306748466262,0.01791411042944786,10,0.9346666666666682,0.896666666666669,0.9733333333333337,10,0.05479800431024029,0.05223800431024032,0.05703800431024023,10,0.9346666666666682,0.896666666666669,0.9733333333333337,10,0.00948568983816757,0.00758086457748219,0.013080677977667706,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2656959239393473,1.2390280608087778,1.2905464973300695,10,1.7504766045603901,1.3760818168520927,2.6194110349752013,10,2.0012480905279517,1.4183120802044868,2.8168249409645796,10,0.0,0.0,0.0,10,0.060781466524967874,0.060781466524967874,0.06078146652496788,10,0.0,0.0,0.0,10,0.009485689838167572,0.0075808645774821885,0.013080677977667708,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.4930163358803834,1.3350416324101388,2.2245397442020467,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.00948568983816757,0.00758086457748219,0.013080677977667706,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.06345514950166112,0.024916943521594685,0.10132890365448505,10,602.0,602.0,602.0,10,10,10,0,0,0.18999999999999595
nonmonotonic,baseline,10,10,10,0,10,0,0,0.2041226804018245,0.20042341616416706,0.20919870342966534,10,0.0003071540751353765,3.534325376135366e-05,0.0010381435415304497,10,0.31681954626729236,0.3101938322189608,0.32528135389456736,10,0.0037399999999999144,0.0,0.005799999999999875,10,0.017257668711656467,0.01662576687116568,0.01840490797546012,10,0.9376666666666681,0.9033333333333354,1.0,10,0.0542380043102403,0.05143800431024039,0.05783800431024021,10,0.9266666666666683,0.8900000000000027,0.9800000000000002,10,0.014428894770202238,0.01097425475188119,0.018475148764721776,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2465103063732386,1.220319652929902,1.3053645379841328,10,1.8301793136633933,1.370638266671449,2.689869857858867,10,2.148773893713951,1.3897840399295092,2.887262962758541,10,0.0,0.0,0.0,10,0.060781466524967874,0.060781466524967874,0.06078146652496788,10,0.0,0.0,0.0,10,0.014428894770202238,0.010974254751881199,0.01847514876472178,10,0.0,0.0,0.0,10,0.007973421926910298,0.0,0.07973421926910298,10,1.699043248081577,1.3220040709711611,2.562743879389018,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.014428894770202238,0.01097425475188119,0.018475148764721776,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.07142857142857142,0.018272425249169437,0.1079734219269103,10,602.0,602.0,602.0,10,10,10,0,0,0.22749999999999515
nonmonotonic,image_only,10,10,10,0,10,0,0,1.0121929246361503,0.8758509511929563,1.5329477970413297,10,0.5546883712630928,0.4678833821918341,0.8787635829303183,10,1.8753771142976354,1.6015245283080422,2.8130679838831316,10,0.0037199999823283847,0.0,0.005799999959278837,10,0.017263803686402335,0.016625766883656797,0.01840490797546012,10,0.938000000294527,0.9033333340120194,1.0,10,0.05199299445825749,0.02823800431040291,0.05780042446497469,10,0.8862300074785319,0.4823000718400484,0.9800000000000003,10,0.04397180381545135,0.024534302282957297,0.10649073313704782,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,1.7389368498697877,1.7025639535859227,1.788532012142241,10,2.2824245584197342,2.1329653658904135,3.2349626999348406,10,3.6208638455718756,2.212432911619544,14.108468079939485,10,0.1,0.0,1.0,10,0.06077645605578722,0.06074388667917577,0.06078146603290577,10,0.0,0.0,0.0,10,0.04326608223879991,0.024491129019648672,0.10513527241670556,10,0.0,0.0,0.0,10,0.04950166112956811,0.0,0.4950166112956811,10,2.0437762863002717,1.9870668649673462,2.120470919180661,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.02617700144681771,0.010882725929299996,0.09213364570286349,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.11179401993355483,0.018272425249169437,0.5149501661129569,10,602.0,602.0,602.0,10,10,9,1,0,0.20499999999999563
nonmonotonic,no_aperture,10,10,10,0,10,0,0,0.20238565209690623,0.19784714389418018,0.20683359499742507,10,0.0014726768352334846,8.093922897231654e-05,0.010070305070775908,10,0.32056264499616616,0.31022076011676214,0.35434932534288155,10,0.0036004653475105023,0.0,0.005587674669068982,10,0.016876059632304753,0.016242485173412244,0.017954198473009966,10,0.9399922442081584,0.9068720888488503,1.0,10,0.05490183541766882,0.05301082137863735,0.0583806888850926,10,0.9294971344489966,0.8950489024083822,0.9799999999851273,10,0.01822257042385596,0.010771891587575987,0.028307278708166073,10,0.06000000000000001,0.06,0.06,10,3.3425000000000002,3.275,3.52,10,0.699401055622032,0.65424739195231,0.7606060606060606,10,0.0,0.0,0.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000013,10,0.02999999999999999,0.02999999999999999,0.030000000000000013,10,0.02999999999999999,0.02999999999999999,0.030000000000000013,10,1.7268102266825736,1.6355500556528568,1.8482910236343741,10,2.6656652991659917,2.2842106642201543,3.465053846593947,10,3.3541615353897214,2.41172406822443,4.468915984034538,10,0.0,0.0,0.0,10,0.06080237426899143,0.06072402918184199,0.06083282283273206,10,0.0,0.0,0.0,10,0.018214878113214466,0.010771891587506452,0.02830717339005332,10,0.0,0.0,0.0,10,0.010856269113149847,0.0,0.10856269113149847,10,2.2059239295776933,2.034848462790251,2.5588295538909733,10,3.0874999999999244,3.019999999999926,3.2649999999999206,10,0.7315799798362985,0.7069243156199678,0.7706422018348624,10,0.01806824505737008,0.00966185261498121,0.028280667513273114,10,0.02999999999999999,0.02999999999999999,0.03,10,77.3,76.0,82.0,10,0.02999999999999999,0.02999999999999999,0.03,10,77.3,76.0,82.0,10,0.02999999999999999,0.02999999999999999,0.03,10,77.3,76.0,82.0,10,0.07301357969961682,0.01818181818181818,0.13302752293577982,10,618.5,605.0,654.0,10,10,10,0,0,0.22749999999999515
