t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
6.7401,0.049348,0.049862,-0.514,0.01231,-0.62050,-0.00573,-0.66924
6.7601,0.049468,0.050016,-0.548,-0.00031,-0.63968,-0.01936,-0.68115
6.7801,0.049333,0.049926,-0.593,-0.01322,-0.64680,-0.03397,-0.73082
6.8001,0.048940,0.049549,-0.609,-0.02611,-0.64156,-0.04703,-0.65273
6.8201,0.048291,0.048878,-0.588,-0.03878,-0.62398,-0.05848,-0.57245
6.8401,0.047392,0.047934,-0.542,-0.05098,-0.59427,-0.06883,-0.51753
6.8601,0.046256,0.046754,-0.499,-0.06248,-0.55292,-0.07886,-0.50175
6.8801,0.044899,0.045361,-0.461,-0.07303,-0.50071,-0.08823,-0.46845
6.9001,0.043343,0.043765,-0.422,-0.08244,-0.43859,-0.09629,-0.40312
6.9201,0.041610,0.041980,-0.370,-0.09051,-0.36772,-0.10242,-0.30633
6.9401,0.039731,0.040031,-0.300,-0.09710,-0.28950,-0.10637,-0.19745
6.9601,0.037738,0.037958,-0.220,-0.10205,-0.20551,-0.10852,-0.10768
6.9801,0.035661,0.035815,-0.153,-0.10529,-0.11730,-0.10963,-0.05552
7.0001,0.033538,0.033633,-0.094,-0.10673,-0.02668,-0.10917,0.02321
7.0201,0.031404,0.031437,-0.032,-0.10635,0.06458,-0.10665,0.12615
7.0401,0.029294,0.029257,0.037,-0.10415,0.15475,-0.10199,0.23281
7.0601,0.027250,0.027130,0.120,-0.10019,0.24170,-0.09502,0.34835
7.0801,0.025301,0.025104,0.198,-0.09452,0.32403,-0.08680,0.41127
7.1001,0.023480,0.023219,0.261,-0.08726,0.40010,-0.07757,0.46123
7.1201,0.021820,0.021499,0.322,-0.07857,0.46821,-0.06684,0.53639
7.1401,0.020347,0.019963,0.383,-0.06860,0.52720,-0.05478,0.60342
7.1601,0.019084,0.018641,0.443,-0.05756,0.57587,-0.04172,0.65288
7.1801,0.018050,0.017553,0.497,-0.04564,0.61330,-0.02802,0.68473
7.2001,0.017262,0.016726,0.535,-0.03310,0.63879,-0.01440,0.68121
7.2201,0.016729,0.016166,0.562,-0.02017,0.65191,-0.00071,0.68450
7.2401,0.016456,0.015886,0.570,-0.00711,0.65248,0.01237,0.65387
7.2601,0.016444,0.015870,0.574,0.00584,0.64059,0.02541,0.65227
7.2801,0.016687,0.016098,0.589,0.01843,0.61656,0.03867,0.66295
7.3001,0.017177,0.016598,0.579,0.03043,0.58099,0.05000,0.56665
7.3201,0.017899,0.017372,0.527,0.04160,0.53475,0.05885,0.44207
7.3401,0.018835,0.018382,0.453,0.05176,0.47875,0.06620,0.36747
7.3601,0.019961,0.019578,0.383,0.06070,0.41445,0.07282,0.33123
7.3801,0.021256,0.020923,0.333,0.06830,0.34291,0.07895,0.30654
7.4001,0.022683,0.022402,0.282,0.07439,0.26610,0.08330,0.21765
7.4201,0.024219,0.024004,0.215,0.07891,0.18534,0.08533,0.10116
7.4401,0.025829,0.025686,0.142,0.08179,0.10237,0.08568,0.01790
7.4601,0.027478,0.027400,0.078,0.08300,0.01903,0.08481,-0.04388
7.4802,0.029146,0.029115,0.031,0.08255,-0.06359,0.08299,-0.09077
7.5001,0.030771,0.030809,-0.038,0.08049,-0.14245,0.07831,-0.23432
7.5201,0.032347,0.032462,-0.115,0.07689,-0.21718,0.07195,-0.31766
7.5401,0.033837,0.034021,-0.184,0.07184,-0.28603,0.06470,-0.36283
7.5601,0.035213,0.035440,-0.227,0.06549,-0.34761,0.05721,-0.37430
7.5801,0.036450,0.036717,-0.266,0.05798,-0.40081,0.04843,-0.43923
7.6001,0.037526,0.037842,-0.316,0.04952,-0.44459,0.03813,-0.51455
7.6201,0.038425,0.038797,-0.372,0.04027,-0.47833,0.02689,-0.56230
7.6401,0.039133,0.039547,-0.414,0.03046,-0.50150,0.01586,-0.55165
7.6601,0.039641,0.040072,-0.431,0.02028,-0.51386,0.00542,-0.52172
7.6801,0.039943,0.040371,-0.428,0.00999,-0.51536,-0.00453,-0.49759
7.7001,0.040040,0.040467,-0.426,-0.00024,-0.50623,-0.01472,-0.50939
7.7201,0.039935,0.040385,-0.450,-0.01019,-0.48686,-0.02579,-0.55336
7.7401,0.039636,0.040086,-0.451,-0.01966,-0.45792,-0.03499,-0.46005
7.7601,0.039153,0.039568,-0.415,-0.02846,-0.42021,-0.04213,-0.35739
7.7801,0.038504,0.038853,-0.349,-0.03641,-0.37490,-0.04742,-0.26404
7.8001,0.037703,0.037990,-0.287,-0.04341,-0.32295,-0.05235,-0.24655
7.8201,0.036773,0.037026,-0.253,-0.04931,-0.26566,-0.05746,-0.25553
7.8401,0.035738,0.035963,-0.225,-0.05401,-0.20458,-0.06130,-0.19221
7.8601,0.034622,0.034793,-0.170,-0.05747,-0.14103,-0.06255,-0.06263
7.8801,0.033449,0.033554,-0.105,-0.05964,-0.07640,-0.06238,0.00865
7.9001,0.032246,0.032300,-0.054,-0.06053,-0.01223,-0.06171,0.03369
7.9201,0.031036,0.031054,-0.017,-0.06014,0.05023,-0.06025,0.07262
7.9401,0.029846,0.029822,0.024,-0.05854,0.10959,-0.05719,0.15307
7.9601,0.028701,0.028623,0.079,-0.05579,0.16453,-0.05241,0.23932
7.9801,0.027621,0.027490,0.131,-0.05199,0.21410,-0.04686,0.27746
8.0001,0.026628,0.026458,0.169,-0.04727,0.25720,-0.04102,0.29181
8.0201,0.025737,0.025538,0.198,-0.04176,0.29316,-0.03464,0.31922
8.0401,0.024963,0.024739,0.224,-0.03560,0.32136,-0.02763,0.35028
8.0601,0.024316,0.024060,0.256,-0.02895,0.34149,-0.01984,0.38947
8.0801,0.023806,0.023527,0.280,-0.02199,0.35323,-0.01218,0.38332
8.1001,0.023438,0.023148,0.289,-0.01489,0.35661,-0.00492,0.36286
8.1201,0.023211,0.022930,0.282,-0.00779,0.35182,0.00168,0.32992
8.1401,0.023125,0.022849,0.276,-0.00086,0.33919,0.00845,0.33868
8.1601,0.023174,0.022879,0.295,0.00574,0.31931,0.01603,0.37877
8.1801,0.023351,0.023056,0.296,0.01187,0.29286,0.02192,0.29477
8.2001,0.023645,0.023383,0.262,0.01741,0.26065,0.02586,0.19680
8.2201,0.024043,0.023835,0.208,0.02226,0.22360,0.02863,0.13825
8.2401,0.024530,0.024362,0.168,0.02633,0.18273,0.03151,0.14439
8.2601,0.025090,0.024947,0.143,0.02955,0.13916,0.03410,0.12914
8.2801,0.025707,0.025588,0.120,0.03189,0.09388,0.03564,0.07739
8.3001,0.026360,0.026279,0.081,0.03331,0.04820,0.03554,-0.00500
8.3201,0.027033,0.026994,0.039,0.03382,0.00305,0.03459,-0.04789
8.3401,0.027706,0.027704,0.002,0.03344,-0.04043,0.03304,-0.07722
8.3601,0.028364,0.028391,-0.027,0.03222,-0.08140,0.03091,-0.10660
8.3801,0.028989,0.029044,-0.054,0.03021,-0.11891,0.02801,-0.14496
8.4001,0.029568,0.029651,-0.083,0.02749,-0.15225,0.02427,-0.18718
8.4201,0.030085,0.030201,-0.116,0.02415,-0.18072,0.01979,-0.22392
8.4401,0.030530,0.030669,-0.139,0.02029,-0.20391,0.01526,-0.22662
8.4601,0.030894,0.031053,-0.158,0.01602,-0.22144,0.01039,-0.24346
8.4801,0.031169,0.031343,-0.174,0.01147,-0.23311,0.00537,-0.25097
8.5001,0.031352,0.031534,-0.182,0.00675,-0.23893,0.00046,-0.24560
8.5201,0.031439,0.031622,-0.183,0.00195,-0.23901,-0.00430,-0.23755
8.5401,0.031430,0.031619,-0.189,-0.00278,-0.23361,-0.00929,-0.24970
8.5601,0.031329,0.031543,-0.214,-0.00735,-0.22312,-0.01495,-0.28320
8.5801,0.031138,0.031352,-0.214,-0.01167,-0.20803,-0.01897,-0.20076
8.6001,0.030864,0.031043,-0.179,-0.01565,-0.18897,-0.02127,-0.11488
8.6201,0.030515,0.030656,-0.142,-0.01921,-0.16661,-0.02355,-0.11424
8.6401,0.030099,0.030221,-0.122,-0.02230,-0.14171,-0.02619,-0.13198
8.6601,0.029626,0.029742,-0.116,-0.02487,-0.11503,-0.02874,-0.12736
8.6801,0.029108,0.029209,-0.102,-0.02689,-0.08738,-0.03016,-0.07123
8.7001,0.028554,0.028629,-0.075,-0.02836,-0.05954,-0.03054,-0.01889
8.7201,0.027977,0.028020,-0.043,-0.02928,-0.03228,-0.03034,0.00997
8.7401,0.027386,0.027411,-0.025,-0.02966,-0.00626,-0.03027,0.00358
8.7601,0.026793,0.026804,-0.011,-0.02954,0.01780,-0.02975,0.02607
8.7801,0.026208,0.026197,0.011,-0.02897,0.03935,-0.02830,0.07219
8.8001,0.025638,0.025609,0.029,-0.02799,0.05799,-0.02677,0.07683
8.8201,0.025091,0.025048,0.043,-0.02667,0.07335,-0.02504,0.08616
8.8401,0.024573,0.024518,0.055,-0.02508,0.08517,-0.02306,0.09915
8.8601,0.024089,0.024026,0.063,-0.02328,0.09335,-0.02103,0.10178
8.8801,0.023642,0.023576,0.067,-0.02137,0.09789,-0.01905,0.09885
8.9001,0.023235,0.023163,0.072,-0.01939,0.09890,-0.01690,0.10751
8.9201,0.022867,0.022797,0.070,-0.01743,0.09662,-0.01508,0.09108
8.9401,0.022537,0.022464,0.073,-0.01555,0.09137,-0.01305,0.10144
8.9601,0.022244,0.022171,0.073,-0.01379,0.08356,-0.01132,0.08662
8.9801,0.021984,0.021924,0.060,-0.01222,0.07369,-0.01037,0.04740
9.0001,0.021754,0.021704,0.049,-0.01086,0.06230,-0.00931,0.05306
9.0201,0.021548,0.021504,0.044,-0.00973,0.04996,-0.00829,0.05101
9.0401,0.021363,0.021323,0.039,-0.00886,0.03729,-0.00759,0.03490
9.0601,0.021192,0.021160,0.032,-0.00824,0.02486,-0.00726,0.01634
9.0801,0.021031,0.021011,0.020,-0.00786,0.01327,-0.00732,-0.00313
9.1001,0.020876,0.020870,0.006,-0.00770,0.00303,-0.00768,-0.01760
9.1201,0.020722,0.020723,-0.001,-0.00773,-0.00535,-0.00783,-0.00772
9.1401,0.020566,0.020564,0.002,-0.00790,-0.01150,-0.00782,0.00061
9.1601,0.020406,0.020409,-0.004,-0.00817,-0.01508,-0.00837,-0.02745
9.1801,0.020239,0.020248,-0.009,-0.00848,-0.01587,-0.00884,-0.02361
9.2001,0.020066,0.020079,-0.013,-0.00879,-0.01377,-0.00927,-0.02138
9.2201,0.019888,0.019906,-0.017,-0.00902,-0.00878,-0.00967,-0.02015
9.2401,0.019707,0.019715,-0.009,-0.00912,-0.00099,-0.00931,0.01790
9.2601,0.019525,0.019521,0.003,-0.00904,0.00937,-0.00877,0.02717
9.2801,0.019346,0.019337,0.010,-0.00873,0.02200,-0.00832,0.02253
9.3001,0.019177,0.019161,0.016,-0.00815,0.03643,-0.00750,0.04075
9.3201,0.019023,0.019001,0.022,-0.00726,0.05219,-0.00644,0.05307
9.3401,0.018889,0.018857,0.032,-0.00605,0.06867,-0.00483,0.08048
9.3601,0.018783,0.018732,0.050,-0.00451,0.08531,-0.00256,0.11356
9.3801,0.018711,0.018640,0.071,-0.00265,0.10135,0.00003,0.12976
9.4001,0.018679,0.018600,0.079,-0.00047,0.11620,0.00234,0.11504
9.4201,0.018694,0.018605,0.089,0.00199,0.12913,0.00516,0.14138
9.4401,0.018760,0.018639,0.122,0.00468,0.13949,0.00923,0.20343
9.4601,0.018882,0.018737,0.145,0.00755,0.14671,0.01280,0.17825
9.4801,0.019063,0.018926,0.137,0.01053,0.15025,0.01510,0.11495
9.5001,0.019303,0.019190,0.114,0.01353,0.14966,0.01709,0.09972
9.5201,0.019604,0.019498,0.105,0.01648,0.14459,0.01996,0.14330
9.5401,0.019962,0.019849,0.113,0.01928,0.13482,0.02323,0.16364
9.5601,0.020373,0.020259,0.115,0.02184,0.12027,0.02575,0.12629
9.5801,0.020833,0.020731,0.102,0.02406,0.10093,0.02735,0.07994
9.6001,0.021333,0.021256,0.077,0.02585,0.07703,0.02815,0.03970
9.6201,0.021863,0.021809,0.054,0.02711,0.04885,0.02866,0.02586
9.6401,0.022413,0.022374,0.039,0.02778,0.01686,0.02891,0.01250
9.6601,0.022970,0.022950,0.020,0.02777,-0.01836,0.02820,-0.03591
9.6801,0.023519,0.023526,-0.006,0.02702,-0.05612,0.02646,-0.08666
9.7001,0.024046,0.024085,-0.039,0.02551,-0.09560,0.02375,-0.13556
9.7201,0.024534,0.024605,-0.070,0.02319,-0.13587,0.02040,-0.16744
9.7401,0.024969,0.025072,-0.103,0.02007,-0.17607,0.01613,-0.21377
9.7601,0.025332,0.025464,-0.132,0.01616,-0.21499,0.01128,-0.24221
9.7801,0.025610,0.025772,-0.162,0.01149,-0.25184,0.00559,-0.28442
9.8001,0.025787,0.025987,-0.200,0.00611,-0.28543,-0.00118,-0.33860
9.8201,0.025850,0.026080,-0.230,0.00009,-0.31487,-0.00814,-0.34797
9.8401,0.025787,0.026057,-0.270,-0.00645,-0.33915,-0.01614,-0.40005
9.8601,0.025589,0.025898,-0.308,-0.01342,-0.35747,-0.02440,-0.41319
9.8801,0.025248,0.025568,-0.320,-0.02070,-0.36911,-0.03172,-0.36570
9.9001,0.024760,0.025071,-0.310,-0.02814,-0.37342,-0.03858,-0.34301
9.9201,0.024123,0.024422,-0.299,-0.03559,-0.36996,-0.04563,-0.35249
9.9401,0.023338,0.023636,-0.298,-0.04288,-0.35843,-0.05297,-0.36740
9.9601,0.022409,0.022707,-0.298,-0.04987,-0.33869,-0.06000,-0.35137
9.9801,0.021346,0.021626,-0.280,-0.05638,-0.31083,-0.06568,-0.28373
10.0001,0.020159,0.020408,-0.249,-0.06225,-0.27509,-0.07031,-0.23183
10.0201,0.018861,0.019075,-0.213,-0.06733,-0.23192,-0.07413,-0.19071
10.0401,0.017472,0.017651,-0.179,-0.07148,-0.18195,-0.07712,-0.14975
10.0601,0.016010,0.016149,-0.139,-0.07457,-0.12602,-0.07878,-0.08302
10.0801,0.014497,0.014596,-0.099,-0.07649,-0.06497,-0.07934,-0.02788
10.1001,0.012959,0.013012,-0.054,-0.07714,-0.00005,-0.07838,0.04806
10.1201,0.011420,0.011425,-0.006,-0.07647,0.06761,-0.07604,0.11671
10.1401,0.009910,0.009862,0.048,-0.07443,0.13656,-0.07212,0.19612
10.1601,0.008452,0.008352,0.100,-0.07101,0.20560,-0.06691,0.26058
10.1801,0.007077,0.006921,0.157,-0.06621,0.27316,-0.06015,0.33809
10.2001,0.005813,0.005599,0.214,-0.06010,0.33780,-0.05209,0.40292
10.2201,0.004681,0.004411,0.270,-0.05273,0.39826,-0.04280,0.46446
10.2401,0.003711,0.003385,0.326,-0.04421,0.45299,-0.03239,0.52027
10.2601,0.002920,0.002543,0.378,-0.03465,0.50088,-0.01519,0.00000
10.2801,0.002330,0.001910,0.420,-0.02422,0.54069,-0.00380,0.00000
10.3001,0.002000,0.001581,0.419,-0.01309,0.57150,0.00112,0.24602
10.3201,0.002000,0.001518,0.482,-0.00143,0.59246,0.01576,0.73209
10.3401,0.002000,0.001543,0.457,0.01053,0.60294,0.02576,0.50007
10.3601,0.002233,0.001836,0.396,0.02262,0.60255,0.03531,0.47707
10.3801,0.002805,0.002362,0.443,0.03457,0.59109,0.05025,0.74715
10.4001,0.003613,0.003081,0.532,0.04618,0.56861,0.06542,0.75845
10.4201,0.004648,0.004074,0.575,0.05724,0.53534,0.07733,0.59562
10.4401,0.005899,0.005372,0.527,0.06754,0.49178,0.08484,0.37538
10.4601,0.007343,0.006932,0.412,0.07685,0.43882,0.08935,0.22543
10.4801,0.008963,0.008651,0.312,0.08502,0.37729,0.09432,0.24849
10.5001,0.010736,0.010460,0.275,0.09189,0.30823,0.10078,0.32300
10.5201,0.012631,0.012370,0.262,0.09732,0.23304,0.10604,0.26310
10.5402,0.014627,0.014408,0.219,0.10120,0.15290,0.10807,0.10168
10.5601,0.016666,0.016544,0.121,0.10342,0.07038,0.10628,-0.08979
10.5801,0.018743,0.018704,0.039,0.10399,-0.01404,0.10424,-0.10168
10.6001,0.020814,0.020828,-0.014,0.10286,-0.09818,0.10168,-0.12819
10.6201,0.022846,0.022906,-0.060,0.10007,-0.18044,0.09746,-0.21071
10.6401,0.024806,0.024931,-0.125,0.09567,-0.25909,0.09059,-0.34391
10.6601,0.026663,0.026868,-0.205,0.08974,-0.33254,0.08172,-0.44329
10.6801,0.028386,0.028665,-0.279,0.08242,-0.39922,0.07196,-0.48816
10.7001,0.029952,0.030285,-0.333,0.07382,-0.45789,0.06181,-0.50737
10.7201,0.031334,0.031710,-0.377,0.06415,-0.50720,0.05077,-0.55187
10.7401,0.032511,0.032931,-0.420,0.05361,-0.54610,0.03877,-0.59998
10.7601,0.033472,0.033937,-0.465,0.04240,-0.57391,0.02601,-0.63828
10.7801,0.034204,0.034704,-0.500,0.03074,-0.58999,0.01330,-0.63547
10.8001,0.034701,0.035217,-0.517,0.01887,-0.59401,0.00108,-0.61079
10.8201,0.034959,0.035477,-0.518,0.00705,-0.58589,-0.01057,-0.58256
10.8401,0.034984,0.035492,-0.508,-0.00448,-0.56583,-0.02161,-0.55177
10.8601,0.034784,0.035298,-0.514,-0.01550,-0.53424,-0.03307,-0.57335
10.8801,0.034369,0.034863,-0.494,-0.02578,-0.49180,-0.04230,-0.46139
10.9001,0.033758,0.034194,-0.436,-0.03511,-0.43939,-0.04916,-0.34285
10.9201,0.032972,0.033334,-0.361,-0.04330,-0.37819,-0.05462,-0.27294
10.9401,0.032036,0.032331,-0.296,-0.05018,-0.30955,-0.05938,-0.23818
10.9601,0.030975,0.031217,-0.242,-0.05564,-0.23481,-0.06317,-0.18956
10.9801,0.029817,0.030012,-0.195,-0.05956,-0.15540,-0.06558,-0.12039
11.0001,0.028604,0.028735,-0.131,-0.06184,-0.07374,-0.06547,0.00552
11.0201,0.027353,0.027419,-0.065,-0.06249,0.00946,-0.06386,0.08032
11.0401,0.026115,0.026110,0.005,-0.06148,0.09136,-0.06041,0.17274
11.0601,0.024909,0.024840,0.069,-0.05885,0.17099,-0.05567,0.23705
11.0801,0.023770,0.023642,0.128,-0.05467,0.24647,-0.04955,0.30604
11.1001,0.022731,0.022543,0.188,-0.04903,0.31609,-0.04185,0.38491
11.1201,0.021819,0.021568,0.251,-0.04208,0.37845,-0.03272,0.45652
11.1401,0.021056,0.020750,0.306,-0.03395,0.43234,-0.02283,0.49422
11.1601,0.020467,0.020108,0.359,-0.02484,0.47653,-0.01197,0.54300
11.1801,0.020068,0.019669,0.399,-0.01496,0.51016,-0.00087,0.55501
11.2001,0.019872,0.019441,0.431,-0.00451,0.53257,0.01056,0.57169
11.2201,0.019889,0.019435,0.454,0.00626,0.54332,0.02202,0.57294
11.2401,0.020124,0.019628,0.496,0.01714,0.54225,0.03453,0.62537
11.2601,0.020574,0.020068,0.506,0.02788,0.52945,0.04523,0.53531
11.2801,0.021236,0.020756,0.481,0.03824,0.50526,0.05425,0.45089
11.3001,0.022100,0.021670,0.431,0.04802,0.47025,0.06201,0.38794
11.3201,0.023151,0.022770,0.381,0.05699,0.42528,0.06930,0.36434
11.3401,0.024373,0.024031,0.342,0.06497,0.37132,0.07608,0.33937
11.3601,0.025742,0.025437,0.306,0.07179,0.30962,0.08170,0.28088
11.3801,0.027239,0.026981,0.258,0.07732,0.24140,0.08548,0.18890
11.4001,0.028824,0.028634,0.190,0.08142,0.16865,0.08699,0.07539
11.4201,0.030483,0.030363,0.120,0.08403,0.09237,0.08720,0.01042
11.4401,0.032175,0.032104,0.071,0.08510,0.01462,0.08689,-0.01542
11.4601,0.033875,0.033850,0.025,0.08462,-0.06317,0.08487,-0.10071
11.4801,0.035551,0.035584,-0.033,0.08259,-0.13926,0.08071,-0.20823
11.5001,0.037170,0.037278,-0.108,0.07907,-0.21195,0.07440,-0.31559
11.5201,0.038704,0.038879,-0.175,0.07414,-0.27978,0.06735,-0.35244
11.5401,0.040127,0.040347,-0.221,0.06792,-0.34133,0.05982,-0.37656
11.5601,0.041413,0.041677,-0.264,0.06053,-0.39538,0.05101,-0.44059
11.5801,0.042541,0.042858,-0.317,0.05217,-0.44076,0.04068,-0.51651
11.6001,0.043494,0.043863,-0.369,0.04297,-0.47668,0.02974,-0.54687
11.6201,0.044256,0.044660,-0.404,0.03317,-0.50244,0.01900,-0.53698
11.6401,0.044818,0.045240,-0.422,0.02295,-0.51758,0.00834,-0.53306
11.6601,0.045173,0.045607,-0.434,0.01253,-0.52191,-0.00238,-0.53611
11.6801,0.045319,0.045756,-0.437,0.00214,-0.51546,-0.01276,-0.51891
11.7001,0.045260,0.045718,-0.458,-0.00801,-0.49848,-0.02387,-0.55556
11.7201,0.045002,0.045465,-0.464,-0.01772,-0.47150,-0.03355,-0.48404
11.7401,0.044555,0.044983,-0.428,-0.02681,-0.43514,-0.04089,-0.36656
11.7601,0.043934,0.044299,-0.364,-0.03508,-0.39036,-0.04664,-0.28757
11.7801,0.043159,0.043465,-0.307,-0.04237,-0.33824,-0.05205,-0.27083
11.8001,0.042247,0.042513,-0.266,-0.04857,-0.27989,-0.05710,-0.25225
11.8201,0.041223,0.041455,-0.231,-0.05354,-0.21673,-0.06095,-0.19241
11.8401,0.040114,0.040293,-0.179,-0.05721,-0.15015,-0.06263,-0.08395
11.8601,0.038944,0.039060,-0.116,-0.05953,-0.08158,-0.06265,-0.00139
11.8801,0.037739,0.037801,-0.063,-0.06047,-0.01237,-0.06192,0.03683
11.9001,0.036534,0.036547,-0.013,-0.06004,0.05550,-0.05983,0.10445
11.9201,0.035348,0.035310,0.038,-0.05827,0.12123,-0.05633,0.17504
11.9401,0.034210,0.034121,0.089,-0.05521,0.18319,-0.05150,0.24117
11.9601,0.033148,0.033007,0.140,-0.05098,0.24006,-0.04554,0.29832
11.9801,0.032179,0.031990,0.189,-0.04565,0.29098,-0.03861,0.34657
12.0001,0.031328,0.031099,0.229,-0.03939,0.33473,-0.03106,0.37742
12.0201,0.030610,0.030342,0.267,-0.03232,0.37077,-0.02274,0.41606
12.0401,0.030039,0.029742,0.298,-0.02461,0.39839,-0.01409,0.43219
12.0601,0.029628,0.029307,0.322,-0.01644,0.41721,-0.00520,0.44487
12.0801,0.029384,0.029042,0.342,-0.00798,0.42706,0.00391,0.45531
12.1001,0.029310,0.028960,0.350,0.00058,0.42792,0.01258,0.43349
12.1201,0.029406,0.029028,0.379,0.00907,0.42002,0.02232,0.48701
12.1401,0.029671,0.029279,0.393,0.01733,0.40373,0.03085,0.42666
12.1601,0.030097,0.029733,0.363,0.02517,0.37965,0.03714,0.31422
12.1801,0.030674,0.030363,0.310,0.03246,0.34848,0.04233,0.25959
12.2001,0.031391,0.031122,0.269,0.03907,0.31104,0.04766,0.26651
12.2201,0.032232,0.031986,0.246,0.04487,0.26839,0.05292,0.26319
12.2401,0.033180,0.032956,0.223,0.04978,0.22155,0.05707,0.20752
12.2601,0.034216,0.034035,0.182,0.05371,0.17163,0.05935,0.11368
12.2801,0.035321,0.035189,0.132,0.05663,0.11981,0.06048,0.05687
12.3001,0.036475,0.036384,0.091,0.05850,0.06720,0.06107,0.02947
12.3201,0.037654,0.037600,0.054,0.05932,0.01506,0.06068,-0.01985
12.3401,0.038842,0.038821,0.021,0.05911,-0.03568,0.05940,-0.06408
12.3601,0.040012,0.040033,-0.021,0.05791,-0.08380,0.05667,-0.13652
12.3801,0.041151,0.041213,-0.062,0.05578,-0.12855,0.05312,-0.17723
12.4001,0.042237,0.042337,-0.100,0.05280,-0.16904,0.04890,-0.21082
12.4201,0.043258,0.043387,-0.129,0.04905,-0.20466,0.04427,-0.23157
12.4401,0.044196,0.044350,-0.154,0.04465,-0.23478,0.03909,-0.25920
12.4601,0.045040,0.045221,-0.181,0.03970,-0.25906,0.03319,-0.29519
12.4801,0.045781,0.045988,-0.207,0.03433,-0.27724,0.02696,-0.31122
12.5001,0.046411,0.046630,-0.219,0.02865,-0.28925,0.02106,-0.29524
12.5201,0.046926,0.047153,-0.227,0.02279,-0.29517,0.01496,-0.30468
12.5401,0.047323,0.047555,-0.232,0.01688,-0.29521,0.00892,-0.30230
12.5601,0.047602,0.047834,-0.233,0.01102,-0.28970,0.00311,-0.29020
12.5801,0.047765,0.047996,-0.231,0.00533,-0.27914,-0.00252,-0.28175
12.6001,0.047817,0.048038,-0.221,-0.00011,-0.26410,-0.00749,-0.24824
12.6201,0.047763,0.047994,-0.231,-0.00521,-0.24517,-0.01319,-0.28510
12.6401,0.047611,0.047843,-0.232,-0.00990,-0.22316,-0.01781,-0.23097
12.6601,0.047370,0.047569,-0.199,-0.01412,-0.19874,-0.02047,-0.13285
12.6801,0.047050,0.047205,-0.155,-0.01784,-0.17279,-0.02254,-0.10383
12.7001,0.046660,0.046788,-0.129,-0.02103,-0.14596,-0.02505,-0.12545
12.7201,0.046212,0.046328,-0.116,-0.02368,-0.11913,-0.02744,-0.11932
12.7401,0.045716,0.045816,-0.100,-0.02580,-0.09288,-0.02900,-0.07809
12.7601,0.045183,0.045260,-0.077,-0.02740,-0.06792,-0.02973,-0.03647
12.7801,0.044624,0.044675,-0.051,-0.02852,-0.04483,-0.02992,-0.00947
12.8001,0.044046,0.044077,-0.031,-0.02921,-0.02403,-0.03001,-0.00442
12.8201,0.043458,0.043475,-0.017,-0.02950,-0.00590,-0.02991,0.00479
12.8401,0.042867,0.042877,-0.010,-0.02946,0.00932,-0.02972,0.00975
12.8601,0.042281,0.042280,0.002,-0.02915,0.02144,-0.02895,0.03854
12.8801,0.041703,0.041688,0.015,-0.02863,0.03049,-0.02793,0.05093
12.9001,0.041137,0.041112,0.025,-0.02795,0.03653,-0.02699,0.04697
12.9201,0.040585,0.040556,0.029,-0.02718,0.03975,-0.02616,0.04140
12.9401,0.040050,0.040019,0.031,-0.02638,0.04045,-0.02528,0.04421
12.9601,0.039531,0.039501,0.030,-0.02558,0.03900,-0.02458,0.03467
12.9801,0.039027,0.038999,0.027,-0.02483,0.03584,-0.02395,0.03178
13.0001,0.038537,0.038512,0.025,-0.02416,0.03146,-0.02333,0.03097
13.0201,0.038060,0.038033,0.026,-0.02358,0.02640,-0.02266,0.03335
13.0401,0.037593,0.037571,0.022,-0.02310,0.02119,-0.02240,0.01319
13.0601,0.037135,0.037120,0.015,-0.02273,0.01639,-0.02231,0.00451
13.0803,0.036679,0.036677,0.002,-0.02244,0.01247,-0.02254,-0.01173
13.1001,0.036237,0.036226,0.011,-0.02222,0.01003,-0.02174,0.04004
13.1201,0.035795,0.035782,0.013,-0.02203,0.00937,-0.02155,0.00959
13.1401,0.035356,0.035351,0.005,-0.02183,0.01088,-0.02175,-0.01029
13.1601,0.034922,0.034920,0.002,-0.02157,0.01482,-0.02157,0.00914
13.1801,0.034494,0.034483,0.011,-0.02122,0.02135,-0.02072,0.04246
13.2001,0.034074,0.034054,0.020,-0.02070,0.03053,-0.01989,0.04169
13.2201,0.033667,0.033647,0.020,-0.01998,0.04230,-0.01932,0.02859
13.2401,0.033276,0.033253,0.023,-0.01899,0.05654,-0.01816,0.05768
13.2601,0.032909,0.032875,0.035,-0.01770,0.07290,-0.01637,0.08979
13.2801,0.032571,0.032514,0.057,-0.01607,0.09109,-0.01386,0.12527
13.3001,0.032269,0.032194,0.075,-0.01405,0.11061,-0.01127,0.12939
13.3201,0.032011,0.031932,0.079,-0.01163,0.13093,-0.00888,0.11958
13.3401,0.031806,0.031716,0.090,-0.00881,0.15140,-0.00561,0.16340
13.3601,0.031662,0.031552,0.110,-0.00559,0.17138,-0.00158,0.20171
13.3801,0.031586,0.031454,0.131,-0.00197,0.19019,0.00277,0.21733
13.4001,0.031586,0.031442,0.143,0.00201,0.20711,0.00703,0.21329
13.4201,0.031668,0.031489,0.179,0.00630,0.22145,0.01288,0.29225
