t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
99.0601,0.020898,0.020756,0.142,-0.05707,0.25757,-0.05151,0.33461
99.0801,0.019813,0.019606,0.207,-0.05118,0.33084,-0.04344,0.40382
99.1001,0.018861,0.018592,0.269,-0.04388,0.39767,-0.03406,0.46902
99.1201,0.018067,0.017739,0.327,-0.03533,0.45668,-0.02356,0.52464
99.1401,0.017454,0.017072,0.383,-0.02567,0.50660,-0.01206,0.57541
99.1601,0.017045,0.016616,0.430,-0.01513,0.54623,0.00000,0.60298
99.1801,0.016854,0.016385,0.469,-0.00391,0.57483,0.01248,0.62365
99.2001,0.016892,0.016381,0.511,0.00778,0.59173,0.02562,0.65688
99.2201,0.017167,0.016612,0.555,0.01969,0.59655,0.03904,0.67112
99.2401,0.017680,0.017120,0.560,0.03157,0.58916,0.05065,0.58048
99.2601,0.018428,0.017896,0.532,0.04317,0.56969,0.06094,0.51457
99.2801,0.019404,0.018917,0.487,0.05428,0.53852,0.07034,0.47027
99.3001,0.020594,0.020154,0.441,0.06464,0.49635,0.07912,0.43865
99.3201,0.021985,0.021577,0.408,0.07408,0.44390,0.08759,0.42380
99.3401,0.023549,0.023181,0.368,0.08234,0.38254,0.09444,0.34215
99.3601,0.025267,0.024953,0.314,0.08931,0.31329,0.09940,0.24818
99.3801,0.027113,0.026891,0.222,0.09483,0.23757,0.10136,0.09791
99.4001,0.029050,0.028869,0.181,0.09878,0.15716,0.10450,0.15689
99.4201,0.031054,0.030914,0.140,0.10110,0.07340,0.10540,0.04536
99.4401,0.033082,0.033013,0.069,0.10171,-0.01163,0.10330,-0.10528
99.4601,0.035110,0.035145,-0.035,0.10063,-0.09653,0.09829,-0.25043
99.4801,0.037098,0.037182,-0.084,0.09787,-0.17938,0.09445,-0.19168
99.5001,0.039013,0.039138,-0.125,0.09348,-0.25854,0.08879,-0.28313
99.5201,0.040827,0.041016,-0.189,0.08756,-0.33257,0.08042,-0.41875
99.5401,0.042507,0.042776,-0.270,0.08022,-0.39985,0.07017,-0.51237
99.5601,0.044027,0.044372,-0.345,0.07162,-0.45915,0.05906,-0.55532
99.5801,0.045364,0.045764,-0.400,0.06191,-0.50936,0.04772,-0.56738
99.6001,0.046498,0.046932,-0.435,0.05131,-0.54953,0.03615,-0.57852
99.6201,0.047411,0.047884,-0.472,0.04001,-0.57895,0.02354,-0.63043
99.6401,0.048094,0.048584,-0.490,0.02823,-0.59720,0.01138,-0.60790
99.6601,0.048539,0.049053,-0.514,0.01619,-0.60402,-0.00156,-0.64678
99.6801,0.048742,0.049264,-0.522,0.00414,-0.59942,-0.01369,-0.60687
99.7001,0.048706,0.049246,-0.540,-0.00771,-0.58365,-0.02625,-0.62779
99.7201,0.048437,0.048982,-0.546,-0.01913,-0.55719,-0.03775,-0.57505
99.7401,0.047945,0.048460,-0.515,-0.02993,-0.52073,-0.04708,-0.46649
99.7601,0.047245,0.047685,-0.440,-0.03990,-0.47516,-0.05405,-0.34851
99.7801,0.046356,0.046728,-0.372,-0.04888,-0.42159,-0.06076,-0.33550
99.8001,0.045298,0.045641,-0.343,-0.05671,-0.36117,-0.06807,-0.36564
99.8201,0.044096,0.044404,-0.308,-0.06329,-0.29528,-0.07338,-0.26535
99.8401,0.042776,0.043023,-0.247,-0.06850,-0.22533,-0.07622,-0.14220
99.8601,0.041363,0.041537,-0.174,-0.07229,-0.15268,-0.07741,-0.05930
99.8801,0.039893,0.040003,-0.109,-0.07460,-0.07917,-0.07760,-0.00971
99.9001,0.038391,0.038450,-0.060,-0.07545,-0.00606,-0.07693,0.03368
99.9201,0.036886,0.036895,-0.009,-0.07486,0.06513,-0.07460,0.11663
99.9401,0.035406,0.035358,0.047,-0.07287,0.13316,-0.07065,0.19731
99.9601,0.033980,0.033873,0.107,-0.06956,0.19655,-0.06528,0.26876
99.9801,0.032629,0.032455,0.174,-0.06504,0.25435,-0.05837,0.34514
100.0001,0.031385,0.031165,0.220,-0.05944,0.30527,-0.05147,0.34541
100.0201,0.030261,0.030026,0.235,-0.05289,0.34875,-0.04473,0.33687
100.0401,0.029275,0.029010,0.265,-0.04554,0.38405,-0.03620,0.42620
100.0601,0.028442,0.028135,0.307,-0.03757,0.41076,-0.02668,0.47635
100.0801,0.027774,0.027428,0.346,-0.02916,0.42858,-0.01698,0.48494
100.1001,0.027277,0.026914,0.364,-0.02049,0.43745,-0.00793,0.45245
100.1201,0.026955,0.026589,0.367,-0.01173,0.43756,0.00077,0.43484
100.1401,0.026808,0.026447,0.361,-0.00304,0.42924,0.00917,0.42036
100.1601,0.026832,0.026467,0.365,0.00540,0.41297,0.01785,0.43404
100.1801,0.027021,0.026647,0.374,0.01343,0.38946,0.02625,0.42000
100.2001,0.027366,0.027011,0.354,0.02093,0.35948,0.03276,0.32536
100.2201,0.027853,0.027550,0.303,0.02777,0.32403,0.03752,0.23799
100.2401,0.028471,0.028232,0.239,0.03386,0.28400,0.04127,0.18741
100.2601,0.029202,0.028987,0.215,0.03911,0.24052,0.04615,0.24407
100.2801,0.030030,0.029830,0.200,0.04346,0.19467,0.05009,0.19704
100.3001,0.030934,0.030770,0.165,0.04689,0.14765,0.05209,0.10009
100.3201,0.031899,0.031799,0.100,0.04937,0.10046,0.05204,-0.00257
100.3401,0.032903,0.032831,0.071,0.05091,0.05423,0.05302,0.04881
100.3601,0.033929,0.033879,0.049,0.05155,0.00990,0.05297,-0.00234
100.3801,0.034959,0.034954,0.005,0.05133,-0.03165,0.05100,-0.09867
100.4001,0.035977,0.036012,-0.035,0.05031,-0.06958,0.04868,-0.11613
100.4201,0.036966,0.037023,-0.056,0.04857,-0.10327,0.04643,-0.11249
100.4401,0.037915,0.037976,-0.061,0.04621,-0.13219,0.04410,-0.11630
100.4601,0.038811,0.038909,-0.098,0.04332,-0.15594,0.03959,-0.22535
100.4801,0.039645,0.039781,-0.136,0.04001,-0.17432,0.03496,-0.23167
100.5001,0.040410,0.040561,-0.151,0.03638,-0.18726,0.03107,-0.19432
100.5201,0.041100,0.041238,-0.139,0.03255,-0.19478,0.02798,-0.15492
100.5401,0.041711,0.041850,-0.139,0.02862,-0.19713,0.02389,-0.20430
100.5601,0.042245,0.042394,-0.149,0.02469,-0.19462,0.01952,-0.21839
100.5801,0.042699,0.042853,-0.154,0.02087,-0.18775,0.01556,-0.19789
100.6000,0.043079,0.043229,-0.150,0.01722,-0.17702,0.01217,-0.16990
100.6201,0.043389,0.043525,-0.135,0.01381,-0.16305,0.00937,-0.13978
100.6401,0.043634,0.043750,-0.116,0.01071,-0.14656,0.00699,-0.11890
100.6601,0.043820,0.043925,-0.105,0.00796,-0.12825,0.00453,-0.12309
100.6801,0.043955,0.044053,-0.098,0.00559,-0.10886,0.00232,-0.11071
100.7001,0.044046,0.044133,-0.087,0.00361,-0.08914,0.00078,-0.07660
100.7201,0.044102,0.044169,-0.067,0.00202,-0.06977,-0.00002,-0.04011
100.7401,0.044130,0.044176,-0.046,0.00081,-0.05142,-0.00052,-0.02488
100.7601,0.044137,0.044174,-0.037,-0.00005,-0.03465,-0.00120,-0.03445
100.7801,0.044130,0.044170,-0.040,-0.00059,-0.02003,-0.00196,-0.03792
100.8002,0.044115,0.044156,-0.041,-0.00087,-0.00782,-0.00230,-0.01661
100.8202,0.044097,0.044128,-0.031,-0.00092,0.00142,-0.00188,0.02080
100.8401,0.044079,0.044093,-0.014,-0.00083,0.00764,0.00000,0.09398
100.8601,0.044064,0.044068,-0.004,-0.00064,0.01081,0.00000,0.00000
100.8801,0.044054,0.044069,-0.015,-0.00042,0.01089,0.00000,0.00000
100.9001,0.044047,0.044069,-0.022,-0.00022,0.00805,-0.00104,-0.05209
100.9201,0.044044,0.044067,-0.023,-0.00011,0.00255,-0.00091,0.00676
100.9401,0.044042,0.044054,-0.012,-0.00014,-0.00528,0.00000,0.04533
100.9601,0.044038,0.044043,-0.005,-0.00034,-0.01500,0.00000,0.00000
100.9801,0.044027,0.044043,-0.016,-0.00075,-0.02612,0.00000,0.00000
101.0001,0.044006,0.044043,-0.037,-0.00139,-0.03808,-0.00287,-0.14365
101.0201,0.043970,0.044038,-0.067,-0.00227,-0.05031,-0.00490,-0.10143
101.0401,0.043914,0.043978,-0.064,-0.00340,-0.06221,-0.00554,-0.03208
101.0601,0.043832,0.043880,-0.047,-0.00476,-0.07321,-0.00619,-0.03212
101.0801,0.043722,0.043768,-0.046,-0.00632,-0.08270,-0.00787,-0.08415
101.1001,0.043579,0.043635,-0.057,-0.00805,-0.09020,-0.01009,-0.11093
101.1201,0.043400,0.043470,-0.070,-0.00991,-0.09525,-0.01245,-0.11833
101.1401,0.043182,0.043259,-0.077,-0.01184,-0.09748,-0.01451,-0.10305
101.1601,0.042926,0.043000,-0.074,-0.01379,-0.09659,-0.01629,-0.08857
101.1801,0.042631,0.042703,-0.073,-0.01568,-0.09239,-0.01813,-0.09241
101.2001,0.042300,0.042366,-0.067,-0.01746,-0.08483,-0.01966,-0.07624
101.2201,0.041934,0.041993,-0.059,-0.01905,-0.07393,-0.02097,-0.06541
101.2401,0.041539,0.041594,-0.055,-0.02040,-0.05984,-0.02223,-0.06322
101.2601,0.041120,0.041167,-0.047,-0.02143,-0.04285,-0.02293,-0.03471
101.2801,0.040684,0.040721,-0.037,-0.02209,-0.02331,-0.02323,-0.01498
101.3001,0.040239,0.040256,-0.017,-0.02235,-0.00171,-0.02270,0.02604
101.3201,0.039793,0.039794,-0.001,-0.02215,0.02140,-0.02202,0.03447
101.3401,0.039356,0.039342,0.014,-0.02148,0.04538,-0.02084,0.05868
101.3601,0.038937,0.038906,0.031,-0.02033,0.06954,-0.01909,0.08739
101.3801,0.038546,0.038494,0.052,-0.01871,0.09316,-0.01669,0.12039
101.4001,0.038192,0.038117,0.075,-0.01662,0.11553,-0.01380,0.14446
101.4201,0.037884,0.037798,0.086,-0.01410,0.13589,-0.01104,0.13789
101.4401,0.037631,0.037530,0.101,-0.01120,0.15355,-0.00761,0.17132
101.4601,0.037438,0.037324,0.114,-0.00798,0.16784,-0.00394,0.18375
101.4801,0.037313,0.037182,0.132,-0.00451,0.17818,0.00015,0.20421
101.5001,0.037259,0.037121,0.139,-0.00088,0.18409,0.00391,0.18833
101.5201,0.037278,0.037130,0.148,0.00282,0.18516,0.00796,0.20223
101.5401,0.037372,0.037197,0.175,0.00649,0.18113,0.01273,0.23851
101.5601,0.037537,0.037360,0.177,0.01003,0.17185,0.01607,0.16705
101.5801,0.037771,0.037621,0.151,0.01333,0.15731,0.01816,0.10465
101.6001,0.038069,0.037944,0.125,0.01630,0.13761,0.02024,0.10405
101.6201,0.038421,0.038315,0.106,0.01881,0.11311,0.02223,0.09929
101.6402,0.038820,0.038724,0.096,0.02080,0.08408,0.02394,0.08536
101.6601,0.039247,0.039176,0.071,0.02215,0.05160,0.02429,0.01786
101.6801,0.039698,0.039658,0.040,0.02283,0.01575,0.02386,-0.02155
101.7001,0.040155,0.040145,0.010,0.02277,-0.02246,0.02277,-0.05464
101.7201,0.040604,0.040616,-0.012,0.02192,-0.06216,0.02126,-0.07572
101.7401,0.041027,0.041068,-0.041,0.02028,-0.10240,0.01855,-0.13518
101.7601,0.041409,0.041487,-0.077,0.01783,-0.14215,0.01481,-0.18689
101.7801,0.041735,0.041844,-0.109,0.01460,-0.18036,0.01056,-0.21287
101.8001,0.041989,0.042129,-0.140,0.01063,-0.21603,0.00552,-0.25201
101.8201,0.042156,0.042320,-0.164,0.00597,-0.24825,0.00012,-0.26985
101.8401,0.042224,0.042412,-0.188,0.00073,-0.27580,-0.00594,-0.30322
101.8601,0.042182,0.042404,-0.222,-0.00501,-0.29802,-0.01293,-0.34950
101.8801,0.042021,0.042292,-0.271,-0.01115,-0.31414,-0.02090,-0.39848
101.9001,0.041734,0.042028,-0.294,-0.01754,-0.32347,-0.02780,-0.34454
101.9201,0.041318,0.041604,-0.286,-0.02404,-0.32552,-0.03366,-0.29311
101.9401,0.040773,0.041035,-0.262,-0.03050,-0.31997,-0.03913,-0.27384
101.9601,0.040099,0.040345,-0.246,-0.03678,-0.30663,-0.04496,-0.29149
101.9801,0.039304,0.039545,-0.241,-0.04272,-0.28554,-0.05088,-0.29572
102.0001,0.038394,0.038629,-0.235,-0.04815,-0.25691,-0.05606,-0.25883
102.0201,0.037383,0.037593,-0.210,-0.05294,-0.22116,-0.05980,-0.18713
102.0401,0.036283,0.036456,-0.174,-0.05695,-0.17879,-0.06246,-0.13298
102.0601,0.035111,0.035245,-0.134,-0.06006,-0.13059,-0.06416,-0.08533
102.0801,0.033888,0.033983,-0.095,-0.06214,-0.07749,-0.06495,-0.03936
102.1001,0.032632,0.032693,-0.061,-0.06313,-0.02046,-0.06480,0.00731
102.1201,0.031370,0.031390,-0.020,-0.06294,0.03921,-0.06317,0.08176
102.1401,0.030123,0.030096,0.027,-0.06155,0.10036,-0.06012,0.15273
102.1601,0.028916,0.028841,0.076,-0.05893,0.16160,-0.05583,0.21436
102.1801,0.027774,0.027648,0.126,-0.05509,0.22158,-0.05025,0.27907
102.2001,0.026720,0.026544,0.175,-0.05008,0.27895,-0.04357,0.33376
102.2201,0.025777,0.025558,0.220,-0.04396,0.33229,-0.03600,0.37852
102.2401,0.024968,0.024706,0.262,-0.03682,0.38033,-0.02747,0.42669
102.2601,0.024311,0.024002,0.309,-0.02880,0.42184,-0.01777,0.48463
102.2801,0.023821,0.023470,0.352,-0.02000,0.45580,-0.00757,0.51001
102.3001,0.023514,0.023129,0.385,-0.01062,0.48120,0.00286,0.52179
102.3201,0.023399,0.022997,0.403,-0.00081,0.49728,0.01306,0.51010
102.3401,0.023483,0.023046,0.437,0.00921,0.50344,0.02445,0.56913
102.3601,0.023768,0.023305,0.463,0.01925,0.49932,0.03528,0.54193
102.3801,0.024252,0.023798,0.454,0.02912,0.48475,0.04445,0.45815
102.4001,0.024931,0.024514,0.417,0.03859,0.45976,0.05236,0.39567
102.4201,0.025793,0.025420,0.373,0.04745,0.42472,0.05964,0.36383
102.4401,0.026824,0.026485,0.338,0.05551,0.38014,0.06664,0.35034
102.4601,0.028005,0.027699,0.306,0.06259,0.32682,0.07264,0.29983
102.4801,0.029318,0.029053,0.265,0.06852,0.26556,0.07709,0.22248
102.5001,0.030739,0.030528,0.211,0.07317,0.19752,0.07973,0.13207
102.5201,0.032236,0.032088,0.149,0.07639,0.12414,0.08078,0.05215
102.5401,0.033785,0.033691,0.094,0.07811,0.04672,0.08070,-0.00390
102.5601,0.035349,0.035312,0.037,0.07825,-0.03295,0.07889,-0.09039
102.5801,0.036901,0.036922,-0.021,0.07679,-0.11349,0.07542,-0.17354
102.6001,0.038410,0.038492,-0.083,0.07371,-0.19324,0.07022,-0.26002
102.6201,0.039839,0.039992,-0.153,0.06908,-0.27034,0.06311,-0.35529
102.6401,0.041162,0.041380,-0.218,0.06293,-0.34337,0.05481,-0.41532
102.6601,0.042347,0.042627,-0.280,0.05538,-0.41052,0.04517,-0.48180
102.6801,0.043369,0.043706,-0.338,0.04655,-0.47053,0.03444,-0.53636
102.7001,0.044202,0.044594,-0.392,0.03661,-0.52191,0.02268,-0.58821
102.7201,0.044828,0.045273,-0.445,0.02572,-0.56361,0.01002,-0.63301
102.7401,0.045227,0.045716,-0.489,0.01414,-0.59448,-0.00297,-0.64962
102.7601,0.045389,0.045912,-0.522,0.00205,-0.61391,-0.01608,-0.65532
102.7801,0.045307,0.045869,-0.562,-0.01033,-0.62136,-0.02988,-0.69006
102.8001,0.044976,0.045559,-0.583,-0.02273,-0.61653,-0.04279,-0.64533
102.8201,0.044399,0.044968,-0.569,-0.03491,-0.59941,-0.05408,-0.56467
102.8401,0.043583,0.044108,-0.525,-0.04662,-0.57023,-0.06401,-0.49651
102.8601,0.042538,0.043019,-0.481,-0.05764,-0.52946,-0.07352,-0.47523
102.8801,0.041284,0.041723,-0.440,-0.06773,-0.47792,-0.08222,-0.43513
102.9001,0.039837,0.040235,-0.398,-0.07669,-0.41650,-0.08975,-0.37668
102.9201,0.038225,0.038570,-0.345,-0.08433,-0.34642,-0.09550,-0.28749
102.9401,0.036473,0.036752,-0.279,-0.09050,-0.26896,-0.09926,-0.18793
102.9601,0.034614,0.034819,-0.205,-0.09506,-0.18579,-0.10121,-0.09766
102.9801,0.032682,0.032817,-0.136,-0.09790,-0.09849,-0.10176,-0.02711
103.0001,0.030711,0.030785,-0.074,-0.09898,-0.00889,-0.10080,0.04759
103.0201,0.028732,0.028747,-0.015,-0.09825,0.08155,-0.09812,0.13415
103.0401,0.026789,0.026734,0.055,-0.09573,0.17057,-0.09309,0.25144
103.0601,0.024914,0.024779,0.135,-0.09145,0.25656,-0.08598,0.35581
103.0801,0.023145,0.022929,0.216,-0.08551,0.33768,-0.07727,0.43546
103.1001,0.021508,0.021224,0.285,-0.07800,0.41249,-0.06757,0.48490
103.1201,0.020036,0.019694,0.342,-0.06906,0.47947,-0.05681,0.53781
103.1401,0.018753,0.018359,0.394,-0.05887,0.53729,-0.04489,0.59619
103.1601,0.017687,0.017236,0.451,-0.04764,0.58468,-0.03168,0.66063
103.1801,0.016853,0.016350,0.504,-0.03556,0.62087,-0.01785,0.69139
103.2001,0.016268,0.015723,0.546,-0.02288,0.64507,-0.00386,0.69958
103.2201,0.015941,0.015369,0.572,-0.00984,0.65689,0.00990,0.68789
103.2401,0.015875,0.015294,0.582,0.00330,0.65615,0.02319,0.66428
103.2601,0.016072,0.015466,0.607,0.01632,0.64293,0.03722,0.70171
103.2801,0.016526,0.015922,0.604,0.02895,0.61757,0.04945,0.61149
103.3001,0.017225,0.016661,0.565,0.04094,0.58072,0.05970,0.51271
103.3201,0.018158,0.017658,0.500,0.05211,0.53308,0.06839,0.43434
103.3401,0.019303,0.018868,0.435,0.06221,0.47582,0.07628,0.39466
103.3601,0.020638,0.020256,0.382,0.07108,0.41018,0.08346,0.35885
103.3801,0.022138,0.021805,0.332,0.07857,0.33742,0.08932,0.29296
103.4001,0.023771,0.023499,0.273,0.08454,0.25923,0.09316,0.19188
103.4201,0.025508,0.025307,0.202,0.08891,0.17719,0.09500,0.09190
103.4401,0.027316,0.027185,0.131,0.09162,0.09298,0.09531,0.01559
103.4601,0.029162,0.029093,0.069,0.09263,0.00835,0.09429,-0.05104
103.4801,0.031016,0.031000,0.015,0.09195,-0.07525,0.09188,-0.12047
103.5001,0.032829,0.032882,-0.054,0.08965,-0.15541,0.08707,-0.24026
103.5201,0.034585,0.034710,-0.125,0.08577,-0.23129,0.08073,-0.31693
103.5401,0.036249,0.036436,-0.188,0.08044,-0.30120,0.07338,-0.36788
103.5601,0.037793,0.038034,-0.240,0.07377,-0.36384,0.06503,-0.41734
103.5801,0.039193,0.039483,-0.290,0.06594,-0.41805,0.05554,-0.47464
103.6001,0.040425,0.040766,-0.341,0.05711,-0.46286,0.04494,-0.52978
103.6201,0.041472,0.041860,-0.388,0.04749,-0.49755,0.03377,-0.55834
103.6401,0.042320,0.042745,-0.425,0.03729,-0.52161,0.02242,-0.56769
103.6601,0.042961,0.043408,-0.448,0.02670,-0.53483,0.01124,-0.55915
103.6801,0.043387,0.043844,-0.456,0.01596,-0.53711,0.00035,-0.54453
103.7001,0.043600,0.044056,-0.457,0.00529,-0.52871,-0.01023,-0.52895
103.7201,0.043601,0.044055,-0.454,-0.00512,-0.51001,-0.02053,-0.51499
103.7401,0.043398,0.043863,-0.465,-0.01505,-0.48171,-0.03095,-0.52112
103.7601,0.043003,0.043446,-0.443,-0.02433,-0.44458,-0.03915,-0.40973
103.7801,0.042430,0.042817,-0.387,-0.03278,-0.39969,-0.04533,-0.30896
103.8001,0.041698,0.042015,-0.317,-0.04027,-0.34818,-0.05029,-0.24827
103.8201,0.040827,0.041091,-0.265,-0.04668,-0.29133,-0.05510,-0.24027
103.8401,0.039839,0.040064,-0.226,-0.05190,-0.23052,-0.05914,-0.20219
103.8601,0.038759,0.038944,-0.185,-0.05588,-0.16716,-0.06172,-0.12886
103.8801,0.037612,0.037745,-0.133,-0.05858,-0.10271,-0.06254,-0.04079
103.9001,0.036424,0.036503,-0.079,-0.05999,-0.03859,-0.06207,0.02323
103.9201,0.035221,0.035251,-0.030,-0.06013,0.02380,-0.06062,0.07269
103.9401,0.034027,0.034012,0.015,-0.05906,0.08313,-0.05804,0.12865
103.9601,0.032863,0.032806,0.057,-0.05683,0.13831,-0.05442,0.18126
103.9801,0.031761,0.031655,0.106,-0.05357,0.18784,-0.04941,0.25044
104.0001,0.030730,0.030578,0.152,-0.04937,0.23122,-0.04369,0.28592
104.0201,0.029791,0.029606,0.185,-0.04436,0.26753,-0.03770,0.29952
104.0401,0.028960,0.028751,0.209,-0.03872,0.29612,-0.03136,0.31708
104.0601,0.028246,0.028013,0.233,-0.03258,0.31665,-0.02439,0.34836
104.0801,0.027659,0.027405,0.253,-0.02610,0.32889,-0.01727,0.35624
104.1001,0.027203,0.026939,0.264,-0.01948,0.33282,-0.01038,0.34424
104.1201,0.026880,0.026611,0.269,-0.01285,0.32864,-0.00366,0.33598
104.1401,0.026688,0.026425,0.263,-0.00638,0.31671,0.00248,0.30738
104.1601,0.026623,0.026369,0.253,-0.00022,0.29753,0.00828,0.28981
104.1801,0.026676,0.026414,0.262,0.00548,0.27189,0.01446,0.30914
104.2001,0.026838,0.026586,0.252,0.01061,0.24050,0.01908,0.23092
104.2201,0.027096,0.026884,0.212,0.01507,0.20427,0.02186,0.13885
104.2401,0.027436,0.027274,0.161,0.01876,0.16438,0.02367,0.09067
104.2601,0.027841,0.027720,0.120,0.02162,0.12180,0.02527,0.07986
104.2801,0.028295,0.028201,0.094,0.02362,0.07759,0.02651,0.06185
104.3000,0.028778,0.028713,0.066,0.02472,0.03303,0.02666,0.00764
104.3201,0.029277,0.029246,0.032,0.02494,-0.01109,0.02565,-0.05032
104.3401,0.029771,0.029776,-0.005,0.02429,-0.05348,0.02373,-0.09592
104.3601,0.030244,0.030282,-0.039,0.02282,-0.09328,0.02113,-0.13004
104.3801,0.030679,0.030746,-0.067,0.02058,-0.12961,0.01798,-0.15780
104.4001,0.031063,0.031161,-0.098,0.01766,-0.16169,0.01399,-0.19909
104.4201,0.031381,0.031509,-0.127,0.01415,-0.18891,0.00949,-0.22514
104.4401,0.031625,0.031771,-0.146,0.01014,-0.21081,0.00496,-0.22652
104.4601,0.031785,0.031946,-0.161,0.00575,-0.22705,0.00010,-0.24303
104.4801,0.031854,0.032032,-0.179,0.00110,-0.23743,-0.00516,-0.26317
104.5001,0.031828,0.032023,-0.196,-0.00371,-0.24194,-0.01055,-0.26944
104.5201,0.031705,0.031932,-0.227,-0.00854,-0.24070,-0.01659,-0.30216
104.5401,0.031486,0.031715,-0.228,-0.01330,-0.23397,-0.02108,-0.22440
104.5601,0.031174,0.031373,-0.199,-0.01787,-0.22214,-0.02430,-0.16107
104.5801,0.030774,0.030941,-0.167,-0.02215,-0.20573,-0.02749,-0.15914
104.6001,0.030291,0.030443,-0.152,-0.02607,-0.18535,-0.03108,-0.17977
104.6201,0.029734,0.029882,-0.147,-0.02954,-0.16169,-0.03450,-0.17084
104.6401,0.029112,0.029248,-0.136,-0.03252,-0.13544,-0.03704,-0.12720
104.6601,0.028437,0.028547,-0.110,-0.03495,-0.10751,-0.03841,-0.06835
104.6801,0.027718,0.027799,-0.081,-0.03681,-0.07859,-0.03923,-0.04101
104.7001,0.026968,0.027026,-0.057,-0.03809,-0.04951,-0.03979,-0.02808
104.7201,0.026198,0.026237,-0.039,-0.03880,-0.02103,-0.03991,-0.00608
104.7402,0.025416,0.025438,-0.023,-0.03894,0.00629,-0.03953,0.01919
104.7601,0.024644,0.024643,0.002,-0.03856,0.03136,-0.03825,0.06413
104.7801,0.023881,0.023856,0.025,-0.03771,0.05405,-0.03660,0.08237
104.8001,0.023139,0.023099,0.040,-0.03642,0.07378,-0.03489,0.08534
104.8201,0.022427,0.022372,0.055,-0.03478,0.09017,-0.03274,0.10755
104.8401,0.021750,0.021683,0.067,-0.03284,0.10300,-0.03043,0.11545
104.8601,0.021115,0.021040,0.074,-0.03068,0.11214,-0.02808,0.11768
104.8801,0.020524,0.020439,0.085,-0.02838,0.11759,-0.02538,0.13506
104.9001,0.019980,0.019891,0.089,-0.02600,0.11946,-0.02295,0.12149
104.9201,0.019483,0.019397,0.087,-0.02362,0.11799,-0.02069,0.11281
104.9401,0.019034,0.018947,0.087,-0.02130,0.11350,-0.01833,0.11834
104.9601,0.018631,0.018544,0.087,-0.01910,0.10639,-0.01616,0.10851
104.9801,0.018269,0.018185,0.085,-0.01706,0.09717,-0.01421,0.09720
105.0001,0.017947,0.017875,0.072,-0.01522,0.08636,-0.01291,0.06506
105.0201,0.017659,0.017598,0.061,-0.01361,0.07454,-0.01166,0.06259
105.0401,0.017400,0.017350,0.050,-0.01224,0.06230,-0.01066,0.04994
105.0601,0.017167,0.017121,0.046,-0.01112,0.05027,-0.00959,0.05370
105.0801,0.016954,0.016919,0.035,-0.01023,0.03901,-0.00915,0.02188
105.1001,0.016757,0.016728,0.029,-0.00955,0.02906,-0.00865,0.02485
105.1201,0.016571,0.016546,0.024,-0.00905,0.02086,-0.00827,0.01886
105.1401,0.016393,0.016375,0.018,-0.00870,0.01485,-0.00815,0.00594
105.1601,0.016222,0.016207,0.015,-0.00844,0.01135,-0.00797,0.00906
105.1801,0.016056,0.016047,0.009,-0.00823,0.01055,-0.00799,-0.00106
105.2001,0.015893,0.015892,0.001,-0.00800,0.01259,-0.00805,-0.00258
105.2201,0.015736,0.015734,0.002,-0.00771,0.01747,-0.00764,0.02023
105.2401,0.015586,0.015572,0.013,-0.00729,0.02504,-0.00670,0.04703
105.2602,0.015445,0.015425,0.020,-0.00668,0.03521,-0.00594,0.03796
105.2801,0.015320,0.015294,0.026,-0.00587,0.04742,-0.00491,0.05170
105.3001,0.015213,0.015176,0.037,-0.00478,0.06146,-0.00340,0.07534
105.3200,0.015131,0.015090,0.041,-0.00340,0.07675,-0.00198,0.07115
105.3401,0.015079,0.015030,0.049,-0.00170,0.09274,0.00007,0.10226
105.3601,0.015065,0.015000,0.064,0.00031,0.10877,0.00265,0.12938
105.3801,0.015094,0.015006,0.087,0.00264,0.12419,0.00587,0.16056
105.4001,0.015172,0.015045,0.127,0.00527,0.13835,0.01004,0.20879
105.4201,0.015306,0.015161,0.146,0.00816,0.15052,0.01331,0.16364
105.4401,0.015500,0.015362,0.138,0.01127,0.16008,0.01587,0.12783
105.4601,0.015758,0.015634,0.124,0.01454,0.16644,0.01860,0.13639
105.4802,0.016084,0.015958,0.126,0.01792,0.16908,0.02223,0.18137
105.5001,0.016474,0.016340,0.134,0.02128,0.16753,0.02593,0.18531
105.5201,0.016933,0.016795,0.138,0.02458,0.16146,0.02933,0.17011
105.5401,0.017456,0.017327,0.129,0.02771,0.15065,0.03199,0.13269
105.5601,0.018040,0.017926,0.114,0.03057,0.13499,0.03427,0.11401
105.5801,0.018677,0.018576,0.102,0.03308,0.11454,0.03640,0.10645
105.6001,0.019360,0.019273,0.087,0.03512,0.08948,0.03790,0.07528
105.6201,0.020079,0.020009,0.070,0.03663,0.06011,0.03881,0.04548
105.6401,0.020821,0.020771,0.050,0.03750,0.02689,0.03900,0.00931
105.6601,0.021574,0.021551,0.023,0.03768,-0.00957,0.03815,-0.04268
105.6801,0.022323,0.022330,-0.007,0.03710,-0.04855,0.03652,-0.08141
105.7001,0.023052,0.023091,-0.039,0.03573,-0.08928,0.03408,-0.12205
105.7201,0.023746,0.023810,-0.064,0.03353,-0.13086,0.03105,-0.15116
105.7401,0.024388,0.024479,-0.091,0.03049,-0.17230,0.02710,-0.19778
105.7601,0.024960,0.025090,-0.130,0.02664,-0.21261,0.02181,-0.26422
