t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
6.4401,0.030325,0.030017,0.307,0.06126,0.35809,0.07201,0.34155
6.4601,0.031617,0.031340,0.277,0.06789,0.30403,0.07746,0.27247
6.4801,0.033034,0.032801,0.233,0.07337,0.24206,0.08118,0.18576
6.5001,0.034545,0.034371,0.174,0.07753,0.17351,0.08305,0.09356
6.5201,0.036126,0.036009,0.118,0.08027,0.09956,0.08377,0.03579
6.5401,0.037745,0.037677,0.068,0.08149,0.02179,0.08330,-0.02336
6.5601,0.039373,0.039356,0.017,0.08113,-0.05836,0.08110,-0.11007
6.5801,0.040978,0.041020,-0.042,0.07915,-0.13923,0.07688,-0.21075
6.6001,0.042530,0.042635,-0.105,0.07556,-0.21931,0.07095,-0.29650
6.6201,0.043990,0.044160,-0.170,0.07040,-0.29656,0.06343,-0.37585
6.6401,0.045334,0.045563,-0.229,0.06373,-0.36968,0.05471,-0.43642
6.6601,0.046530,0.046817,-0.287,0.05565,-0.43695,0.04455,-0.50759
6.6801,0.047552,0.047895,-0.343,0.04630,-0.49692,0.03321,-0.56717
6.7001,0.048376,0.048772,-0.396,0.03582,-0.54831,0.02086,-0.61774
6.7201,0.048979,0.049425,-0.446,0.02444,-0.58976,0.00774,-0.65583
6.7401,0.049348,0.049834,-0.487,0.01230,-0.62052,-0.00574,-0.67410
6.7601,0.049468,0.049989,-0.521,-0.00032,-0.63969,-0.01951,-0.68832
6.7801,0.049333,0.049900,-0.567,-0.01321,-0.64680,-0.03420,-0.73457
6.8001,0.048940,0.049520,-0.581,-0.02611,-0.64156,-0.04719,-0.64968
6.8202,0.048287,0.048848,-0.561,-0.03884,-0.62386,-0.05880,-0.58040
6.8401,0.047391,0.047901,-0.509,-0.05099,-0.59424,-0.06865,-0.49261
6.8601,0.046257,0.046716,-0.459,-0.06246,-0.55297,-0.07831,-0.48300
6.8801,0.044899,0.045324,-0.426,-0.07303,-0.50068,-0.08794,-0.48127
6.9001,0.043341,0.043739,-0.398,-0.08245,-0.43851,-0.09641,-0.42353
6.9201,0.041611,0.041959,-0.347,-0.09051,-0.36777,-0.10236,-0.29763
6.9401,0.039734,0.040010,-0.276,-0.09709,-0.28960,-0.10611,-0.18756
6.9601,0.037740,0.037941,-0.201,-0.10205,-0.20559,-0.10831,-0.10986
6.9801,0.035662,0.035801,-0.139,-0.10529,-0.11732,-0.10949,-0.05875
7.0001,0.033539,0.033622,-0.084,-0.10673,-0.02670,-0.10902,0.02345
7.0201,0.031405,0.031430,-0.024,-0.10635,0.06454,-0.10646,0.12808
7.0401,0.029296,0.029253,0.043,-0.10415,0.15465,-0.10171,0.23738
7.0602,0.027241,0.027123,0.118,-0.10016,0.24209,-0.09494,0.33860
7.0801,0.025298,0.025109,0.188,-0.09451,0.32418,-0.08681,0.40617
7.1001,0.023478,0.023224,0.253,-0.08725,0.40018,-0.07729,0.47606
7.1201,0.021817,0.021503,0.314,-0.07856,0.46833,-0.06646,0.54144
7.1401,0.020345,0.019966,0.379,-0.06859,0.52728,-0.05412,0.61713
7.1601,0.019083,0.018650,0.434,-0.05755,0.57587,-0.04121,0.64541
7.1801,0.018049,0.017576,0.473,-0.04563,0.61333,-0.02810,0.65535
7.2001,0.017262,0.016761,0.501,-0.03310,0.63878,-0.01470,0.67022
7.2201,0.016728,0.016199,0.529,-0.02016,0.65192,-0.00074,0.69787
7.2401,0.016456,0.015912,0.544,-0.00709,0.65247,0.01269,0.67160
7.2601,0.016444,0.015894,0.550,0.00586,0.64055,0.02573,0.65202
7.2801,0.016688,0.016125,0.562,0.01846,0.61651,0.03886,0.65671
7.3001,0.017178,0.016635,0.543,0.03045,0.58093,0.04977,0.54538
7.3201,0.017900,0.017412,0.488,0.04162,0.53465,0.05846,0.43449
7.3401,0.018836,0.018421,0.415,0.05177,0.47870,0.06576,0.36495
7.3601,0.019963,0.019606,0.357,0.06071,0.41433,0.07282,0.35304
7.3801,0.021256,0.020948,0.307,0.06830,0.34291,0.07871,0.29449
7.4001,0.022685,0.022427,0.258,0.07439,0.26601,0.08305,0.21687
7.4201,0.024218,0.024023,0.195,0.07890,0.18537,0.08512,0.10362
7.4401,0.025827,0.025699,0.128,0.08178,0.10245,0.08553,0.02061
7.4601,0.027482,0.027409,0.072,0.08300,0.01885,0.08488,-0.03288
7.4801,0.029139,0.029121,0.018,0.08255,-0.06326,0.08248,-0.11994
7.5001,0.030772,0.030815,-0.042,0.08049,-0.14252,0.07818,-0.21497
7.5201,0.032349,0.032457,-0.109,0.07688,-0.21728,0.07211,-0.30339
7.5401,0.033839,0.034008,-0.170,0.07183,-0.28611,0.06493,-0.35878
7.5601,0.035213,0.035435,-0.222,0.06549,-0.34763,0.05683,-0.40526
7.5801,0.036450,0.036718,-0.268,0.05799,-0.40078,0.04771,-0.45573
7.6001,0.037526,0.037839,-0.312,0.04952,-0.44459,0.03770,-0.50071
7.6201,0.038425,0.038775,-0.350,0.04027,-0.47834,0.02719,-0.52549
7.6401,0.039133,0.039513,-0.380,0.03045,-0.50151,0.01638,-0.54044
7.6601,0.039641,0.040044,-0.403,0.02028,-0.51386,0.00548,-0.54483
7.6801,0.039944,0.040354,-0.410,0.00997,-0.51535,-0.00488,-0.51802
7.7001,0.040040,0.040450,-0.409,-0.00026,-0.50620,-0.01499,-0.50555
7.7201,0.039935,0.040361,-0.426,-0.01021,-0.48682,-0.02578,-0.53956
7.7401,0.039635,0.040058,-0.422,-0.01967,-0.45788,-0.03482,-0.45190
7.7601,0.039153,0.039537,-0.385,-0.02847,-0.42021,-0.04182,-0.35007
7.7801,0.038504,0.038828,-0.324,-0.03641,-0.37491,-0.04729,-0.27379
7.8001,0.037703,0.037972,-0.269,-0.04341,-0.32291,-0.05239,-0.25462
7.8201,0.036775,0.037008,-0.233,-0.04930,-0.26578,-0.05723,-0.24214
7.8401,0.035740,0.035942,-0.202,-0.05401,-0.20467,-0.06090,-0.18336
7.8601,0.034620,0.034783,-0.163,-0.05747,-0.14091,-0.06282,-0.09643
7.8801,0.033447,0.033552,-0.104,-0.05965,-0.07633,-0.06264,0.00940
7.9001,0.032245,0.032291,-0.045,-0.06053,-0.01220,-0.06140,0.06200
7.9201,0.031037,0.031039,-0.002,-0.06014,0.05022,-0.05966,0.08688
7.9401,0.029846,0.029816,0.030,-0.05854,0.10960,-0.05703,0.13140
7.9601,0.028703,0.028630,0.073,-0.05579,0.16445,-0.05260,0.22132
7.9801,0.027621,0.027499,0.122,-0.05199,0.21407,-0.04694,0.28307
8.0001,0.026628,0.026460,0.167,-0.04727,0.25720,-0.04065,0.31452
8.0201,0.025736,0.025536,0.200,-0.04175,0.29318,-0.03412,0.32637
8.0401,0.024962,0.024743,0.219,-0.03559,0.32141,-0.02747,0.33270
8.0601,0.024316,0.024074,0.242,-0.02895,0.34150,-0.01994,0.37659
8.0801,0.023806,0.023544,0.262,-0.02199,0.35323,-0.01229,0.38270
8.1001,0.023437,0.023163,0.275,-0.01487,0.35660,-0.00483,0.37291
8.1201,0.023211,0.022939,0.271,-0.00778,0.35180,0.00195,0.33877
8.1401,0.023125,0.022862,0.263,-0.00085,0.33918,0.00851,0.32791
8.1601,0.023174,0.022897,0.277,0.00574,0.31930,0.01589,0.36922
8.1801,0.023351,0.023074,0.278,0.01187,0.29283,0.02189,0.30005
8.2001,0.023645,0.023398,0.247,0.01742,0.26060,0.02592,0.20117
8.2201,0.024043,0.023847,0.196,0.02227,0.22355,0.02867,0.13770
8.2401,0.024531,0.024374,0.156,0.02633,0.18269,0.03144,0.13866
8.2601,0.025090,0.024959,0.132,0.02955,0.13916,0.03397,0.12619
8.2801,0.025707,0.025599,0.108,0.03189,0.09389,0.03546,0.07456
8.3001,0.026360,0.026287,0.073,0.03331,0.04816,0.03548,0.00120
8.3202,0.027037,0.027000,0.037,0.03382,0.00276,0.03470,-0.03923
8.3401,0.027707,0.027710,-0.002,0.03344,-0.04052,0.03284,-0.09299
8.3601,0.028365,0.028397,-0.032,0.03221,-0.08148,0.03069,-0.10750
8.3801,0.028990,0.029046,-0.055,0.03020,-0.11898,0.02790,-0.13933
8.4001,0.029568,0.029650,-0.081,0.02748,-0.15229,0.02421,-0.18459
8.4201,0.030086,0.030196,-0.111,0.02414,-0.18076,0.01978,-0.22135
8.4401,0.030531,0.030662,-0.131,0.02029,-0.20393,0.01530,-0.22413
8.4601,0.030894,0.031045,-0.151,0.01602,-0.22144,0.01033,-0.24866
8.4801,0.031170,0.031336,-0.167,0.01147,-0.23312,0.00526,-0.25350
8.5001,0.031352,0.031528,-0.176,0.00674,-0.23894,0.00027,-0.24913
8.5201,0.031439,0.031616,-0.178,0.00195,-0.23901,-0.00447,-0.23701
8.5401,0.031430,0.031611,-0.181,-0.00279,-0.23360,-0.00935,-0.24423
8.5601,0.031328,0.031530,-0.201,-0.00736,-0.22310,-0.01488,-0.27642
8.5801,0.031137,0.031340,-0.203,-0.01168,-0.20801,-0.01901,-0.20663
8.6001,0.030863,0.031034,-0.171,-0.01566,-0.18894,-0.02137,-0.11812
8.6201,0.030514,0.030647,-0.133,-0.01922,-0.16658,-0.02352,-0.10722
8.6401,0.030098,0.030210,-0.113,-0.02230,-0.14166,-0.02609,-0.12844
8.6601,0.029625,0.029732,-0.107,-0.02487,-0.11498,-0.02863,-0.12726
8.6801,0.029107,0.029199,-0.093,-0.02689,-0.08733,-0.03004,-0.07053
8.7001,0.028553,0.028619,-0.065,-0.02836,-0.05950,-0.03036,-0.01559
8.7201,0.027976,0.028013,-0.037,-0.02928,-0.03223,-0.03025,0.00503
8.7402,0.027382,0.027407,-0.025,-0.02966,-0.00610,-0.03039,-0.00682
8.7602,0.026789,0.026800,-0.011,-0.02954,0.01796,-0.02977,0.03093
8.7801,0.026207,0.026192,0.015,-0.02896,0.03939,-0.02809,0.08394
8.8001,0.025637,0.025602,0.035,-0.02798,0.05802,-0.02645,0.08242
8.8201,0.025090,0.025044,0.046,-0.02667,0.07337,-0.02488,0.07809
8.8401,0.024572,0.024521,0.051,-0.02507,0.08519,-0.02319,0.08481
8.8601,0.024088,0.024031,0.057,-0.02328,0.09336,-0.02115,0.10208
8.8801,0.023642,0.023578,0.064,-0.02136,0.09789,-0.01899,0.10797
8.9001,0.023235,0.023163,0.071,-0.01939,0.09890,-0.01672,0.11305
8.9201,0.022866,0.022797,0.069,-0.01743,0.09661,-0.01498,0.08735
8.9401,0.022537,0.022468,0.069,-0.01555,0.09136,-0.01307,0.09544
8.9601,0.022244,0.022174,0.069,-0.01379,0.08356,-0.01129,0.08889
8.9801,0.021984,0.021928,0.056,-0.01222,0.07368,-0.01037,0.04594
9.0001,0.021753,0.021707,0.046,-0.01086,0.06229,-0.00933,0.05207
9.0201,0.021548,0.021507,0.041,-0.00973,0.04995,-0.00832,0.05046
9.0401,0.021362,0.021327,0.035,-0.00886,0.03727,-0.00767,0.03262
9.0601,0.021192,0.021164,0.027,-0.00824,0.02484,-0.00735,0.01593
9.0801,0.021031,0.021015,0.016,-0.00786,0.01325,-0.00744,-0.00422
9.1001,0.020876,0.020873,0.003,-0.00770,0.00302,-0.00778,-0.01724
9.1201,0.020722,0.020722,0.000,-0.00773,-0.00536,-0.00776,0.00108
9.1402,0.020565,0.020561,0.004,-0.00790,-0.01153,-0.00772,0.00169
9.1601,0.020405,0.020406,-0.001,-0.00817,-0.01508,-0.00826,-0.02659
9.1801,0.020239,0.020247,-0.009,-0.00848,-0.01587,-0.00890,-0.03241
9.2001,0.020066,0.020078,-0.012,-0.00879,-0.01377,-0.00928,-0.01874
9.2201,0.019888,0.019905,-0.017,-0.00902,-0.00876,-0.00971,-0.02157
9.2401,0.019706,0.019715,-0.009,-0.00912,-0.00097,-0.00935,0.01816
9.2601,0.019524,0.019521,0.003,-0.00904,0.00940,-0.00877,0.02898
9.2801,0.019346,0.019337,0.009,-0.00873,0.02201,-0.00831,0.02305
9.3001,0.019177,0.019161,0.016,-0.00814,0.03645,-0.00749,0.04110
9.3201,0.019023,0.019001,0.022,-0.00726,0.05220,-0.00640,0.05403
9.3401,0.018889,0.018858,0.031,-0.00605,0.06867,-0.00482,0.07925
9.3601,0.018783,0.018737,0.045,-0.00451,0.08528,-0.00269,0.10655
9.3801,0.018711,0.018644,0.067,-0.00265,0.10136,0.00004,0.13635
9.4001,0.018679,0.018601,0.078,-0.00047,0.11619,0.00247,0.12184
9.4201,0.018694,0.018606,0.087,0.00199,0.12911,0.00526,0.13921
9.4401,0.018760,0.018644,0.117,0.00468,0.13949,0.00925,0.19979
9.4601,0.018882,0.018745,0.138,0.00755,0.14671,0.01278,0.17612
9.4801,0.019063,0.018938,0.125,0.01052,0.15025,0.01487,0.10456
9.5001,0.019303,0.019201,0.102,0.01353,0.14966,0.01689,0.10096
9.5201,0.019604,0.019502,0.102,0.01648,0.14459,0.02015,0.16290
9.5401,0.019962,0.019847,0.115,0.01928,0.13483,0.02358,0.17168
9.5601,0.020373,0.020261,0.112,0.02184,0.12027,0.02585,0.11347
9.5801,0.020833,0.020740,0.093,0.02406,0.10095,0.02715,0.06483
9.6001,0.021333,0.021264,0.069,0.02585,0.07704,0.02801,0.04311
9.6201,0.021863,0.021814,0.050,0.02711,0.04885,0.02865,0.03231
9.6401,0.022413,0.022376,0.037,0.02778,0.01687,0.02894,0.01451
9.6601,0.022970,0.022953,0.017,0.02777,-0.01835,0.02811,-0.04168
9.6801,0.023519,0.023532,-0.013,0.02702,-0.05612,0.02618,-0.09649
9.7001,0.024046,0.024091,-0.045,0.02551,-0.09557,0.02348,-0.13511
9.7201,0.024534,0.024602,-0.068,0.02320,-0.13585,0.02043,-0.15229
9.7401,0.024968,0.025064,-0.096,0.02008,-0.17599,0.01626,-0.20867
9.7601,0.025332,0.025460,-0.128,0.01616,-0.21498,0.01114,-0.25609
9.7801,0.025610,0.025771,-0.162,0.01149,-0.25178,0.00524,-0.29471
9.8001,0.025787,0.025982,-0.195,0.00611,-0.28540,-0.00134,-0.32893
9.8201,0.025850,0.026065,-0.215,0.00010,-0.31482,-0.00788,-0.32725
9.8401,0.025787,0.026039,-0.251,-0.00645,-0.33913,-0.01596,-0.40390
9.8601,0.025589,0.025885,-0.297,-0.01344,-0.35750,-0.02470,-0.43714
9.8801,0.025248,0.025558,-0.310,-0.02071,-0.36912,-0.03205,-0.36737
9.9001,0.024759,0.025054,-0.294,-0.02815,-0.37343,-0.03854,-0.32475
9.9201,0.024122,0.024399,-0.276,-0.03559,-0.36996,-0.04531,-0.33818
9.9401,0.023337,0.023612,-0.275,-0.04289,-0.35840,-0.05280,-0.37461
9.9601,0.022409,0.022690,-0.281,-0.04987,-0.33868,-0.06004,-0.36216
9.9801,0.021345,0.021613,-0.268,-0.05639,-0.31079,-0.06589,-0.29218
10.0002,0.020150,0.020394,-0.244,-0.06229,-0.27482,-0.07075,-0.24315
10.0201,0.018860,0.019057,-0.198,-0.06734,-0.23186,-0.07386,-0.15547
10.0401,0.017470,0.017627,-0.157,-0.07149,-0.18187,-0.07661,-0.13779
10.0601,0.016010,0.016133,-0.123,-0.07457,-0.12600,-0.07857,-0.09792
10.0801,0.014498,0.014589,-0.091,-0.07648,-0.06503,-0.07932,-0.03734
10.1001,0.012959,0.013010,-0.052,-0.07714,-0.00006,-0.07850,0.04097
10.1201,0.011420,0.011423,-0.003,-0.07647,0.06758,-0.07596,0.12720
10.1401,0.009909,0.009857,0.051,-0.07443,0.13659,-0.07186,0.20458
10.1601,0.008451,0.008347,0.104,-0.07100,0.20565,-0.06660,0.26323
10.1802,0.007069,0.006924,0.145,-0.06618,0.27361,-0.06043,0.30867
10.2001,0.005811,0.005606,0.205,-0.06009,0.33791,-0.05192,0.42548
10.2201,0.004681,0.004412,0.269,-0.05272,0.39830,-0.04221,0.48556
10.2401,0.003710,0.003388,0.322,-0.04420,0.45305,-0.03194,0.51331
10.2601,0.002920,0.002559,0.360,-0.03464,0.50091,-0.01540,0.00000
10.2801,0.002330,0.001935,0.395,-0.02421,0.54073,-0.00397,0.00000
10.3001,0.002000,0.001608,0.392,-0.01307,0.57153,0.00101,0.24911
10.3201,0.002000,0.001543,0.457,-0.00142,0.59248,0.01589,0.74408
10.3401,0.002000,0.001565,0.435,0.01056,0.60295,0.02594,0.50225
10.3601,0.002233,0.001857,0.376,0.02263,0.60254,0.03538,0.47213
10.3801,0.002805,0.002386,0.419,0.03457,0.59109,0.05019,0.74057
10.4001,0.003613,0.003105,0.507,0.04618,0.56860,0.06560,0.77032
10.4201,0.004648,0.004100,0.548,0.05723,0.53536,0.07747,0.59374
10.4401,0.005899,0.005401,0.498,0.06754,0.49179,0.08481,0.36686
10.4601,0.007345,0.006964,0.381,0.07686,0.43876,0.08907,0.21302
10.4801,0.008966,0.008684,0.283,0.08504,0.37716,0.09393,0.24287
10.5001,0.010738,0.010487,0.251,0.09190,0.30814,0.10053,0.33029
10.5201,0.012633,0.012389,0.243,0.09732,0.23299,0.10598,0.27222
10.5401,0.014620,0.014421,0.199,0.10119,0.15316,0.10779,0.09085
10.5601,0.016669,0.016557,0.112,0.10343,0.07023,0.10633,-0.07301
10.5801,0.018746,0.018714,0.032,0.10399,-0.01416,0.10410,-0.11179
10.6001,0.020817,0.020838,-0.020,0.10286,-0.09834,0.10145,-0.13259
10.6201,0.022849,0.022915,-0.066,0.10007,-0.18058,0.09711,-0.21689
10.6401,0.024809,0.024936,-0.127,0.09566,-0.25921,0.09029,-0.34082
10.6601,0.026666,0.026867,-0.201,0.08973,-0.33264,0.08152,-0.43878
10.6801,0.028389,0.028658,-0.268,0.08240,-0.39935,0.07187,-0.48242
10.7001,0.029953,0.030274,-0.321,0.07381,-0.45795,0.06160,-0.51354
10.7201,0.031335,0.031695,-0.361,0.06415,-0.50723,0.05063,-0.54846
10.7401,0.032513,0.032912,-0.398,0.05359,-0.54617,0.03876,-0.59333
10.7601,0.033474,0.033914,-0.440,0.04237,-0.57395,0.02597,-0.63930
10.7801,0.034205,0.034679,-0.474,0.03071,-0.59001,0.01321,-0.63833
10.8001,0.034701,0.035193,-0.492,0.01885,-0.59401,0.00092,-0.61464
10.8201,0.034960,0.035448,-0.489,0.00703,-0.58587,-0.01052,-0.57166
10.8401,0.034984,0.035462,-0.478,-0.00450,-0.56578,-0.02155,-0.55172
10.8601,0.034783,0.035264,-0.481,-0.01551,-0.53418,-0.03288,-0.56654
10.8801,0.034368,0.034830,-0.462,-0.02580,-0.49170,-0.04216,-0.46399
10.9001,0.033757,0.034165,-0.407,-0.03512,-0.43929,-0.04908,-0.34574
10.9201,0.032971,0.033307,-0.335,-0.04331,-0.37810,-0.05445,-0.26858
10.9401,0.032034,0.032304,-0.270,-0.05020,-0.30939,-0.05907,-0.23111
10.9601,0.030973,0.031193,-0.220,-0.05564,-0.23466,-0.06292,-0.19262
10.9801,0.029818,0.029998,-0.180,-0.05955,-0.15549,-0.06549,-0.12832
11.0001,0.028602,0.028723,-0.122,-0.06185,-0.07358,-0.06547,0.00100
11.0202,0.027348,0.027403,-0.054,-0.06249,0.00978,-0.06356,0.09531
11.0401,0.026113,0.026095,0.018,-0.06148,0.09147,-0.05987,0.18468
11.0601,0.024907,0.024836,0.071,-0.05885,0.17110,-0.05560,0.21372
11.0801,0.023770,0.023649,0.121,-0.05466,0.24652,-0.04968,0.29584
11.1001,0.022730,0.022546,0.184,-0.04902,0.31617,-0.04157,0.40531
11.1201,0.021817,0.021568,0.250,-0.04206,0.37856,-0.03223,0.46708
11.1401,0.021055,0.020758,0.298,-0.03394,0.43241,-0.02258,0.48239
11.1601,0.020466,0.020128,0.338,-0.02483,0.47659,-0.01213,0.52266
11.1801,0.020068,0.019693,0.375,-0.01496,0.51017,-0.00100,0.55670
11.2001,0.019872,0.019464,0.408,-0.00452,0.53256,0.01062,0.58100
11.2201,0.019889,0.019458,0.432,0.00626,0.54332,0.02210,0.57397
11.2401,0.020123,0.019652,0.472,0.01714,0.54225,0.03463,0.62638
11.2601,0.020574,0.020097,0.477,0.02788,0.52945,0.04512,0.52439
11.2801,0.021236,0.020790,0.446,0.03824,0.50527,0.05390,0.43923
11.3001,0.022099,0.021706,0.393,0.04801,0.47030,0.06147,0.37860
11.3201,0.023150,0.022798,0.352,0.05698,0.42532,0.06911,0.38173
11.3401,0.024372,0.024049,0.323,0.06496,0.37135,0.07621,0.35496
11.3601,0.025744,0.025453,0.291,0.07179,0.30957,0.08184,0.28154
11.3801,0.027237,0.026997,0.240,0.07731,0.24148,0.08528,0.17210
11.4001,0.028827,0.028655,0.172,0.08142,0.16854,0.08674,0.07282
11.4201,0.030484,0.030374,0.111,0.08403,0.09231,0.08721,0.02376
11.4401,0.032178,0.032115,0.063,0.08510,0.01448,0.08677,-0.02235
11.4601,0.033878,0.033861,0.017,0.08461,-0.06329,0.08462,-0.10723
11.4801,0.035553,0.035594,-0.042,0.08258,-0.13933,0.08032,-0.21507
11.5001,0.037171,0.037279,-0.108,0.07906,-0.21203,0.07431,-0.30024
11.5201,0.038706,0.038872,-0.167,0.07413,-0.27985,0.06737,-0.34702
11.5401,0.040128,0.040345,-0.216,0.06791,-0.34141,0.05948,-0.39496
11.5601,0.041415,0.041674,-0.259,0.06052,-0.39545,0.05064,-0.44171
11.5801,0.042543,0.042845,-0.302,0.05215,-0.44083,0.04073,-0.49572
11.6001,0.043495,0.043842,-0.347,0.04296,-0.47673,0.02989,-0.54174
11.6201,0.044257,0.044639,-0.382,0.03315,-0.50247,0.01894,-0.54778
11.6401,0.044818,0.045222,-0.403,0.02293,-0.51760,0.00813,-0.54015
11.6601,0.045173,0.045587,-0.414,0.01252,-0.52191,-0.00254,-0.53377
11.6801,0.045319,0.045734,-0.415,0.00212,-0.51544,-0.01282,-0.51390
11.7001,0.045259,0.045691,-0.432,-0.00804,-0.49844,-0.02380,-0.54881
11.7201,0.045001,0.045439,-0.438,-0.01775,-0.47142,-0.03358,-0.48939
11.7401,0.044554,0.044956,-0.402,-0.02683,-0.43507,-0.04086,-0.36357
11.7601,0.043933,0.044270,-0.337,-0.03509,-0.39028,-0.04636,-0.27519
11.7801,0.043157,0.043437,-0.280,-0.04239,-0.33811,-0.05173,-0.26859
11.8001,0.042245,0.042491,-0.246,-0.04858,-0.27979,-0.05701,-0.26370
11.8201,0.041222,0.041440,-0.218,-0.05355,-0.21662,-0.06104,-0.20192
11.8401,0.040112,0.040281,-0.169,-0.05722,-0.15003,-0.06268,-0.08159
11.8601,0.038942,0.039048,-0.106,-0.05954,-0.08148,-0.06255,0.00642
11.8801,0.037740,0.037791,-0.051,-0.06047,-0.01243,-0.06159,0.04774
11.9001,0.036532,0.036540,-0.008,-0.06004,0.05563,-0.05977,0.09101
11.9201,0.035347,0.035310,0.037,-0.05827,0.12128,-0.05633,0.17228
11.9401,0.034210,0.034120,0.091,-0.05521,0.18320,-0.05126,0.25330
11.9601,0.033146,0.033006,0.141,-0.05097,0.24014,-0.04526,0.30013
11.9801,0.032179,0.031992,0.187,-0.04565,0.29099,-0.03832,0.34707
12.0001,0.031327,0.031103,0.224,-0.03938,0.33481,-0.03083,0.37444
12.0201,0.030609,0.030353,0.256,-0.03231,0.37081,-0.02267,0.40778
12.0401,0.030039,0.029755,0.283,-0.02460,0.39842,-0.01404,0.43163
12.0601,0.029628,0.029320,0.308,-0.01643,0.41724,-0.00504,0.44996
12.0801,0.029384,0.029057,0.326,-0.00797,0.42706,0.00402,0.45308
12.1001,0.029310,0.028977,0.333,0.00059,0.42792,0.01266,0.43201
12.1201,0.029407,0.029047,0.360,0.00909,0.42000,0.02239,0.48652
12.1401,0.029672,0.029302,0.369,0.01734,0.40370,0.03075,0.41806
12.1601,0.030098,0.029758,0.340,0.02518,0.37960,0.03704,0.31453
12.1801,0.030675,0.030388,0.288,0.03247,0.34841,0.04215,0.25505
12.2001,0.031392,0.031143,0.249,0.03908,0.31100,0.04753,0.26924
12.2201,0.032233,0.032004,0.229,0.04488,0.26833,0.05288,0.26767
12.2401,0.033181,0.032971,0.211,0.04978,0.22148,0.05712,0.21174
12.2601,0.034218,0.034045,0.173,0.05372,0.17156,0.05943,0.11581
12.2801,0.035323,0.035203,0.120,0.05663,0.11974,0.06026,0.04146
12.3001,0.036476,0.036400,0.076,0.05850,0.06717,0.06067,0.02026
12.3201,0.037656,0.037613,0.043,0.05932,0.01499,0.06045,-0.01092
12.3401,0.038842,0.038827,0.015,0.05911,-0.03569,0.05928,-0.05839
12.3601,0.040014,0.040036,-0.022,0.05791,-0.08388,0.05663,-0.13258
12.3801,0.041152,0.041217,-0.065,0.05578,-0.12862,0.05290,-0.18668
12.4001,0.042239,0.042341,-0.101,0.05279,-0.16912,0.04867,-0.21155
12.4201,0.043259,0.043384,-0.125,0.04905,-0.20470,0.04426,-0.22051
12.4401,0.044197,0.044343,-0.147,0.04464,-0.23482,0.03908,-0.25860
12.4601,0.045041,0.045215,-0.174,0.03969,-0.25908,0.03309,-0.29969
12.4801,0.045782,0.045981,-0.199,0.03432,-0.27726,0.02681,-0.31396
12.5001,0.046412,0.046624,-0.212,0.02864,-0.28926,0.02085,-0.29790
12.5201,0.046926,0.047144,-0.218,0.02279,-0.29517,0.01487,-0.29928
12.5401,0.047323,0.047543,-0.220,0.01688,-0.29520,0.00894,-0.29617
12.5601,0.047602,0.047818,-0.216,0.01103,-0.28971,0.00328,-0.28334
12.5801,0.047765,0.047984,-0.219,0.00533,-0.27915,-0.00260,-0.29389
12.6001,0.047817,0.048030,-0.214,-0.00011,-0.26409,-0.00773,-0.25660
12.6201,0.047763,0.047984,-0.221,-0.00521,-0.24520,-0.01327,-0.27711
12.6401,0.047611,0.047829,-0.218,-0.00990,-0.22316,-0.01771,-0.22178
12.6601,0.047370,0.047552,-0.182,-0.01411,-0.19879,-0.02017,-0.12323
12.6801,0.047050,0.047191,-0.141,-0.01783,-0.17280,-0.02239,-0.11087
12.7001,0.046660,0.046782,-0.122,-0.02102,-0.14600,-0.02515,-0.13770
12.7201,0.046213,0.046324,-0.111,-0.02367,-0.11915,-0.02754,-0.11944
12.7401,0.045717,0.045809,-0.093,-0.02579,-0.09291,-0.02889,-0.06759
12.7601,0.045184,0.045254,-0.070,-0.02740,-0.06796,-0.02962,-0.03676
12.7801,0.044624,0.044672,-0.047,-0.02852,-0.04485,-0.02994,-0.01599
12.8001,0.044046,0.044073,-0.027,-0.02921,-0.02404,-0.02993,0.00044
12.8201,0.043458,0.043472,-0.014,-0.02950,-0.00591,-0.02981,0.00615
12.8401,0.042868,0.042874,-0.006,-0.02946,0.00930,-0.02957,0.01183
12.8601,0.042281,0.042277,0.004,-0.02915,0.02144,-0.02886,0.03554
12.8801,0.041703,0.041689,0.015,-0.02863,0.03048,-0.02797,0.04481
12.9001,0.041137,0.041116,0.021,-0.02795,0.03652,-0.02711,0.04298
12.9201,0.040586,0.040560,0.026,-0.02719,0.03975,-0.02618,0.04640
12.9401,0.040050,0.040019,0.032,-0.02638,0.04045,-0.02516,0.05085
12.9601,0.039531,0.039501,0.030,-0.02558,0.03900,-0.02454,0.03104
12.9801,0.039026,0.039003,0.023,-0.02483,0.03583,-0.02407,0.02341
13.0001,0.038537,0.038515,0.022,-0.02416,0.03146,-0.02337,0.03503
13.0201,0.038060,0.038036,0.024,-0.02358,0.02640,-0.02270,0.03369
13.0401,0.037593,0.037574,0.020,-0.02310,0.02119,-0.02245,0.01234
13.0601,0.037135,0.037122,0.013,-0.02273,0.01639,-0.02235,0.00529
13.0801,0.036684,0.036676,0.008,-0.02244,0.01251,-0.02223,0.00560
13.1001,0.036237,0.036227,0.010,-0.02222,0.01003,-0.02182,0.02077
13.1201,0.035795,0.035788,0.007,-0.02203,0.00937,-0.02182,0.00012
