t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
6.6801,0.036858,0.036993,-0.135,-0.00260,-0.20486,-0.00747,-0.23248
6.7001,0.036763,0.036947,-0.184,-0.00694,-0.22828,-0.01374,-0.31353
6.7201,0.036578,0.036795,-0.217,-0.01169,-0.24634,-0.01944,-0.28520
6.7401,0.036293,0.036515,-0.221,-0.01675,-0.25833,-0.02431,-0.24324
6.7601,0.035906,0.036115,-0.209,-0.02199,-0.26371,-0.02897,-0.23297
6.7801,0.035414,0.035617,-0.203,-0.02725,-0.26209,-0.03408,-0.25571
6.8001,0.034817,0.035025,-0.208,-0.03241,-0.25324,-0.03955,-0.27326
6.8201,0.034119,0.034330,-0.211,-0.03733,-0.23713,-0.04452,-0.24848
6.8401,0.033327,0.033522,-0.195,-0.04185,-0.21390,-0.04833,-0.19060
6.8601,0.032449,0.032615,-0.166,-0.04584,-0.18389,-0.05118,-0.14256
6.8801,0.031498,0.031638,-0.141,-0.04917,-0.14757,-0.05367,-0.12441
6.9001,0.030487,0.030602,-0.115,-0.05171,-0.10564,-0.05532,-0.08249
6.9201,0.029435,0.029515,-0.080,-0.05336,-0.05891,-0.05568,-0.01795
6.9401,0.028359,0.028402,-0.043,-0.05404,-0.00829,-0.05511,0.02838
6.9601,0.027280,0.027293,-0.013,-0.05367,0.04507,-0.05377,0.06697
6.9801,0.026219,0.026191,0.027,-0.05222,0.10013,-0.05085,0.14591
7.0001,0.025198,0.025121,0.077,-0.04967,0.15555,-0.04649,0.21836
7.0201,0.024240,0.024113,0.127,-0.04601,0.21011,-0.04115,0.26668
7.0401,0.023366,0.023198,0.167,-0.04128,0.26262,-0.03514,0.30070
7.0601,0.022596,0.022389,0.206,-0.03552,0.31187,-0.02808,0.35296
7.0801,0.021951,0.021705,0.246,-0.02883,0.35665,-0.02005,0.40144
7.1001,0.021448,0.021167,0.281,-0.02129,0.39589,-0.01133,0.43586
7.1201,0.021104,0.020781,0.322,-0.01304,0.42857,-0.00162,0.48548
7.1401,0.020930,0.020571,0.359,-0.00420,0.45394,0.00842,0.50230
7.1601,0.020938,0.020550,0.388,0.00506,0.47127,0.01857,0.50730
7.1801,0.021135,0.020707,0.427,0.01459,0.48006,0.02955,0.54929
7.2001,0.021523,0.021080,0.444,0.02422,0.47998,0.03948,0.49618
7.2201,0.022103,0.021679,0.424,0.03373,0.47091,0.04792,0.42187
7.2401,0.022870,0.022483,0.387,0.04298,0.45291,0.05576,0.39201
7.2601,0.023819,0.023456,0.363,0.05179,0.42623,0.06386,0.40525
7.2801,0.024939,0.024592,0.347,0.05998,0.39135,0.07161,0.38736
7.3002,0.026219,0.025889,0.330,0.06743,0.34872,0.07844,0.34183
7.3202,0.027636,0.027343,0.293,0.07393,0.29944,0.08347,0.25123
7.3401,0.029162,0.028936,0.226,0.07935,0.24472,0.08631,0.14194
7.3601,0.030793,0.030625,0.168,0.08365,0.18505,0.08873,0.12120
7.3801,0.032500,0.032367,0.134,0.08672,0.12178,0.09088,0.10761
7.4001,0.034256,0.034154,0.102,0.08851,0.05626,0.09164,0.03803
7.4201,0.036032,0.035980,0.052,0.08897,-0.01009,0.09020,-0.07221
7.4401,0.037804,0.037811,-0.007,0.08811,-0.07602,0.08722,-0.14906
7.4601,0.039548,0.039609,-0.061,0.08594,-0.14032,0.08328,-0.19703
7.4801,0.041232,0.041342,-0.109,0.08252,-0.20146,0.07827,-0.25053
7.5001,0.042838,0.042995,-0.157,0.07791,-0.25844,0.07205,-0.31096
7.5201,0.044342,0.044548,-0.206,0.07222,-0.31009,0.06468,-0.36861
7.5401,0.045722,0.045970,-0.248,0.06555,-0.35541,0.05663,-0.40217
7.5601,0.046958,0.047244,-0.286,0.05805,-0.39351,0.04791,-0.43622
7.5801,0.048038,0.048361,-0.322,0.04986,-0.42376,0.03851,-0.47015
7.6001,0.048950,0.049299,-0.349,0.04115,-0.44565,0.02897,-0.47665
7.6201,0.049682,0.050051,-0.369,0.03209,-0.45885,0.01933,-0.48206
7.6401,0.050232,0.050611,-0.379,0.02286,-0.46325,0.00985,-0.47423
7.6601,0.050597,0.050979,-0.382,0.01362,-0.45894,0.00060,-0.46220
7.6801,0.050778,0.051156,-0.378,0.00456,-0.44617,-0.00823,-0.44152
7.7001,0.050781,0.051155,-0.373,-0.00417,-0.42540,-0.01683,-0.43000
7.7201,0.050614,0.050997,-0.382,-0.01241,-0.39726,-0.02551,-0.43410
7.7401,0.050289,0.050653,-0.364,-0.02002,-0.36257,-0.03218,-0.33335
7.7601,0.049819,0.050132,-0.313,-0.02687,-0.32218,-0.03696,-0.23930
7.7801,0.049219,0.049475,-0.255,-0.03288,-0.27713,-0.04092,-0.19805
7.8001,0.048510,0.048719,-0.209,-0.03794,-0.22862,-0.04453,-0.18028
7.8201,0.047709,0.047884,-0.176,-0.04201,-0.17771,-0.04761,-0.15424
7.8401,0.046836,0.046981,-0.145,-0.04504,-0.12569,-0.04963,-0.10103
7.8601,0.045913,0.046016,-0.104,-0.04704,-0.07369,-0.05011,-0.02376
7.8801,0.044960,0.045017,-0.057,-0.04800,-0.02300,-0.04944,0.03368
7.9001,0.043999,0.044013,-0.014,-0.04797,0.02529,-0.04797,0.07320
7.9201,0.043048,0.043028,0.021,-0.04701,0.07011,-0.04593,0.10191
7.9401,0.042125,0.042072,0.053,-0.04520,0.11059,-0.04302,0.14546
7.9601,0.041246,0.041161,0.085,-0.04263,0.14588,-0.03940,0.18141
7.9801,0.040425,0.040309,0.115,-0.03940,0.17538,-0.03514,0.21294
8.0001,0.039674,0.039538,0.135,-0.03565,0.19853,-0.03084,0.21506
8.0201,0.039002,0.038849,0.153,-0.03151,0.21501,-0.02611,0.23612
8.0401,0.038415,0.038247,0.168,-0.02710,0.22469,-0.02121,0.24518
8.0601,0.037918,0.037742,0.176,-0.02256,0.22759,-0.01650,0.23545
8.0801,0.037512,0.037336,0.176,-0.01804,0.22389,-0.01204,0.22303
8.1001,0.037196,0.037025,0.171,-0.01364,0.21398,-0.00789,0.20744
8.1201,0.036965,0.036796,0.169,-0.00951,0.19841,-0.00378,0.20541
8.1401,0.036813,0.036655,0.158,-0.00575,0.17784,-0.00049,0.16450
8.1601,0.036732,0.036595,0.137,-0.00243,0.15302,0.00200,0.12467
8.1801,0.036712,0.036597,0.116,0.00035,0.12489,0.00404,0.10199
8.2001,0.036742,0.036627,0.115,0.00255,0.09436,0.00647,0.12173
8.2201,0.036810,0.036700,0.109,0.00412,0.06255,0.00777,0.06487
8.2401,0.036903,0.036830,0.072,0.00505,0.03040,0.00709,-0.03388
8.2601,0.037008,0.036978,0.029,0.00534,-0.00102,0.00586,-0.06180
8.2801,0.037112,0.037112,0.000,0.00502,-0.03069,0.00470,-0.05804
8.3001,0.037204,0.037222,-0.017,0.00413,-0.05768,0.00335,-0.06756
8.3201,0.037274,0.037312,-0.039,0.00273,-0.08113,0.00119,-0.10778
8.3401,0.037311,0.037367,-0.056,0.00091,-0.10026,-0.00118,-0.11830
8.3601,0.037308,0.037380,-0.072,-0.00124,-0.11452,-0.00387,-0.13485
8.3801,0.037260,0.037365,-0.105,-0.00363,-0.12339,-0.00756,-0.18456
8.4001,0.037162,0.037295,-0.133,-0.00614,-0.12654,-0.01097,-0.17007
8.4201,0.037014,0.037144,-0.130,-0.00865,-0.12382,-0.01303,-0.10339
8.4401,0.036817,0.036917,-0.101,-0.01105,-0.11524,-0.01416,-0.05628
8.4601,0.036573,0.036654,-0.081,-0.01323,-0.10098,-0.01576,-0.07991
8.4801,0.036290,0.036367,-0.077,-0.01506,-0.08139,-0.01765,-0.09464
8.5001,0.035974,0.036050,-0.076,-0.01645,-0.05698,-0.01902,-0.06829
8.5201,0.035635,0.035692,-0.057,-0.01731,-0.02840,-0.01903,-0.00097
8.5402,0.035284,0.035310,-0.026,-0.01756,0.00369,-0.01810,0.04678
8.5601,0.034937,0.034932,0.005,-0.01715,0.03805,-0.01664,0.07288
8.5801,0.034604,0.034571,0.033,-0.01603,0.07409,-0.01460,0.10219
8.6001,0.034301,0.034246,0.055,-0.01418,0.11064,-0.01207,0.12652
8.6201,0.034042,0.033964,0.078,-0.01161,0.14665,-0.00871,0.16788
8.6401,0.033841,0.033737,0.104,-0.00833,0.18101,-0.00450,0.21033
8.6601,0.033713,0.033577,0.136,-0.00439,0.21277,0.00058,0.25392
8.6801,0.033670,0.033498,0.172,0.00016,0.24088,0.00638,0.29044
8.7001,0.033723,0.033510,0.213,0.00522,0.26442,0.01290,0.32568
8.7201,0.033881,0.033634,0.247,0.01070,0.28256,0.01949,0.32944
8.7401,0.034153,0.033899,0.254,0.01649,0.29465,0.02520,0.28583
8.7601,0.034542,0.034299,0.243,0.02244,0.30009,0.03056,0.26771
8.7801,0.035051,0.034813,0.238,0.02844,0.29853,0.03648,0.29599
8.8001,0.035680,0.035433,0.246,0.03434,0.28974,0.04281,0.31641
8.8201,0.036423,0.036179,0.244,0.03998,0.27368,0.04824,0.27198
8.8401,0.037275,0.037051,0.223,0.04523,0.25052,0.05260,0.21769
8.8601,0.038228,0.038033,0.195,0.04995,0.22053,0.05625,0.18255
8.8801,0.039268,0.039101,0.167,0.05401,0.18424,0.05939,0.15694
8.9001,0.040383,0.040241,0.142,0.05728,0.14229,0.06182,0.12180
8.9201,0.041554,0.041441,0.113,0.05967,0.09549,0.06320,0.06864
8.9401,0.042763,0.042687,0.076,0.06108,0.04482,0.06324,0.00238
8.9602,0.043995,0.043954,0.040,0.06144,-0.00889,0.06242,-0.04115
8.9801,0.045213,0.045217,-0.003,0.06072,-0.06388,0.06012,-0.11490
9.0001,0.046414,0.046464,-0.050,0.05888,-0.11968,0.05665,-0.17352
9.0201,0.047562,0.047658,-0.095,0.05594,-0.17456,0.05220,-0.22243
9.0401,0.048641,0.048778,-0.137,0.05192,-0.22745,0.04682,-0.26909
9.0601,0.049631,0.049808,-0.176,0.04686,-0.27724,0.04043,-0.31971
9.0801,0.050510,0.050727,-0.217,0.04085,-0.32266,0.03304,-0.36919
9.1001,0.051260,0.051521,-0.261,0.03399,-0.36264,0.02465,-0.41995
9.1201,0.051866,0.052164,-0.298,0.02638,-0.39630,0.01585,-0.44003
9.1401,0.052312,0.052638,-0.326,0.01819,-0.42264,0.00679,-0.45263
9.1601,0.052590,0.052936,-0.346,0.00954,-0.44116,-0.00245,-0.46231
9.1801,0.052691,0.053052,-0.360,0.00060,-0.45128,-0.01179,-0.46702
9.2001,0.052613,0.053006,-0.393,-0.00845,-0.45271,-0.02219,-0.52000
9.2201,0.052354,0.052771,-0.417,-0.01744,-0.44531,-0.03188,-0.48450
9.2401,0.051917,0.052322,-0.405,-0.02621,-0.42916,-0.03984,-0.39793
9.2601,0.051308,0.051677,-0.369,-0.03456,-0.40451,-0.04672,-0.34363
9.2801,0.050537,0.050865,-0.328,-0.04234,-0.37181,-0.05306,-0.31716
9.3001,0.049619,0.049915,-0.296,-0.04939,-0.33179,-0.05909,-0.30143
9.3201,0.048568,0.048837,-0.269,-0.05557,-0.28516,-0.06443,-0.26709
9.3401,0.047405,0.047635,-0.231,-0.06075,-0.23301,-0.06817,-0.18702
9.3601,0.046144,0.046326,-0.181,-0.06486,-0.17612,-0.07047,-0.11508
9.3801,0.044816,0.044948,-0.132,-0.06778,-0.11602,-0.07171,-0.06204
9.4001,0.043441,0.043529,-0.088,-0.06948,-0.05378,-0.07200,-0.01438
9.4201,0.042045,0.042089,-0.044,-0.06993,0.00919,-0.07093,0.05342
9.4401,0.040654,0.040648,0.006,-0.06912,0.07151,-0.06837,0.12809
9.4601,0.039288,0.039234,0.054,-0.06708,0.13215,-0.06471,0.18289
9.4801,0.037979,0.037877,0.102,-0.06386,0.18950,-0.05986,0.24252
9.5001,0.036742,0.036595,0.147,-0.05953,0.24262,-0.05403,0.29169
9.5201,0.035603,0.035414,0.188,-0.05418,0.29031,-0.04733,0.33489
9.5401,0.034580,0.034349,0.231,-0.04795,0.33154,-0.03961,0.38598
9.5601,0.033690,0.033422,0.268,-0.04097,0.36556,-0.03144,0.40851
9.5801,0.032946,0.032645,0.301,-0.03339,0.39167,-0.02278,0.43301
9.6001,0.032356,0.032033,0.323,-0.02534,0.40950,-0.01412,0.43282
9.6201,0.031933,0.031595,0.338,-0.01707,0.41859,-0.00542,0.43517
9.6401,0.031676,0.031330,0.346,-0.00869,0.41898,0.00316,0.42875
9.6601,0.031586,0.031245,0.341,-0.00037,0.41071,0.01116,0.40008
9.6801,0.031659,0.031303,0.356,0.00769,0.39410,0.01998,0.44094
9.7001,0.031890,0.031527,0.363,0.01534,0.36964,0.02775,0.38847
9.7201,0.032269,0.031936,0.333,0.02243,0.33794,0.03341,0.28337
9.7401,0.032783,0.032504,0.278,0.02881,0.29985,0.03768,0.21327
9.7601,0.033416,0.033184,0.232,0.03438,0.25628,0.04178,0.20502
9.7801,0.034152,0.033952,0.200,0.03903,0.20831,0.04547,0.18439
9.8001,0.034971,0.034804,0.167,0.04269,0.15705,0.04803,0.12803
9.8201,0.035852,0.035726,0.126,0.04530,0.10379,0.04912,0.05487
9.8401,0.036776,0.036696,0.080,0.04684,0.04960,0.04906,-0.00302
9.8601,0.037718,0.037681,0.037,0.04729,-0.00412,0.04806,-0.05002
9.8801,0.038660,0.038660,-0.000,0.04668,-0.05630,0.04626,-0.08998
9.9001,0.039580,0.039616,-0.036,0.04505,-0.10582,0.04345,-0.14052
9.9201,0.040456,0.040537,-0.081,0.04247,-0.15145,0.03923,-0.21143
9.9401,0.041274,0.041395,-0.121,0.03902,-0.19241,0.03445,-0.23873
9.9601,0.042013,0.042164,-0.151,0.03481,-0.22776,0.02935,-0.25495
9.9801,0.042662,0.042837,-0.175,0.02995,-0.25690,0.02375,-0.27985
10.0001,0.043207,0.043409,-0.201,0.02459,-0.27928,0.01746,-0.31489
10.0201,0.043642,0.043868,-0.226,0.01884,-0.29463,0.01090,-0.32775
10.0401,0.043959,0.044200,-0.241,0.01286,-0.30277,0.00448,-0.32126
10.0601,0.044155,0.044399,-0.243,0.00678,-0.30374,-0.00151,-0.29945
10.0801,0.044231,0.044469,-0.238,0.00075,-0.29774,-0.00728,-0.28862
10.1001,0.044187,0.044440,-0.253,-0.00509,-0.28514,-0.01386,-0.32886
10.1201,0.044029,0.044290,-0.261,-0.01061,-0.26649,-0.01956,-0.28469
10.1401,0.043765,0.044009,-0.244,-0.01571,-0.24247,-0.02381,-0.21252
10.1601,0.043404,0.043608,-0.204,-0.02028,-0.21388,-0.02678,-0.14888
10.1801,0.042956,0.043120,-0.164,-0.02426,-0.18155,-0.02940,-0.13070
10.2001,0.042439,0.042571,-0.132,-0.02753,-0.14675,-0.03166,-0.11323
10.2201,0.041861,0.041975,-0.114,-0.03011,-0.11020,-0.03379,-0.10660
10.2401,0.041240,0.041334,-0.094,-0.03194,-0.07316,-0.03491,-0.05565
10.2601,0.040589,0.040649,-0.060,-0.03303,-0.03661,-0.03468,0.01114
10.2801,0.039924,0.039949,-0.025,-0.03341,-0.00157,-0.03388,0.04004
10.3001,0.039257,0.039259,-0.002,-0.03311,0.03100,-0.03293,0.04771
10.3201,0.038603,0.038585,0.019,-0.03220,0.06010,-0.03133,0.08015
10.3401,0.037973,0.037929,0.044,-0.03074,0.08508,-0.02896,0.11842
10.3601,0.037377,0.037312,0.064,-0.02882,0.10521,-0.02642,0.12713
10.3801,0.036822,0.036739,0.083,-0.02656,0.12000,-0.02352,0.14490
10.4001,0.036316,0.036223,0.093,-0.02406,0.12909,-0.02081,0.13529
10.4201,0.035861,0.035766,0.095,-0.02144,0.13228,-0.01818,0.13154
10.4401,0.035458,0.035361,0.098,-0.01881,0.12956,-0.01546,0.13584
10.4601,0.035107,0.035010,0.097,-0.01629,0.12105,-0.01302,0.12228
10.4801,0.034804,0.034710,0.095,-0.01400,0.10710,-0.01079,0.11130
10.5001,0.034544,0.034455,0.089,-0.01204,0.08812,-0.00907,0.08599
10.5201,0.034320,0.034253,0.068,-0.01050,0.06490,-0.00844,0.03164
10.5401,0.034121,0.034083,0.039,-0.00947,0.03797,-0.00847,-0.00161
10.5601,0.033938,0.033913,0.025,-0.00900,0.00829,-0.00832,0.00746
10.5801,0.033757,0.033749,0.009,-0.00915,-0.02321,-0.00903,-0.03556
10.6001,0.033567,0.033580,-0.013,-0.00994,-0.05554,-0.01062,-0.07927
10.6201,0.033355,0.033396,-0.040,-0.01137,-0.08762,-0.01303,-0.12075
10.6401,0.033109,0.033177,-0.069,-0.01343,-0.11842,-0.01608,-0.15227
10.6601,0.032814,0.032903,-0.088,-0.01609,-0.14700,-0.01931,-0.16152
10.6801,0.032462,0.032567,-0.105,-0.01929,-0.17227,-0.02306,-0.18726
10.7001,0.032039,0.032169,-0.130,-0.02295,-0.19341,-0.02763,-0.22884
10.7201,0.031540,0.031694,-0.154,-0.02699,-0.20957,-0.03249,-0.24287
10.7401,0.030959,0.031125,-0.167,-0.03130,-0.22006,-0.03710,-0.23037
10.7601,0.030287,0.030457,-0.170,-0.03576,-0.22437,-0.04157,-0.22356
10.7801,0.029527,0.029699,-0.172,-0.04023,-0.22209,-0.04608,-0.22570
10.8001,0.028680,0.028849,-0.169,-0.04459,-0.21303,-0.05029,-0.21051
10.8201,0.027747,0.027911,-0.163,-0.04870,-0.19714,-0.05420,-0.19536
10.8401,0.026735,0.026891,-0.156,-0.05243,-0.17452,-0.05766,-0.17325
10.8601,0.025653,0.025787,-0.134,-0.05564,-0.14552,-0.05993,-0.11314
10.8801,0.024514,0.024621,-0.107,-0.05821,-0.11062,-0.06156,-0.08177
10.9001,0.023329,0.023411,-0.081,-0.06003,-0.07045,-0.06250,-0.04679
10.9201,0.022118,0.022172,-0.054,-0.06100,-0.02584,-0.06254,-0.00225
10.9401,0.020896,0.020920,-0.024,-0.06104,0.02232,-0.06153,0.05077
10.9601,0.019683,0.019671,0.012,-0.06009,0.07295,-0.05929,0.11180
10.9801,0.018499,0.018445,0.054,-0.05811,0.12496,-0.05583,0.17336
11.0001,0.017366,0.017268,0.097,-0.05509,0.17714,-0.05130,0.22618
11.0201,0.016303,0.016163,0.139,-0.05103,0.22832,-0.04584,0.27331
11.0401,0.015332,0.015154,0.178,-0.04598,0.27723,-0.03951,0.31623
11.0601,0.014468,0.014251,0.217,-0.03995,0.32288,-0.03214,0.36875
11.0801,0.013738,0.013481,0.257,-0.03309,0.36377,-0.02391,0.41137
11.1001,0.013151,0.012854,0.297,-0.02545,0.39917,-0.01489,0.45083
11.1201,0.012724,0.012394,0.330,-0.01717,0.42805,-0.00557,0.46588
11.1401,0.012468,0.012118,0.350,-0.00838,0.44961,0.00376,0.46659
11.1601,0.012392,0.012024,0.367,0.00077,0.46324,0.01344,0.48433
11.1801,0.012500,0.012092,0.408,0.01010,0.46842,0.02440,0.54773
11.2001,0.012796,0.012367,0.428,0.01945,0.46489,0.03424,0.49222
11.2201,0.013277,0.012855,0.423,0.02864,0.45255,0.04294,0.43499
11.2401,0.013938,0.013550,0.388,0.03748,0.43154,0.05031,0.36819
11.2601,0.014772,0.014426,0.346,0.04583,0.40210,0.05715,0.34203
11.2801,0.015767,0.015450,0.317,0.05351,0.36472,0.06397,0.34095
11.3001,0.016907,0.016612,0.295,0.06037,0.32009,0.07017,0.31007
11.3201,0.018176,0.017914,0.262,0.06628,0.26900,0.07484,0.23365
11.3401,0.019555,0.019338,0.217,0.07111,0.21236,0.07800,0.15788
11.3601,0.021011,0.020853,0.159,0.07475,0.15168,0.07949,0.07459
11.3801,0.022534,0.022425,0.109,0.07714,0.08761,0.08032,0.04142
11.4001,0.024090,0.024023,0.067,0.07824,0.02174,0.08006,-0.01318
11.4201,0.025656,0.025632,0.024,0.07801,-0.04468,0.07833,-0.08621
11.4401,0.027201,0.027229,-0.029,0.07646,-0.11017,0.07492,-0.17070
11.4601,0.028707,0.028790,-0.083,0.07361,-0.17374,0.07018,-0.23676
11.4801,0.030139,0.030279,-0.140,0.06953,-0.23375,0.06416,-0.30093
11.5001,0.031480,0.031668,-0.188,0.06429,-0.28918,0.05735,-0.34054
11.5201,0.032703,0.032934,-0.231,0.05801,-0.33883,0.04969,-0.38320
11.5401,0.033793,0.034064,-0.271,0.05078,-0.38193,0.04115,-0.42707
11.5601,0.034730,0.035039,-0.308,0.04278,-0.41746,0.03187,-0.46373
11.5801,0.035500,0.035845,-0.344,0.03414,-0.44481,0.02204,-0.49185
11.6001,0.036093,0.036466,-0.373,0.02504,-0.46354,0.01203,-0.50041
11.6201,0.036500,0.036887,-0.387,0.01566,-0.47334,0.00237,-0.48288
11.6401,0.036718,0.037108,-0.390,0.00618,-0.47413,-0.00712,-0.47430
11.6601,0.036747,0.037140,-0.393,-0.00325,-0.46602,-0.01665,-0.47656
11.6801,0.036590,0.037006,-0.416,-0.01242,-0.44931,-0.02683,-0.50917
11.7001,0.036254,0.036667,-0.413,-0.02116,-0.42454,-0.03515,-0.41583
11.7201,0.035747,0.036123,-0.376,-0.02935,-0.39225,-0.04173,-0.32910
11.7401,0.035084,0.035405,-0.321,-0.03682,-0.35342,-0.04714,-0.27032
11.7601,0.034278,0.034553,-0.275,-0.04346,-0.30883,-0.05228,-0.25716
11.7801,0.033353,0.033593,-0.240,-0.04914,-0.25988,-0.05691,-0.23175
11.8001,0.032322,0.032527,-0.205,-0.05382,-0.20735,-0.06042,-0.17544
11.8201,0.031207,0.031375,-0.169,-0.05742,-0.15260,-0.06275,-0.11659
11.8401,0.030034,0.030151,-0.117,-0.05991,-0.09702,-0.06334,-0.02916
11.8601,0.028818,0.028889,-0.070,-0.06130,-0.04155,-0.06317,0.00847
11.8801,0.027588,0.027618,-0.031,-0.06159,0.01236,-0.06221,0.04798
11.9001,0.026363,0.026355,0.008,-0.06082,0.06356,-0.06013,0.10406
11.9201,0.025160,0.025118,0.042,-0.05907,0.11116,-0.05724,0.14414
11.9401,0.024005,0.023921,0.083,-0.05641,0.15398,-0.05312,0.20614
11.9601,0.022911,0.022789,0.122,-0.05295,0.19127,-0.04837,0.23784
11.9801,0.021893,0.021740,0.153,-0.04880,0.22238,-0.04326,0.25526
12.0001,0.020962,0.020787,0.175,-0.04410,0.24679,-0.03790,0.26801
12.0201,0.020130,0.019938,0.193,-0.03897,0.26414,-0.03222,0.28397
12.0401,0.019406,0.019201,0.205,-0.03359,0.27423,-0.02648,0.28720
12.0601,0.018790,0.018575,0.214,-0.02806,0.27716,-0.02068,0.28978
12.0801,0.018283,0.018065,0.219,-0.02255,0.27309,-0.01506,0.28092
12.1001,0.017886,0.017671,0.215,-0.01718,0.26239,-0.00991,0.25743
12.1201,0.017594,0.017390,0.204,-0.01209,0.24559,-0.00527,0.23207
12.1401,0.017400,0.017216,0.184,-0.00739,0.22340,-0.00134,0.19676
12.1601,0.017295,0.017125,0.170,-0.00318,0.19659,0.00245,0.18937
12.1801,0.017269,0.017116,0.153,0.00045,0.16609,0.00547,0.15099
12.2001,0.017309,0.017154,0.155,0.00344,0.13288,0.00874,0.16337
12.2201,0.017402,0.017263,0.140,0.00576,0.09799,0.01034,0.07995
12.2401,0.017534,0.017438,0.096,0.00736,0.06258,0.01014,-0.00957
12.2601,0.017692,0.017642,0.050,0.00826,0.02757,0.00947,-0.03365
12.2801,0.017861,0.017841,0.020,0.00847,-0.00595,0.00881,-0.03331
12.3001,0.018027,0.018024,0.003,0.00804,-0.03695,0.00796,-0.04220
12.3201,0.018178,0.018195,-0.017,0.00702,-0.06459,0.00624,-0.08631
12.3401,0.018304,0.018350,-0.046,0.00548,-0.08803,0.00360,-0.13195
12.3601,0.018395,0.018461,-0.066,0.00353,-0.10668,0.00106,-0.12694
12.3801,0.018443,0.018516,-0.073,0.00125,-0.11997,-0.00131,-0.11860
12.4001,0.018443,0.018521,-0.078,-0.00123,-0.12754,-0.00392,-0.13047
12.4201,0.018393,0.018502,-0.109,-0.00381,-0.12921,-0.00785,-0.19654
12.4401,0.018291,0.018430,-0.139,-0.00636,-0.12495,-0.01141,-0.17757
12.4601,0.018140,0.018273,-0.134,-0.00877,-0.11490,-0.01325,-0.09218
12.4801,0.017943,0.018047,-0.105,-0.01091,-0.09936,-0.01416,-0.04551
12.5001,0.017706,0.017782,-0.076,-0.01270,-0.07879,-0.01499,-0.04168
12.5201,0.017438,0.017497,-0.059,-0.01404,-0.05382,-0.01586,-0.04319
12.5401,0.017148,0.017200,-0.052,-0.01483,-0.02517,-0.01654,-0.03414
12.5601,0.016848,0.016878,-0.030,-0.01503,0.00630,-0.01580,0.03709
12.5801,0.016551,0.016547,0.004,-0.01457,0.03967,-0.01406,0.08699
12.6001,0.016270,0.016239,0.031,-0.01343,0.07390,-0.01206,0.09984
12.6201,0.016018,0.015967,0.051,-0.01161,0.10802,-0.00965,0.12061
12.6401,0.015810,0.015740,0.070,-0.00912,0.14085,-0.00655,0.15515
12.6601,0.015658,0.015557,0.101,-0.00599,0.17152,-0.00223,0.21593
12.6801,0.015574,0.015441,0.133,-0.00228,0.19895,0.00260,0.24131
12.7001,0.015570,0.015416,0.154,0.00194,0.22227,0.00741,0.24043
12.7201,0.015654,0.015460,0.194,0.00658,0.24065,0.01362,0.31091
12.7401,0.015835,0.015604,0.231,0.01153,0.25342,0.01980,0.30868
12.7601,0.016117,0.015887,0.230,0.01667,0.26002,0.02446,0.23289
12.7802,0.016504,0.016293,0.211,0.02191,0.26004,0.02889,0.22156
12.8001,0.016992,0.016794,0.197,0.02703,0.25329,0.03359,0.23519
12.8201,0.017583,0.017385,0.198,0.03197,0.23966,0.03871,0.25610
12.8401,0.018268,0.018074,0.194,0.03657,0.21935,0.04312,0.22013
12.8601,0.019041,0.018862,0.179,0.04070,0.19258,0.04663,0.17591
12.8801,0.019893,0.019740,0.153,0.04424,0.15981,0.04913,0.12489
12.9001,0.020807,0.020686,0.121,0.04706,0.12175,0.05082,0.08455
12.9202,0.021773,0.021680,0.093,0.04908,0.07899,0.05196,0.05661
12.9401,0.022763,0.022704,0.059,0.05020,0.03293,0.05184,-0.00569
12.9601,0.023772,0.023746,0.027,0.05037,-0.01600,0.05092,-0.04621
12.9801,0.024772,0.024782,-0.009,0.04955,-0.06631,0.04883,-0.10414
13.0001,0.025746,0.025796,-0.050,0.04772,-0.11701,0.04558,-0.16279
13.0201,0.026674,0.026765,-0.090,0.04488,-0.16689,0.04136,-0.21080
13.0401,0.027534,0.027663,-0.129,0.04106,-0.21465,0.03626,-0.25524
13.0601,0.028310,0.028478,-0.169,0.03632,-0.25928,0.03015,-0.30551
13.0801,0.028982,0.029185,-0.203,0.03071,-0.29965,0.02345,-0.33510
13.1001,0.029534,0.029771,-0.237,0.02435,-0.33461,0.01592,-0.37631
13.1201,0.029952,0.030223,-0.270,0.01737,-0.36329,0.00780,-0.40576
13.1401,0.030226,0.030527,-0.302,0.00987,-0.38493,-0.00073,-0.42679
13.1601,0.030345,0.030662,-0.317,0.00202,-0.39889,-0.00894,-0.41055
13.1801,0.030305,0.030645,-0.340,-0.00603,-0.40471,-0.01782,-0.44380
13.2001,0.030103,0.030465,-0.361,-0.01411,-0.40212,-0.02663,-0.44033
13.2201,0.029741,0.030105,-0.364,-0.02206,-0.39101,-0.03447,-0.39248
13.2401,0.029224,0.029562,-0.338,-0.02969,-0.37153,-0.04090,-0.32101
13.2601,0.028557,0.028856,-0.299,-0.03686,-0.34390,-0.04661,-0.28576
13.2801,0.027753,0.028022,-0.269,-0.04340,-0.30867,-0.05224,-0.28140
13.3001,0.026825,0.027071,-0.246,-0.04917,-0.26648,-0.05727,-0.25156
13.3201,0.025792,0.026010,-0.217,-0.05402,-0.21819,-0.06109,-0.19085
13.3401,0.024672,0.024845,-0.173,-0.05786,-0.16474,-0.06324,-0.10775
