scenario,variant,recorded_n,expected_n,valid_n,complete_n,gaps_n,aborted_n,missing_n,rmse__mean,rmse__min,rmse__max,rmse__n,absolute_mean_bias__mean,absolute_mean_bias__min,absolute_mean_bias__max,absolute_mean_bias__n,peak_absolute_error__mean,peak_absolute_error__min,peak_absolute_error__max,peak_absolute_error__n,bad_path_m__mean,bad_path_m__min,bad_path_m__max,bad_path_m__n,valid_coverage_rate_m_s__mean,valid_coverage_rate_m_s__min,valid_coverage_rate_m_s__max,valid_coverage_rate_m_s__n,valid_coverage_fraction__mean,valid_coverage_fraction__min,valid_coverage_fraction__max,valid_coverage_fraction__n,registered_image_coverage_m__mean,registered_image_coverage_m__min,registered_image_coverage_m__max,registered_image_coverage_m__n,acoustic_coverage_fraction__mean,acoustic_coverage_fraction__min,acoustic_coverage_fraction__max,acoustic_coverage_fraction__n,angular_travel_rad__mean,angular_travel_rad__min,angular_travel_rad__max,angular_travel_rad__n,measured_forward_m__mean,measured_forward_m__min,measured_forward_m__max,measured_forward_m__n,elapsed_s__mean,elapsed_s__min,elapsed_s__max,elapsed_s__n,force_active_fraction__mean,force_active_fraction__min,force_active_fraction__max,force_active_fraction__n,aperture_active_fraction__mean,aperture_active_fraction__min,aperture_active_fraction__max,aperture_active_fraction__n,omega_width_mechanical_mean__mean,omega_width_mechanical_mean__min,omega_width_mechanical_mean__max,omega_width_mechanical_mean__n,omega_width_force_mean__mean,omega_width_force_mean__min,omega_width_force_mean__max,omega_width_force_mean__n,omega_width_complete_mean__mean,omega_width_complete_mean__min,omega_width_complete_mean__max,omega_width_complete_mean__n,controller_p50_ms__mean,controller_p50_ms__min,controller_p50_ms__max,controller_p50_ms__n,controller_p99_ms__mean,controller_p99_ms__min,controller_p99_ms__max,controller_p99_ms__n,controller_max_ms__mean,controller_max_ms__min,controller_max_ms__max,controller_max_ms__n,simulated_deadline_overruns__mean,simulated_deadline_overruns__min,simulated_deadline_overruns__max,simulated_deadline_overruns__n,measured_positive_travel_m__mean,measured_positive_travel_m__min,measured_positive_travel_m__max,measured_positive_travel_m__n,measured_reverse_travel_m__mean,measured_reverse_travel_m__min,measured_reverse_travel_m__max,measured_reverse_travel_m__n,scan_angular_travel_rad__mean,scan_angular_travel_rad__min,scan_angular_travel_rad__max,scan_angular_travel_rad__n,scan_aperture_active_fraction__mean,scan_aperture_active_fraction__min,scan_aperture_active_fraction__max,scan_aperture_active_fraction__n,scan_controller_p95_ms__mean,scan_controller_p95_ms__min,scan_controller_p95_ms__max,scan_controller_p95_ms__n,scan_end_s__mean,scan_end_s__min,scan_end_s__max,scan_end_s__n,scan_force_active_fraction__mean,scan_force_active_fraction__min,scan_force_active_fraction__max,scan_force_active_fraction__n,scan_max_abs_angle_rad__mean,scan_max_abs_angle_rad__min,scan_max_abs_angle_rad__max,scan_max_abs_angle_rad__n,scan_omega_width_complete_mean__mean,scan_omega_width_complete_mean__min,scan_omega_width_complete_mean__max,scan_omega_width_complete_mean__n,scan_omega_width_complete_samples__mean,scan_omega_width_complete_samples__min,scan_omega_width_complete_samples__max,scan_omega_width_complete_samples__n,scan_omega_width_force_mean__mean,scan_omega_width_force_mean__min,scan_omega_width_force_mean__max,scan_omega_width_force_mean__n,scan_omega_width_force_samples__mean,scan_omega_width_force_samples__min,scan_omega_width_force_samples__max,scan_omega_width_force_samples__n,scan_omega_width_mechanical_mean__mean,scan_omega_width_mechanical_mean__min,scan_omega_width_mechanical_mean__max,scan_omega_width_mechanical_mean__n,scan_omega_width_mechanical_samples__mean,scan_omega_width_mechanical_samples__min,scan_omega_width_mechanical_samples__max,scan_omega_width_mechanical_samples__n,scan_required_acoustic_bad_fraction__mean,scan_required_acoustic_bad_fraction__min,scan_required_acoustic_bad_fraction__max,scan_required_acoustic_bad_fraction__n,scan_samples__mean,scan_samples__min,scan_samples__max,scan_samples__n,recovery_events,recovery_confirmed,recovery_unconfirmed,recovery_no_deficit_runs,recovery_median_s
nonmonotonic,full_consistency,10,10,10,0,10,0,0,0.2021248598373655,0.19752291912887676,0.2068331123355915,10,0.0014731450499147123,8.787519263837248e-05,0.008559993905292917,10,0.3206777383703296,0.3102205242188276,0.35523702298366633,10,0.003612614624348473,0.0,0.005587674668959403,10,0.016877289273833064,0.016242485173444954,0.017954198473009966,10,0.9397897562608588,0.9068720888506766,1.0,10,0.054826717686082806,0.05233365083570257,0.05837257839535501,10,0.9291042770485285,0.8931452078766982,0.9799999999851273,10,0.015286677899159695,0.009495066683260948,0.02177620627391847,10,0.06000000000000001,0.06,0.06,10,3.3415,3.275,3.5100000000000002,10,0.7057567530372871,0.6606875934230194,0.7720797720797721,10,0.00014245014245014247,0.0,0.0014245014245014246,10,0.029999999999999992,0.02999999999999999,0.030000000000000013,10,0.029999999999999992,0.02999999999999999,0.030000000000000013,10,0.02992603819977959,0.02990748857944113,0.029954360923832978,10,1.7630884307436645,1.6463950742036104,1.9139620708301663,10,2.680268010357395,2.3988764174282546,3.3416368765756523,10,3.1129273818805814,2.5710940826684237,4.5969500206410885,10,0.0,0.0,0.0,10,0.06079682109580821,0.06072402939652311,0.060832822832756116,10,0.0,0.0,0.0,10,0.01528460252758824,0.009495066683221686,0.021776150286845566,10,0.00015337423312883436,0.0,0.0015337423312883436,10,2.3842780536506325,2.1550872363150124,3.0452195554971695,10,3.0864999999999245,3.019999999999926,3.254999999999921,10,0.7307734065385532,0.7140549273021002,0.754601226993865,10,0.015236605670699777,0.009254151110188352,0.02175702215352924,10,0.02991911625969878,0.02989966414642316,0.029941226605919934,10,77.2,76.0,81.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,77.2,76.0,81.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,77.2,76.0,81.0,10,0.07353034140571935,0.01818181818181818,0.13496932515337423,10,618.3,605.0,652.0,10,10,10,0,0,0.2299999999999951
nonmonotonic,matched_scan_speed,10,10,10,0,10,0,0,0.20196725577009705,0.19787329446757904,0.20709159874530908,10,0.0016593246523865836,8.789613561220843e-05,0.006432853112971337,10,0.3210206868676213,0.31021645122058983,0.3587806929870654,10,0.0036126146243152914,0.0,0.00558767466871915,10,0.01687728927384292,0.01624248517351667,0.017954198473009966,10,0.9397897562614119,0.9068720888546808,1.0,10,0.05492608642714627,0.05321587994571478,0.05837257839534465,10,0.9303674446819314,0.9057768842051982,0.9799999999851273,10,0.015776456846186025,0.011846073798018279,0.020926390597817753,10,0.06000000000000001,0.06,0.06,10,3.3415,3.275,3.5100000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.3486990821547806,1.2280470691621304,2.258048392832279,10,1.7075961667578667,1.3743218127638104,2.6229278091341257,10,1.9719040486961603,1.3985440600663424,2.732606139034033,10,0.0,0.0,0.0,10,0.060796656817968864,0.06072402939638916,0.06083282283218109,10,0.0,0.0,0.0,10,0.01577645684618603,0.01184607379801828,0.020926390597817753,10,0.0,0.0,0.0,10,1.5427904156967998,1.3219969812780619,2.5194847490638494,10,3.0864999999999245,3.019999999999926,3.254999999999921,10,0.0,0.0,0.0,10,0.015776456846186025,0.011846073798018279,0.020926390597817753,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.07168985060817334,0.01818181818181818,0.1165644171779141,10,618.3,605.0,652.0,10,10,10,0,0,0.2299999999999951
nonmonotonic,matched_rocking,10,10,10,0,10,0,0,0.20412602590261195,0.20038455616872566,0.20921170140032275,10,0.00035264801733329913,4.083478430486423e-06,0.0011857006894082426,10,0.31686741026380094,0.3101938322189608,0.3255055745011308,10,0.004009999999999908,0.0,0.005899999999999864,10,0.017174846625766897,0.016595092024539917,0.01840490797546012,10,0.9331666666666681,0.901666666666669,1.0,10,0.05375800431024032,0.051438004310240384,0.055438004310240284,10,0.9186666666666685,0.8816666666666695,0.9450000000000014,10,0.013094591846857703,0.007666862827327169,0.017301567231435014,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2732235249131918,1.2354460777714849,1.3131239684298635,10,2.1134146992117175,1.3857275317423046,2.67899286467582,10,2.4340331088751554,1.4211039524525404,2.9554450884461403,10,0.0,0.0,0.0,10,0.060781466524967874,0.060781466524967874,0.06078146652496788,10,0.0,0.0,0.0,10,0.013094591846857703,0.007666862827327171,0.01730156723143502,10,0.0,0.0,0.0,10,1.9570149900391691,1.3365585007704792,2.544603415299207,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.013094591846857703,0.007666862827327169,0.017301567231435014,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.07923588039867109,0.053156146179401995,0.11627906976744186,10,602.0,602.0,602.0,10,10,10,0,0,0.23999999999999488
curvature,baseline,8,10,8,0,8,0,2,0.1477778650288424,0.14656490271577005,0.14910438386260136,8,0.004094796080200993,0.001418633833632663,0.00588796543399296,8,0.23058341422865503,0.22764987109122092,0.23399362799196233,8,0.0,0.0,0.0,8,0.01840490797546012,0.01840490797546012,0.01840490797546012,8,1.0,1.0,1.0,8,0.05943800431024018,0.05943800431024018,0.05943800431024018,8,1.0,1.0,1.0,8,0.0,0.0,0.0,8,0.06,0.06,0.06,8,3.2600000000000002,3.2600000000000002,3.2600000000000002,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,,,,0,,,,0,,,,0,1.3959429634269327,1.2442360166460276,2.305539441294968,8,1.8736267581698485,1.3957922905683517,2.7632577577605844,8,2.1196299931034446,1.416976097971201,2.8780128341168165,8,0.0,0.0,0.0,8,0.06078146652496788,0.06078146652496788,0.06078146652496788,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,1.665639950078912,1.3425919925794005,2.5472287903539836,8,3.004999999999926,3.004999999999926,3.004999999999926,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,,,,0,0.0,0.0,0.0,8,,,,0,0.0,0.0,0.0,8,,,,0,0.0,0.0,0.0,8,0.0,0.0,0.0,8,602.0,602.0,602.0,8,0,0,0,8,
curvature,image_only,8,10,8,0,8,0,2,0.277341209859851,0.23896909857550838,0.3207115137035992,8,0.09195716322462921,0.06553909135189,0.11997339496731328,8,0.5790307353508924,0.5198178511744294,0.6523908236437856,8,0.0,0.0,0.0,8,0.018394338541324138,0.018376722817764164,0.01840490797546012,8,1.0,1.0,1.0,8,0.05941893323102149,0.059376905474291884,0.059438002495104746,8,1.0,1.0,1.0,8,0.023547375850440994,0.01281713724985719,0.034323659999449765,8,0.06,0.06,0.06,8,3.261875,3.2600000000000002,3.265,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.029999999999999995,0.029999999999999995,0.029999999999999995,8,0.029999999999999995,0.029999999999999995,0.029999999999999995,8,0.029999999999999995,0.029999999999999995,0.029999999999999995,8,1.9167956343153492,1.670759986154735,3.341267118230462,8,2.6515034644398856,2.173666637390852,4.224077146500349,8,3.2741928298491985,2.254294930025935,4.323676927015185,8,0.0,0.0,0.0,8,0.06079989517517313,0.06078146353726521,0.06083973963381334,8,0.0,0.0,0.0,8,0.022700575705741712,0.012655533270235336,0.033809092584043736,8,0.0,0.0,0.0,8,2.329999954963568,2.014873735606668,3.9818044984713197,8,3.0068749999999262,3.004999999999926,3.009999999999926,8,0.0,0.0,0.0,8,0.008837166640040873,0.004680576394687203,0.017958439926112325,8,0.029999999999999995,0.029999999999999995,0.029999999999999995,8,75.0,75.0,75.0,8,0.029999999999999995,0.029999999999999995,0.029999999999999995,8,75.0,75.0,75.0,8,0.029999999999999995,0.029999999999999995,0.029999999999999995,8,75.0,75.0,75.0,8,0.0,0.0,0.0,8,602.375,602.0,603.0,8,0,0,0,8,
curvature,no_aperture,8,10,8,0,8,0,2,0.14724956785221416,0.145749055704562,0.14844560231392268,8,0.002729869473979318,0.0006578510291674566,0.0056903249732148985,8,0.22837924754555244,0.22512699673689296,0.23323907065625082,8,0.0,0.0,0.0,8,0.018237492620853866,0.018126888217522657,0.018348623853211007,8,1.0,1.0,1.0,8,0.059454643737204396,0.059249569566904185,0.0598099189761201,8,1.0,1.0,1.0,8,0.0002889230190994721,3.8408769754887085e-05,0.0006266391092797475,8,0.06,0.06,0.06,8,3.29,3.27,3.31,8,0.651999217066263,0.620845921450151,0.7279635258358662,8,0.0,0.0,0.0,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,1.8787577573675662,1.6677925596013665,3.1890198588371277,8,3.1577410741010676,2.302661631256342,4.370391741394997,8,3.477897960692644,2.4117729626595974,4.516219953075051,8,0.0,0.0,0.0,8,0.060798238305173474,0.06075337934277745,0.06083018100791402,8,0.0,0.0,0.0,8,0.0002883311997852099,3.840876975488713e-05,0.0006266391088941778,8,0.0,0.0,0.0,8,2.529530751053244,2.052745607215911,4.095541080459952,8,3.0349999999999255,3.014999999999926,3.054999999999925,8,0.685027907945094,0.6715686274509803,0.7055921052631579,8,0.0001870211167454831,3.840876730485082e-05,0.0004868272897885614,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,75.75,75.0,76.0,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,75.75,75.0,76.0,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,75.75,75.0,76.0,8,0.0,0.0,0.0,8,608.0,604.0,612.0,8,0,0,0,8,
curvature,full,8,10,8,0,8,0,2,0.14726484364894254,0.1457636849773317,0.14849640361473515,8,0.002664581617298928,0.0006545638392355139,0.005690799858047573,8,0.22837646274670748,0.22512364651487937,0.23323844355862544,8,0.0,0.0,0.0,8,0.018237492620853866,0.018126888217522657,0.018348623853211007,8,1.0,1.0,1.0,8,0.059455378750785354,0.059249569566920963,0.05980991896651725,8,1.0,1.0,1.0,8,0.0001772632575269536,2.65208996972408e-05,0.0003963781884910511,8,0.06,0.06,0.06,8,3.29,3.27,3.31,8,0.6523780084233921,0.620845921450151,0.729483282674772,8,0.0,0.0,0.0,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,0.029999200265483604,0.029994661887683155,0.02999999970239753,8,1.7159228009404615,1.6556690679863095,1.8608358222991228,8,2.954704620060511,2.428917258512229,4.740663105621933,8,3.764556924579665,2.5201491080224514,7.93601106852293,8,0.5,0.0,3.0,8,0.060798973322302705,0.06075337933317431,0.06083018073976983,8,0.0,0.0,0.0,8,0.00017695828071923476,2.652089969724079e-05,0.0003963781882782645,8,0.0,0.0,0.0,8,2.5555348940542895,2.135144337080419,4.038822953589261,8,3.0349999999999255,3.014999999999926,3.054999999999925,8,0.6854377484163703,0.6715686274509803,0.7072368421052632,8,0.0001112434604890775,2.6519248524379297e-05,0.0002771610503544824,8,0.029999200265483604,0.029994661887683155,0.02999999970239753,8,75.75,75.0,76.0,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,75.75,75.0,76.0,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,75.75,75.0,76.0,8,0.0,0.0,0.0,8,608.0,604.0,612.0,8,0,0,0,8,
curvature,full_consistency,8,10,8,0,8,0,2,0.14715245079348513,0.14561304593354013,0.14820486787483125,8,0.002890486774295193,0.0005624232469337929,0.005690798613383973,8,0.22850756076893725,0.22512364651487937,0.23323844355862544,8,0.0,0.0,0.0,8,0.018237492620853866,0.018126888217522657,0.018348623853211007,8,1.0,1.0,1.0,8,0.059455378726087096,0.05924956956690205,0.05980991896611057,8,1.0,1.0,1.0,8,0.00013360880213929852,2.652082121184728e-05,0.0003308411025746603,8,0.06,0.06,0.06,8,3.29,3.27,3.31,8,0.6531318619191133,0.6284403669724771,0.7279635258358662,8,0.0,0.0,0.0,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,0.02999999922943427,0.029999998639881998,0.0299999997022865,8,1.8745335546554998,1.67036650236696,3.1765049789100885,8,2.9087843277375214,2.463609934784472,4.65646730735898,8,3.6358375218696892,2.6473351754248142,5.027804058045149,8,0.125,0.0,1.0,8,0.06079897330105854,0.060753379332767615,0.06083018056136333,8,0.0,0.0,0.0,8,0.0001334137970263264,2.6520821211847293e-05,0.0003308411024669995,8,0.0,0.0,0.0,8,2.522739130654372,2.190371637698261,4.256832995451987,8,3.0349999999999255,3.014999999999926,3.054999999999925,8,0.6862530638557944,0.6716171617161716,0.7055921052631579,8,9.658600817802851e-05,2.651922565685973e-05,0.0002343566645292921,8,0.02999999922943427,0.029999998639881998,0.0299999997022865,8,75.75,75.0,76.0,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,75.75,75.0,76.0,8,0.029999999999999992,0.029999999999999992,0.029999999999999995,8,75.75,75.0,76.0,8,0.0,0.0,0.0,8,608.0,604.0,612.0,8,0,0,0,8,
curvature,matched_scan_speed,8,10,8,0,8,0,2,0.14740620343026248,0.14619945220946695,0.14851115361229392,8,0.004219864827554525,0.00134977371297516,0.005908884276092943,8,0.22852996873261117,0.22488068974250286,0.2332371992189497,8,0.0,0.0,0.0,8,0.018237492620853866,0.018126888217522657,0.018348623853211007,8,1.0,1.0,1.0,8,0.059456207723028204,0.05924956956675892,0.0598099189663552,8,1.0,1.0,1.0,8,0.0,0.0,0.0,8,0.06,0.06,0.06,8,3.29,3.27,3.31,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,,,,0,,,,0,,,,0,1.3967395352665335,1.249372959136963,2.3031900636851788,8,1.6866952908458188,1.3868879061192274,2.66151875257492,8,1.8441737920511514,1.4405939728021622,2.774003194645047,8,0.0,0.0,0.0,8,0.060799802294545555,0.06075337933301227,0.06083018073960778,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,1.5252458513714373,1.3567836140282452,2.5614281184971333,8,3.0349999999999255,3.014999999999926,3.054999999999925,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,,,,0,0.0,0.0,0.0,8,,,,0,0.0,0.0,0.0,8,,,,0,0.0,0.0,0.0,8,0.0,0.0,0.0,8,608.0,604.0,612.0,8,0,0,0,8,
curvature,matched_rocking,8,10,8,0,8,0,2,0.1477778650288424,0.14656490271577005,0.14910438386260136,8,0.004094796080200993,0.001418633833632663,0.00588796543399296,8,0.23058341422865503,0.22764987109122092,0.23399362799196233,8,0.0,0.0,0.0,8,0.01840490797546012,0.01840490797546012,0.01840490797546012,8,1.0,1.0,1.0,8,0.05943800431024018,0.05943800431024018,0.05943800431024018,8,1.0,1.0,1.0,8,0.0,0.0,0.0,8,0.06,0.06,0.06,8,3.2600000000000002,3.2600000000000002,3.2600000000000002,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,,,,0,,,,0,,,,0,1.4107099559623748,1.2672535376623273,2.3258680012077093,8,1.8193854365381412,1.4081155112944543,2.6340456772595644,8,2.024232759140432,1.435131998732686,2.7533851098269224,8,0.0,0.0,0.0,8,0.06078146652496788,0.06078146652496788,0.06078146652496788,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,1.5477380322408862,1.3705871067941189,2.574579499196261,8,3.004999999999926,3.004999999999926,3.004999999999926,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,,,,0,0.0,0.0,0.0,8,,,,0,0.0,0.0,0.0,8,,,,0,0.0,0.0,0.0,8,0.0,0.0,0.0,8,602.0,602.0,602.0,8,0,0,0,8,
moving_surface,baseline,9,10,9,0,9,0,1,0.13488143518963164,0.13093397619458597,0.1399140092521556,9,0.010927978350971318,0.0009075802145476665,0.03643752022254358,9,0.35222681171986836,0.33458715707225783,0.3652809853426211,9,0.0,0.0,0.0,9,0.01840490797546012,0.01840490797546012,0.01840490797546012,9,1.0,1.0,1.0,9,0.05943800431024018,0.05943800431024018,0.05943800431024018,9,1.0,1.0,1.0,9,0.0,0.0,0.0,9,0.060000000000000005,0.06,0.06,9,3.2600000000000002,3.2600000000000002,3.2600000000000002,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,,,,0,,,,0,,,,0,1.3803161628958251,1.2426399625837803,2.3093849886208773,9,1.8188354569590754,1.3801273424178362,2.6110569084994495,9,2.0187890105363397,1.4211530797183514,2.7130478993058205,9,0.0,0.0,0.0,9,0.06078146652496788,0.06078146652496788,0.06078146652496788,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,1.6114143176107771,1.3355366536416111,2.54884313326329,9,3.004999999999926,3.004999999999926,3.004999999999926,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,0.0,0.0,0.0,9,602.0,602.0,602.0,9,0,0,0,9,
moving_surface,image_only,9,10,9,0,9,0,1,0.19436418827924692,0.16897724442268744,0.21951943426429035,9,0.05499047499622119,0.02569657530351281,0.07759376335259818,9,0.5827488587446347,0.4497320692666271,0.7047281893272324,9,0.0,0.0,0.0,9,0.018401776291271682,0.018376722817764164,0.01840490797546012,9,1.0,1.0,1.0,9,0.059432497132153386,0.059397717842288665,0.05943800356829935,9,1.0,1.0,1.0,9,0.010877939801014461,0.0036927996736735645,0.019167138606310263,9,0.060000000000000005,0.06,0.06,9,3.260555555555556,3.2600000000000002,3.265,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,1.855114979359011,1.6522678779438138,3.1472649425268173,9,3.1896430277265617,2.1685966989025474,4.243077174760401,9,3.8004903795404568,2.2960039786994457,4.463173216208816,9,0.0,0.0,0.0,9,0.0607870704429294,0.06077220177540593,0.06084118008883751,9,0.0,0.0,0.0,9,0.010875735964854114,0.0036729660830727828,0.01916713860618736,9,0.0,0.0,0.0,9,2.3062042581538353,1.9607951515354216,3.9881128235720094,9,3.005555555555482,3.004999999999926,3.009999999999926,9,0.0,0.0,0.0,9,0.007237807464904612,0.0011625655992239276,0.01210011433917662,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,75.0,75.0,75.0,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,75.0,75.0,75.0,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,75.0,75.0,75.0,9,0.0,0.0,0.0,9,602.1111111111111,602.0,603.0,9,0,0,0,9,
moving_surface,no_aperture,9,10,9,2,7,0,1,0.1349895303872987,0.13095374905325544,0.1389135052014883,9,0.01275363044459632,0.0008025316104115733,0.034083124724550815,9,0.35181387333305336,0.3355964558381377,0.3652808843598887,9,0.0,0.0,0.0,9,0.018290030154322384,0.018072289156626505,0.01840490797546012,9,1.0,1.0,1.0,9,0.059659979513332385,0.059231817092933736,0.059992149567487094,9,1.0,1.0,1.0,9,0.00040803778118498425,7.883340075191376e-10,0.001330661201068194,9,0.060000000000000005,0.06,0.06,9,3.280555555555556,3.2600000000000002,3.3200000000000003,9,0.3702761834369379,0.3114503816793893,0.48024316109422494,9,0.0,0.0,0.0,9,0.029999999999999995,0.02999999999999999,0.030000000000000002,9,0.029999999999999995,0.02999999999999999,0.030000000000000002,9,0.029999999999999995,0.02999999999999999,0.030000000000000002,9,1.681379611707396,1.6496620373800397,1.789941918104887,9,3.2353580039408496,2.263825649861245,4.359378418885171,9,3.87960791380869,2.41427612490952,5.51019492559135,9,0.1111111111111111,0.0,1.0,9,0.06078027342442211,0.060702761891523856,0.06083561178220203,9,0.0,0.0,0.0,9,0.0003944283241212709,7.883340075191376e-10,0.001319831071561208,9,0.0,0.0,0.0,9,2.5242791834494294,2.0382640883326526,3.8835451006889334,9,3.025555555555481,3.004999999999926,3.064999999999925,9,0.3916770221614772,0.3371900826446281,0.4375,9,0.00021296973959371377,7.881778181862486e-10,0.00044627950570528006,9,0.02999999999999999,0.02999999999999999,0.029999999999999995,9,75.77777777777777,75.0,77.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999995,9,75.77777777777777,75.0,77.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999995,9,75.77777777777777,75.0,77.0,9,0.0,0.0,0.0,9,606.1111111111111,602.0,614.0,9,0,0,0,9,
moving_surface,full,9,10,9,2,7,0,1,0.13499035548300023,0.1309523833471479,0.1387765364307142,9,0.012787440248278957,0.000819299593778428,0.0339457826880293,9,0.3518119807252827,0.33559625345430666,0.3652809468664451,9,0.0,0.0,0.0,9,0.018290030154322384,0.018072289156626505,0.01840490797546012,9,1.0,1.0,1.0,9,0.05966019212649708,0.05923181709287953,0.05998445735771331,9,1.0,1.0,1.0,9,0.00024851114417389963,3.6363245399229455e-10,0.0007688823344563899,9,0.060000000000000005,0.06,0.06,9,3.280555555555556,3.2600000000000002,3.3200000000000003,9,0.3701057770976163,0.3114503816793893,0.48328267477203646,9,0.0,0.0,0.0,9,0.029999999999999995,0.02999999999999999,0.030000000000000002,9,0.029999999999999995,0.02999999999999999,0.030000000000000002,9,0.029999317398430037,0.029993858488591332,0.029999999999786135,9,1.8825273727998137,1.653981045819819,3.1572029693052173,9,3.547038474741083,2.394380923360586,4.647963787429036,9,4.105079634529021,2.6474008336663246,5.1038258243352175,9,0.3333333333333333,0.0,1.0,9,0.06078048603758527,0.060712367655552574,0.060827919572428245,9,0.0,0.0,0.0,9,0.0002386986860342209,3.636324539922946e-10,0.000761024513908149,9,0.0,0.0,0.0,9,2.918882100170271,2.1226259763352573,4.0863837115466595,9,3.025555555555481,3.004999999999926,3.064999999999925,9,0.3914924642320001,0.3371900826446281,0.4407894736842105,9,0.00012688352049932834,3.4750597991836477e-10,0.00026469788690227346,9,0.029999317396742015,0.029993858488591332,0.02999999999964542,9,75.77777777777777,75.0,77.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999995,9,75.77777777777777,75.0,77.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999995,9,75.77777777777777,75.0,77.0,9,0.0,0.0,0.0,9,606.1111111111111,602.0,614.0,9,0,0,0,9,
