t_mono_s,stage,t_ref_s,fz_n,contact,vz_cmd_mm_s,vz_pose_diff_mm_s,surface_gap_mm,slack,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad,rail_m,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,q7_rad
937580.16861765,tracking,4.34,4.115033223715045,1,0.9,6.63800836216095,nan,6.175546131881077e-07,0.2884046601087047,0.19584385715142202,0.16405087063574325,3.125897032912198,-0.10701395126973567,-3.106240361861333,0.37702651977539064,-1.2313996153657814,-1.3767156660362276,1.01091218108135,1.924417514238343,1.3265200063362506,1.2592725256506596,1.3786006514557856
937580.219048441,tracking,4.39,4.4319640368677735,1,-3.9,-1.4989334788394664,nan,1.249291680206322e-06,0.2889798089740532,0.1950501533800489,0.16405296581972692,3.126591632878498,-0.1124219718953241,-3.1066662778821947,0.3763250732421875,-1.236984663645841,-1.3702231456147234,1.0143853426169767,1.9174187268936147,1.3231166196211839,1.2611400673650777,1.3787577779601004
937580.269783237,tracking,4.44,4.220901815908446,1,-3.8,-0.5485987030271569,nan,0.000642626148920231,0.28936866287700963,0.19401171924449223,0.16402360956359346,3.1274170182123644,-0.1195251759449607,-3.1067477635443455,0.3752233123779297,-1.2435994231613798,-1.3632941330905552,1.0174746094814686,1.908674636928503,1.3192594302563676,1.2655033904950637,1.3791766931995697
937580.320358924,tracking,4.49,4.204321217145252,1,-3.6,-2.1776316754444647,nan,2.3791489285064548e-05,0.28988834073183234,0.19365555516190075,0.1640650749648621,3.128369762343587,-0.12683539582623604,-3.10627555889647,0.3746092987060547,-1.2512265833653122,-1.3564699159552815,1.0204940349463731,1.8986739344030377,1.3159782826353355,1.270756742061354,1.37936857395611
937580.371035931,tracking,4.55,4.229136958076765,1,-2.7,-2.3764203752888964,nan,1.6539842941227978e-10,0.2903431882339224,0.19268928887642095,0.16411851198240127,3.1290631213044455,-0.13274501882030942,-3.106382613360163,0.3736175537109375,-1.257736680650011,-1.3511117690000967,1.0226232988169188,1.8908547602845105,1.3133428184205929,1.2753120791059345,1.3794210382295846
937580.421819629,tracking,4.6,4.136840293163154,1,-0.8,-4.601581585764932,nan,0.0001128626464619844,0.29110599015779515,0.19223408122694075,0.16424345236925975,3.129558642674081,-0.13862025315237214,-3.1063128921043703,0.37300346374511717,-1.2655208342002036,-1.345509277014897,1.0252238756213812,1.881866325289384,1.3114055018856148,1.279867416150515,1.37940346136639
937580.472377497,tracking,4.65,3.9638010147437877,1,-0.3,-0.4846466405194338,nan,8.424816260378313e-07,0.29163186101834443,0.19160457508032372,0.16418713927345718,3.1300080570803357,-0.14495173931909422,-3.106688473777615,0.37240837097167967,-1.2730955301306615,-1.3407793697608619,1.0271786358614994,1.8738901578245968,1.3096601992652315,1.2854873518408547,1.3792639117252699
937580.523082587,tracking,4.7,4.317509687984556,1,-2.2,1.8449179012488466,nan,0.0005210558588973862,0.29199548582345153,0.19062261008675957,0.1640311605304994,3.13046569493883,-0.1509496832395938,-3.1069993417360076,0.3714745330810547,-1.280006965791635,-1.3371490817209202,1.0285923083471407,1.866943834753343,1.3084733615254376,1.2913690762663492,1.378967235579835
937580.573791647,tracking,4.75,4.23659957246802,1,-1.5,-4.965622401512102,nan,3.5868327737777736e-10,0.2926429584981216,0.1903423315692482,0.1641819163696198,3.132081760523444,-0.1573080208612505,-3.1059908047574303,0.3708872985839844,-1.2886987246413266,-1.3329428850952492,1.029971160001529,1.856593991808968,1.3071642846916092,1.2986296523462322,1.3782516441949306
937580.624200251,tracking,4.8,4.215972078212686,1,-2.9,1.554163862278659,nan,0.00013227942105376654,0.2930825795035825,0.18942179525999417,0.16402726188516287,3.1332345743468597,-0.1640141052136077,-3.1057741772814023,0.36999473571777347,-1.2972159132815637,-1.3299233930513172,1.0307565262069935,1.848338591903886,1.3067106151999142,1.3066058198110195,1.376995031634577
937580.674772595,tracking,4.85,4.136162521679059,1,-4.6,-3.1442064259461695,nan,3.06750011568597e-08,0.29375788438147704,0.18857160641679807,0.1640718138098471,3.134365010557807,-0.16926954708744124,-3.10609064696869,0.3693190002441406,-1.3054364257763658,-1.3272007103108747,1.0313325013717505,1.8406765442896735,1.3063265873707246,1.3132031356214182,1.3758954124204832
937580.725363917,tracking,4.9,4.575456860796098,1,-7.2,-4.518131884693639,nan,7.969413372110198e-10,0.29441321259458797,0.18801760294594622,0.164188090056345,3.135738392023528,-0.17546645559697183,-3.105899259739947,0.36867820739746093,-1.3148961071263816,-1.3246175772115525,1.0314023427713377,1.8308852993839426,1.30620434827669,1.3220171335651445,1.3751274899201589
937580.776045584,tracking,4.95,4.5833830410772824,1,-8.9,-0.1001585060676565,nan,4.1550450155157323e-10,0.2948401018004641,0.18731955878406936,0.16411612471035852,3.137201599536623,-0.1820908785026143,-3.105724220925625,0.367945556640625,-1.323867098416368,-1.3225407110354541,1.0313848990661978,1.8217920689999216,1.30615201716127,1.3312499135902858,1.37428965944122
937580.826765395,tracking,5.0,4.2756351661599865,1,-3.5,-6.1447989684869,nan,1.2760281688803178e-07,0.2955065194076743,0.18655127859779924,0.1643101229523643,3.1384968338588437,-0.18774461103229778,-3.1060880471440195,0.3674610137939453,-1.3331872301252639,-1.320289274649901,1.0306867513864335,1.8133796757485794,1.30620434827669,1.3399242287348374,1.372718927030291
937580.877511145,tracking,5.05,4.050891926559699,1,-0.8,-4.930357063637657,nan,4.368311222014014e-09,0.29612089705752426,0.18591757263051867,0.1644485617071612,3.1400894962233328,-0.19197425631497111,-3.105964602507409,0.3668943786621094,-1.3407095949403016,-1.3189453104057927,1.0303725649568314,1.8059619731643817,1.3064837138750394,1.3466785378914963,1.3716018641110574
937580.928116665,tracking,5.1,4.121720402964931,1,-0.2,-1.2033174552832362,nan,7.553850908361707e-09,0.2966839334248336,0.18499629441547674,0.16440487661607095,3.1414321933416787,-0.1966352527616282,-3.1064779677598215,0.3661565399169922,-1.3484588610802144,-1.3179853739908736,1.0301631073370967,1.7989457421145134,1.3069898476402089,1.353747233214839,1.3708339416107331
937580.978793482,tracking,5.15,4.137894415449469,1,-0.4,-2.2710533999711475,nan,1.9066392658521258e-08,0.29742213209003315,0.18444419996887423,0.16437654026347556,-3.140442882483391,-0.20104864464621053,-3.1064668734841905,0.3656678009033203,-1.3567317046904364,-1.3171476766699892,1.0301631073370967,1.7915456163935102,1.3082813476108428,1.3606412251706728,1.369594772755519
937581.029348521,tracking,5.2,4.4338773393163,1,-2.3,-1.3017312984891907,nan,1.504971249308192e-07,0.2980668818194066,0.18381899467246313,0.16431615554795928,-3.1393256715595896,-0.20446898041062567,-3.106611896174445,0.3651998901367188,-1.36350359071029,-1.3166589866099596,1.0301631073370967,1.7859605681134505,1.3095030727609167,1.3659993721258576,1.3683032727848852
937581.080106363,tracking,5.25,3.9460764976877067,1,-4.7,-2.1791270303721233,nan,1.3024266315165367e-08,0.29859228090541423,0.18338253308003558,0.16432307026412654,-3.1384240350814823,-0.20831404889057392,-3.105338218058124,0.36449920654296875,-1.3702405893198635,-1.3159085078147752,1.0300933325165367,1.779345675439857,1.3112309316761601,1.3722127932651216,1.366784738331322
937581.130686493,tracking,5.31,4.239308407496555,1,-3.3,-3.328699688555964,nan,1.1236471268522545e-08,0.299075901837209,0.18293626071781166,0.16439698951235948,-3.1375011314583583,-0.21156989759611666,-3.104522691774691,0.3640149688720703,-1.376244419681338,-1.3151578958615364,1.0297093712663743,1.773865422548692,1.312504987941654,1.3776930461562866,1.3651092105314986
937581.181036802,tracking,5.36,4.078889151316927,1,-1.4,-2.4970625756060714,nan,4.260880340878405e-09,0.2997314826896731,0.1822071034840193,0.1643930604806694,-3.136587301346339,-0.21466646866311567,-3.1045426846050197,0.3634464263916016,-1.3829988619960514,-1.3150183462204164,1.0292032375012048,1.7685944941192073,1.314250423720092,1.3832432070260663,1.36355592182571
937581.231801631,tracking,5.41,4.032859264610385,1,-0.4,-7.091653334470804,nan,1.093058219665345e-08,0.3006770217547005,0.18142030005131204,0.1645626973304073,-3.136448642590061,-0.2171574302804602,-3.104571641024082,0.36257568359375003,-1.3907830155462442,-1.3153499097761312,1.0281909033918384,1.7622938544542432,1.3173395574265294,1.3892820579558753,1.362665760231351
937581.282391859,tracking,5.46,4.0626189009346305,1,-0.7,0.31996256053001804,nan,1.2772716794397342e-08,0.3011266872331942,0.18091387832170677,0.16445337881044245,-3.1357446851755335,-0.219074347247876,-3.104529489500203,0.3620494079589844,-1.395722380420014,-1.3167287614305196,1.027091350756772,1.7586461227091619,1.319765564021537,1.3940468526201908,1.3617582880899064
937581.332998876,tracking,5.51,4.293449101143462,1,-1.7,-3.5812912350979187,nan,1.0023350083540246e-08,0.3018548479722437,0.18034499110778393,0.164485084706906,-3.134073835251252,-0.22095274902371553,-3.1044745806245073,0.36156631469726563,-1.402406914756113,-1.3187532964911979,1.0250842594012337,1.7535497644891316,1.322767612360329,1.4002601406014001,1.3601525351106432
937581.383591477,tracking,5.56,4.232695206599326,1,-2.8,-0.11070307034245708,nan,0.0001064229619450239,0.3024158649025226,0.17961884820775786,0.1643774215901549,-3.132324428907773,-0.22217870046359933,-3.104101893599865,0.3607756805419922,-1.4068750332749933,-1.3203590494704611,1.0244558865420297,1.7495879128934753,1.3247921474210071,1.4038555412310616,1.3592100424008642
937581.434126997,tracking,5.61,4.2131498494989374,1,-4.1,-3.9617186996635776,nan,5.155131267606787e-09,0.3030820779071431,0.17902118689088742,0.16444334270305522,-3.1309279049992966,-0.22346041387503246,-3.104030196125942,0.3602391052246094,-1.4121982928198982,-1.3217379011248498,1.0231119888769484,1.7453292519943295,1.3270611606697547,1.408288772339662,1.3580232046610703
937581.484698997,tracking,5.66,4.152016494937973,1,-1.6,-3.9357768196057186,nan,1.2318107937001616e-08,0.30380554140484173,0.17812098901292403,0.1645027080764776,-3.128607156316673,-0.2242384034207494,-3.1037054380737876,0.35940261840820314,-1.4174167569759086,-1.3238496547112282,1.0214888587715723,1.7409659288643438,1.3294521466964278,1.4125996311961733,1.3564699159552815
937581.535154566,tracking,5.71,4.144539772383661,1,-1.1,-1.063534396330749,nan,3.65062310934909e-08,0.30443937785664593,0.17752136342445196,0.16442737042850739,-3.1274053470285725,-0.22444359429604477,-3.103891778971059,0.3588573455810547,-1.4213262774561448,-1.325978985160801,1.020424193546786,1.7384002394701614,1.33196550497519,1.4152874265263358,1.3556495291814827
937581.585723653,tracking,5.76,4.4591951499998945,1,-5.8,-1.4655109497981906,nan,3.960196654370344e-09,0.305101612127772,0.17690773939391258,0.16436785408148424,-3.1262007977682083,-0.2241820517128923,-3.103924190465699,0.3581733703613281,-1.4252708185047156,-1.3290159209098729,1.0186788909264024,1.7358346832340334,1.3352991168696968,1.4184115808011075,1.354934070954633
937581.636306788,tracking,5.81,4.187266042329309,1,-2.2,-6.049956482086356,nan,7.405301408030385e-09,0.30581361465322887,0.17639244818402974,0.16453376698370345,-3.1248153470241604,-0.22344966104867003,-3.1040432131908595,0.3577203369140625,-1.4293024449209322,-1.33196550497519,1.0160957578270802,1.7333389018184657,1.3384581585547488,1.4217975238110343,1.3537995643302592
937581.686882639,tracking,5.86,4.028473091758206,1,-0.3,-3.612351154191849,nan,0.0008765012769603353,0.30657693194780805,0.17571521467959958,0.1645681364304169,-3.122934670799409,-0.22199679160191232,-3.104482206195236,0.3572651672363281,-1.4330375283497683,-1.336084483075161,1.0131810611720429,1.7319949375743573,1.3421058902998302,1.4246773330557916,1.352246142466416
937581.73749564,tracking,5.91,4.143330278509989,1,-0.5,-1.3238247011253659,nan,6.018718627301991e-09,0.3073392901475756,0.17500541569999956,0.16448795467121224,-3.121046527792039,-0.21992937636640963,-3.1041436299006344,0.35660400390625,-1.436406027654555,-1.3413378346414515,1.0098998469719835,1.7314888038091878,1.3470625657206858,1.4274350363645687,1.349994706080863
937581.78811912,tracking,5.96,4.46470212593399,1,-2.8,-0.6012627957290723,nan,6.706748865486122e-09,0.30793213080739235,0.1745740877323116,0.1644019810920118,-3.119196100713424,-0.2179964204395748,-3.1039494234915423,0.35623161315917967,-1.4389541401855428,-1.3461549604211867,1.006880421507079,1.731296789894593,1.3511815438206567,1.4297736912758217,1.3481970723450596
937581.83884343,tracking,6.01,4.114222594301598,1,-4.9,-1.2545249458820225,nan,8.836214591165825e-09,0.30853992337378994,0.17372704297386132,0.16436216624908884,-3.1176229322929805,-0.21592351478844063,-3.1041707655024657,0.3555084991455078,-1.4413627030754106,-1.3507102974657672,1.0039308374417617,1.731296789894593,1.355003845775193,1.4317633389262199,1.346800776985531
