t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,force_reference_fast_clear,force_fast_z,retract_guard_armed,retract_fast_hold,retract_fast_stop_count,retract_fast_rearm_count,force_task_latched,physical_contact_state,physical_contact_acquire_event,physical_contact_loss_event,physical_contact_reacquire_event,physical_contact_low_timer_s,physical_contact_high_timer_s,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
58.1166,scan,legacy_symmetric,32.9400,0.498833,-0.040192,-0.432062,-0.087114,1.568688,0.104933,0.990635,1.439195,0.498840,-0.040841,-0.432650,-0.087738,1.569417,0.105400,0.989340,1.439495,0.314939,0.078680,0.400773,3.118871,0.151773,3.116330,-0.00014,-0.00394,0.00027,-0.00016,0.00074,0.00051,-0.00014,-0.00394,0.00027,-0.00016,0.00074,0.00051,-0.00055,-0.00313,-0.00079,0.00127,0.00271,-0.00290,0.289,0.0724,0.00000,1,0,0,0,0.131,0.538,2.044,0.1285,33.61,33.21,0.26,-0.00036,224.9,2.000,-0.00028,0.3000,0.000000,1.0000,0.000000,0,0,2.052,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5142,0,0.007412,0.000722,0.139,0.324,2.135,0.000635,1,1.0000,1.0000,0.12492,0.06612,0.0276,0.00000,1.0000,0.0000,0.020,-0.02009,0.0000,0.498833,0.498840,,0,
58.1230,scan,legacy_symmetric,32.9450,0.498834,-0.040348,-0.432043,-0.087152,1.568666,0.105117,0.990666,1.438980,0.498840,-0.040858,-0.432650,-0.087720,1.569417,0.105627,0.989340,1.439303,0.314943,0.078733,0.400780,3.118837,0.151801,3.116519,-0.00014,-0.00396,0.00026,-0.00021,0.00078,0.00022,-0.00014,-0.00396,0.00026,-0.00021,0.00078,0.00022,0.00066,0.00798,0.00105,0.00500,-0.00438,0.02935,0.219,0.0742,0.00000,1,0,0,0,0.130,0.518,2.042,0.1283,33.61,33.22,0.26,-0.00035,225.1,2.000,-0.00027,0.3000,0.000000,1.0000,0.000000,0,0,2.087,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5131,0,0.006389,0.000476,0.163,0.367,2.115,-0.000786,1,1.0000,1.0000,0.12492,0.06578,0.0274,0.00000,1.0000,0.0000,0.020,-0.02011,0.0000,0.498834,0.498840,,0,
58.1296,scan,legacy_symmetric,32.9500,0.498835,-0.040505,-0.432024,-0.087191,1.568646,0.105302,0.990696,1.438765,0.498840,-0.041033,-0.432615,-0.087755,1.569400,0.105854,0.989410,1.438989,0.314939,0.078718,0.400767,3.118884,0.151746,3.116587,-0.00014,-0.00399,0.00025,-0.00015,0.00070,0.00012,-0.00014,-0.00399,0.00025,-0.00015,0.00070,0.00012,-0.00063,-0.00227,-0.00199,-0.00688,0.00858,0.00933,0.214,0.0720,0.00000,1,0,0,0,0.129,0.496,2.043,0.1283,33.60,33.23,0.26,-0.00034,225.2,2.000,-0.00027,0.3000,0.000000,1.0000,0.000000,0,0,2.114,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5133,0,0.006579,0.000534,0.061,0.186,2.239,0.001823,1,1.0000,1.0000,0.12492,0.06577,0.0274,0.00000,1.0000,0.0000,0.020,-0.02013,0.0000,0.498835,0.498841,,0,
58.1371,scan,legacy_symmetric,32.9550,0.498836,-0.040662,-0.432005,-0.087229,1.568626,0.105486,0.990725,1.438551,0.498841,-0.041120,-0.432545,-0.087755,1.569365,0.106011,0.989392,1.438849,0.314957,0.078725,0.400768,3.118864,0.151747,3.116631,-0.00014,-0.00401,0.00024,-0.00017,0.00070,0.00005,-0.00014,-0.00401,0.00024,-0.00017,0.00070,0.00005,0.00259,0.00105,0.00022,0.00286,-0.00035,0.00699,0.185,0.0747,0.00000,1,0,0,0,0.127,0.471,2.049,0.1285,33.60,33.25,0.26,-0.00033,225.4,2.000,-0.00026,0.3000,0.000000,1.0000,0.000000,0,0,2.172,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5139,0,0.007562,0.001231,0.117,0.213,2.209,0.000200,1,1.0000,1.0000,0.12492,0.06556,0.0273,0.00000,1.0000,0.0000,0.020,-0.02015,0.0000,0.498836,0.498841,,0,
58.1432,scan,legacy_symmetric,32.9600,0.498837,-0.040819,-0.431986,-0.087267,1.568605,0.105669,0.990755,1.438337,0.498841,-0.041242,-0.432580,-0.087842,1.569348,0.106203,0.989427,1.438675,0.314946,0.078701,0.400784,3.118803,0.151790,3.116596,-0.00014,-0.00404,0.00023,-0.00026,0.00077,0.00009,-0.00014,-0.00404,0.00023,-0.00026,0.00077,0.00009,-0.00164,-0.00379,0.00248,0.00926,-0.00688,-0.00408,0.193,0.0744,0.00000,1,0,0,0,0.126,0.445,2.059,0.1286,33.59,33.27,0.26,-0.00033,225.6,2.000,-0.00026,0.3000,0.000000,1.0000,0.000000,0,0,2.192,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5144,0,0.006020,0.000854,0.137,0.375,2.177,-0.002775,1,1.0000,1.0000,0.12491,0.06548,0.0273,0.00000,1.0000,0.0000,0.020,-0.02017,0.0000,0.498837,0.498842,,0,
58.1496,scan,legacy_symmetric,32.9650,0.498838,-0.040977,-0.431968,-0.087305,1.568586,0.105852,0.990784,1.438123,0.498842,-0.041452,-0.432545,-0.087808,1.569330,0.106465,0.989514,1.438343,0.314941,0.078710,0.400768,3.118862,0.151721,3.116720,-0.00014,-0.00406,0.00022,-0.00018,0.00066,-0.00008,-0.00014,-0.00406,0.00022,-0.00018,0.00066,-0.00008,-0.00082,0.00128,-0.00237,-0.00849,0.01056,0.01741,0.165,0.0711,0.00000,1,0,0,0,0.124,0.419,2.071,0.1288,33.59,33.30,0.26,-0.00032,225.8,2.000,-0.00025,0.3000,0.000000,1.0000,0.000000,0,0,2.201,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5154,0,0.006445,0.000689,0.076,0.096,2.243,0.002242,1,1.0000,1.0000,0.12491,0.06529,0.0272,0.00000,1.0000,0.0000,0.020,-0.02019,0.0001,0.498838,0.498842,,0,
58.1555,scan,legacy_symmetric,32.9700,0.498838,-0.041133,-0.431950,-0.087342,1.568568,0.106035,0.990812,1.437910,0.498842,-0.041609,-0.432510,-0.087912,1.569330,0.106587,0.989549,1.438169,0.314938,0.078651,0.400753,3.118854,0.151670,3.116614,-0.00013,-0.00409,0.00021,-0.00019,0.00059,0.00008,-0.00013,-0.00409,0.00021,-0.00019,0.00059,0.00008,-0.00049,-0.00963,-0.00259,0.00145,0.00849,-0.01742,0.202,0.0707,0.00000,1,0,0,0,0.121,0.392,2.084,0.1290,33.59,33.32,0.26,-0.00031,226.0,2.000,-0.00025,0.3000,0.000000,1.0000,0.000000,0,0,2.200,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5162,0,0.005847,0.000482,0.055,0.155,2.199,0.002301,1,1.0000,1.0000,0.12491,0.06530,0.0272,0.00000,1.0000,0.0000,0.020,-0.02021,0.0001,0.498838,0.498842,,0,
58.1619,scan,legacy_symmetric,32.9750,0.498839,-0.041290,-0.431932,-0.087379,1.568549,0.106218,0.990840,1.437698,0.498842,-0.041696,-0.432545,-0.087912,1.569330,0.106744,0.989584,1.437994,0.314928,0.078661,0.400761,3.118860,0.151691,3.116689,-0.00013,-0.00411,0.00021,-0.00018,0.00062,-0.00003,-0.00013,-0.00411,0.00021,-0.00018,0.00062,-0.00003,-0.00155,0.00150,0.00121,-0.00103,-0.00327,0.01161,0.176,0.0703,0.00000,1,0,0,0,0.118,0.365,2.098,0.1292,33.59,33.34,0.26,-0.00030,226.2,2.000,-0.00025,0.3000,0.000000,1.0000,0.000000,0,0,2.199,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5166,0,0.006472,0.000562,0.089,0.295,2.095,-0.001404,1,1.0000,1.0000,0.12491,0.06501,0.0270,0.00000,1.0000,0.0000,0.021,-0.02023,0.0001,0.498839,0.498842,,0,
58.1680,scan,legacy_symmetric,32.9800,0.498839,-0.041447,-0.431914,-0.087416,1.568531,0.106400,0.990867,1.437486,0.498842,-0.041801,-0.432510,-0.087930,1.569330,0.106849,0.989619,1.437890,0.314928,0.078647,0.400745,3.118845,0.151635,3.116669,-0.00013,-0.00414,0.00020,-0.00021,0.00053,-0.00001,-0.00013,-0.00414,0.00020,-0.00021,0.00053,-0.00001,-0.00007,-0.00254,-0.00286,0.00292,0.00995,-0.00315,0.170,0.0700,0.00000,1,0,0,0,0.114,0.339,2.110,0.1292,33.59,33.36,0.26,-0.00030,226.4,2.000,-0.00024,0.3000,-0.000869,1.0000,-0.000087,0,0,2.199,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5170,0,0.006042,0.001033,0.127,0.187,2.219,0.002766,1,1.0000,1.0000,0.12491,0.06498,0.0270,0.00000,1.0000,0.0000,0.021,-0.02026,0.0001,0.498839,0.498843,,0,
58.1743,scan,legacy_symmetric,32.9850,0.498839,-0.041603,-0.431896,-0.087452,1.568513,0.106581,0.990895,1.437275,0.498843,-0.042010,-0.432510,-0.088034,1.569260,0.107181,0.989671,1.437506,0.314924,0.078619,0.400772,3.118834,0.151697,3.116706,-0.00013,-0.00416,0.00020,-0.00022,0.00063,-0.00007,-0.00013,-0.00416,0.00020,-0.00022,0.00063,-0.00007,-0.00049,-0.00395,0.00392,0.00140,-0.00908,0.00560,0.177,0.0685,0.00000,1,0,0,0,0.112,0.316,2.122,0.1297,33.59,33.39,0.26,-0.00030,226.5,2.000,-0.00024,0.3000,-0.009496,1.0000,-0.000950,0,0,2.210,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5187,0,0.006339,0.000466,0.130,0.201,2.335,-0.004027,1,1.0000,1.0000,0.12491,0.06469,0.0269,0.00000,1.0000,0.0000,0.021,-0.02028,0.0001,0.498839,0.498843,,0,
58.1804,scan,legacy_symmetric,32.9900,0.498838,-0.041760,-0.431878,-0.087488,1.568494,0.106762,0.990924,1.437065,0.498843,-0.042080,-0.432475,-0.088034,1.569226,0.107250,0.989671,1.437401,0.314932,0.078612,0.400778,3.118863,0.151707,3.116723,-0.00014,-0.00418,0.00024,-0.00018,0.00064,-0.00008,-0.00014,-0.00418,0.00024,-0.00018,0.00064,-0.00008,0.00132,-0.00129,0.00096,-0.00486,-0.00149,0.00210,0.161,0.0701,0.00000,1,0,0,0,0.110,0.295,2.137,0.1300,33.60,33.42,0.26,-0.00033,226.7,2.000,-0.00026,0.3000,-0.038041,1.0000,-0.003804,0,0,2.224,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5200,0,0.006046,0.000474,0.158,0.217,2.236,-0.000777,1,1.0000,1.0000,0.12491,0.06456,0.0268,0.00000,1.0000,0.0000,0.021,-0.02030,0.0001,0.498838,0.498843,,0,
58.1868,scan,legacy_symmetric,32.9950,0.498838,-0.041916,-0.431860,-0.087523,1.568474,0.106943,0.990953,1.436855,0.498843,-0.042254,-0.432475,-0.088104,1.569278,0.107460,0.989776,1.437191,0.314911,0.078585,0.400738,3.118813,0.151579,3.116690,-0.00015,-0.00421,0.00032,-0.00026,0.00045,-0.00005,-0.00015,-0.00421,0.00032,-0.00026,0.00045,-0.00005,-0.00330,-0.00409,-0.00621,0.00825,0.01969,-0.00390,0.176,0.0658,0.00000,1,0,0,0,0.111,0.276,2.152,0.1302,33.60,33.44,0.26,-0.00042,226.9,2.000,-0.00030,0.3000,-0.091942,1.0000,-0.009194,0,0,2.231,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5209,0,0.006458,0.000481,0.157,0.217,2.236,0.005560,1,1.0000,1.0000,0.12491,0.06442,0.0267,0.00000,1.0000,0.0000,0.021,-0.02032,0.0002,0.498838,0.498843,,0,
58.1931,scan,legacy_symmetric,33.0000,0.498837,-0.042072,-0.431841,-0.087557,1.568448,0.107122,0.990987,1.436647,0.498843,-0.042377,-0.432510,-0.088069,1.569226,0.107565,0.989794,1.437139,0.314907,0.078584,0.400770,3.118782,0.151661,3.116667,-0.00018,-0.00424,0.00047,-0.00030,0.00057,-0.00002,-0.00018,-0.00424,0.00047,-0.00030,0.00057,-0.00002,-0.00078,-0.00026,0.00579,0.00507,-0.01474,-0.00339,0.160,0.0665,0.00000,1,0,0,0,0.110,0.258,2.166,0.1303,33.61,33.46,0.26,-0.00058,227.1,2.000,-0.00038,0.3000,-0.163004,1.0000,-0.016300,0,0,2.233,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5213,0,0.006243,0.001143,-0.095,0.045,2.261,-0.005848,1,1.0000,1.0000,0.12490,0.06413,0.0264,0.00000,1.0000,0.0000,0.021,-0.02034,0.0002,0.498837,0.498843,,0,
58.1993,scan,legacy_symmetric,33.0050,0.498836,-0.042228,-0.431822,-0.087591,1.568417,0.107300,0.991025,1.436441,0.498843,-0.042603,-0.432440,-0.088139,1.569191,0.107826,0.989881,1.436807,0.314905,0.078548,0.400750,3.118798,0.151576,3.116672,-0.00021,-0.00427,0.00070,-0.00028,0.00045,-0.00002,-0.00021,-0.00427,0.00070,-0.00028,0.00045,-0.00002,-0.00017,-0.00508,-0.00280,-0.00189,0.01223,0.00037,0.172,0.0634,0.00000,1,0,0,0,0.106,0.241,2.180,0.1303,33.62,33.47,0.26,-0.00080,227.3,2.000,-0.00049,0.3000,-0.239295,1.0000,-0.023929,0,0,2.244,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5214,0,0.006276,0.000449,-0.059,0.176,2.254,0.002648,1,1.0000,1.0000,0.12490,0.06401,0.0262,0.00000,1.0000,0.0000,0.022,-0.02036,0.0002,0.498836,0.498843,,0,
58.2056,scan,legacy_symmetric,33.0100,0.498834,-0.042384,-0.431801,-0.087623,1.568379,0.107477,0.991068,1.436238,0.498843,-0.042708,-0.432388,-0.088174,1.569191,0.108018,0.989916,1.436615,0.314909,0.078548,0.400732,3.118771,0.151514,3.116716,-0.00026,-0.00430,0.00097,-0.00032,0.00036,-0.00010,-0.00026,-0.00430,0.00097,-0.00032,0.00036,-0.00010,0.00065,-0.00011,-0.00330,0.00497,0.01071,0.00857,0.154,0.0635,0.00000,1,0,0,0,0.100,0.226,2.193,0.1302,33.62,33.48,0.26,-0.00108,227.5,2.000,-0.00063,0.3000,-0.304150,1.0000,-0.030415,0,0,2.250,0,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5209,0,0.006305,0.001054,0.258,0.433,2.222,0.003356,1,1.0000,1.0000,0.12490,0.06378,0.0259,0.00000,1.0000,0.0000,0.022,-0.02038,0.0002,0.498834,0.498844,,0,
58.2129,scan,legacy_symmetric,33.0150,0.498832,-0.042540,-0.431781,-0.087655,1.568339,0.107654,0.991113,1.436035,0.498844,-0.042830,-0.432353,-0.088191,1.569208,0.108088,0.989968,1.436493,0.314904,0.078521,0.400703,3.118800,0.151421,3.116683,-0.00028,-0.00432,0.00111,-0.00028,0.00021,-0.00004,-0.00028,-0.00432,0.00111,-0.00028,0.00021,-0.00004,-0.00077,-0.00375,-0.00399,-0.00373,0.01326,-0.00528,0.160,0.0630,0.00000,1,0,0,0,0.096,0.218,2.204,0.1300,33.63,33.48,0.26,-0.00122,227.6,2.000,-0.00071,0.3000,-0.179694,1.0000,-0.017969,0,0,2.252,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5200,0,0.007233,0.001198,0.137,0.288,2.275,0.003758,1,1.0000,1.0000,0.12490,0.06376,0.0258,0.00000,1.0000,0.0000,0.022,-0.02040,0.0003,0.498832,0.498844,,0,
58.2190,scan,legacy_symmetric,33.0200,0.498830,-0.042695,-0.431759,-0.087686,1.568294,0.107829,0.991162,1.435835,0.498844,-0.043022,-0.432336,-0.088244,1.569138,0.108402,0.990056,1.436162,0.314899,0.078515,0.400717,3.118779,0.151428,3.116754,-0.00030,-0.00435,0.00127,-0.00031,0.00023,-0.00015,-0.00030,-0.00435,0.00127,-0.00031,0.00023,-0.00015,-0.00073,-0.00088,0.00195,0.00296,-0.00117,0.01080,0.149,0.0606,0.00000,1,0,0,0,0.096,0.215,2.214,0.1297,33.63,33.48,0.26,-0.00138,227.8,2.000,-0.00081,0.3000,-0.212435,1.0000,-0.021244,0,0,2.236,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5188,0,0.006087,0.000428,0.087,0.291,2.197,-0.002053,1,1.0000,1.0000,0.12490,0.06348,0.0255,0.00000,1.0000,0.0000,0.023,-0.02042,0.0003,0.498830,0.498844,,0,
58.2253,scan,legacy_symmetric,33.0250,0.498828,-0.042850,-0.431737,-0.087716,1.568243,0.108003,0.991215,1.435636,0.498844,-0.043022,-0.432336,-0.088244,1.569138,0.108402,0.990056,1.436162,0.314899,0.078515,0.400717,3.118779,0.151428,3.116754,-0.00033,-0.00438,0.00145,-0.00031,0.00023,-0.00015,-0.00033,-0.00438,0.00145,-0.00031,0.00023,-0.00015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.131,0.0634,0.00000,1,0,0,0,0.096,0.216,2.221,0.1293,33.64,33.48,0.26,-0.00157,228.0,2.000,-0.00091,0.3000,-0.237629,1.0000,-0.023763,0,0,2.215,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5173,0,0.006356,0.000455,0.175,0.308,2.189,0.000000,1,1.0000,1.0000,0.12489,0.06345,0.0253,0.00000,1.0000,0.0000,0.023,-0.02044,0.0003,0.498828,0.498844,,0,
58.2320,scan,legacy_symmetric,33.0300,0.498825,-0.043005,-0.431713,-0.087745,1.568186,0.108176,0.991274,1.435440,0.498844,-0.043162,-0.432388,-0.088261,1.569068,0.108455,0.990056,1.436039,0.314893,0.078474,0.400764,3.118837,0.151559,3.116690,-0.00036,-0.00441,0.00164,-0.00022,0.00042,-0.00004,-0.00036,-0.00441,0.00164,-0.00022,0.00042,-0.00004,-0.00092,-0.00665,0.00776,-0.00994,-0.02109,-0.01184,0.145,0.0664,0.00000,1,0,0,0,0.098,0.219,2.227,0.1288,33.64,33.47,0.26,-0.00176,228.2,2.000,-0.00102,0.3000,-0.255188,1.0000,-0.025519,0,0,2.205,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5154,0,0.006675,0.001015,0.123,0.324,2.243,-0.007935,1,1.0000,1.0000,0.12489,0.06341,0.0250,0.00000,1.0000,0.0000,0.024,-0.02046,0.0003,0.498825,0.498844,,0,
58.2381,scan,legacy_symmetric,33.0350,0.498822,-0.043160,-0.431689,-0.087773,1.568125,0.108348,0.991335,1.435246,0.498844,-0.043354,-0.432266,-0.088314,1.569034,0.108786,0.990125,1.435656,0.314905,0.078472,0.400734,3.118841,0.151447,3.116798,-0.00039,-0.00444,0.00183,-0.00022,0.00025,-0.00020,-0.00039,-0.00444,0.00183,-0.00022,0.00025,-0.00020,0.00187,-0.00042,-0.00448,-0.00019,0.01675,0.01617,0.123,0.0658,0.00000,1,0,0,0,0.100,0.223,2.231,0.1283,33.65,33.46,0.26,-0.00196,228.4,2.000,-0.00114,0.3000,-0.268681,1.0000,-0.026868,0,0,2.220,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5131,0,0.006088,0.000439,0.073,0.201,2.233,0.004707,1,1.0000,1.0000,0.12489,0.06333,0.0247,0.00000,1.0000,0.0000,0.024,-0.02048,0.0004,0.498822,0.498844,,0,
58.2450,scan,legacy_symmetric,33.0400,0.498818,-0.043314,-0.431664,-0.087800,1.568058,0.108519,0.991402,1.435053,0.498844,-0.043546,-0.432283,-0.088331,1.569016,0.108874,0.990178,1.435516,0.314893,0.078426,0.400738,3.118874,0.151443,3.116711,-0.00042,-0.00446,0.00203,-0.00017,0.00024,-0.00006,-0.00042,-0.00446,0.00203,-0.00017,0.00024,-0.00006,-0.00180,-0.00662,0.00050,-0.00469,0.00071,-0.01334,0.147,0.0663,0.00000,1,0,0,0,0.101,0.228,2.233,0.1277,33.65,33.45,0.26,-0.00216,228.5,2.000,-0.00126,0.3000,-0.278175,1.0000,-0.027818,0,0,2.228,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5108,0,0.006909,0.000470,0.115,0.326,2.181,-0.000889,1,1.0000,1.0000,0.12488,0.06340,0.0245,0.00000,1.0000,0.0000,0.025,-0.02050,0.0004,0.498818,0.498844,,0,
58.2512,scan,legacy_symmetric,33.0450,0.498814,-0.043469,-0.431638,-0.087826,1.567987,0.108689,0.991471,1.434863,0.498844,-0.043668,-0.432248,-0.088366,1.568999,0.109048,0.990247,1.435324,0.314889,0.078417,0.400723,3.118863,0.151380,3.116738,-0.00045,-0.00449,0.00222,-0.00019,0.00015,-0.00011,-0.00045,-0.00449,0.00222,-0.00019,0.00015,-0.00011,-0.00070,-0.00158,-0.00249,0.00214,0.01081,0.00485,0.139,0.0661,0.00000,1,0,0,0,0.101,0.234,2.234,0.1272,33.65,33.44,0.25,-0.00235,228.7,2.000,-0.00138,0.3000,-0.280572,1.0000,-0.028057,0,0,2.202,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5087,0,0.006221,0.000885,0.005,0.334,2.151,0.002323,1,1.0000,1.0000,0.12488,0.06337,0.0243,0.00000,1.0000,0.0000,0.025,-0.02051,0.0004,0.498814,0.498844,,0,
58.2576,scan,legacy_symmetric,33.0500,0.498810,-0.043622,-0.431611,-0.087851,1.567910,0.108858,0.991546,1.434674,0.498844,-0.043738,-0.432248,-0.088453,1.568911,0.109188,0.990265,1.435202,0.314892,0.078395,0.400760,3.118812,0.151468,3.116702,-0.00048,-0.00452,0.00240,-0.00026,0.00029,-0.00007,-0.00048,-0.00452,0.00240,-0.00026,0.00029,-0.00007,0.00046,-0.00357,0.00599,0.00785,-0.01452,-0.00451,0.136,0.0691,0.00000,1,0,0,0,0.099,0.242,2.233,0.1266,33.65,33.43,0.25,-0.00253,228.9,2.000,-0.00150,0.3000,-0.275307,1.0000,-0.027531,0,0,2.190,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5066,0,0.006358,0.001077,-0.008,0.374,2.180,-0.005919,1,1.0000,1.0000,0.12488,0.06346,0.0240,0.00000,1.0000,0.0000,0.026,-0.02053,0.0005,0.498810,0.498844,,0,
58.2637,scan,legacy_symmetric,33.0550,0.498805,-0.043776,-0.431583,-0.087876,1.567829,0.109026,0.991623,1.434487,0.498844,-0.043947,-0.432196,-0.088436,1.568876,0.109415,0.990370,1.434870,0.314887,0.078388,0.400741,3.118896,0.151380,3.116802,-0.00050,-0.00455,0.00255,-0.00014,0.00015,-0.00020,-0.00050,-0.00455,0.00255,-0.00014,0.00015,-0.00020,-0.00081,-0.00103,-0.00295,-0.01259,0.01423,0.01366,0.124,0.0674,0.00000,1,0,0,0,0.096,0.252,2.229,0.1262,33.65,33.42,0.25,-0.00269,229.1,2.000,-0.00160,0.3000,-0.264428,1.0000,-0.026443,0,0,2.172,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5046,0,0.006175,0.000882,0.122,0.463,2.155,0.002777,1,1.0000,1.0000,0.12487,0.06342,0.0238,0.00000,1.0000,0.0000,0.026,-0.02055,0.0005,0.498805,0.498844,,0,
58.2699,scan,legacy_symmetric,33.0600,0.498800,-0.043930,-0.431555,-0.087900,1.567744,0.109193,0.991704,1.434303,0.498844,-0.044122,-0.432196,-0.088453,1.568807,0.109554,0.990422,1.434713,0.314882,0.078359,0.400763,3.118901,0.151416,3.116757,-0.00052,-0.00457,0.00269,-0.00013,0.00020,-0.00013,-0.00052,-0.00457,0.00269,-0.00013,0.00020,-0.00013,-0.00077,-0.00492,0.00365,-0.00098,-0.00615,-0.00769,0.130,0.0688,0.00000,1,0,0,0,0.092,0.265,2.225,0.1256,33.65,33.41,0.25,-0.00283,229.3,2.000,-0.00170,0.3000,-0.250540,1.0000,-0.025054,0,0,2.176,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.5024,0,0.006114,0.001059,0.053,0.306,2.213,-0.003821,1,1.0000,1.0000,0.12487,0.06349,0.0235,0.00000,1.0000,0.0000,0.027,-0.02057,0.0005,0.498800,0.498844,,0,
58.2757,scan,legacy_symmetric,33.0650,0.498795,-0.044083,-0.431527,-0.087922,1.567656,0.109360,0.991786,1.434119,0.498844,-0.044192,-0.432144,-0.088506,1.568807,0.109624,0.990457,1.434626,0.314884,0.078335,0.400740,3.118887,0.151339,3.116717,-0.00054,-0.00460,0.00281,-0.00016,0.00009,-0.00007,-0.00054,-0.00460,0.00281,-0.00016,0.00009,-0.00007,0.00028,-0.00395,-0.00374,0.00251,0.01270,-0.00629,0.130,0.0715,0.00000,1,0,0,0,0.090,0.278,2.221,0.1250,33.65,33.39,0.25,-0.00295,229.4,2.000,-0.00179,0.3000,-0.236718,1.0000,-0.023672,0,0,2.187,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.4999,0,0.005869,0.000914,0.203,0.357,2.197,0.003668,1,1.0000,1.0000,0.12486,0.06348,0.0234,0.00000,1.0000,0.0000,0.027,-0.02059,0.0006,0.498795,0.498842,,0,
58.2823,scan,legacy_symmetric,33.0700,0.498789,-0.044236,-0.431499,-0.087945,1.567567,0.109525,0.991870,1.433937,0.498842,-0.044279,-0.432091,-0.088558,1.568754,0.109746,0.990544,1.434381,0.314881,0.078315,0.400730,3.118964,0.151272,3.116783,-0.00056,-0.00463,0.00291,-0.00004,-0.00001,-0.00015,-0.00056,-0.00463,0.00291,-0.00004,-0.00001,-0.00015,-0.00035,-0.00307,-0.00168,-0.01143,0.01059,0.00826,0.126,0.0712,0.00000,1,0,0,0,0.090,0.292,2.217,0.1245,33.65,33.38,0.25,-0.00305,229.6,2.000,-0.00187,0.3000,-0.221979,1.0000,-0.022198,0,0,2.193,1,0,3,3,1,contact,0,0,0,0.000000,0.000000,1.4981,0,0.006540,0.000962,0.134,0.629,2.117,0.001552,1,1.0000,1.0000,0.12486,0.06335,0.0232,0.00000,1.0000,0.0000,0.027,-0.02060,0.0006,0.498789,0.498842,,0,
