t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,damping_passivity_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,fz_dot,fz_predicted,fz_error_predicted,vz_surface,vz_surface_raw,vz_surface_observed,vz_integral,vz_feedback,vz_unclamped,vz_achieved_tool,surface_confidence,passivity_scale,passivity_energy_j,contact_present,active_reference_reset,force_event_active,force_event_reason,force_event_count,sensor_stale,safety_stop,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
49.9608,scan,legacy_symmetric,29.1450,0.457544,-0.017347,-0.466893,0.005355,1.480996,0.015965,1.108328,1.569089,0.457284,-0.016860,-0.466055,0.004765,1.478765,0.015359,1.108720,1.569173,0.209764,0.058433,0.396505,3.130447,-0.550567,-3.139385,-0.01052,0.01384,-0.01708,0.00008,0.00076,-0.00017,-0.01052,0.01384,-0.01708,0.00008,0.00076,-0.00017,-0.00685,-0.00182,-0.00974,-0.00104,0.00002,-0.00696,0.499,0.0935,0.00002,0,0,0,0,0.142,1.078,0.399,0.4664,74.27,25.00,0.00,0.00,0.02020,565.7,2.000,0.00085,0.3000,1.000000,0.0672,0,0.006309,0.000729,0.271,1.192,0.548,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011865,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12243,0.14781,0.1404,0.00000,0.9925,0.0000,0.122,-0.00045,1.2266,0.457544,0.457506,,0,
49.9695,scan,legacy_symmetric,29.1500,0.457614,-0.017331,-0.467242,0.005340,1.481596,0.015960,1.108080,1.569086,0.457506,-0.016842,-0.466474,0.004747,1.479376,0.015376,1.108633,1.569173,0.209671,0.058660,0.396407,3.130420,-0.550671,-3.139362,-0.01053,0.01383,-0.01709,0.00005,0.00060,-0.00018,-0.01053,0.01383,-0.01709,0.00005,0.00060,-0.00018,-0.01191,0.02880,-0.01242,0.00291,0.01328,0.00112,0.351,0.0928,0.00002,0,0,0,0,0.147,1.073,0.407,0.4652,74.23,25.00,0.00,0.00,0.02021,565.7,2.000,0.00087,0.3000,1.000000,0.0696,0,0.008695,0.001587,0.271,1.192,0.548,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017107,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12247,0.14814,0.1403,0.00000,0.9925,0.0000,0.122,-0.00045,1.2230,0.457614,0.457506,,0,
49.9786,scan,legacy_symmetric,29.1550,0.457684,-0.017315,-0.467589,0.005327,1.482193,0.015956,1.107835,1.569082,0.457506,-0.016790,-0.466928,0.004747,1.480144,0.015376,1.108022,1.569173,0.209656,0.058671,0.396343,3.130422,-0.550374,-3.139319,-0.01052,0.01381,-0.01710,0.00005,0.00105,-0.00025,-0.01052,0.01381,-0.01710,0.00005,0.00105,-0.00025,-0.00148,0.00112,-0.00667,-0.00007,-0.03058,0.00454,0.407,0.0832,0.00002,0,0,0,0,0.153,1.072,0.416,0.4640,74.18,25.00,0.00,0.00,0.02021,565.7,2.000,0.00089,0.3000,1.000000,0.0720,0,0.009053,0.000942,0.131,0.967,0.309,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006470,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12251,0.14732,0.1401,0.00000,0.9925,0.0000,0.122,-0.00045,1.2195,0.457684,0.457506,,0,
49.9878,scan,legacy_symmetric,29.1600,0.457754,-0.017299,-0.467936,0.005313,1.482790,0.015952,1.107591,1.569079,0.457506,-0.016755,-0.467521,0.004712,1.481139,0.015376,1.107603,1.569173,0.209568,0.058670,0.396205,3.130402,-0.550357,-3.139312,-0.01052,0.01379,-0.01709,0.00003,0.00107,-0.00024,-0.01052,0.01379,-0.01709,0.00003,0.00107,-0.00024,-0.00955,-0.00010,-0.01494,0.00179,-0.00193,-0.00032,0.467,0.0604,0.00002,0,0,0,0,0.159,1.071,0.425,0.4630,74.13,25.00,0.00,0.00,0.02020,565.7,2.000,0.00092,0.3000,1.000000,0.0741,0,0.009238,0.000984,0.201,1.265,0.650,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017724,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12255,0.14716,0.1399,0.00000,0.9925,0.0000,0.122,-0.00045,1.2159,0.457754,0.457825,,0,
49.9953,scan,legacy_symmetric,29.1650,0.457824,-0.017284,-0.468283,0.005300,1.483387,0.015948,1.107345,1.569075,0.457825,-0.016703,-0.468219,0.004643,1.482291,0.015376,1.107289,1.569173,0.209434,0.058983,0.396024,3.130363,-0.550496,-3.139307,-0.01051,0.01377,-0.01707,-0.00002,0.00086,-0.00022,-0.01051,0.01377,-0.01707,-0.00002,0.00086,-0.00022,-0.01695,0.03940,-0.02286,0.00414,0.01749,-0.00199,0.262,0.0384,0.00002,0,0,0,0,0.163,1.071,0.432,0.4622,74.08,25.00,0.00,0.00,0.02019,565.7,2.000,0.00094,0.3000,1.000000,0.0756,0,0.007448,0.000348,0.096,0.905,0.274,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028742,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12259,0.14734,0.1397,0.00000,0.9924,0.0000,0.122,-0.00045,1.2123,0.457824,0.457825,,0,
50.0008,scan,legacy_symmetric,29.1700,0.457893,-0.017269,-0.468630,0.005286,1.483983,0.015945,1.107101,1.569071,0.457825,-0.016755,-0.468464,0.004660,1.482657,0.015359,1.107097,1.569173,0.209404,0.058973,0.395984,3.130391,-0.550426,-3.139370,-0.01050,0.01375,-0.01706,0.00001,0.00097,-0.00014,-0.01050,0.01375,-0.01706,0.00001,0.00097,-0.00014,-0.00561,-0.00197,-0.00761,-0.00440,-0.01330,-0.00934,0.316,0.0418,0.00002,0,0,0,0,0.165,1.070,0.436,0.4613,74.04,25.00,0.00,0.00,0.02017,565.7,2.000,0.00096,0.3000,1.000000,0.0773,0,0.005586,0.000683,0.163,1.027,0.289,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009402,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12263,0.14698,0.1396,0.00000,0.9924,0.0000,0.121,-0.00045,1.2087,0.457893,0.457825,,0,
50.0070,scan,legacy_symmetric,29.1750,0.457963,-0.017255,-0.468976,0.005272,1.484578,0.015942,1.106857,1.569066,0.457825,-0.016755,-0.468464,0.004660,1.482657,0.015359,1.107097,1.569173,0.209404,0.058973,0.395984,3.130391,-0.550426,-3.139370,-0.01050,0.01373,-0.01705,0.00001,0.00097,-0.00014,-0.01050,0.01373,-0.01705,0.00001,0.00097,-0.00014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.372,0.0759,0.00002,0,0,0,0,0.167,1.069,0.435,0.4603,73.99,25.00,0.00,0.00,0.02016,565.7,2.000,0.00098,0.3000,1.000000,0.0794,0,0.006113,0.000914,0.228,1.242,0.326,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12266,0.14687,0.1394,0.00000,0.9924,0.0000,0.121,-0.00045,1.2051,0.457963,0.457825,,0,
50.0158,scan,legacy_symmetric,29.1800,0.458033,-0.017240,-0.469322,0.005259,1.485174,0.015939,1.106612,1.569061,0.457825,-0.016755,-0.469319,0.004643,1.484193,0.015376,1.106451,1.569173,0.209278,0.058974,0.395758,3.130361,-0.550461,-3.139371,-0.01050,0.01372,-0.01706,-0.00003,0.00092,-0.00012,-0.01050,0.01372,-0.01706,-0.00003,0.00092,-0.00012,-0.01481,0.00007,-0.02646,0.00292,0.00408,-0.00195,0.439,0.0361,0.00002,0,0,0,0,0.168,1.070,0.432,0.4592,73.94,25.00,0.00,0.00,0.02017,565.7,2.000,0.00101,0.3000,1.000000,0.0816,0,0.008872,0.001149,-0.017,1.035,0.499,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030292,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12270,0.14693,0.1392,0.00000,0.9924,0.0000,0.121,-0.00045,1.2014,0.458033,0.458067,,0,
50.0215,scan,legacy_symmetric,29.1850,0.458102,-0.017226,-0.469669,0.005246,1.485769,0.015937,1.106368,1.569055,0.458067,-0.016755,-0.469319,0.004643,1.484193,0.015376,1.106451,1.569173,0.209278,0.059215,0.395758,3.130361,-0.550461,-3.139371,-0.01051,0.01370,-0.01707,-0.00003,0.00092,-0.00012,-0.01051,0.01370,-0.01707,-0.00003,0.00092,-0.00012,0.00000,0.04045,0.00000,0.00000,0.00000,0.00000,0.295,0.0562,0.00002,0,0,0,0,0.166,1.071,0.427,0.4587,73.89,25.00,0.00,0.00,0.02018,565.7,2.000,0.00103,0.3000,1.000000,0.0825,0,0.005632,0.000805,0.125,1.012,0.124,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000407,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12274,0.14700,0.1390,0.00000,0.9924,0.0000,0.121,-0.00046,1.1978,0.458102,0.458067,,0,
50.0274,scan,legacy_symmetric,29.1900,0.458172,-0.017213,-0.470016,0.005233,1.486365,0.015934,1.106124,1.569050,0.458067,-0.016720,-0.469633,0.004643,1.484717,0.015376,1.106137,1.569173,0.209249,0.059223,0.395700,3.130362,-0.550356,-3.139341,-0.01052,0.01368,-0.01710,-0.00003,0.00107,-0.00017,-0.01052,0.01368,-0.01710,-0.00003,0.00107,-0.00017,-0.00487,0.00124,-0.00971,-0.00001,-0.01742,0.00505,0.344,0.0603,0.00002,0,0,0,0,0.163,1.071,0.419,0.4581,73.85,25.00,0.00,0.00,0.02022,565.7,2.000,0.00106,0.3000,1.000000,0.0839,0,0.005909,0.000694,0.239,1.152,0.434,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010831,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12278,0.14692,0.1388,0.00000,0.9924,0.0000,0.121,-0.00046,1.1942,0.458172,0.458067,,0,
50.0349,scan,legacy_symmetric,29.1950,0.458241,-0.017200,-0.470362,0.005220,1.486962,0.015932,1.105881,1.569045,0.458067,-0.016668,-0.469982,0.004643,1.485467,0.015376,1.105649,1.569173,0.209230,0.059234,0.395601,3.130360,-0.550269,-3.139295,-0.01055,0.01366,-0.01714,-0.00003,0.00120,-0.00023,-0.01055,0.01366,-0.01714,-0.00003,0.00120,-0.00023,-0.00258,0.00145,-0.01330,0.00019,-0.01169,0.00609,0.409,0.0515,0.00002,0,0,0,0,0.161,1.071,0.410,0.4572,73.80,25.00,0.00,0.00,0.02026,565.7,2.000,0.00108,0.3000,1.000000,0.0856,0,0.007558,0.000868,0.043,0.952,0.326,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012701,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12282,0.14700,0.1387,0.00000,0.9923,0.0000,0.122,-0.00046,1.1906,0.458241,0.458067,,0,
50.0417,scan,legacy_symmetric,29.2000,0.458310,-0.017187,-0.470710,0.005207,1.487559,0.015929,1.105637,1.569040,0.458067,-0.016650,-0.470471,0.004625,1.486078,0.015376,1.105439,1.569156,0.209148,0.059232,0.395535,3.130370,-0.550182,-3.139293,-0.01058,0.01364,-0.01720,-0.00002,0.00133,-0.00024,-0.01058,0.01364,-0.01720,-0.00002,0.00133,-0.00024,-0.01155,-0.00019,-0.00926,-0.00118,-0.01230,0.00105,0.449,0.0506,0.00002,0,0,0,0,0.158,1.070,0.403,0.4562,73.75,25.00,0.00,0.00,0.02033,565.7,2.000,0.00111,0.3000,1.000000,0.0876,0,0.006731,0.000437,0.269,1.054,0.488,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013935,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12285,0.14717,0.1385,0.00000,0.9923,0.0000,0.122,-0.00046,1.1869,0.458310,0.458255,,0,
50.0474,scan,legacy_symmetric,29.2050,0.458379,-0.017175,-0.471059,0.005195,1.488159,0.015927,1.105392,1.569035,0.458255,-0.016668,-0.470750,0.004625,1.486584,0.015376,1.105352,1.569173,0.209083,0.059419,0.395442,3.130351,-0.550321,-3.139311,-0.01062,0.01363,-0.01725,-0.00004,0.00113,-0.00020,-0.01062,0.01363,-0.01725,-0.00004,0.00113,-0.00020,-0.04443,0.12890,-0.06459,0.01119,0.09657,-0.01978,0.347,0.0558,0.00002,0,0,0,0,0.159,1.069,0.397,0.4553,73.71,25.00,0.00,0.00,0.02039,565.7,2.000,0.00114,0.3000,1.000000,0.0894,0,0.005748,0.004737,0.317,1.164,0.237,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079578,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12289,0.14798,0.1383,0.00000,0.9923,0.0000,0.122,-0.00046,1.1833,0.458379,0.458255,,0,
50.0528,scan,legacy_symmetric,29.2100,0.458448,-0.017163,-0.471408,0.005183,1.488760,0.015926,1.105147,1.569029,0.458255,-0.016598,-0.471326,0.004573,1.487492,0.015359,1.104898,1.569173,0.209011,0.059416,0.395334,3.130341,-0.550199,-3.139299,-0.01065,0.01361,-0.01732,-0.00005,0.00131,-0.00021,-0.01065,0.01361,-0.01732,-0.00005,0.00131,-0.00021,-0.00735,-0.00024,-0.01099,0.00089,-0.01244,0.00072,0.403,0.0382,0.00002,0,0,0,0,0.162,1.069,0.389,0.4544,73.66,25.00,0.00,0.00,0.02047,565.7,2.000,0.00116,0.3000,1.000000,0.0911,0,0.005422,0.000391,0.095,1.061,0.242,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013204,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12293,0.14818,0.1381,0.00000,0.9923,0.0000,0.122,-0.00046,1.1796,0.458448,0.458255,,0,
50.0600,scan,legacy_symmetric,29.2150,0.458517,-0.017151,-0.471758,0.005170,1.489363,0.015924,1.104903,1.569023,0.458255,-0.016650,-0.471675,0.004590,1.487946,0.015359,1.104619,1.569173,0.208975,0.059410,0.395300,3.130353,-0.550024,-3.139346,-0.01070,0.01359,-0.01740,-0.00004,0.00157,-0.00015,-0.01070,0.01359,-0.01740,-0.00004,0.00157,-0.00015,-0.00513,-0.00088,-0.00482,-0.00133,-0.02492,-0.00584,0.463,0.0467,0.00002,0,0,0,0,0.164,1.070,0.380,0.4534,73.61,25.00,0.00,0.00,0.02056,565.7,2.000,0.00119,0.3000,1.000000,0.0933,0,0.007144,0.000455,0.163,1.138,0.389,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006783,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12297,0.14834,0.1380,0.00000,0.9923,0.0000,0.123,-0.00046,1.1760,0.458517,0.458255,,0,
50.0658,scan,legacy_symmetric,29.2200,0.458586,-0.017139,-0.472110,0.005157,1.489967,0.015924,1.104658,1.569016,0.458255,-0.016633,-0.471832,0.004625,1.488312,0.015324,1.104340,1.569173,0.208975,0.059414,0.395254,3.130405,-0.549955,-3.139347,-0.01075,0.01357,-0.01748,0.00003,0.00167,-0.00019,-0.01075,0.01357,-0.01748,0.00003,0.00167,-0.00019,0.00002,0.00079,-0.00841,-0.00826,-0.01276,0.00486,0.528,0.0602,0.00002,0,0,0,0,0.165,1.073,0.374,0.4528,73.57,25.00,0.00,0.00,0.02066,565.7,2.000,0.00122,0.3000,1.000000,0.0944,0,0.005819,0.000936,0.062,1.168,0.645,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007167,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12301,0.14880,0.1378,0.00000,0.9923,0.0000,0.123,-0.00046,1.1723,0.458586,0.458537,,0,
