t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,damping_passivity_z,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,fz_dot,fz_predicted,fz_error_predicted,vz_surface,vz_surface_raw,vz_surface_observed,vz_integral,vz_feedback,vz_unclamped,vz_achieved_tool,surface_confidence,passivity_scale,passivity_energy_j,contact_present,active_reference_reset,force_event_active,force_event_reason,force_event_count,sensor_stale,safety_stop,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
29.5581,scan,force_tracking_v2,12.3794,0.418000,-0.094257,-0.638238,0.016054,1.749645,0.086587,1.010337,1.503501,0.418341,-0.093637,-0.637743,0.015830,1.749239,0.085923,1.010127,1.504631,0.183013,0.019087,0.355687,3.128546,-0.548378,3.140164,-0.00422,-0.01936,-0.00685,-0.00044,-0.00086,-0.00032,-0.00422,-0.01936,-0.00685,-0.00044,-0.00086,-0.00032,-0.00631,-0.03474,-0.01588,0.01061,0.04136,-0.00478,0.300,0.0621,0.00001,0,0,0,0,0.152,1.132,0.508,1.4077,176.28,173.21,2.82,0.00,0.00778,1500.0,2.000,0.00000,0,0.006456,0.000502,0.358,1.142,-0.038,0.6034,0.5169,1.4831,0.000000,0.030000,0.007945,0.004794,0.001539,0.007783,0.016356,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13786,0.05711,0.1922,0.00000,0.9315,0.0000,0.135,-0.00020,1.9927,0.418000,0.418341,,0,
29.5654,scan,force_tracking_v2,12.3867,0.417860,-0.094286,-0.638442,0.016044,1.749956,0.086628,1.010228,1.503447,0.418341,-0.093707,-0.638040,0.015865,1.749640,0.085923,1.009952,1.504579,0.182974,0.019079,0.355632,3.128626,-0.548311,3.140093,-0.00427,-0.01937,-0.00693,-0.00033,-0.00076,-0.00027,-0.00427,-0.01937,-0.00693,-0.00033,-0.00076,-0.00027,-0.00571,-0.00115,-0.00828,-0.01021,-0.01007,-0.00451,0.363,0.0618,0.00001,0,0,1,0,0.161,1.110,0.425,1.3088,176.16,173.21,2.62,0.00,0.00787,1500.0,2.000,0.00000,0,0.007286,0.001114,0.136,0.964,-0.057,-0.9410,0.4105,1.5895,0.000000,0.030000,0.008010,0.004794,0.001850,0.007871,0.010023,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13787,0.05751,0.1923,0.00000,0.9313,0.0000,0.153,-0.00020,1.9929,0.417860,0.418341,,0,
29.5721,scan,force_tracking_v2,12.3935,0.417729,-0.094314,-0.638633,0.016035,1.750248,0.086665,1.010126,1.503397,0.418341,-0.093742,-0.638110,0.015882,1.749745,0.085992,1.009848,1.504579,0.182977,0.019092,0.355625,3.128568,-0.548237,3.140125,-0.00430,-0.01938,-0.00699,-0.00041,-0.00065,-0.00027,-0.00430,-0.01938,-0.00699,-0.00041,-0.00065,-0.00027,0.00037,0.00175,-0.00088,0.00681,-0.01009,0.00027,0.481,0.0648,0.00001,0,0,0,0,0.164,1.111,0.421,1.2228,176.04,173.21,2.45,0.00,0.00794,1500.0,2.000,0.00000,0,0.006796,0.000635,0.158,1.201,0.710,-0.8944,0.4074,1.5926,0.000000,0.007498,0.008049,0.004794,0.001744,0.007940,0.000583,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13788,0.05776,0.1924,0.00000,0.9311,0.0000,0.143,-0.00020,1.9931,0.417729,0.418341,,0,
29.5790,scan,force_tracking_v2,12.4003,0.417597,-0.094341,-0.638826,0.016025,1.750542,0.086703,1.010024,1.503346,0.418341,-0.093759,-0.638302,0.015830,1.749954,0.085992,1.009778,1.504491,0.182949,0.019072,0.355601,3.128623,-0.548182,3.140075,-0.00431,-0.01939,-0.00700,-0.00034,-0.00057,-0.00024,-0.00431,-0.01939,-0.00700,-0.00034,-0.00057,-0.00024,-0.01596,-0.01107,-0.01370,-0.02661,-0.03069,-0.01159,0.573,0.0627,0.00001,0,0,0,0,0.165,1.121,0.451,1.1420,175.91,173.21,2.28,0.00,0.00795,1500.0,2.000,0.00000,0,0.006841,0.005706,0.158,1.201,0.710,-0.2591,0.4467,1.5533,0.000000,-0.030000,0.007523,0.004794,0.001706,0.007948,0.019859,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13790,0.05770,0.1925,0.00000,0.9309,0.0000,0.144,-0.00020,1.9933,0.417597,0.417775,,0,
29.5864,scan,force_tracking_v2,12.4077,0.417455,-0.094371,-0.639035,0.016015,1.750860,0.086744,1.009912,1.503291,0.417775,-0.093759,-0.638564,0.015865,1.750408,0.086045,1.009690,1.504474,0.182894,0.018527,0.355510,3.128600,-0.548286,3.140137,-0.00431,-0.01939,-0.00700,-0.00037,-0.00072,-0.00032,-0.00431,-0.01939,-0.00700,-0.00037,-0.00072,-0.00032,-0.00453,-0.04551,-0.00763,0.00165,0.00861,0.00419,0.277,0.0646,0.00001,0,0,0,0,0.148,1.111,0.455,1.0606,175.76,173.21,2.12,0.00,0.00795,1500.0,2.000,0.00000,0,0.007393,0.001112,0.023,1.001,0.375,-0.1479,0.4528,1.5472,0.000000,0.000803,0.006976,0.004794,0.001819,0.007948,0.008246,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13791,0.05791,0.1926,0.00000,0.9307,0.0000,0.156,-0.00020,1.9935,0.417455,0.417775,,0,
29.5928,scan,force_tracking_v2,12.4142,0.417325,-0.094398,-0.639219,0.016005,1.751141,0.086780,1.009813,1.503243,0.417775,-0.093829,-0.638581,0.015865,1.750618,0.086062,1.009656,1.504387,0.182880,0.018512,0.355448,3.128653,-0.548441,3.140089,-0.00432,-0.01940,-0.00702,-0.00030,-0.00096,-0.00029,-0.00432,-0.01940,-0.00702,-0.00030,-0.00096,-0.00029,-0.00219,-0.00234,-0.00942,-0.00687,0.02374,-0.00320,0.371,0.0628,0.00001,0,0,1,0,0.153,1.105,0.439,0.9942,175.63,173.20,1.99,0.00,0.00797,1500.0,2.000,0.00000,0,0.006467,0.001025,0.265,1.091,0.280,-0.4079,0.4333,1.5667,0.000000,0.030000,0.006908,0.004791,0.001639,0.007972,0.009150,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13793,0.05840,0.1927,0.00000,0.9305,0.0000,0.141,-0.00021,1.9937,0.417325,0.417775,,0,
29.5996,scan,force_tracking_v2,12.4210,0.417194,-0.094425,-0.639413,0.015995,1.751435,0.086819,1.009710,1.503192,0.417775,-0.093846,-0.638895,0.015830,1.751002,0.086080,1.009464,1.504299,0.182845,0.018500,0.355405,3.128706,-0.548316,3.140053,-0.00434,-0.01941,-0.00705,-0.00023,-0.00077,-0.00027,-0.00434,-0.01941,-0.00705,-0.00023,-0.00077,-0.00027,-0.00517,-0.00176,-0.00621,-0.00649,-0.01809,-0.00129,0.443,0.0605,0.00001,0,0,0,0,0.152,1.102,0.429,0.9290,175.49,173.17,1.86,0.00,0.00801,1500.0,2.000,0.00000,0,0.006787,0.000933,0.128,1.106,0.409,-0.5497,0.4204,1.5796,0.000000,0.027831,0.007154,0.004788,0.001727,0.008010,0.007971,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13794,0.05836,0.1928,0.00000,0.9303,0.0000,0.143,-0.00021,1.9939,0.417194,0.417775,,0,
29.6062,scan,force_tracking_v2,12.4275,0.417068,-0.094452,-0.639599,0.015986,1.751719,0.086856,1.009610,1.503143,0.417775,-0.093846,-0.638895,0.015830,1.751002,0.086080,1.009464,1.504299,0.182845,0.018500,0.355405,3.128706,-0.548316,3.140053,-0.00435,-0.01941,-0.00706,-0.00023,-0.00077,-0.00027,-0.00435,-0.01941,-0.00706,-0.00023,-0.00077,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.554,0.0635,0.00001,0,0,0,0,0.136,1.080,0.440,0.8702,175.34,173.11,1.74,0.00,0.00802,1500.0,2.000,0.00001,0,0.006536,0.000765,-0.004,0.895,0.587,-0.2875,0.4355,1.5645,0.000000,-0.021410,0.006955,0.004786,0.001654,0.008023,0.000000,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13796,0.05844,0.1929,0.00000,0.9301,0.0000,0.138,-0.00021,1.9941,0.417068,0.417108,,0,
29.6130,scan,force_tracking_v2,12.4343,0.416936,-0.094480,-0.639795,0.015975,1.752016,0.086896,1.009505,1.503091,0.417108,-0.093846,-0.639332,0.015830,1.751543,0.086080,1.009429,1.504247,0.182752,0.017835,0.355308,3.128756,-0.548386,3.140046,-0.00435,-0.01942,-0.00706,-0.00017,-0.00087,-0.00030,-0.00435,-0.01942,-0.00706,-0.00017,-0.00087,-0.00030,-0.01454,-0.10458,-0.01521,-0.00681,0.01103,0.00313,0.252,0.0633,0.00001,0,0,0,0,0.137,1.064,0.450,0.8127,175.18,173.02,1.63,0.00,0.00802,1500.0,2.000,0.00001,0,0.006828,0.001255,0.208,1.030,0.486,-0.0711,0.4490,1.5510,0.000000,0.000337,0.006698,0.004784,0.001705,0.008020,0.019134,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13797,0.05857,0.1930,0.00000,0.9299,0.0000,0.144,-0.00021,1.9943,0.416936,0.417108,,0,
29.6197,scan,force_tracking_v2,12.4410,0.416807,-0.094508,-0.639986,0.015966,1.752307,0.086934,1.009404,1.503042,0.417108,-0.093899,-0.639454,0.015882,1.751717,0.086184,1.009254,1.504160,0.182756,0.017852,0.355298,3.128776,-0.548261,3.140104,-0.00435,-0.01943,-0.00707,-0.00014,-0.00069,-0.00040,-0.00435,-0.01943,-0.00707,-0.00014,-0.00069,-0.00040,0.00050,0.00234,-0.00134,-0.00222,-0.01673,0.00904,0.267,0.0612,0.00001,0,0,0,0,0.137,1.054,0.441,0.7601,175.00,172.91,1.52,0.00,0.00804,1500.0,2.000,0.00002,0,0.006691,0.000415,0.139,1.039,0.317,-0.2300,0.4372,1.5628,0.000000,0.018568,0.006668,0.004783,0.001691,0.008035,0.000918,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13798,0.05837,0.1931,0.00000,0.9297,0.0000,0.141,-0.00021,1.9944,0.416807,0.417108,,0,
29.6263,scan,force_tracking_v2,12.4476,0.416680,-0.094536,-0.640174,0.015956,1.752593,0.086973,1.009304,1.502992,0.417108,-0.093934,-0.639663,0.015760,1.751996,0.086202,1.009184,1.504125,0.182719,0.017823,0.355254,3.128707,-0.548253,3.140025,-0.00435,-0.01944,-0.00707,-0.00023,-0.00067,-0.00023,-0.00435,-0.01944,-0.00707,-0.00023,-0.00067,-0.00023,-0.00569,-0.00450,-0.00674,0.00901,-0.00119,-0.01763,0.308,0.0620,0.00001,0,0,0,0,0.134,1.048,0.453,0.7115,174.82,172.78,1.42,0.00,0.00803,1500.0,2.000,0.00003,0,0.006606,0.000522,0.105,1.041,0.601,0.0130,0.4530,1.5470,0.000000,-0.014415,0.006357,0.004783,0.001655,0.008032,0.008657,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13800,0.05838,0.1932,0.00000,0.9295,0.0000,0.140,-0.00021,1.9946,0.416680,0.417108,,0,
29.6327,scan,force_tracking_v2,12.4541,0.416555,-0.094563,-0.640355,0.015947,1.752870,0.087010,1.009208,1.502943,0.417108,-0.093951,-0.639803,0.015830,1.752101,0.086202,1.009114,1.504107,0.182707,0.017834,0.355254,3.128782,-0.548153,3.140028,-0.00433,-0.01944,-0.00703,-0.00013,-0.00052,-0.00030,-0.00433,-0.01944,-0.00703,-0.00013,-0.00052,-0.00030,-0.00913,0.00829,-0.00014,-0.04775,-0.07485,0.03129,0.406,0.0639,0.00001,0,0,0,0,0.137,1.059,0.482,0.6672,174.63,172.64,1.33,0.00,0.00799,1500.0,2.000,0.00004,0,0.006433,0.005618,0.183,1.186,0.689,0.5232,0.4895,1.5105,0.000000,-0.030000,0.005645,0.004784,0.001577,0.007991,0.004993,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13801,0.05790,0.1933,0.00000,0.9293,0.0000,0.136,-0.00021,1.9948,0.416555,0.417108,,0,
29.6391,scan,force_tracking_v2,12.4605,0.416432,-0.094590,-0.640535,0.015938,1.753145,0.087047,1.009113,1.502896,0.417108,-0.093951,-0.640169,0.015795,1.752607,0.086272,1.009045,1.504055,0.182632,0.017843,0.355163,3.128733,-0.548216,3.140075,-0.00431,-0.01945,-0.00700,-0.00020,-0.00062,-0.00033,-0.00431,-0.01945,-0.00700,-0.00020,-0.00062,-0.00033,-0.00642,0.00079,-0.00791,0.00365,0.00547,0.00178,0.517,0.0637,0.00001,0,0,0,0,0.139,1.067,0.491,0.6259,174.42,172.48,1.25,0.00,0.00795,1500.0,2.000,0.00005,0,0.006397,0.000451,0.141,1.090,0.438,0.6281,0.5003,1.4997,0.000000,-0.007970,0.004914,0.004787,0.001559,0.007950,0.010105,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13803,0.05779,0.1934,0.00000,0.9291,0.0000,0.135,-0.00021,1.9949,0.416432,0.416473,,0,
29.6457,scan,force_tracking_v2,12.4670,0.416304,-0.094618,-0.640721,0.015929,1.753427,0.087085,1.009014,1.502847,0.416473,-0.093969,-0.640326,0.015830,1.752904,0.086272,1.008975,1.504003,0.182601,0.017210,0.355102,3.128802,-0.548288,3.140069,-0.00430,-0.01946,-0.00699,-0.00011,-0.00073,-0.00037,-0.00430,-0.01946,-0.00699,-0.00011,-0.00073,-0.00037,-0.00518,-0.10319,-0.00994,-0.00964,0.01170,0.00494,0.221,0.0634,0.00001,0,0,0,0,0.136,1.065,0.480,0.5860,174.20,172.29,1.17,0.00,0.00794,1500.0,2.000,0.00006,0,0.006576,0.000874,0.101,1.009,0.341,0.3611,0.4854,1.5146,0.000000,0.030000,0.004667,0.004790,0.001619,0.007939,0.009781,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13804,0.05787,0.1935,0.00000,0.9289,0.0000,0.139,-0.00021,1.9951,0.416304,0.416473,,0,
29.6518,scan,force_tracking_v2,12.4732,0.416186,-0.094644,-0.640894,0.015921,1.753690,0.087121,1.008923,1.502802,0.416473,-0.093969,-0.640501,0.015865,1.753148,0.086324,1.008853,1.503968,0.182582,0.017228,0.355070,3.128808,-0.548234,3.140124,-0.00431,-0.01947,-0.00700,-0.00010,-0.00065,-0.00046,-0.00431,-0.01947,-0.00700,-0.00010,-0.00065,-0.00046,-0.00303,0.00280,-0.00515,-0.00089,-0.00863,0.00944,0.246,0.0642,0.00001,0,0,0,0,0.138,1.068,0.469,0.5512,173.99,172.11,1.10,0.00,0.00795,1500.0,2.000,0.00008,0,0.006127,0.000785,0.167,1.101,0.417,0.1322,0.4713,1.5287,0.000000,0.027733,0.004759,0.004795,0.001539,0.007951,0.006013,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13805,0.05780,0.1936,0.00000,0.9287,0.0000,0.129,-0.00021,1.9952,0.416186,0.416473,,0,
29.6578,scan,force_tracking_v2,12.4792,0.416069,-0.094671,-0.641062,0.015913,1.753947,0.087156,1.008834,1.502757,0.416473,-0.094038,-0.640710,0.015865,1.753288,0.086394,1.008783,1.503933,0.182559,0.017230,0.355072,3.128783,-0.548090,3.140110,-0.00431,-0.01947,-0.00701,-0.00013,-0.00043,-0.00042,-0.00431,-0.01947,-0.00701,-0.00013,-0.00043,-0.00042,-0.01524,0.00137,0.00149,0.01422,-0.09575,-0.01789,0.300,0.0648,0.00001,0,0,0,0,0.140,1.068,0.471,0.5190,173.76,171.91,1.04,0.00,0.00796,1500.0,2.000,0.00009,0,0.006018,0.005301,0.158,1.055,0.547,0.1484,0.4733,1.5267,0.000000,0.003148,0.004813,0.004801,0.001515,0.007963,0.006690,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13807,0.05758,0.1936,0.00000,0.9285,0.0000,0.127,-0.00021,1.9954,0.416069,0.415914,,0,
29.6642,scan,force_tracking_v2,12.4856,0.415946,-0.094702,-0.641242,0.015936,1.754219,0.087183,1.008740,1.502742,0.415914,-0.094073,-0.640990,0.015865,1.753759,0.086429,1.008608,1.503863,0.182517,0.016669,0.354991,3.128811,-0.548106,3.140096,-0.00430,-0.01848,-0.00699,-0.00010,-0.00045,-0.00042,-0.00430,-0.01848,-0.00699,-0.00010,-0.00045,-0.00042,-0.00389,-0.05185,-0.00750,-0.00220,0.00142,0.00005,0.283,0.0633,0.00001,0,0,0,0,0.143,1.066,0.482,0.4870,173.70,171.69,0.97,0.00,0.00796,1500.0,2.000,0.00010,0,0.006368,0.000868,0.160,1.052,0.570,0.3174,0.4863,1.5137,0.000000,-0.012796,0.004633,0.004809,0.001583,0.007961,0.007729,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13808,0.05726,0.1936,0.00000,0.9283,0.0000,0.129,-0.00021,1.9955,0.415946,0.415914,,0,
29.6706,scan,force_tracking_v2,12.4919,0.415823,-0.094730,-0.641422,0.015927,1.754492,0.087220,1.008645,1.502695,0.415914,-0.094091,-0.641094,0.015865,1.753951,0.086464,1.008591,1.503846,0.182491,0.016674,0.354948,3.128786,-0.548173,3.140113,-0.00432,-0.01948,-0.00701,-0.00013,-0.00055,-0.00043,-0.00432,-0.01948,-0.00701,-0.00013,-0.00055,-0.00043,-0.00402,0.00079,-0.00664,0.00335,0.01055,0.00064,0.213,0.0632,0.00001,0,0,0,0,0.146,1.073,0.481,0.4569,173.61,171.46,0.91,0.00,0.00797,1500.0,2.000,0.00012,0,0.006370,0.000863,0.160,1.144,0.421,0.2651,0.4846,1.5154,0.000000,0.009580,0.004554,0.004819,0.001589,0.007966,0.007773,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13809,0.05778,0.1937,0.00000,0.9281,0.0000,0.135,-0.00021,1.9956,0.415823,0.415914,,0,
29.6775,scan,force_tracking_v2,12.4988,0.415689,-0.094761,-0.641616,0.015919,1.754788,0.087261,1.008543,1.502643,0.415914,-0.094126,-0.641269,0.015795,1.754143,0.086499,1.008539,1.503776,0.182463,0.016656,0.354925,3.128774,-0.548132,3.140075,-0.00433,-0.01949,-0.00703,-0.00014,-0.00049,-0.00036,-0.00433,-0.01949,-0.00703,-0.00014,-0.00049,-0.00036,-0.00410,-0.00254,-0.00353,0.00151,-0.00606,-0.00658,0.186,0.0619,0.00001,0,0,0,0,0.153,1.085,0.472,0.4265,173.51,171.20,0.85,0.00,0.00799,1500.0,2.000,0.00014,0,0.006891,0.000974,0.193,1.153,0.409,0.0852,0.4735,1.5265,0.000000,0.020265,0.004721,0.004832,0.001722,0.007989,0.005112,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13811,0.05784,0.1939,0.00000,0.9279,0.0000,0.146,-0.00021,1.9958,0.415689,0.415914,,0,
29.6844,scan,force_tracking_v2,12.5058,0.415554,-0.094792,-0.641811,0.015911,1.755087,0.087301,1.008441,1.502593,0.415914,-0.094091,-0.641548,0.015760,1.754562,0.086586,1.008329,1.503706,0.182433,0.016671,0.354867,3.128730,-0.548055,3.140162,-0.00433,-0.01950,-0.00703,-0.00020,-0.00038,-0.00046,-0.00433,-0.01950,-0.00703,-0.00020,-0.00038,-0.00046,-0.00446,0.00209,-0.00841,0.00555,-0.01125,0.00929,0.253,0.0609,0.00001,0,0,0,0,0.155,1.093,0.487,0.3978,173.39,170.92,0.80,0.00,0.00799,1500.0,2.000,0.00016,0,0.006962,0.001079,0.145,1.108,0.633,0.3273,0.4914,1.5086,0.000000,-0.016140,0.004536,0.004846,0.001721,0.007990,0.009531,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13812,0.05765,0.1940,0.00000,0.9277,0.0000,0.147,-0.00021,1.9959,0.415554,0.415524,,0,
29.6910,scan,force_tracking_v2,12.5123,0.415427,-0.094821,-0.641995,0.015903,1.755366,0.087339,1.008344,1.502545,0.415524,-0.094143,-0.641635,0.015795,1.754771,0.086638,1.008242,1.503706,0.182421,0.016291,0.354826,3.128693,-0.548088,3.140172,-0.00432,-0.01950,-0.00702,-0.00025,-0.00043,-0.00044,-0.00432,-0.01950,-0.00702,-0.00025,-0.00043,-0.00044,-0.00186,-0.05849,-0.00636,0.00479,0.00512,-0.00141,0.209,0.0638,0.00001,0,0,0,0,0.160,1.111,0.504,0.3726,173.26,170.65,0.75,0.00,0.00797,1500.0,2.000,0.00018,0,0.006542,0.001129,0.189,1.233,0.597,0.5971,0.5129,1.4871,0.000000,-0.027570,0.003968,0.004862,0.001607,0.007971,0.005596,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13813,0.05761,0.1941,0.00000,0.9275,0.0000,0.139,-0.00021,1.9961,0.415427,0.415524,,0,
29.6989,scan,force_tracking_v2,12.5202,0.415281,-0.094857,-0.642217,0.015895,1.755704,0.087384,1.008228,1.502487,0.415524,-0.094143,-0.641723,0.015795,1.754981,0.086656,1.008207,1.503636,0.182398,0.016290,0.354777,3.128736,-0.548174,3.140189,-0.00432,-0.01951,-0.00702,-0.00019,-0.00056,-0.00050,-0.00432,-0.01951,-0.00702,-0.00019,-0.00056,-0.00050,-0.00288,-0.00005,-0.00633,-0.00472,0.01108,0.00512,0.218,0.0625,0.00001,0,0,1,0,0.169,1.112,0.498,0.3444,173.09,170.30,0.69,0.00,0.00797,1500.0,2.000,0.00020,0,0.007876,0.001321,0.212,1.053,0.398,0.4128,0.5043,1.4957,0.000000,0.016135,0.003685,0.004885,0.001911,0.007972,0.006900,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13815,0.05779,0.1942,0.00000,0.9272,0.0000,0.160,-0.00021,1.9962,0.415281,0.415524,,0,
29.7076,scan,force_tracking_v2,12.5289,0.415113,-0.094896,-0.642464,0.015885,1.756080,0.087435,1.008098,1.502423,0.415524,-0.094213,-0.641967,0.015830,1.755400,0.086691,1.008050,1.503601,0.182362,0.016292,0.354704,3.128754,-0.548191,3.140157,-0.00434,-0.01952,-0.00705,-0.00017,-0.00058,-0.00047,-0.00434,-0.01952,-0.00705,-0.00017,-0.00058,-0.00047,-0.00418,0.00018,-0.00840,-0.00173,0.00199,-0.00264,0.306,0.0638,0.00001,0,0,1,0,0.156,1.111,0.486,0.3156,172.88,169.91,0.63,0.00,0.00801,1500.0,2.000,0.00023,0,0.008723,0.001278,0.067,1.109,0.436,0.1357,0.4878,1.5122,0.000000,0.027039,0.003995,0.004913,0.002120,0.008010,0.009352,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13816,0.05807,0.1943,0.00000,0.9270,0.0000,0.184,-0.00021,1.9963,0.415113,0.415167,,0,
29.7140,scan,force_tracking_v2,12.5354,0.414957,-0.094926,-0.642647,0.015877,1.756358,0.087473,1.008001,1.502375,0.415167,-0.094300,-0.642176,0.015830,1.755854,0.086760,1.007858,1.503514,0.182333,0.015928,0.354618,3.128757,-0.548239,3.140127,-0.00434,-0.01953,-0.00705,-0.00016,-0.00065,-0.00042,-0.00434,-0.01953,-0.00705,-0.00016,-0.00065,-0.00042,-0.00444,-0.05576,-0.01307,-0.00048,0.00730,-0.00435,0.242,0.0625,0.00001,0,0,1,0,0.153,1.115,0.504,0.2960,172.71,169.61,0.59,0.00,0.00801,1500.0,2.000,0.00025,0,0.006436,0.001191,0.167,1.149,0.710,0.4417,0.5105,1.4895,0.000000,-0.022470,0.003824,0.004937,0.001605,0.008010,0.012707,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13818,0.05818,0.1944,0.00000,0.9267,0.0000,0.165,-0.00021,1.9965,0.414957,0.415167,,0,
29.7200,scan,force_tracking_v2,12.5414,0.414812,-0.094964,-0.642823,0.015959,1.756618,0.087481,1.007909,1.502421,0.415167,-0.094300,-0.642368,0.015795,1.756203,0.086778,1.007823,1.503514,0.182286,0.015928,0.354542,3.128705,-0.548358,3.140129,-0.00434,-0.01953,-0.00704,-0.00023,-0.00083,-0.00039,-0.00434,-0.01953,-0.00704,-0.00023,-0.00083,-0.00039,-0.00747,-0.00009,-0.01213,0.00719,0.01886,-0.00412,0.287,0.0652,0.00001,0,0,1,0,0.147,1.101,0.511,0.2788,172.55,169.33,0.56,0.00,0.00801,1500.0,2.000,0.00027,0,0.005993,0.000913,0.099,0.938,0.496,0.5285,0.5193,1.4807,0.000000,-0.001434,0.003639,0.004960,0.001501,0.008005,0.014245,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13820,0.06140,0.2244,0.00000,0.9265,0.0000,0.137,-0.00021,1.9966,0.414812,0.415167,,0,
29.7261,scan,force_tracking_v2,12.5474,0.414676,-0.095003,-0.643001,0.016040,1.756879,0.087490,1.007815,1.502467,0.415167,-0.094300,-0.642508,0.015795,1.756395,0.086830,1.007771,1.503444,0.182263,0.015936,0.354511,3.128719,-0.548355,3.140175,-0.00434,-0.01954,-0.00704,-0.00021,-0.00083,-0.00047,-0.00434,-0.01954,-0.00704,-0.00021,-0.00083,-0.00047,-0.00387,0.00130,-0.00516,-0.00208,-0.00056,0.00905,0.365,0.0586,0.00001,0,0,0,0,0.140,1.080,0.514,0.2624,172.37,169.04,0.52,0.00,0.00800,1500.0,2.000,0.00030,0,0.006043,0.000952,0.099,0.938,0.496,0.5132,0.5214,1.4786,0.000000,0.001602,0.003466,0.004986,0.001514,0.008005,0.006436,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13821,0.06134,0.2241,0.00000,0.9263,0.0000,0.128,-0.00020,1.9967,0.414676,0.415167,,0,
29.7327,scan,force_tracking_v2,12.5541,0.414540,-0.095037,-0.643195,0.016064,1.757170,0.087520,1.007713,1.502450,0.415167,-0.094353,-0.642630,0.015795,1.756587,0.086848,1.007718,1.503392,0.182241,0.015927,0.354477,3.128751,-0.548371,3.140136,-0.00437,-0.01954,-0.00709,-0.00017,-0.00085,-0.00043,-0.00437,-0.01954,-0.00709,-0.00017,-0.00085,-0.00043,-0.00904,-0.00360,-0.01444,-0.01143,0.00684,-0.00959,0.453,0.0530,0.00001,0,0,0,0,0.160,1.089,0.481,0.2455,172.17,168.71,0.49,0.00,0.00806,1500.0,2.000,0.00032,0,0.006668,0.005266,0.364,1.276,0.190,-0.1264,0.4791,1.5209,0.000000,0.030000,0.003687,0.005017,0.001712,0.008065,0.016984,0.0000,1.0000,0.200000,1,0,0,,2,0,0,1.0000,1.0000,0.13822,0.05886,0.2041,0.00000,0.9261,0.0000,0.142,-0.00018,1.9968,0.414540,0.414843,,0,
