t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w
0.5298,move->d,0.2134,0.458707,0.141781,0.127896,0.362294,0.555419,-0.377699,1.459013,0.544752,0.454441,0.098000,0.123308,0.356379,0.549988,-0.329850,1.458345,0.511573,0.478450,0.139366,0.466818,2.641609,0.956734,2.648600,0.00020,-0.09998,0.00017,-0.00579,0.00739,-0.01243,512.998,2.2918,0.08985,0,1,1,0,0.940,0.149,0.073,nan,nan,nan,nan,nan,nan,0,0.0990,0.0000,0.05421,2.57627,4.5427,0.74188,0.0000,0.0000,5.789,0.00000,0.0000
0.5348,move->d,0.2139,0.462966,0.149631,0.128655,0.363603,0.556556,-0.385549,1.458778,0.550554,0.458707,0.104353,0.123936,0.357461,0.550826,-0.339624,1.458345,0.518642,0.478633,0.143590,0.466753,2.640973,0.956986,2.644294,0.00016,-0.09998,0.00018,-0.00618,0.00819,-0.00486,517.221,2.1815,0.09105,0,1,1,0,0.993,0.090,0.148,nan,nan,nan,nan,nan,nan,0,0.0965,0.0000,0.05452,2.57532,4.5854,0.75440,0.0000,0.0000,5.799,0.00000,0.0000
0.5398,move->d,0.2144,0.467217,0.157481,0.129387,0.364900,0.557838,-0.393399,1.458468,0.556435,0.462966,0.114302,0.124896,0.359259,0.552100,-0.347216,1.458345,0.523913,0.478351,0.150662,0.466221,2.641898,0.956518,2.648219,0.00021,-0.09998,0.00028,-0.00570,0.00685,-0.01119,524.295,2.1963,0.09572,0,1,1,0,1.032,0.036,0.235,nan,nan,nan,nan,nan,nan,0,0.0941,0.0000,0.05483,2.58562,4.6280,0.76694,0.0000,0.0000,5.799,0.00000,0.0000
0.5448,move->d,0.2148,0.471460,0.165331,0.130191,0.366227,0.559045,-0.401249,1.458206,0.562301,0.467217,0.117932,0.125245,0.359765,0.552624,-0.353865,1.458345,0.528521,0.478538,0.154455,0.466258,2.641554,0.956961,2.644554,0.00018,-0.09998,0.00027,-0.00561,0.00783,-0.00443,528.087,2.2660,0.09705,0,1,1,0,1.032,-0.014,0.325,nan,nan,nan,nan,nan,nan,0,0.0917,0.0000,0.05516,2.58492,4.6705,0.77954,0.0000,0.0000,5.809,0.00000,0.0000
0.5498,move->d,0.2153,0.475696,0.173181,0.130968,0.367537,0.560400,-0.409099,1.457866,0.568248,0.471460,0.127217,0.126257,0.361266,0.553706,-0.360236,1.458275,0.533163,0.478265,0.161523,0.465747,2.642174,0.956404,2.648562,0.00023,-0.09998,0.00036,-0.00553,0.00650,-0.01143,535.158,2.3498,0.10197,0,1,1,0,0.978,-0.060,0.413,nan,nan,nan,nan,nan,nan,0,0.0895,0.0000,0.05548,2.59566,4.7129,0.79215,0.0000,0.0000,5.809,0.00000,0.0000
0.5548,move->d,0.2157,0.479924,0.181031,0.131821,0.368879,0.561672,-0.416949,1.457579,0.574198,0.475696,0.133396,0.127008,0.362400,0.554474,-0.369678,1.458205,0.537753,0.478474,0.165808,0.465721,2.644184,0.957856,2.647856,0.00018,-0.09998,0.00036,-0.00210,0.00796,-0.00674,539.443,2.2796,0.10333,0,1,1,0,0.888,-0.099,0.486,nan,nan,nan,nan,nan,nan,0,0.0872,0.0000,0.05582,2.59633,4.7552,0.80482,0.0000,0.0000,5.818,0.00000,0.0000
0.5598,move->d,0.2161,0.484145,0.188881,0.132623,0.370186,0.563152,-0.424799,1.457183,0.580234,0.479924,0.141738,0.127845,0.363831,0.555346,-0.373082,1.458048,0.542797,0.478031,0.173471,0.465228,2.641789,0.956011,2.650521,0.00026,-0.09998,0.00045,-0.00630,0.00601,-0.01597,547.109,2.5134,0.10959,0,1,1,0,0.799,-0.125,0.527,nan,nan,nan,nan,nan,nan,0,0.0850,0.0000,0.05616,2.60868,4.7975,0.81751,0.0000,0.0000,5.813,0.00000,0.0000
0.5648,move->d,0.2166,0.488359,0.196731,0.133468,0.371505,0.564626,-0.432649,1.456796,0.586284,0.484145,0.149261,0.128701,0.365228,0.556324,-0.381529,1.457961,0.549185,0.478031,0.178879,0.465022,2.641207,0.955972,2.649196,0.00026,-0.09998,0.00048,-0.00692,0.00626,-0.01427,552.518,2.4792,0.11235,0,1,1,0,0.726,-0.150,0.530,nan,nan,nan,nan,nan,nan,0,0.0829,0.0000,0.05652,2.61144,4.8397,0.83025,0.0000,0.0000,5.819,0.00000,0.0000
0.5698,move->d,0.2170,0.492565,0.204581,0.134419,0.372862,0.565954,-0.440499,1.456500,0.592294,0.488359,0.160727,0.129713,0.366851,0.557476,-0.396905,1.457926,0.559971,0.478194,0.183760,0.465184,2.639884,0.957164,2.643833,0.00023,-0.09998,0.00045,-0.00711,0.00910,-0.00571,557.397,2.0629,0.11346,0,1,1,0,0.653,-0.196,0.489,nan,nan,nan,nan,nan,nan,0,0.0808,0.0000,0.05688,2.60700,4.8819,0.84301,0.0000,0.0000,5.828,0.00000,0.0000
0.5748,move->d,0.2174,0.496763,0.212431,0.135404,0.374225,0.567296,-0.448349,1.456201,0.598330,0.492565,0.160727,0.129713,0.366851,0.557476,-0.396905,1.457926,0.559971,0.478194,0.187966,0.465184,2.639884,0.957164,2.643833,0.00023,-0.09998,0.00044,-0.00711,0.00910,-0.00571,561.602,2.5126,0.11647,0,1,1,0,0.554,-0.271,0.391,nan,nan,nan,nan,nan,nan,0,0.0788,0.0000,0.05723,2.61124,4.9239,0.85579,0.0000,0.0000,5.833,0.00000,0.0000
0.5798,move->d,0.2177,0.500954,0.220281,0.136449,0.375601,0.568597,-0.456199,1.455934,0.604373,0.496763,0.172369,0.130865,0.368683,0.559011,-0.409559,1.457420,0.568925,0.478205,0.194069,0.465103,2.639166,0.957970,2.642532,0.00022,-0.09998,0.00045,-0.00706,0.01092,-0.00429,567.705,2.2954,0.11939,0,1,1,0,0.414,-0.366,0.243,nan,nan,nan,nan,nan,nan,0,0.0768,0.0000,0.05759,2.61289,4.9659,0.86859,0.0000,0.0000,5.838,0.00000,0.0000
0.5848,move->d,0.2181,0.505137,0.228131,0.137533,0.376984,0.569905,-0.464049,1.455666,0.610441,0.500954,0.172369,0.130865,0.368683,0.559011,-0.409559,1.457420,0.568925,0.478205,0.198259,0.465103,2.639166,0.957970,2.642532,0.00022,-0.09999,0.00045,-0.00706,0.01092,-0.00429,571.896,2.7452,0.12235,0,1,1,0,0.268,-0.472,0.071,nan,nan,nan,nan,nan,nan,0,0.0749,0.0000,0.05795,2.61687,5.0078,0.88142,0.0000,0.0000,5.842,0.00000,0.0000
0.5898,move->d,0.2185,0.509313,0.235981,0.138665,0.378372,0.571203,-0.471899,1.455411,0.616527,0.505137,0.180275,0.131441,0.369975,0.560198,-0.417587,1.457245,0.574929,0.478077,0.203944,0.465010,2.638545,0.958274,2.642052,0.00024,-0.09999,0.00046,-0.00739,0.01179,-0.00435,577.581,2.7420,0.12556,0,1,1,0,0.177,-0.576,-0.115,nan,nan,nan,nan,nan,nan,0,0.0731,0.0000,0.05832,2.62000,5.0496,0.89428,0.0000,0.0000,5.846,0.00000,0.0000
0.5948,move->d,0.2188,0.513482,0.243831,0.139803,0.379741,0.572587,-0.479749,1.455116,0.622679,0.509313,0.189770,0.132156,0.371336,0.560757,-0.423871,1.457228,0.579362,0.477655,0.211030,0.464939,2.638164,0.958531,2.645516,0.00031,-0.09999,0.00047,-0.00755,0.01244,-0.01190,584.669,2.7518,0.13090,0,1,1,0,0.143,-0.655,-0.299,nan,nan,nan,nan,nan,nan,0,0.0712,0.0000,0.05869,2.62870,5.0914,0.90716,0.0000,0.0000,5.844,0.00000,0.0000
0.5998,move->d,0.2192,0.517643,0.251681,0.141028,0.381137,0.573869,-0.487599,1.454880,0.628843,0.513482,0.194308,0.132505,0.372087,0.562083,-0.431184,1.457036,0.581317,0.477798,0.215110,0.464869,2.642146,0.960639,2.647523,0.00028,-0.09999,0.00048,-0.00152,0.01396,-0.00941,588.748,2.8375,0.13218,0,1,1,0,0.133,-0.682,-0.444,nan,nan,nan,nan,nan,nan,0,0.0694,0.0000,0.05907,2.63037,5.1330,0.92008,0.0000,0.0000,5.853,0.00000,0.0000
0.6048,move->d,0.2195,0.521796,0.259531,0.142248,0.382507,0.575267,-0.495449,1.454584,0.635054,0.517643,0.202790,0.133326,0.373274,0.563253,-0.435861,1.456861,0.588281,0.477377,0.222230,0.464421,2.638494,0.958625,2.647168,0.00035,-0.09999,0.00054,-0.00714,0.01242,-0.01467,595.872,2.9643,0.13747,0,1,1,0,0.149,-0.647,-0.530,nan,nan,nan,nan,nan,nan,0,0.0677,0.0000,0.05945,2.63766,5.1747,0.93302,0.0000,0.0000,5.850,0.00000,0.0000
0.6098,move->d,0.2198,0.525942,0.267209,0.143570,0.384094,0.576528,-0.503299,1.454371,0.641195,0.521796,0.206019,0.133640,0.374024,0.564038,-0.444745,1.456442,0.594721,0.477835,0.225135,0.464829,2.636600,0.959938,2.639631,0.00027,-0.09999,0.00047,-0.00775,0.01579,-0.00270,598.774,3.0661,0.13892,0,1,1,0,0.205,-0.562,-0.549,nan,nan,nan,nan,nan,nan,0,0.0660,0.0000,0.05984,2.61517,5.2162,0.94599,0.0000,0.0000,5.859,0.00000,0.0000
0.6148,move->d,0.2202,0.530080,0.274962,0.144943,0.385602,0.577775,-0.511149,1.454167,0.647371,0.525942,0.214204,0.134478,0.375368,0.565365,-0.451796,1.456268,0.599870,0.477620,0.231327,0.464530,2.636799,0.960039,2.641399,0.00031,-0.09999,0.00052,-0.00746,0.01585,-0.00591,604.967,3.0369,0.14205,0,1,1,0,0.308,-0.432,-0.504,nan,nan,nan,nan,nan,nan,0,0.0644,0.0000,0.06023,2.62707,5.2576,0.95890,0.0000,0.0000,5.863,0.00000,0.0000
0.6198,move->d,0.2205,0.534211,0.282265,0.145865,0.386659,0.578573,-0.518549,1.454065,0.653096,0.530080,0.214204,0.134478,0.375368,0.565365,-0.451796,1.456268,0.599870,0.477620,0.235465,0.464530,2.636799,0.960039,2.641399,0.00030,-0.09999,0.00051,-0.00746,0.01585,-0.00591,609.105,3.4812,0.00000,0,1,1,0,0.460,-0.265,-0.413,nan,nan,nan,nan,nan,nan,0,0.0628,0.0000,0.06062,1.39178,5.2990,0.97186,0.0000,0.0000,5.556,0.00000,0.0000
20.8642,move->d,0.2208,0.538335,0.290019,0.147237,0.388167,0.579820,-0.526399,1.453947,0.659272,0.534211,0.236440,0.137375,0.379225,0.569536,-0.473578,1.455168,0.617114,0.477423,0.244447,0.463681,2.635462,0.960106,2.641456,0.00033,-0.09999,0.00064,-0.00875,0.01670,-0.00821,618.092,2.6256,0.14879,0,1,1,0,0.646,-0.085,-0.297,nan,nan,nan,nan,nan,nan,0,0.0612,0.0000,0.06093,2.62853,5.3403,0.98410,0.0000,0.0000,5.851,0.00000,0.0000
20.8692,move->d,0.2211,0.542451,0.297869,0.148770,0.389582,0.581000,-0.534249,1.453787,0.665531,0.538335,0.243247,0.138195,0.380307,0.570758,-0.480280,1.455011,0.618754,0.477320,0.249984,0.463447,2.639638,0.961931,2.646910,0.00035,-0.09999,0.00068,-0.00282,0.01760,-0.01230,623.631,2.6798,0.15121,0,1,1,0,0.829,0.088,-0.156,nan,nan,nan,nan,nan,nan,0,0.0597,0.0000,0.06133,2.64908,5.3815,0.99708,0.0000,0.0000,5.874,0.00000,0.0000
20.8742,move->d,0.2214,0.546559,0.305719,0.150353,0.390996,0.582173,-0.542099,1.453630,0.671797,0.542451,0.250804,0.139487,0.381738,0.572206,-0.487540,1.454784,0.626102,0.477248,0.255869,0.462975,2.637711,0.960924,2.645209,0.00035,-0.09999,0.00075,-0.00572,0.01689,-0.01204,629.520,2.6966,0.15432,0,1,1,0,0.986,0.255,0.006,nan,nan,nan,nan,nan,nan,0,0.0582,0.0000,0.06173,2.65143,5.4227,1.01014,0.0000,0.0000,5.878,0.00000,0.0000
20.8792,move->d,0.2217,0.550660,0.313569,0.151949,0.392386,0.583422,-0.549949,1.453430,0.678108,0.546559,0.258902,0.140848,0.383257,0.573725,-0.492898,1.454645,0.632542,0.476918,0.262717,0.462236,2.636153,0.959164,2.646334,0.00040,-0.09998,0.00085,-0.00899,0.01465,-0.01683,636.374,2.8190,0.15876,0,1,1,0,1.099,0.415,0.169,nan,nan,nan,nan,nan,nan,0,0.0567,0.0000,0.06214,2.65805,5.4638,1.02322,0.0000,0.0000,5.877,0.00000,0.0000
20.8842,move->d,0.2219,0.554753,0.321419,0.153698,0.393828,0.584418,-0.557799,1.453368,0.684318,0.550660,0.261677,0.141302,0.383711,0.574231,-0.501276,1.454208,0.638878,0.477476,0.265466,0.462771,2.633490,0.960603,2.637970,0.00031,-0.09999,0.00077,-0.01023,0.01867,-0.00447,639.117,2.9732,0.15860,0,1,1,0,1.149,0.536,0.313,nan,nan,nan,nan,nan,nan,0,0.0553,0.0000,0.06256,2.64956,5.5048,1.03632,0.0000,0.0000,5.890,0.00000,0.0000
20.8892,move->d,0.2222,0.558839,0.329269,0.155304,0.394990,0.585810,-0.565433,1.453055,0.690642,0.554753,0.271416,0.142820,0.385212,0.576168,-0.503999,1.454086,0.641007,0.476713,0.274022,0.461527,2.636775,0.959181,2.648885,0.00043,-0.09998,0.00095,-0.00836,0.01433,-0.02091,647.686,3.0825,0.16837,0,1,1,0,1.142,0.592,0.423,nan,nan,nan,nan,nan,nan,0,0.0539,0.0000,0.06297,2.63479,5.5457,1.04940,0.0000,0.0000,5.875,0.00000,0.0000
20.8942,move->d,0.2225,0.562918,0.337119,0.157097,0.396385,0.586926,-0.573283,1.452925,0.696974,0.558839,0.280492,0.144234,0.386817,0.577756,-0.514244,1.453685,0.649472,0.476741,0.279685,0.461343,2.635093,0.959475,2.646358,0.00042,-0.09998,0.00097,-0.00977,0.01577,-0.01861,653.350,2.9329,0.16768,0,1,1,0,1.102,0.596,0.494,nan,nan,nan,nan,nan,nan,0,0.0526,0.0000,0.06340,2.66508,5.5866,1.06238,0.0000,0.0000,5.889,0.00000,0.0000
20.8992,move->d,0.2227,0.566989,0.344969,0.158927,0.397706,0.588050,-0.581060,1.452777,0.703303,0.562918,0.286531,0.145281,0.388022,0.578856,-0.520440,1.453440,0.653818,0.476697,0.285102,0.461091,2.635422,0.959848,2.647122,0.00042,-0.09998,0.00100,-0.00909,0.01624,-0.01960,658.769,3.0277,0.17161,0,1,1,0,1.058,0.586,0.515,nan,nan,nan,nan,nan,nan,0,0.0513,0.0000,0.06383,2.65686,5.6273,1.07553,0.0000,0.0000,5.890,0.00000,0.0000
20.9042,move->d,0.2230,0.571052,0.352819,0.160850,0.399076,0.589076,-0.588883,1.452687,0.709638,0.566989,0.294367,0.146695,0.389523,0.580217,-0.528521,1.453214,0.660293,0.476642,0.290866,0.460756,2.634869,0.959926,2.646788,0.00043,-0.09998,0.00104,-0.00957,0.01668,-0.01984,664.537,3.0103,0.17378,0,1,1,0,1.022,0.578,0.484,nan,nan,nan,nan,nan,nan,0,0.0500,0.0000,0.06427,2.66544,5.6681,1.08864,0.0000,0.0000,5.895,0.00000,0.0000
20.9092,move->d,0.2232,0.575108,0.360281,0.162741,0.400693,0.590245,-0.596557,1.452499,0.715914,0.571052,0.297875,0.147184,0.390221,0.580619,-0.535345,1.453126,0.665651,0.476899,0.294570,0.461110,2.632646,0.960846,2.641390,0.00039,-0.09999,0.00098,-0.01089,0.01954,-0.01269,668.236,3.1480,0.18078,0,1,1,0,0.980,0.565,0.402,nan,nan,nan,nan,nan,nan,0,0.0487,0.0000,0.06470,2.60542,5.7087,1.10179,0.0000,0.0000,5.888,0.00000,0.0000
20.9142,move->d,0.2235,0.579156,0.368023,0.164613,0.401861,0.591399,-0.604008,1.452336,0.722170,0.575108,0.308086,0.148999,0.392245,0.582381,-0.541541,1.452882,0.671027,0.476363,0.302384,0.460237,2.633491,0.959945,2.647116,0.00046,-0.09998,0.00110,-0.01095,0.01747,-0.02275,676.061,3.1522,0.18979,0,1,1,0,0.906,0.534,0.284,nan,nan,nan,nan,nan,nan,0,0.0475,0.0000,0.06515,2.60064,5.7492,1.11468,0.0000,0.0000,5.896,0.00000,0.0000
20.9192,move->d,0.2237,0.583197,0.375621,0.166456,0.402931,0.592813,-0.611309,1.451945,0.728458,0.579156,0.313985,0.150186,0.393380,0.583376,-0.547981,1.452655,0.675879,0.476376,0.307619,0.460024,2.633242,0.960283,2.646798,0.00045,-0.09998,0.00112,-0.01087,0.01820,-0.02252,681.297,3.2101,0.19298,0,1,1,0,0.804,0.484,0.151,nan,nan,nan,nan,nan,nan,0,0.0463,0.0000,0.06560,2.57404,5.7897,1.12753,0.0000,0.0000,5.877,0.00000,0.0000
20.9242,move->d,0.2239,0.587231,0.382842,0.168351,0.404424,0.594217,-0.618644,1.451567,0.734716,0.583197,0.319064,0.151023,0.394567,0.584179,-0.556149,1.452341,0.682546,0.476607,0.311873,0.460294,2.630663,0.961170,2.641626,0.00042,-0.09998,0.00108,-0.01258,0.02119,-0.01641,685.547,3.2405,0.19768,0,1,1,0,0.708,0.425,0.014,nan,nan,nan,nan,nan,nan,0,0.0452,0.0000,0.06606,2.54199,5.8301,1.14024,0.0000,0.0000,5.875,0.00000,0.0000
20.9292,move->d,0.2241,0.591257,0.390187,0.170219,0.405562,0.595746,-0.625777,1.451083,0.740988,0.587231,0.328262,0.152594,0.395753,0.585157,-0.561891,1.452079,0.687171,0.476191,0.318974,0.459852,2.630710,0.961020,2.645571,0.00047,-0.09998,0.00113,-0.01272,0.02088,-0.02422,692.654,3.2517,0.20444,0,1,1,0,0.631,0.355,-0.123,nan,nan,nan,nan,nan,nan,0,0.0440,0.0000,0.06654,2.53095,5.8705,1.15282,0.0000,0.0000,5.868,0.00000,0.0000
20.9342,move->d,0.2244,0.595275,0.397083,0.171638,0.406249,0.596825,-0.632459,1.450842,0.746811,0.591257,0.331455,0.153205,0.397097,0.586204,-0.567494,1.451852,0.691744,0.476314,0.323257,0.459835,2.629631,0.961422,2.642878,0.00045,-0.09998,0.00112,-0.01339,0.02219,-0.02060,696.936,3.3651,0.00000,0,1,1,0,0.572,0.262,-0.254,nan,nan,nan,nan,nan,nan,0,0.0429,0.0000,0.06702,1.36552,5.9107,1.16533,0.0000,0.0000,5.516,0.00000,0.0000
34.1271,move->d,0.2246,0.599286,0.404428,0.173506,0.407386,0.598330,-0.639592,1.450471,0.753083,0.595275,0.351928,0.156608,0.401304,0.589310,-0.585069,1.451451,0.705759,0.475543,0.333141,0.459077,2.628510,0.961840,2.646844,0.00056,-0.09998,0.00122,-0.01417,0.02351,-0.03037,706.832,2.7153,0.21247,0,1,1,0,0.529,0.147,-0.369,nan,nan,nan,nan,nan,nan,0,0.0419,0.0000,0.06742,2.53151,5.9509,1.17708,0.0000,0.0000,5.853,0.00000,0.0000
34.1321,move->d,0.2248,0.603289,0.412223,0.175777,0.408559,0.599386,-0.647174,1.450330,0.759508,0.599286,0.357164,0.157778,0.402473,0.590235,-0.594128,1.451154,0.713124,0.475896,0.337193,0.459311,2.625851,0.962845,2.640830,0.00050,-0.09998,0.00118,-0.01581,0.02677,-0.02271,710.879,2.7080,0.20173,0,1,1,0,0.487,0.016,-0.452,nan,nan,nan,nan,nan,nan,0,0.0408,0.0000,0.06792,2.65459,5.9910,1.18959,0.0000,0.0000,5.928,0.00000,0.0000
34.1371,move->d,0.2250,0.607285,0.420073,0.178317,0.409936,0.599991,-0.655024,1.450457,0.765902,0.603289,0.366083,0.159279,0.404131,0.591579,-0.600219,1.451014,0.717889,0.475383,0.344227,0.458812,2.626319,0.962809,2.645029,0.00057,-0.09998,0.00123,-0.01543,0.02641,-0.03034,717.922,2.6904,0.20174,0,1,1,0,0.440,-0.125,-0.493,nan,nan,nan,nan,nan,nan,0,0.0398,0.0000,0.06841,2.69787,6.0310,1.20266,0.0000,0.0000,5.932,0.00000,0.0000
34.1421,move->d,0.2252,0.611274,0.427923,0.181060,0.411323,0.600221,-0.662874,1.450757,0.772141,0.607285,0.371476,0.160343,0.405126,0.592068,-0.605577,1.450927,0.722113,0.475289,0.349497,0.458779,2.625301,0.963193,2.644577,0.00058,-0.09998,0.00123,-0.01608,0.02765,-0.03111,723.192,2.8331,0.20471,0,1,1,0,0.398,-0.272,-0.494,nan,nan,nan,nan,nan,nan,0,0.0388,0.0000,0.06888,2.69054,6.0710,1.21594,0.0000,0.0000,5.924,0.00000,0.0000
34.1471,move->d,0.2253,0.615255,0.435773,0.183787,0.412489,0.600543,-0.670513,1.450958,0.778353,0.611274,0.375577,0.161076,0.405475,0.593011,-0.609102,1.450875,0.724416,0.475171,0.354459,0.458495,2.626356,0.963520,2.646225,0.00059,-0.09998,0.00126,-0.01472,0.02763,-0.03268,728.158,3.0809,0.21033,0,1,1,0,0.371,-0.415,-0.459,nan,nan,nan,nan,nan,nan,0,0.0378,0.0000,0.06934,2.65954,6.1109,1.22916,0.0000,0.0000,5.920,0.00000,0.0000
34.1521,move->d,0.2255,0.619228,0.443173,0.186065,0.413205,0.600705,-0.677701,1.451058,0.784114,0.615255,0.375577,0.161076,0.405475,0.593011,-0.609102,1.450875,0.724416,0.475171,0.358440,0.458495,2.626356,0.963520,2.646225,0.00059,-0.09998,0.00125,-0.01472,0.02763,-0.03268,732.139,3.5186,0.00000,0,1,1,0,0.372,-0.523,-0.392,nan,nan,nan,nan,nan,nan,0,0.0369,0.0000,0.06981,1.43291,6.1507,1.24223,0.0000,0.0000,5.625,0.00000,0.0000
