t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w
0.4810,move->d,0.2125,0.448205,-0.002414,-0.485921,0.310810,1.533682,-0.009926,1.571233,0.309292,0.443945,-0.001606,-0.497908,0.258082,1.545210,-0.004084,1.570831,0.251903,0.244211,0.098112,0.236961,-3.140639,0.523662,-3.136160,0.00006,-0.09998,0.00003,0.00164,0.00022,-0.00990,498.082,2.8383,0.03086,0,1,1,0,-0.066,0.942,-0.019,nan,nan,nan,nan,nan,nan,0,0.1042,0.0000,0.12744,2.32934,4.4376,0.61818,0.0000,0.0000,5.861,0.00000,0.0000
0.4860,move->d,0.2131,0.452458,-0.002418,-0.484474,0.318210,1.532317,-0.010308,1.571259,0.316692,0.448205,-0.001606,-0.497908,0.258082,1.545210,-0.004084,1.570831,0.251903,0.244211,0.102373,0.236961,-3.140639,0.523662,-3.136160,0.00006,-0.09998,0.00002,0.00164,0.00022,-0.00990,502.342,3.2881,0.00000,0,1,1,0,-0.059,0.882,-0.009,nan,nan,nan,nan,nan,nan,0,0.1016,0.0000,0.12749,1.22799,4.4802,0.62916,0.0000,0.0000,5.855,0.00000,0.0000
15.1121,move->d,0.2136,0.456703,-0.002415,-0.482578,0.326060,1.530519,-0.011105,1.571293,0.324542,0.452458,-0.001606,-0.494818,0.272533,1.541998,-0.005288,1.570831,0.266616,0.244284,0.109577,0.237056,-3.140880,0.523951,-3.136495,0.00004,-0.09998,0.00001,0.00122,0.00080,-0.00947,509.546,2.8691,0.04106,0,1,1,0,-0.048,0.826,0.004,nan,nan,nan,nan,nan,nan,0,0.0991,0.0000,0.12757,2.33087,4.5227,0.63967,0.0000,0.0000,5.849,0.00000,0.0000
15.1171,move->d,0.2140,0.460941,-0.002357,-0.480525,0.333910,1.528584,-0.011987,1.571345,0.332392,0.456703,-0.001676,-0.493195,0.279462,1.540393,-0.006109,1.570831,0.277455,0.244345,0.115147,0.237098,3.140180,0.524076,-3.141100,0.00003,-0.09998,-0.00000,-0.00246,0.00104,-0.00239,515.116,2.6979,0.04518,0,1,1,0,-0.036,0.783,0.021,nan,nan,nan,nan,nan,nan,0,0.0966,0.0000,0.12763,2.34263,4.5651,0.65072,0.0000,0.0000,5.846,0.00000,0.0000
15.1221,move->d,0.2145,0.465172,-0.002292,-0.478426,0.341760,1.526613,-0.012905,1.571397,0.340242,0.460941,-0.001623,-0.491066,0.288014,1.538403,-0.006720,1.570814,0.285955,0.244371,0.121212,0.237099,3.139949,0.524023,-3.141013,0.00002,-0.09998,-0.00000,-0.00286,0.00094,-0.00279,521.181,2.6606,0.05041,0,1,1,0,-0.015,0.741,0.043,nan,nan,nan,nan,nan,nan,0,0.0942,0.0000,0.12769,2.34685,4.6075,0.66182,0.0000,0.0000,5.839,0.00000,0.0000
15.1271,move->d,0.2150,0.469395,-0.002223,-0.476281,0.349610,1.524606,-0.013861,1.571449,0.348092,0.465172,-0.001606,-0.487156,0.304228,1.534598,-0.007994,1.570831,0.301942,0.244390,0.128866,0.237123,3.139600,0.524061,-3.140791,0.00002,-0.09998,-0.00001,-0.00346,0.00101,-0.00359,528.835,2.1944,0.05581,0,1,1,0,0.019,0.683,0.072,nan,nan,nan,nan,nan,nan,0,0.0918,0.0000,0.12774,2.35121,4.6498,0.67297,0.0000,0.0000,5.831,0.00000,0.0000
15.1321,move->d,0.2154,0.473610,-0.002179,-0.474101,0.357460,1.522572,-0.014840,1.571498,0.355942,0.469395,-0.001641,-0.482810,0.321018,1.530776,-0.009146,1.570814,0.315817,0.244327,0.136704,0.237006,3.140511,0.523670,-3.137530,0.00003,-0.09998,0.00001,-0.00189,0.00023,-0.00920,536.673,1.8492,0.06173,0,1,1,0,0.059,0.598,0.107,nan,nan,nan,nan,nan,nan,0,0.0895,0.0000,0.12780,2.35456,4.6920,0.68415,0.0000,0.0000,5.821,0.00000,0.0000
15.1371,move->d,0.2158,0.477818,-0.002098,-0.471870,0.365310,1.520503,-0.015874,1.571544,0.363792,0.473610,-0.001676,-0.479215,0.334754,1.527599,-0.010629,1.570779,0.331997,0.244310,0.143712,0.236937,3.138853,0.523533,-3.140453,0.00003,-0.09998,0.00003,-0.00476,-0.00004,-0.00501,543.681,1.3720,0.06664,0,1,1,0,0.107,0.483,0.140,nan,nan,nan,nan,nan,nan,0,0.0873,0.0000,0.12786,2.35954,4.7342,0.69537,0.0000,0.0000,5.816,0.00000,0.0000
15.1421,move->d,0.2163,0.482019,-0.002040,-0.469603,0.373160,1.518407,-0.016933,1.571588,0.371642,0.477818,-0.001745,-0.473508,0.358124,1.522521,-0.012915,1.570814,0.352522,0.244081,0.152749,0.236740,3.139771,0.523251,-3.137366,0.00008,-0.09999,0.00006,-0.00317,-0.00061,-0.01026,552.718,0.6457,0.07250,0,1,1,0,0.161,0.345,0.153,nan,nan,nan,nan,nan,nan,0,0.0851,0.0000,0.12792,2.36312,4.7763,0.70663,0.0000,0.0000,5.806,0.00000,0.0000
15.1471,move->d,0.2167,0.486212,-0.001944,-0.467280,0.381010,1.516275,-0.018052,1.571632,0.379492,0.482019,-0.001710,-0.472094,0.364355,1.521124,-0.013509,1.570779,0.361405,0.244020,0.158276,0.236729,3.137957,0.523349,-3.140433,0.00009,-0.09999,0.00006,-0.00631,-0.00041,-0.00594,558.245,0.5865,0.07749,0,1,1,0,0.213,0.190,0.141,nan,nan,nan,nan,nan,nan,0,0.0830,0.0000,0.12798,2.36857,4.8183,0.71792,0.0000,0.0000,5.800,0.00000,0.0000
15.1523,move->d,0.2171,0.490397,-0.001831,-0.464908,0.388860,1.514110,-0.019217,1.571675,0.387342,0.486212,-0.001745,-0.470645,0.370621,1.519728,-0.014259,1.570831,0.368334,0.243946,0.163723,0.236700,3.137447,0.523389,-3.141275,0.00010,-0.09999,0.00007,-0.00719,-0.00033,-0.00477,563.692,0.6393,0.08259,0,1,1,0,0.253,0.033,0.108,nan,nan,nan,nan,nan,nan,0,0.0809,0.0000,0.12804,2.37349,4.8602,0.72925,0.0000,0.0000,5.793,0.00000,0.0000
15.1571,move->d,0.2175,0.494575,-0.001744,-0.462495,0.396710,1.511914,-0.020409,1.571719,0.395192,0.490397,-0.001815,-0.468499,0.380499,1.517354,-0.014905,1.570814,0.375124,0.243816,0.170117,0.236726,3.138388,0.523662,-3.137849,0.00012,-0.09999,0.00006,-0.00556,0.00021,-0.01068,570.086,0.7000,0.08865,0,1,1,0,0.286,-0.109,0.066,nan,nan,nan,nan,nan,nan,0,0.0789,0.0000,0.12811,2.37764,4.9020,0.74061,0.0000,0.0000,5.783,0.00000,0.0000
15.1621,move->d,0.2179,0.498746,-0.001640,-0.460029,0.404560,1.509683,-0.021654,1.571767,0.403042,0.494575,-0.001745,-0.465968,0.391303,1.514719,-0.016057,1.570744,0.386538,0.243717,0.176613,0.236755,3.137433,0.524003,-3.138572,0.00014,-0.09999,0.00006,-0.00722,0.00089,-0.01019,576.582,0.4958,0.09417,0,1,1,0,0.327,-0.230,0.025,nan,nan,nan,nan,nan,nan,0,0.0769,0.0000,0.12817,2.38303,4.9438,0.75201,0.0000,0.0000,5.774,0.00000,0.0000
15.1671,move->d,0.2182,0.502909,-0.001520,-0.457511,0.412410,1.507421,-0.022970,1.571825,0.410892,0.498746,-0.001187,-0.466038,0.389366,1.514893,-0.013125,1.569034,0.385648,0.243930,0.181758,0.236880,3.133646,0.524401,-3.139222,0.00010,-0.09999,0.00003,-0.01378,0.00168,-0.01268,581.727,0.9966,0.10184,0,1,1,0,0.397,-0.376,0.050,nan,nan,nan,nan,nan,nan,0,0.0750,0.0000,0.12824,2.38888,4.9855,0.76344,0.0000,0.0000,5.757,0.00000,0.0000
15.1721,move->d,0.2186,0.507064,-0.001371,-0.454947,0.420260,1.505133,-0.024321,1.571870,0.418742,0.502909,-0.001798,-0.467434,0.385072,1.515784,-0.014643,1.570692,0.382594,0.243805,0.183946,0.236869,3.135563,0.524031,-3.141223,0.00012,-0.09999,0.00004,-0.01046,0.00095,-0.00676,583.915,1.6214,0.10464,0,1,1,0,0.512,-0.729,0.106,nan,nan,nan,nan,nan,nan,0,0.0731,0.0000,0.12830,2.39348,5.0271,0.77490,0.0000,0.0000,5.760,0.00000,0.0000
15.1771,move->d,0.2190,0.511212,-0.001178,-0.452320,0.428110,1.502808,-0.025726,1.571914,0.426592,0.507064,-0.002601,-0.468307,0.381948,1.516098,-0.015691,1.571128,0.381826,0.244029,0.186755,0.237078,3.135636,0.524604,3.138451,0.00008,-0.09999,0.00000,-0.01032,0.00212,0.00033,586.724,2.1951,0.10812,0,1,1,0,0.641,-1.317,0.088,nan,nan,nan,nan,nan,nan,0,0.0713,0.0000,0.12837,2.39991,5.0687,0.78640,0.0000,0.0000,5.759,0.00000,0.0000
15.1821,move->d,0.2193,0.515353,-0.000953,-0.449630,0.435960,1.500444,-0.027172,1.571955,0.434442,0.511212,-0.002461,-0.468691,0.378160,1.516569,-0.018361,1.571285,0.380133,0.244468,0.189085,0.237295,3.137354,0.525403,3.136183,0.00000,-0.09999,-0.00004,-0.00734,0.00372,0.00659,589.053,2.8619,0.11099,0,1,1,0,0.715,-1.821,0.055,nan,nan,nan,nan,nan,nan,0,0.0695,0.0000,0.12844,2.40616,5.1101,0.79793,0.0000,0.0000,5.761,0.00000,0.0000
15.1871,move->d,0.2197,0.519485,-0.000840,-0.447389,0.443360,1.498531,-0.028167,1.571976,0.441842,0.515353,-0.003054,-0.468743,0.374757,1.516674,-0.020001,1.570971,0.377427,0.245021,0.191789,0.237560,3.138593,0.526261,3.134787,-0.00009,-0.09999,-0.00008,-0.00519,0.00544,0.01062,591.757,3.5067,0.00000,0,1,1,0,0.765,-2.004,0.077,nan,nan,nan,nan,nan,nan,0,0.0678,0.0000,0.12850,1.28355,5.1515,0.80949,0.0000,0.0000,5.727,0.00000,0.0000
