t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
61.6719,scan,legacy_symmetric,37.7300,0.413455,-0.097620,-0.507283,0.021248,1.550030,0.089390,1.078515,1.510069,0.413660,-0.097529,-0.503789,0.022096,1.543464,0.089291,1.081999,1.509954,0.204674,0.015163,0.387463,3.124713,-0.548375,-3.133924,-0.02314,-0.01912,-0.03810,0.00021,0.00090,-0.00105,-0.02314,-0.01912,-0.03810,0.00021,0.00090,-0.00105,-0.03714,0.00290,-0.04097,-0.00501,-0.05723,0.01047,0.450,0.3025,0.00005,0,0,0,0,0.471,0.951,0.435,0.2197,53.19,51.06,0.44,0.04433,428.2,2.000,0.01869,0.3000,1.000000,0.9507,0.095066,0,1.8789,0,0.005640,0.000285,0.467,0.898,0.468,0.054363,1,1.0000,1.0000,0.12664,0.31845,0.1972,0.00000,0.9901,0.0000,0.242,-0.00029,1.9975,0.413455,0.413660,,0,
61.6775,scan,legacy_symmetric,37.7350,0.413357,-0.097495,-0.508045,0.021176,1.551320,0.089345,1.077992,1.510063,0.413660,-0.097529,-0.503789,0.022096,1.543464,0.089291,1.081999,1.509954,0.204674,0.015163,0.387463,3.124713,-0.548375,-3.133924,-0.02323,-0.01912,-0.03824,0.00021,0.00090,-0.00105,-0.02323,-0.01912,-0.03824,0.00021,0.00090,-0.00105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.538,0.3762,0.00005,0,0,0,0,0.471,0.945,0.435,0.2188,53.10,51.00,0.44,0.04449,428.2,2.000,0.01885,0.3000,1.000000,0.9530,0.095303,0,1.8752,0,0.005637,0.000366,0.612,0.835,0.529,0.000000,1,1.0000,1.0000,0.12672,0.31938,0.1972,0.00000,0.9900,0.0000,0.243,-0.00029,1.9976,0.413357,0.413660,,0,
61.6830,scan,legacy_symmetric,37.7400,0.413258,-0.097371,-0.508814,0.021105,1.552617,0.089303,1.077463,1.510054,0.413660,-0.097529,-0.504313,0.022044,1.545018,0.089256,1.081493,1.509954,0.204570,0.015145,0.387135,3.124651,-0.548897,-3.134006,-0.02333,-0.01912,-0.03837,0.00014,0.00012,-0.00088,-0.02333,-0.01912,-0.03837,0.00014,0.00012,-0.00088,-0.02040,-0.00346,-0.06402,0.00954,0.10199,-0.02218,0.577,0.3611,0.00005,0,0,0,0,0.475,0.938,0.437,0.2178,53.01,50.95,0.44,0.04466,428.2,2.000,0.01902,0.3000,1.000000,0.9556,0.095555,0,1.8711,0,0.005421,0.000696,0.636,0.945,0.372,0.065204,1,1.0000,1.0000,0.12680,0.32160,0.1972,0.00000,0.9899,0.0000,0.244,-0.00029,1.9976,0.413258,0.413098,,0,
61.6886,scan,legacy_symmetric,37.7450,0.413159,-0.097248,-0.509585,0.021033,1.553919,0.089261,1.076934,1.510045,0.413098,-0.097529,-0.504313,0.022044,1.545018,0.089256,1.081493,1.509954,0.204570,0.014583,0.387135,3.124651,-0.548897,-3.134006,-0.02342,-0.01912,-0.03852,0.00014,0.00012,-0.00088,-0.02342,-0.01912,-0.03852,0.00014,0.00012,-0.00088,-0.02040,-0.00346,-0.06402,0.00954,0.10199,-0.02218,0.159,0.4354,0.00005,0,0,0,0,0.482,0.931,0.438,0.2167,52.93,50.89,0.43,0.04483,428.2,2.000,0.01918,0.3000,1.000000,0.9582,0.095822,0,1.8669,0,0.005658,0.006245,0.636,0.945,0.372,0.065204,1,1.0000,1.0000,0.12688,0.32256,0.1972,0.00000,0.9898,0.0000,0.245,-0.00028,1.9977,0.413159,0.413098,,0,
61.6946,scan,legacy_symmetric,37.7500,0.413061,-0.097125,-0.510358,0.020962,1.555224,0.089220,1.076403,1.510036,0.413098,-0.097250,-0.505657,0.021904,1.547252,0.089151,1.080516,1.510006,0.204378,0.014594,0.386820,3.124612,-0.548812,-3.133997,-0.02351,-0.01912,-0.03867,0.00009,0.00025,-0.00086,-0.02351,-0.01912,-0.03867,0.00009,0.00025,-0.00086,-0.01616,-0.04635,-0.02654,0.00281,-0.00715,-0.00097,0.240,0.3820,0.00005,0,0,0,0,0.493,0.928,0.436,0.2156,52.85,50.83,0.43,0.04501,428.2,2.000,0.01934,0.3000,1.000000,0.9610,0.096102,0,1.8624,0,0.006001,0.000448,0.616,1.001,0.367,0.030465,1,1.0000,1.0000,0.12696,0.32337,0.1972,0.00000,0.9898,0.0000,0.246,-0.00028,1.9978,0.413061,0.413098,,0,
61.7003,scan,legacy_symmetric,37.7550,0.412962,-0.097003,-0.511135,0.020890,1.556534,0.089180,1.075871,1.510025,0.413098,-0.097145,-0.506547,0.021834,1.548683,0.089082,1.080062,1.510006,0.204219,0.014591,0.386599,3.124631,-0.548901,-3.134044,-0.02362,-0.01912,-0.03883,0.00011,0.00011,-0.00081,-0.02362,-0.01912,-0.03883,0.00011,0.00011,-0.00081,-0.02955,-0.00057,-0.04132,-0.00301,0.01664,-0.00685,0.329,0.3748,0.00005,0,0,0,0,0.505,0.927,0.434,0.2144,52.76,50.76,0.43,0.04520,428.2,2.000,0.01950,0.3000,1.000000,0.9640,0.096400,0,1.8576,0,0.005620,0.000704,0.581,1.047,0.416,0.050656,1,1.0000,1.0000,0.12704,0.32468,0.1972,0.00000,0.9897,0.0000,0.246,-0.00028,1.9978,0.412962,0.413098,,0,
61.7059,scan,legacy_symmetric,37.7600,0.412864,-0.096882,-0.511916,0.020819,1.557850,0.089140,1.075336,1.510013,0.413098,-0.097040,-0.507245,0.021729,1.549957,0.089099,1.079608,1.510006,0.204101,0.014597,0.386391,3.124533,-0.549017,-3.134014,-0.02372,-0.01912,-0.03900,-0.00001,-0.00006,-0.00077,-0.02372,-0.01912,-0.03900,-0.00001,-0.00006,-0.00077,-0.02059,0.00094,-0.03637,0.01440,0.02040,-0.00377,0.416,0.3768,0.00005,0,0,0,0,0.516,0.930,0.433,0.2135,52.68,50.72,0.43,0.04539,428.2,2.000,0.01966,0.3000,1.000000,0.9663,0.096627,0,1.8540,0,0.005691,0.000675,0.581,1.000,0.757,0.041780,1,1.0000,1.0000,0.12712,0.32609,0.1972,0.00000,0.9896,0.0000,0.247,-0.00028,1.9979,0.412864,0.412739,,0,
61.7123,scan,legacy_symmetric,37.7650,0.412765,-0.096762,-0.512701,0.020748,1.559171,0.089101,1.074798,1.510001,0.412739,-0.096901,-0.508083,0.021764,1.551126,0.089029,1.079434,1.510006,0.203920,0.014271,0.386202,3.124617,-0.549182,-3.133947,-0.02382,-0.01913,-0.03914,0.00010,-0.00031,-0.00094,-0.02382,-0.01913,-0.03914,0.00010,-0.00031,-0.00094,-0.13420,-0.24145,-0.13985,-0.05397,0.12135,0.08221,0.248,0.3852,0.00005,0,0,0,0,0.527,0.932,0.437,0.2125,52.60,50.66,0.43,0.04557,428.2,2.000,0.01981,0.3000,1.000000,0.9687,0.096870,0,1.8501,0,0.006346,0.005696,0.536,0.799,0.404,0.186189,1,1.0000,1.0000,0.12720,0.32751,0.1972,0.00000,0.9895,0.0000,0.248,-0.00027,1.9980,0.412765,0.412739,,0,
61.7181,scan,legacy_symmetric,37.7700,0.412666,-0.096643,-0.513487,0.020678,1.560494,0.089062,1.074262,1.509988,0.412739,-0.096674,-0.509566,0.021590,1.553395,0.088994,1.078352,1.510024,0.203725,0.014276,0.385919,3.124541,-0.548881,-3.133955,-0.02390,-0.01913,-0.03929,-0.00000,0.00014,-0.00087,-0.02390,-0.01913,-0.03929,-0.00000,0.00014,-0.00087,-0.01804,0.00054,-0.02622,0.00621,-0.02775,-0.00442,0.339,0.3309,0.00005,0,0,0,0,0.536,0.934,0.444,0.2116,52.52,50.61,0.42,0.04574,428.2,2.000,0.01997,0.3000,1.000000,0.9711,0.097105,0,1.8463,0,0.005858,0.000721,0.553,0.991,0.648,0.031784,1,1.0000,1.0000,0.12728,0.32770,0.1972,0.00000,0.9895,0.0000,0.249,-0.00027,1.9980,0.412666,0.412739,,0,
61.7240,scan,legacy_symmetric,37.7750,0.412568,-0.096525,-0.514280,0.020608,1.561825,0.089024,1.073720,1.509975,0.412739,-0.096517,-0.509968,0.021520,1.554635,0.088959,1.078160,1.510024,0.203605,0.014289,0.385622,3.124471,-0.549524,-3.133866,-0.02400,-0.01913,-0.03941,-0.00009,-0.00082,-0.00095,-0.02400,-0.01913,-0.03941,-0.00009,-0.00082,-0.00095,-0.02081,0.00214,-0.05115,0.00949,0.11098,0.00912,0.396,0.3357,0.00005,0,0,0,0,0.542,0.935,0.450,0.2109,52.45,50.57,0.42,0.04589,428.2,2.000,0.02012,0.3000,1.000000,0.9727,0.097268,0,1.8437,0,0.005863,0.000796,0.435,0.959,0.175,0.054516,1,1.0000,1.0000,0.12736,0.33010,0.1971,0.00000,0.9894,0.0000,0.250,-0.00027,1.9981,0.412568,0.412739,,0,
61.7302,scan,legacy_symmetric,37.7800,0.412469,-0.096408,-0.515074,0.020538,1.563159,0.088987,1.073177,1.509961,0.412739,-0.096377,-0.510683,0.021450,1.555978,0.088907,1.077496,1.510024,0.203517,0.014291,0.385424,3.124468,-0.549490,-3.133870,-0.02408,-0.01913,-0.03954,-0.00009,-0.00077,-0.00094,-0.02408,-0.01913,-0.03954,-0.00009,-0.00077,-0.00094,-0.01574,0.00036,-0.03555,0.00042,-0.00606,-0.00101,0.482,0.3350,0.00005,0,0,0,0,0.545,0.935,0.453,0.2102,52.37,50.53,0.42,0.04604,428.2,2.000,0.02027,0.3000,1.000000,0.9745,0.097451,0,1.8408,0,0.006231,0.001426,0.465,0.741,0.517,0.038536,1,1.0000,1.0000,0.12744,0.33083,0.1971,0.00000,0.9893,0.0000,0.250,-0.00026,1.9981,0.412469,0.412447,,0,
61.7363,scan,legacy_symmetric,37.7850,0.412371,-0.096291,-0.515867,0.020468,1.564491,0.088950,1.072638,1.509946,0.412447,-0.096255,-0.511556,0.021293,1.556764,0.088890,1.076920,1.510024,0.203434,0.013986,0.385429,3.124452,-0.548824,-3.133932,-0.02413,-0.01913,-0.03969,-0.00012,0.00023,-0.00083,-0.02413,-0.01913,-0.03969,-0.00012,0.00023,-0.00083,-0.01181,-0.04339,0.00068,0.00279,-0.09493,-0.00997,0.334,0.3664,0.00005,0,0,0,0,0.544,0.930,0.454,0.2094,52.30,50.49,0.42,0.04619,428.2,2.000,0.02042,0.3000,1.000000,0.9766,0.097657,0,1.8375,0,0.006039,0.000459,0.440,0.729,0.456,0.005012,1,1.0000,1.0000,0.12752,0.33004,0.1971,0.00000,0.9892,0.0000,0.251,-0.00026,1.9982,0.412371,0.412447,,0,
61.7426,scan,legacy_symmetric,37.7900,0.412272,-0.096175,-0.516667,0.020399,1.565833,0.088914,1.072092,1.509929,0.412447,-0.096080,-0.512743,0.021188,1.559574,0.088820,1.076048,1.510059,0.203201,0.013993,0.384875,3.124333,-0.549573,-3.133927,-0.02425,-0.01913,-0.03980,-0.00026,-0.00090,-0.00075,-0.02425,-0.01913,-0.03980,-0.00026,-0.00090,-0.00075,-0.03865,0.00105,-0.09193,0.01590,0.12440,-0.00947,0.366,0.2817,0.00005,0,0,0,0,0.543,0.922,0.456,0.2085,52.23,50.44,0.42,0.04635,428.2,2.000,0.02057,0.3000,1.000000,0.9787,0.097872,0,1.8340,0,0.006326,0.000734,0.769,0.965,0.585,0.098584,1,1.0000,1.0000,0.12760,0.33271,0.1971,0.00000,0.9891,0.0000,0.252,-0.00026,1.9982,0.412272,0.412447,,0,
61.7484,scan,legacy_symmetric,37.7950,0.412174,-0.096060,-0.517469,0.020330,1.567177,0.088879,1.071547,1.509913,0.412447,-0.095941,-0.513493,0.021153,1.560883,0.088802,1.075367,1.510024,0.203115,0.014009,0.384697,3.124358,-0.549451,-3.133880,-0.02432,-0.01913,-0.03994,-0.00023,-0.00071,-0.00084,-0.02432,-0.01913,-0.03994,-0.00023,-0.00071,-0.00084,-0.01476,0.00273,-0.03040,-0.00355,-0.02078,0.01022,0.474,0.2836,0.00005,0,0,0,0,0.543,0.915,0.457,0.2081,52.16,50.42,0.42,0.04650,428.2,2.000,0.02072,0.3000,1.000000,0.9796,0.097965,0,1.8326,0,0.005769,0.000653,0.404,0.788,0.099,0.033668,1,1.0000,1.0000,0.12768,0.33323,0.1971,0.00000,0.9891,0.0000,0.252,-0.00026,1.9983,0.412174,0.412447,,0,
61.7539,scan,legacy_symmetric,37.8000,0.412075,-0.095946,-0.518269,0.020261,1.568520,0.088844,1.071004,1.509895,0.412447,-0.095836,-0.514087,0.021031,1.561441,0.088767,1.074878,1.510024,0.203074,0.013994,0.384706,3.124363,-0.548926,-3.133940,-0.02439,-0.01913,-0.04009,-0.00023,0.00007,-0.00075,-0.02439,-0.01913,-0.04009,-0.00023,0.00007,-0.00075,-0.00741,-0.00275,0.00164,-0.00001,-0.09561,-0.01045,0.567,0.3286,0.00005,0,0,0,0,0.544,0.907,0.455,0.2080,52.09,50.41,0.42,0.04667,428.2,2.000,0.02087,0.3000,1.000000,0.9801,0.098006,0,1.8319,0,0.005554,0.000734,0.565,0.925,0.740,0.002426,1,1.0000,1.0000,0.12776,0.33284,0.1971,0.00000,0.9890,0.0000,0.253,-0.00025,1.9983,0.412075,0.412071,,0,
61.7602,scan,legacy_symmetric,37.8050,0.411977,-0.095833,-0.519074,0.020192,1.569870,0.088810,1.070458,1.509876,0.412071,-0.095749,-0.514523,0.020944,1.562715,0.088715,1.074303,1.510059,0.203016,0.013604,0.384461,3.124284,-0.549187,-3.133983,-0.02448,-0.01913,-0.04022,-0.00033,-0.00032,-0.00063,-0.02448,-0.01913,-0.04022,-0.00033,-0.00032,-0.00063,-0.00961,-0.06405,-0.04039,0.01072,0.04295,-0.01390,0.258,0.3326,0.00005,0,0,0,0,0.544,0.900,0.456,0.2077,52.03,50.40,0.42,0.04683,428.2,2.000,0.02101,0.3000,1.000000,0.9808,0.098076,0,1.8308,0,0.006234,0.000902,0.611,0.872,0.521,0.038611,1,1.0000,1.0000,0.12784,0.33437,0.1971,0.00000,0.9889,0.0000,0.254,-0.00025,1.9984,0.411977,0.412071,,0,
61.7658,scan,legacy_symmetric,37.8100,0.411878,-0.095720,-0.519883,0.020124,1.571224,0.088777,1.069910,1.509857,0.412071,-0.095574,-0.515361,0.020874,1.564321,0.088698,1.073761,1.510024,0.202868,0.013623,0.384182,3.124264,-0.549411,-3.133902,-0.02457,-0.01913,-0.04035,-0.00035,-0.00066,-0.00073,-0.02457,-0.01913,-0.04035,-0.00035,-0.00066,-0.00073,-0.02530,0.00318,-0.04752,0.00268,0.03837,0.01208,0.368,0.3179,0.00005,0,0,0,0,0.546,0.895,0.459,0.2074,51.97,50.38,0.41,0.04698,428.2,2.000,0.02115,0.3000,1.000000,0.9815,0.098152,0,1.8296,0,0.005680,0.000701,0.675,0.971,0.339,0.053774,1,1.0000,1.0000,0.12792,0.33575,0.1971,0.00000,0.9888,0.0000,0.255,-0.00025,1.9984,0.411878,0.412071,,0,
61.7714,scan,legacy_symmetric,37.8150,0.411779,-0.095608,-0.520694,0.020055,1.572581,0.088745,1.069362,1.509836,0.412071,-0.095574,-0.515850,0.020804,1.565037,0.088680,1.073412,1.510059,0.202805,0.013608,0.384098,3.124211,-0.549288,-3.133993,-0.02465,-0.01913,-0.04049,-0.00042,-0.00047,-0.00055,-0.02465,-0.01913,-0.04049,-0.00042,-0.00047,-0.00055,-0.04651,-0.01137,-0.06263,0.03410,-0.09106,-0.08742,0.447,0.3545,0.00005,0,0,0,0,0.550,0.891,0.459,0.2070,51.91,50.36,0.41,0.04714,428.2,2.000,0.02129,0.3000,1.000000,0.9825,0.098246,0,1.8281,0,0.005531,0.004872,0.503,0.715,0.370,0.077538,1,1.0000,1.0000,0.12800,0.33630,0.1971,0.00000,0.9887,0.0000,0.255,-0.00024,1.9985,0.411779,0.412071,,0,
61.7773,scan,legacy_symmetric,37.8200,0.411681,-0.095497,-0.521507,0.019987,1.573942,0.088714,1.068812,1.509812,0.412071,-0.095382,-0.517333,0.020612,1.567602,0.088575,1.072365,1.510059,0.202580,0.013586,0.383709,3.124180,-0.549322,-3.134099,-0.02474,-0.01913,-0.04063,-0.00046,-0.00052,-0.00037,-0.02474,-0.01913,-0.04063,-0.00046,-0.00052,-0.00037,-0.02227,-0.00218,-0.03857,0.00260,0.00339,-0.01216,0.514,0.2852,0.00005,0,0,0,0,0.553,0.886,0.456,0.2066,51.85,50.34,0.41,0.04731,428.2,2.000,0.02142,0.3000,1.000000,0.9835,0.098352,0,1.8264,0,0.005896,0.000700,0.567,0.935,0.340,0.044491,1,1.0000,1.0000,0.12809,0.33730,0.1971,0.00000,0.9886,0.0000,0.256,-0.00024,1.9985,0.411681,0.411669,,0,
61.7829,scan,legacy_symmetric,37.8250,0.411582,-0.095386,-0.522323,0.019918,1.575307,0.088684,1.068261,1.509789,0.411669,-0.095260,-0.518066,0.020560,1.568684,0.088558,1.071999,1.510024,0.202456,0.013196,0.383555,3.124200,-0.549304,-3.134059,-0.02483,-0.01913,-0.04078,-0.00043,-0.00049,-0.00045,-0.02483,-0.01913,-0.04078,-0.00043,-0.00049,-0.00045,-0.02071,-0.06537,-0.02579,-0.00290,-0.00303,0.00852,0.227,0.3012,0.00005,0,0,0,0,0.557,0.883,0.454,0.2065,51.79,50.33,0.41,0.04748,428.2,2.000,0.02156,0.3000,1.000000,0.9837,0.098373,0,1.8260,0,0.005629,0.000349,0.679,1.032,0.788,0.031927,1,1.0000,1.0000,0.12817,0.33819,0.1971,0.00000,0.9885,0.0000,0.257,-0.00024,1.9986,0.411582,0.411669,,0,
61.7885,scan,legacy_symmetric,37.8300,0.411484,-0.095277,-0.523144,0.019850,1.576677,0.088654,1.067707,1.509765,0.411669,-0.095155,-0.519061,0.020438,1.570325,0.088558,1.071719,1.510059,0.202235,0.013203,0.383258,3.124065,-0.549664,-3.134043,-0.02493,-0.01913,-0.04090,-0.00060,-0.00104,-0.00036,-0.02493,-0.01913,-0.04090,-0.00060,-0.00104,-0.00036,-0.04198,0.00144,-0.05628,0.02147,0.06855,-0.01041,0.326,0.2854,0.00005,0,0,0,0,0.562,0.885,0.459,0.2066,51.74,50.34,0.41,0.04764,428.2,2.000,0.02169,0.3000,1.000000,0.9834,0.098338,0,1.8266,0,0.005612,0.000678,0.678,1.032,0.787,0.069934,1,1.0000,1.0000,0.12825,0.33992,0.1971,0.00000,0.9884,0.0000,0.258,-0.00024,1.9986,0.411484,0.411669,,0,
61.7943,scan,legacy_symmetric,37.8350,0.411385,-0.095168,-0.523964,0.019782,1.578048,0.088625,1.067155,1.509740,0.411669,-0.095068,-0.519323,0.020420,1.570761,0.088506,1.071126,1.510024,0.202271,0.013197,0.383254,3.124159,-0.549250,-3.134072,-0.02497,-0.01913,-0.04102,-0.00049,-0.00041,-0.00039,-0.02497,-0.01913,-0.04102,-0.00049,-0.00041,-0.00039,0.00648,-0.00112,-0.00076,-0.01384,-0.07428,0.00365,0.417,0.3390,0.00005,0,0,0,0,0.568,0.889,0.470,0.2068,51.69,50.35,0.41,0.04776,428.2,2.000,0.02182,0.3000,1.000000,0.9831,0.098311,0,1.8270,0,0.005819,0.000932,0.415,0.820,0.367,-0.002746,1,1.0000,1.0000,0.12833,0.33951,0.1971,0.00000,0.9883,0.0000,0.258,-0.00023,1.9987,0.411385,0.411669,,0,
61.8003,scan,legacy_symmetric,37.8400,0.411287,-0.095060,-0.524787,0.019715,1.579421,0.088597,1.066602,1.509714,0.411669,-0.094876,-0.520562,0.020351,1.572681,0.088453,1.070637,1.510024,0.202031,0.013221,0.382944,3.124153,-0.549443,-3.134016,-0.02504,-0.01913,-0.04110,-0.00049,-0.00070,-0.00047,-0.02504,-0.01913,-0.04110,-0.00049,-0.00070,-0.00047,-0.04018,0.00399,-0.05194,0.00061,0.03233,0.00895,0.540,0.3075,0.00005,0,0,0,0,0.571,0.892,0.479,0.2068,51.65,50.35,0.41,0.04787,428.2,2.000,0.02195,0.3000,1.000000,0.9831,0.098312,0,1.8270,0,0.006004,0.000949,0.576,0.885,0.435,0.065329,1,1.0000,1.0000,0.12841,0.34044,0.1970,0.00000,0.9882,0.0000,0.259,-0.00023,1.9987,0.411287,0.411424,,0,
61.8060,scan,legacy_symmetric,37.8450,0.411188,-0.094953,-0.525612,0.019647,1.580796,0.088570,1.066048,1.509688,0.411424,-0.094876,-0.520562,0.020351,1.572681,0.088453,1.070637,1.510024,0.202031,0.012976,0.382944,3.124153,-0.549443,-3.134016,-0.02508,-0.01914,-0.04118,-0.00049,-0.00070,-0.00047,-0.02508,-0.01914,-0.04118,-0.00049,-0.00070,-0.00047,0.00000,-0.04138,0.00000,0.00000,0.00000,0.00000,0.397,0.3862,0.00005,0,0,0,0,0.573,0.895,0.485,0.2066,51.60,50.34,0.41,0.04796,428.2,2.000,0.02208,0.3000,1.000000,0.9834,0.098344,0,1.8265,0,0.005713,0.000765,0.640,1.065,0.537,-0.000558,1,1.0000,1.0000,0.12849,0.34084,0.1970,0.00000,0.9881,0.0000,0.259,-0.00023,1.9988,0.411188,0.411424,,0,
61.8118,scan,legacy_symmetric,37.8500,0.411090,-0.094847,-0.526437,0.019579,1.582173,0.088544,1.065494,1.509660,0.411424,-0.094789,-0.521993,0.020124,1.574985,0.088383,1.069782,1.510024,0.201800,0.012934,0.382601,3.124076,-0.549455,-3.134200,-0.02513,-0.01913,-0.04127,-0.00059,-0.00072,-0.00014,-0.02513,-0.01913,-0.04127,-0.00059,-0.00072,-0.00014,-0.15096,-0.02746,-0.22405,0.04311,0.00837,-0.14631,0.445,0.3330,0.00005,0,0,0,0,0.576,0.901,0.489,0.2064,51.56,50.33,0.41,0.04805,428.2,2.000,0.02220,0.3000,1.000000,0.9839,0.098390,0,1.8258,0,0.005801,0.005006,0.683,1.044,0.385,0.269504,1,1.0000,1.0000,0.12858,0.34127,0.1970,0.00000,0.9880,0.0000,0.260,-0.00022,1.9988,0.411090,0.411424,,0,
61.8174,scan,legacy_symmetric,37.8550,0.410991,-0.094741,-0.527262,0.019512,1.583549,0.088518,1.064943,1.509631,0.411424,-0.094684,-0.522918,0.020106,1.576294,0.088366,1.069049,1.510024,0.201699,0.012951,0.382464,3.124099,-0.549109,-3.134193,-0.02517,-0.01913,-0.04135,-0.00057,-0.00020,-0.00017,-0.02517,-0.01913,-0.04135,-0.00057,-0.00020,-0.00017,-0.00985,0.00168,-0.01339,-0.00169,-0.03375,0.00184,0.563,0.3368,0.00005,0,0,0,0,0.581,0.910,0.490,0.2061,51.52,50.31,0.41,0.04814,428.2,2.000,0.02232,0.3000,1.000000,0.9846,0.098463,0,1.8246,0,0.005583,0.000349,0.574,1.001,0.473,0.016586,1,1.0000,1.0000,0.12866,0.34081,0.1970,0.00000,0.9879,0.0000,0.260,-0.00022,1.9988,0.410991,0.411424,,0,
61.8234,scan,legacy_symmetric,37.8600,0.410893,-0.094636,-0.528084,0.019445,1.584923,0.088494,1.064395,1.509600,0.411424,-0.094527,-0.524297,0.019932,1.578528,0.088296,1.067723,1.510059,0.201567,0.012931,0.382201,3.124040,-0.548637,-3.134320,-0.02520,-0.01913,-0.04145,-0.00065,0.00051,0.00007,-0.02520,-0.01913,-0.04145,-0.00065,0.00051,0.00007,-0.02392,-0.00378,-0.04783,0.00982,-0.08580,-0.02864,0.629,0.2877,0.00005,0,0,0,0,0.585,0.921,0.492,0.2059,51.48,50.30,0.41,0.04824,428.2,2.000,0.02244,0.3000,1.000000,0.9854,0.098536,0,1.8234,0,0.005950,0.000790,0.638,1.116,0.666,0.053224,1,1.0000,1.0000,0.12874,0.34009,0.1970,0.00000,0.9878,0.0000,0.261,-0.00022,1.9989,0.410893,0.411094,,0,
61.8293,scan,legacy_symmetric,37.8650,0.410794,-0.094532,-0.528908,0.019377,1.586299,0.088470,1.063847,1.509569,0.411094,-0.094527,-0.524297,0.019932,1.578528,0.088296,1.067723,1.510059,0.201567,0.012600,0.382201,3.124040,-0.548637,-3.134320,-0.02525,-0.01913,-0.04153,-0.00065,0.00051,0.00007,-0.02525,-0.01913,-0.04153,-0.00065,0.00051,0.00007,0.00000,-0.05565,0.00000,0.00000,0.00000,0.00000,0.406,0.3664,0.00005,0,0,0,0,0.589,0.934,0.495,0.2056,51.44,50.28,0.41,0.04834,428.2,2.000,0.02256,0.3000,1.000000,0.9859,0.098594,0,1.8225,0,0.005917,0.000770,0.489,1.016,0.323,-0.000766,1,1.0000,1.0000,0.12882,0.34049,0.1970,0.00000,0.9877,0.0000,0.261,-0.00022,1.9989,0.410794,0.411094,,0,
61.8349,scan,legacy_symmetric,37.8700,0.410696,-0.094429,-0.529732,0.019311,1.587674,0.088447,1.063300,1.509537,0.411094,-0.094405,-0.525187,0.019844,1.579802,0.088261,1.067112,1.510024,0.201451,0.012598,0.382050,3.124069,-0.548409,-3.134341,-0.02529,-0.01914,-0.04162,-0.00061,0.00085,0.00008,-0.02529,-0.01914,-0.04162,-0.00061,0.00085,0.00008,-0.02039,-0.00032,-0.02647,-0.00396,-0.03987,-0.00102,0.506,0.3722,0.00005,0,0,0,0,0.590,0.947,0.496,0.2053,51.40,50.26,0.41,0.04843,428.2,2.000,0.02268,0.3000,1.000000,0.9868,0.098676,0,1.8212,0,0.005572,0.000629,0.554,1.057,0.563,0.033210,1,1.0000,1.0000,0.12890,0.34036,0.1970,0.00000,0.9876,0.0000,0.262,-0.00021,1.9990,0.410696,0.411094,,0,
61.8406,scan,legacy_symmetric,37.8750,0.410597,-0.094327,-0.530558,0.019244,1.589052,0.088425,1.062753,1.509504,0.411094,-0.094387,-0.526217,0.019792,1.581216,0.088296,1.066798,1.510024,0.201251,0.012610,0.381838,3.124000,-0.548475,-3.134350,-0.02535,-0.01913,-0.04170,-0.00070,0.00075,0.00015,-0.02535,-0.01913,-0.04170,-0.00070,0.00075,0.00015,-0.03435,0.00199,-0.03639,0.00995,0.01139,-0.00783,0.623,0.3700,0.00005,0,0,0,0,0.589,0.961,0.497,0.2049,51.36,50.24,0.41,0.04853,428.2,2.000,0.02279,0.3000,1.000000,0.9878,0.098776,0,1.8196,0,0.005682,0.000547,0.535,1.091,0.602,0.048984,1,1.0000,1.0000,0.12898,0.34096,0.1970,0.00000,0.9875,0.0000,0.262,-0.00021,1.9990,0.410597,0.411094,,0,
