t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,damping_passivity_z,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,fz_dot,fz_predicted,fz_error_predicted,vz_surface,vz_surface_raw,vz_surface_observed,vz_integral,vz_feedback,vz_unclamped,vz_achieved_tool,surface_confidence,passivity_scale,passivity_energy_j,contact_present,active_reference_reset,sensor_stale,safety_stop,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
4.3038,scan,force_tracking_v2,1.6902,0.425994,-0.017972,-0.498155,0.001035,1.528498,0.020538,1.089744,1.564497,0.425492,-0.016842,-0.498361,0.000908,1.527617,0.019670,1.089138,1.564531,0.204815,0.026355,0.390170,3.128633,-0.547434,-3.137493,0.00048,0.01882,0.00092,0.00084,0.00197,0.00000,0.00048,0.01882,0.00092,0.00084,0.00197,0.00000,0.00062,0.00188,0.00191,-0.00473,-0.00832,0.00837,0.688,0.0632,0.00001,0,0,0,0,-0.024,1.261,1.674,0.9431,175.52,173.18,1.89,0.00,-0.00083,1500.0,1.354,-0.00000,0,0.005982,0.000690,-0.002,1.307,1.762,4.7235,1.7445,-0.3906,-0.000000,-0.030000,-0.022906,-0.000000,-0.000260,-0.000827,-0.001935,0.0000,1.0000,0.028189,1,0,0,0,1.0000,1.0000,0.12547,0.02369,0.1911,0.00000,0.9889,0.0000,0.113,0.00019,1.9654,0.425994,0.425492,,0,
4.3099,scan,force_tracking_v2,1.6964,0.426111,-0.018000,-0.498120,0.001029,1.528441,0.020572,1.089778,1.564466,0.425492,-0.016965,-0.498396,0.000925,1.527565,0.019670,1.089173,1.564548,0.204808,0.026336,0.390190,3.128627,-0.547382,-3.137606,0.00054,0.01884,0.00103,0.00084,0.00205,0.00018,0.00054,0.01884,0.00103,0.00084,0.00205,0.00018,-0.00126,-0.00317,0.00317,0.00088,-0.00866,-0.01916,0.810,0.0577,0.00001,0,0,0,0,-0.023,1.297,1.699,0.8870,175.38,173.13,1.77,0.00,-0.00095,1500.0,1.359,-0.00000,0,0.006135,0.000813,-0.068,1.514,1.809,4.6578,1.7688,-0.4100,-0.000000,-0.030000,-0.023468,-0.000001,-0.000287,-0.000954,-0.002090,0.0000,1.0000,0.028191,1,0,0,0,1.0000,1.0000,0.12547,0.02434,0.1913,0.00000,0.9889,0.0000,0.116,0.00019,1.9663,0.426111,0.426142,,0,
4.3163,scan,force_tracking_v2,1.7028,0.426233,-0.018029,-0.498080,0.001022,1.528378,0.020607,1.089816,1.564434,0.426142,-0.016965,-0.498396,0.000925,1.527565,0.019670,1.089173,1.564548,0.204808,0.026986,0.390190,3.128627,-0.547382,-3.137606,0.00061,0.01885,0.00114,0.00084,0.00205,0.00018,0.00061,0.01885,0.00114,0.00084,0.00205,0.00018,0.00000,0.10240,0.00000,0.00000,0.00000,0.00000,0.441,0.0593,0.00001,0,0,0,0,-0.012,1.352,1.726,0.8321,175.24,173.06,1.66,0.00,-0.00108,1500.0,1.364,-0.00000,0,0.006380,0.000816,0.085,1.676,1.848,4.6109,1.7951,-0.4313,-0.000000,-0.030000,-0.024012,-0.000002,-0.000322,-0.001084,0.001115,0.0000,1.0000,0.028194,1,0,0,0,1.0000,1.0000,0.12546,0.02486,0.1916,0.00000,0.9889,0.0000,0.120,0.00019,1.9672,0.426233,0.426142,,0,
4.3221,scan,force_tracking_v2,1.7086,0.426346,-0.018055,-0.498042,0.001016,1.528316,0.020639,1.089851,1.564403,0.426142,-0.016982,-0.498396,0.000925,1.527599,0.019652,1.089173,1.564548,0.204805,0.026978,0.390178,3.128644,-0.547417,-3.137641,0.00067,0.01886,0.00123,0.00086,0.00200,0.00022,0.00067,0.01886,0.00123,0.00086,0.00200,0.00022,-0.00042,-0.00121,-0.00183,-0.00230,0.00560,-0.00422,0.499,0.0600,0.00001,0,0,1,0,0.001,1.393,1.748,0.7851,175.09,172.97,1.57,0.00,-0.00120,1500.0,1.369,-0.00000,0,0.005816,0.000396,0.075,1.548,1.837,4.5166,1.8153,-0.4467,-0.000000,-0.030000,-0.024473,-0.000003,-0.000313,-0.001197,0.001768,0.0000,1.0000,0.028197,1,0,0,0,1.0000,1.0000,0.12546,0.02531,0.1919,0.00000,0.9890,0.0000,0.110,0.00019,1.9680,0.426346,0.426142,,0,
4.3284,scan,force_tracking_v2,1.7148,0.426465,-0.018083,-0.497998,0.001008,1.528246,0.020674,1.089891,1.564370,0.426142,-0.016982,-0.498361,0.000908,1.527599,0.019670,1.089138,1.564548,0.204817,0.026978,0.390176,3.128616,-0.547417,-3.137633,0.00072,0.01888,0.00133,0.00082,0.00200,0.00023,0.00072,0.01888,0.00133,0.00082,0.00200,0.00023,0.00200,-0.00009,-0.00033,0.00407,-0.00007,-0.00119,0.563,0.0615,0.00001,0,0,0,0,0.003,1.428,1.762,0.8552,174.99,172.91,1.71,0.00,-0.00130,1500.0,1.374,-0.00000,0,0.006237,0.000796,-0.040,1.541,1.784,4.2771,1.8264,-0.4529,-0.000000,-0.030000,-0.024933,-0.000005,-0.000340,-0.001302,-0.000761,0.0000,1.0000,0.028201,1,0,0,0,1.0000,1.0000,0.12546,0.02576,0.1921,0.00000,0.9890,0.0000,0.118,0.00018,1.9688,0.426465,0.426142,,0,
4.3342,scan,force_tracking_v2,1.7206,0.426577,-0.018109,-0.497957,0.001001,1.528179,0.020707,1.089929,1.564339,0.426142,-0.017017,-0.498361,0.000925,1.527565,0.019670,1.089173,1.564531,0.204813,0.026974,0.390182,3.128643,-0.547417,-3.137658,0.00077,0.01889,0.00139,0.00086,0.00200,0.00024,0.00077,0.01889,0.00139,0.00086,0.00200,0.00024,-0.00064,-0.00070,0.00106,-0.00403,0.00001,-0.00169,0.659,0.0611,0.00001,0,0,0,0,0.013,1.462,1.772,0.9123,174.93,172.88,1.82,0.00,-0.00138,1500.0,1.378,-0.00000,0,0.005777,0.000706,0.112,1.637,1.799,4.0121,1.8323,-0.4541,-0.000000,-0.021939,-0.025243,-0.000008,-0.000319,-0.001382,-0.000583,0.0000,1.0000,0.028205,1,0,0,0,1.0000,1.0000,0.12545,0.02614,0.1923,0.00000,0.9890,0.0000,0.109,0.00018,1.9695,0.426577,0.426480,,0,
4.3404,scan,force_tracking_v2,1.7268,0.426697,-0.018136,-0.497911,0.000992,1.528105,0.020743,1.089970,1.564305,0.426480,-0.017052,-0.498361,0.000960,1.527599,0.019670,1.089190,1.564583,0.204807,0.027317,0.390168,3.128610,-0.547469,-3.137671,0.00080,0.01890,0.00144,0.00081,0.00192,0.00029,0.00080,0.01890,0.00144,0.00081,0.00192,0.00029,-0.00088,0.05226,-0.00213,0.00437,0.00804,-0.00475,0.491,0.0605,0.00001,0,0,0,0,0.021,1.487,1.774,0.9693,174.90,172.87,1.94,0.00,-0.00144,1500.0,1.383,-0.00000,0,0.006259,0.000410,0.035,1.539,1.734,3.5947,1.8276,-0.4445,-0.000000,-0.000414,-0.025202,-0.000010,-0.000332,-0.001442,0.002850,0.0000,1.0000,0.028209,1,0,0,0,1.0000,1.0000,0.12545,0.02636,0.1926,0.00000,0.9890,0.0000,0.119,0.00018,1.9702,0.426697,0.426480,,0,
4.3467,scan,force_tracking_v2,1.7331,0.426818,-0.018164,-0.497863,0.000983,1.528028,0.020779,1.090013,1.564270,0.426480,-0.017087,-0.498396,0.000960,1.527565,0.019670,1.089173,1.564531,0.204808,0.027305,0.390189,3.128664,-0.547382,-3.137707,0.00082,0.01891,0.00148,0.00088,0.00205,0.00030,0.00082,0.01891,0.00148,0.00088,0.00205,0.00030,0.00010,-0.00192,0.00357,-0.00778,-0.01479,-0.00134,0.586,0.0615,0.00001,0,0,0,0,0.016,1.495,1.775,1.0199,174.98,173.21,2.04,0.00,-0.00148,1500.0,1.388,-0.00000,0,0.006271,0.000777,-0.071,1.444,1.779,3.2172,1.8233,-0.4351,-0.000000,-0.005728,-0.024927,-0.000010,-0.000321,-0.001479,-0.003122,0.0000,1.0000,0.028213,1,0,0,0,1.0000,1.0000,0.12544,0.02672,0.1928,0.00000,0.9890,0.0000,0.119,0.00018,1.9709,0.426818,0.426480,,0,
4.3529,scan,force_tracking_v2,1.7393,0.426938,-0.018192,-0.497816,0.000974,1.527951,0.020815,1.090056,1.564235,0.426480,-0.017104,-0.498414,0.000995,1.527599,0.019670,1.089173,1.564531,0.204803,0.027311,0.390182,3.128683,-0.547400,-3.137704,0.00083,0.01893,0.00149,0.00091,0.00203,0.00028,0.00083,0.01893,0.00149,0.00091,0.00203,0.00028,-0.00086,0.00087,-0.00130,-0.00271,0.00292,0.00217,0.671,0.0636,0.00001,0,0,0,0,0.013,1.510,1.776,1.0644,175.06,173.21,2.13,0.00,-0.00150,1500.0,1.393,-0.00000,0,0.006214,0.000921,0.010,1.614,1.780,2.8813,1.8193,-0.4262,-0.000000,-0.000657,-0.024415,-0.000010,-0.000309,-0.001498,0.001570,0.0000,1.0000,0.028217,1,0,0,0,1.0000,1.0000,0.12544,0.02681,0.1930,0.00000,0.9890,0.0000,0.118,0.00017,1.9716,0.426938,0.426480,,0,
4.3604,scan,force_tracking_v2,1.7468,0.427075,-0.018225,-0.497759,0.000962,1.527859,0.020860,1.090107,1.564191,0.426480,-0.017157,-0.498396,0.000995,1.527617,0.019670,1.089173,1.564531,0.204804,0.027300,0.390172,3.128682,-0.547435,-3.137756,0.00083,0.01894,0.00150,0.00091,0.00197,0.00036,0.00083,0.01894,0.00150,0.00091,0.00197,0.00036,0.00018,-0.00147,-0.00127,0.00008,0.00478,-0.00717,0.774,0.0656,0.00001,0,0,1,0,0.006,1.517,1.779,1.1113,175.15,173.21,2.22,0.00,-0.00151,1500.0,1.399,-0.00000,0,0.007454,0.001137,-0.026,1.510,1.791,2.5468,1.8168,-0.4177,-0.000000,-0.003145,-0.023581,-0.000010,-0.000351,-0.001505,0.000973,0.0000,1.0000,0.028221,1,0,0,0,1.0000,1.0000,0.12543,0.02688,0.1933,0.00000,0.9890,0.0000,0.134,0.00017,1.9722,0.427075,0.426979,,0,
4.3671,scan,force_tracking_v2,1.7535,0.427205,-0.018255,-0.497708,0.000950,1.527776,0.020901,1.090153,1.564150,0.426979,-0.017174,-0.498344,0.000925,1.527617,0.019652,1.089138,1.564531,0.204818,0.027774,0.390167,3.128660,-0.547452,-3.137833,0.00083,0.01895,0.00150,0.00088,0.00195,0.00049,0.00083,0.01895,0.00150,0.00088,0.00195,0.00049,0.00214,0.07151,-0.00083,0.00288,0.00258,-0.01332,0.507,0.0692,0.00001,0,0,0,0,-0.010,1.512,1.780,1.1481,175.24,173.21,2.30,0.00,-0.00150,1500.0,1.404,-0.00000,0,0.006758,0.001197,-0.119,1.434,1.784,2.2701,1.8142,-0.4097,-0.000000,-0.002538,-0.022697,-0.000010,-0.000313,-0.001500,0.000380,0.0000,1.0000,0.028225,1,0,0,0,1.0000,1.0000,0.12543,0.02693,0.1935,0.00000,0.9890,0.0000,0.129,0.00017,1.9729,0.427205,0.426979,,0,
4.3729,scan,force_tracking_v2,1.7594,0.427326,-0.018280,-0.497664,0.000939,1.527704,0.020937,1.090192,1.564115,0.426979,-0.017226,-0.498344,0.000977,1.527599,0.019652,1.089138,1.564531,0.204820,0.027777,0.390172,3.128689,-0.547435,-3.137854,0.00082,0.01896,0.00149,0.00092,0.00197,0.00050,0.00082,0.01896,0.00149,0.00092,0.00197,0.00050,0.00022,0.00039,0.00089,-0.00404,-0.00271,-0.00101,0.598,0.0715,0.00001,0,0,1,0,-0.022,1.516,1.783,1.1752,175.30,173.21,2.35,0.00,-0.00149,1500.0,1.409,-0.00000,0,0.005818,0.000749,-0.075,1.594,1.805,2.0834,1.8142,-0.4050,-0.000000,-0.006783,-0.021920,-0.000010,-0.000268,-0.001492,-0.000873,0.0000,1.0000,0.028229,1,0,0,0,1.0000,1.0000,0.12542,0.02697,0.1937,0.00000,0.9890,0.0000,0.119,0.00017,1.9735,0.427326,0.426979,,0,
4.3795,scan,force_tracking_v2,1.7659,0.427453,-0.018309,-0.497615,0.000927,1.527625,0.020977,1.090236,1.564075,0.426979,-0.017244,-0.498291,0.000977,1.527547,0.019687,1.089190,1.564531,0.204822,0.027781,0.390171,3.128654,-0.547487,-3.137834,0.00081,0.01897,0.00147,0.00087,0.00189,0.00050,0.00081,0.01897,0.00147,0.00087,0.00189,0.00050,0.00036,0.00072,-0.00019,0.00479,0.00820,0.00022,0.680,0.0716,0.00001,0,0,0,0,-0.031,1.533,1.780,1.2040,175.37,173.21,2.41,0.00,-0.00147,1500.0,1.414,-0.00000,0,0.006572,0.000999,-0.048,1.665,1.741,1.7910,1.8070,-0.3926,-0.000000,0.005310,-0.020860,-0.000010,-0.000285,-0.001469,-0.000016,0.0000,1.0000,0.028233,1,0,0,0,1.0000,1.0000,0.12542,0.02681,0.1939,0.00000,0.9890,0.0000,0.125,0.00016,1.9740,0.427453,0.426979,,0,
4.3853,scan,force_tracking_v2,1.7717,0.427571,-0.018334,-0.497572,0.000915,1.527555,0.021013,1.090275,1.564038,0.426979,-0.017314,-0.498274,0.000977,1.527495,0.019687,1.089138,1.564531,0.204838,0.027767,0.390192,3.128655,-0.547399,-3.137906,0.00080,0.01898,0.00145,0.00087,0.00203,0.00060,0.00080,0.01898,0.00145,0.00087,0.00203,0.00060,0.00271,-0.00244,0.00356,-0.00015,-0.01461,-0.01181,0.800,0.0739,0.00001,0,0,1,0,-0.040,1.550,1.781,1.2254,175.43,173.21,2.45,0.00,-0.00145,1500.0,1.419,-0.00000,0,0.005778,0.000822,-0.093,1.645,1.810,1.6287,1.8058,-0.3868,-0.000000,-0.007204,-0.019971,-0.000010,-0.000248,-0.001448,-0.004478,0.0000,1.0000,0.028236,1,0,0,0,1.0000,1.0000,0.12541,0.02696,0.1941,0.00000,0.9890,0.0000,0.115,0.00016,1.9745,0.427571,0.427420,,0,
4.3914,scan,force_tracking_v2,1.7779,0.427691,-0.018360,-0.497527,0.000903,1.527482,0.021052,1.090316,1.563998,0.427420,-0.017314,-0.498204,0.000977,1.527460,0.019670,1.089173,1.564531,0.204845,0.028203,0.390184,3.128671,-0.547470,-3.137923,0.00079,0.01899,0.00144,0.00089,0.00192,0.00062,0.00079,0.01899,0.00144,0.00089,0.00192,0.00062,0.00101,0.06620,-0.00123,-0.00214,0.01063,-0.00128,0.527,0.0770,0.00001,0,0,0,0,-0.048,1.567,1.787,1.2444,175.49,173.21,2.49,0.00,-0.00143,1500.0,1.424,-0.00000,0,0.006163,0.000360,-0.072,1.638,1.840,1.5578,1.8108,-0.3868,-0.000000,-0.011023,-0.019109,-0.000010,-0.000263,-0.001428,0.001251,0.0000,1.0000,0.028239,1,0,0,0,1.0000,1.0000,0.12541,0.02681,0.1943,0.00000,0.9890,0.0000,0.117,0.00016,1.9750,0.427691,0.427420,,0,
4.3978,scan,force_tracking_v2,1.7843,0.427815,-0.018388,-0.497480,0.000890,1.527406,0.021092,1.090359,1.563957,0.427420,-0.017349,-0.498204,0.000977,1.527407,0.019740,1.089138,1.564531,0.204855,0.028212,0.390207,3.128603,-0.547381,-3.137887,0.00078,0.01900,0.00142,0.00081,0.00205,0.00062,0.00078,0.01900,0.00142,0.00081,0.00205,0.00062,0.00176,0.00150,0.00378,0.00987,-0.01481,0.00009,0.613,0.0752,0.00001,0,0,0,0,-0.044,1.588,1.789,1.2623,175.54,173.21,2.52,0.00,-0.00141,1500.0,1.429,-0.00000,0,0.006400,0.000846,0.035,1.694,1.768,1.4005,1.8095,-0.3805,-0.000000,-0.006304,-0.018239,-0.000010,-0.000264,-0.001405,-0.004126,0.0000,1.0000,0.028243,1,0,0,0,1.0000,1.0000,0.12541,0.02685,0.1944,0.00000,0.9890,0.0000,0.122,0.00016,1.9754,0.427815,0.427420,,0,
4.4044,scan,force_tracking_v2,1.7908,0.427943,-0.018416,-0.497432,0.000876,1.527329,0.021134,1.090402,1.563914,0.427420,-0.017418,-0.498169,0.000995,1.527373,0.019722,1.089173,1.564531,0.204857,0.028198,0.390206,3.128630,-0.547417,-3.137963,0.00077,0.01901,0.00140,0.00084,0.00200,0.00071,0.00077,0.01901,0.00140,0.00084,0.00200,0.00071,0.00023,-0.00214,-0.00015,-0.00352,0.00540,-0.00961,0.724,0.0785,0.00001,0,0,0,0,-0.047,1.588,1.796,1.2766,175.59,173.21,2.55,0.00,-0.00139,1500.0,1.434,-0.00000,0,0.006554,0.000821,-0.095,1.487,1.859,1.3745,1.8169,-0.3826,-0.000000,-0.014722,-0.017494,-0.000010,-0.000272,-0.001389,-0.000015,0.0000,1.0000,0.028246,1,0,0,0,1.0000,1.0000,0.12540,0.02684,0.1946,0.00000,0.9890,0.0000,0.125,0.00015,1.9758,0.427943,0.427420,,0,
4.4112,scan,force_tracking_v2,1.7977,0.428076,-0.018445,-0.497383,0.000861,1.527249,0.021178,1.090447,1.563869,0.427420,-0.017418,-0.498100,0.000995,1.527285,0.019740,1.089173,1.564531,0.204874,0.028202,0.390220,3.128613,-0.547399,-3.137945,0.00076,0.01902,0.00139,0.00082,0.00203,0.00070,0.00076,0.01902,0.00139,0.00082,0.00203,0.00070,0.00855,0.00190,0.00718,0.00740,-0.00886,0.00454,0.827,0.0799,0.00001,0,0,0,0,-0.057,1.586,1.803,1.2886,175.64,173.21,2.58,0.00,-0.00137,1500.0,1.440,-0.00000,0,0.006833,0.005725,-0.128,1.573,1.821,1.3208,1.8224,-0.3826,-0.000000,-0.022189,-0.016961,-0.000010,-0.000283,-0.001375,-0.010559,0.0000,1.0000,0.028250,1,0,0,0,1.0000,1.0000,0.12540,0.02682,0.1948,0.00000,0.9890,0.0000,0.130,0.00015,1.9762,0.428076,0.427925,,0,
4.4183,scan,force_tracking_v2,1.8048,0.428214,-0.018476,-0.497331,0.000846,1.527166,0.021223,1.090494,1.563822,0.427925,-0.017436,-0.498065,0.000995,1.527268,0.019809,1.089190,1.564531,0.204877,0.028720,0.390216,3.128542,-0.547432,-3.137890,0.00076,0.01903,0.00139,0.00073,0.00198,0.00067,0.00076,0.01903,0.00139,0.00073,0.00198,0.00067,0.00030,0.04407,-0.00032,0.00512,0.00287,0.00160,0.504,0.0784,0.00001,0,0,0,0,-0.059,1.572,1.815,1.2970,175.68,173.21,2.59,0.00,-0.00137,1500.0,1.445,-0.00000,0,0.007116,0.001016,-0.032,1.469,1.888,1.3815,1.8362,-0.3907,-0.000000,-0.021948,-0.016614,-0.000010,-0.000303,-0.001374,0.000607,0.0000,1.0000,0.028254,1,0,0,0,1.0000,1.0000,0.12539,0.02675,0.1950,0.00000,0.9890,0.0000,0.136,0.00015,1.9766,0.428214,0.427925,,0,
4.4242,scan,force_tracking_v2,1.8107,0.428343,-0.018500,-0.497288,0.000833,1.527097,0.021261,1.090534,1.563781,0.427925,-0.017558,-0.498030,0.000977,1.527163,0.019844,1.089138,1.564513,0.204900,0.028697,0.390251,3.128517,-0.547310,-3.137988,0.00077,0.01903,0.00140,0.00070,0.00216,0.00084,0.00077,0.01903,0.00140,0.00070,0.00216,0.00084,0.00377,-0.00381,0.00577,0.00361,-0.02028,-0.01838,0.628,0.0790,0.00001,0,0,1,0,-0.069,1.561,1.825,1.3011,175.71,173.21,2.60,0.00,-0.00138,1500.0,1.450,-0.00000,0,0.005888,0.000846,-0.173,1.518,1.872,1.4143,1.8466,-0.3964,-0.000000,-0.028103,-0.016513,-0.000010,-0.000262,-0.001379,-0.006932,0.0000,1.0000,0.028257,1,0,0,0,1.0000,1.0000,0.12539,0.02709,0.1951,0.00000,0.9890,0.0000,0.126,0.00014,1.9769,0.428343,0.427925,,0,
4.4301,scan,force_tracking_v2,1.8166,0.428461,-0.018526,-0.497244,0.000806,1.527026,0.021308,1.090574,1.563724,0.427925,-0.017593,-0.497977,0.001030,1.527076,0.019844,1.089173,1.564513,0.204908,0.028703,0.390264,3.128546,-0.547310,-3.137992,0.00077,0.01904,0.00140,0.00073,0.00216,0.00082,0.00077,0.01904,0.00140,0.00073,0.00216,0.00082,0.00137,0.00101,0.00214,-0.00432,0.00008,0.00200,0.717,0.0812,0.00001,0,0,0,0,-0.077,1.560,1.830,1.3042,175.73,173.21,2.61,0.00,-0.00138,1500.0,1.455,-0.00000,0,0.005901,0.000888,-0.101,1.606,1.816,1.3409,1.8498,-0.3949,-0.000000,-0.011500,-0.016377,-0.000010,-0.000261,-0.001382,-0.002532,0.0000,1.0000,0.028260,1,0,0,0,1.0000,1.0000,0.12538,0.02901,0.2002,0.00000,0.9890,0.0000,0.113,0.00014,1.9772,0.428461,0.427925,,0,
4.4361,scan,force_tracking_v2,1.8225,0.428577,-0.018551,-0.497200,0.000792,1.526956,0.021346,1.090614,1.563682,0.427925,-0.017593,-0.497960,0.000995,1.527076,0.019844,1.089173,1.564513,0.204911,0.028694,0.390260,3.128526,-0.547327,-3.138012,0.00077,0.01905,0.00140,0.00071,0.00213,0.00086,0.00077,0.01905,0.00140,0.00071,0.00213,0.00086,0.00041,-0.00139,-0.00055,0.00268,0.00270,-0.00484,0.824,0.0838,0.00001,0,0,0,0,-0.083,1.563,1.831,1.3064,175.75,173.21,2.61,0.00,-0.00138,1500.0,1.460,-0.00000,0,0.005965,0.000534,-0.101,1.606,1.816,1.2157,1.8489,-0.3892,-0.000000,-0.001795,-0.016102,-0.000010,-0.000257,-0.001378,0.000243,0.0000,1.0000,0.028263,1,0,0,0,1.0000,1.0000,0.12538,0.02711,0.1953,0.00000,0.9890,0.0000,0.114,0.00014,1.9774,0.428577,0.427925,,0,
4.4425,scan,force_tracking_v2,1.8289,0.428703,-0.018576,-0.497153,0.000811,1.526880,0.021367,1.090658,1.563678,0.427925,-0.017628,-0.497890,0.000977,1.526971,0.019879,1.089190,1.564478,0.204926,0.028687,0.390278,3.128517,-0.547309,-3.138021,0.00076,0.02021,0.00140,0.00070,0.00216,0.00089,0.00076,0.02021,0.00140,0.00070,0.00216,0.00089,0.00255,-0.00108,0.00294,0.00135,-0.00307,-0.00231,0.932,0.0841,0.00001,0,0,0,0,-0.104,1.538,1.831,1.3077,175.76,173.21,2.62,0.00,-0.00137,1500.0,1.465,-0.00000,0,0.006416,0.000978,-0.265,1.290,1.825,1.0769,1.8468,-0.3820,-0.000000,-0.003820,-0.015709,-0.000010,-0.000266,-0.001366,-0.003853,0.0000,1.0000,0.028267,1,0,0,0,1.0000,1.0000,0.12537,0.02564,0.1957,0.00000,0.9891,0.0000,0.130,0.00013,1.9777,0.428703,0.428676,,0,
4.4499,scan,force_tracking_v2,1.8364,0.428845,-0.018607,-0.497099,0.000792,1.526792,0.021416,1.090708,1.563624,0.428676,-0.017698,-0.497820,0.000977,1.526849,0.019932,1.089173,1.564443,0.204949,0.029433,0.390306,3.128501,-0.547238,-3.138037,0.00075,0.01905,0.00137,0.00067,0.00227,0.00092,0.00075,0.01905,0.00137,0.00067,0.00227,0.00092,0.00318,0.10321,0.00392,0.00196,-0.00977,-0.00345,0.420,0.0851,0.00001,0,0,1,0,-0.131,1.511,1.832,1.3077,175.78,173.21,2.62,0.00,-0.00135,1500.0,1.471,-0.00000,0,0.007423,0.001269,-0.232,1.417,1.843,0.9643,1.8467,-0.3759,-0.000000,-0.006524,-0.015206,-0.000010,-0.000295,-0.001348,-0.003845,0.0000,1.0000,0.028271,1,0,0,0,1.0000,1.0000,0.12537,0.02726,0.1957,0.00000,0.9891,0.0000,0.139,0.00014,1.9779,0.428845,0.428676,,0,
4.4591,scan,force_tracking_v2,1.8455,0.429012,-0.018645,-0.497031,0.000770,1.526684,0.021476,1.090771,1.563559,0.428676,-0.017750,-0.497768,0.000977,1.526814,0.019984,1.089190,1.564408,0.204956,0.029432,0.390305,3.128483,-0.547272,-3.138035,0.00076,0.01906,0.00139,0.00065,0.00222,0.00093,0.00076,0.01906,0.00139,0.00065,0.00222,0.00093,0.00083,-0.00016,-0.00020,0.00175,0.00384,-0.00078,0.511,0.0870,0.00001,0,0,1,0,-0.147,1.494,1.858,1.1938,175.72,173.21,2.39,0.00,-0.00137,1500.0,1.478,-0.00000,0,0.009115,0.001459,-0.161,1.485,1.981,1.2666,1.8774,-0.3994,-0.000000,-0.030000,-0.015129,-0.000010,-0.000389,-0.001367,-0.000268,0.0000,1.0000,0.028275,1,0,0,0,1.0000,1.0000,0.12536,0.02728,0.1957,0.00000,0.9891,0.0000,0.163,0.00013,1.9781,0.429012,0.428676,,0,
4.4665,scan,force_tracking_v2,1.8529,0.429162,-0.018676,-0.496975,0.000751,1.526593,0.021527,1.090822,1.563504,0.428676,-0.017750,-0.497785,0.000977,1.526779,0.019932,1.089260,1.564408,0.204943,0.029420,0.390309,3.128536,-0.547291,-3.138088,0.00079,0.01906,0.00143,0.00072,0.00219,0.00097,0.00079,0.01906,0.00143,0.00072,0.00219,0.00097,-0.00506,-0.00469,0.00179,-0.01777,0.00711,-0.01013,0.668,0.0885,0.00001,0,0,1,0,-0.157,1.481,1.887,1.1080,175.64,173.21,2.22,0.00,-0.00142,1500.0,1.484,-0.00000,0,0.007455,0.006382,-0.181,1.432,2.016,1.5978,1.9107,-0.4267,-0.000000,-0.030000,-0.015338,-0.000010,-0.000363,-0.001415,0.001048,0.0000,1.0000,0.028280,1,0,0,0,1.0000,1.0000,0.12536,0.02753,0.1959,0.00000,0.9891,0.0000,0.147,0.00013,1.9783,0.429162,0.429087,,0,
4.4733,scan,force_tracking_v2,1.8598,0.429299,-0.018705,-0.496924,0.000732,1.526510,0.021573,1.090869,1.563454,0.429087,-0.017855,-0.497646,0.000995,1.526692,0.020001,1.089312,1.564321,0.204961,0.029822,0.390302,3.128561,-0.547394,-3.138108,0.00081,0.01907,0.00146,0.00075,0.00203,0.00098,0.00081,0.01907,0.00146,0.00075,0.00203,0.00098,0.00147,0.03266,-0.00062,-0.00176,0.00841,-0.00057,0.449,0.0874,0.00001,0,0,1,0,-0.175,1.461,1.897,1.0350,175.56,173.21,2.07,0.00,-0.00146,1500.0,1.489,-0.00000,0,0.006820,0.000833,-0.286,1.350,1.876,1.5866,1.9208,-0.4313,-0.000000,-0.018681,-0.015534,-0.000010,-0.000341,-0.001455,0.000134,0.0000,1.0000,0.028284,1,0,0,0,1.0000,1.0000,0.12535,0.02758,0.1960,0.00000,0.9891,0.0000,0.133,0.00012,1.9785,0.429299,0.429087,,0,
