t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,force_reference_fast_clear,force_fast_z,retract_guard_armed,retract_fast_hold,retract_fast_stop_count,retract_fast_rearm_count,force_task_latched,physical_contact_state,physical_contact_acquire_event,physical_contact_loss_event,physical_contact_reacquire_event,physical_contact_low_timer_s,physical_contact_high_timer_s,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.1276,move->d,none,0.0244,0.571785,0.286177,-0.524161,-0.358638,1.587954,0.028591,1.077891,0.124199,0.570483,0.274401,-0.521208,-0.355541,1.587901,0.040073,1.078422,0.113726,0.295962,0.126692,0.397235,-2.210958,-0.219165,-2.361969,-0.00021,0.00153,0.00028,0.00150,-0.00107,-0.00377,-0.00021,0.00153,0.00028,0.00150,-0.00107,-0.00377,0.00065,0.00220,-0.00519,-0.01905,0.01814,0.00879,0.787,0.5745,0.00009,0,0,0,0,-0.033,0.031,0.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005745,0.001492,0.195,0.214,0.051,0.001876,0,0.4226,1.0000,0.12995,0.55296,0.2228,1.27952,0.0000,0.0000,0.007,-0.16778,4.0000,0.571785,0.570236,-0.000002,1,-0.000002
0.1334,move->d,none,0.0266,0.571785,0.288006,-0.524517,-0.358980,1.587969,0.026945,1.077843,0.125648,0.570236,0.275884,-0.521469,-0.355873,1.587901,0.038729,1.078387,0.114651,0.295965,0.126433,0.397231,-2.210820,-0.219304,-2.361927,-0.00022,0.00205,0.00029,0.00189,-0.00107,-0.00392,-0.00022,0.00205,0.00029,0.00189,-0.00107,-0.00392,0.00041,-0.04325,-0.00064,-0.03234,0.00053,0.01200,1.041,0.5897,0.00010,0,0,0,0,-0.019,0.033,0.020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005758,0.001267,-0.304,-0.112,-0.200,0.029185,0,0.4418,1.0000,0.12996,0.57966,0.2329,1.33999,0.0000,0.0000,0.010,-0.16778,4.0000,0.571785,0.570236,-0.000002,1,-0.000002
0.1389,move->d,none,0.0289,0.571785,0.289911,-0.524888,-0.359339,1.587984,0.025229,1.077796,0.127156,0.570236,0.276827,-0.521644,-0.356047,1.587848,0.038083,1.078422,0.115279,0.295962,0.126488,0.397249,-2.210859,-0.219230,-2.361767,-0.00021,0.00194,0.00025,0.00174,-0.00102,-0.00422,-0.00021,0.00194,0.00025,0.00174,-0.00102,-0.00422,-0.00053,0.01012,0.00338,0.01465,-0.00477,0.02799,0.984,0.6405,0.00010,0,0,0,0,-0.010,0.032,0.025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005549,0.001411,0.004,-0.035,-0.164,-0.008912,0,0.4603,1.0000,0.12997,0.60381,0.2427,1.40057,0.0000,0.0000,0.009,-0.16778,4.0000,0.571785,0.570236,-0.000003,1,-0.000003
0.1444,move->d,none,0.0313,0.571785,0.291890,-0.525273,-0.359713,1.587999,0.023452,1.077748,0.128715,0.570236,0.277664,-0.521784,-0.356257,1.587901,0.036809,1.078422,0.116379,0.295947,0.126355,0.397190,-2.210946,-0.219425,-2.362265,-0.00018,0.00221,0.00037,0.00189,-0.00142,-0.00319,-0.00018,0.00221,0.00037,0.00189,-0.00142,-0.00319,-0.00258,-0.02350,-0.01027,-0.01345,0.03494,-0.09096,1.123,0.7017,0.00011,0,0,0,0,-0.002,0.029,0.026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005447,0.001178,0.435,-0.150,0.322,0.020328,0,0.4785,1.0000,0.12999,0.62605,0.2522,1.45891,0.0000,0.0000,0.011,-0.16778,4.0000,0.571785,0.570236,-0.000003,1,-0.000003
0.1500,move->d,none,0.0338,0.571785,0.293941,-0.525673,-0.360102,1.588014,0.021610,1.077702,0.130337,0.570236,0.279445,-0.522080,-0.356641,1.587883,0.035413,1.078404,0.116832,0.295959,0.126396,0.397200,-2.210464,-0.219795,-2.361811,-0.00021,0.00212,0.00035,0.00309,-0.00128,-0.00431,-0.00021,0.00212,0.00035,0.00309,-0.00128,-0.00431,0.00213,0.00755,0.00178,-0.10824,-0.01240,0.10171,1.082,0.7131,0.00011,0,0,0,0,0.011,0.023,0.030,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005586,0.001271,0.023,0.123,0.016,-0.005029,0,0.4971,1.0000,0.13000,0.64939,0.2613,1.51613,0.0000,0.0000,0.010,-0.16778,4.0000,0.571785,0.570236,-0.000004,1,-0.000004
0.1555,move->d,none,0.0363,0.571785,0.296068,-0.526088,-0.360506,1.588029,0.019702,1.077658,0.132006,0.570236,0.280282,-0.522185,-0.356833,1.587883,0.034435,1.078387,0.118473,0.295955,0.126341,0.397164,-2.211043,-0.219493,-2.362363,-0.00020,0.00223,0.00042,0.00186,-0.00165,-0.00296,-0.00020,0.00223,0.00042,0.00186,-0.00165,-0.00296,-0.00073,-0.01026,-0.00665,0.11378,0.03365,-0.12563,1.142,0.7826,0.00012,0,0,0,0,0.025,0.020,0.036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005513,0.001380,0.051,0.047,0.116,0.010324,0,0.5155,1.0000,0.13001,0.67187,0.2709,1.57479,0.0000,0.0000,0.011,-0.16778,4.0000,0.571785,0.570376,-0.000005,1,-0.000005
0.1610,move->d,none,0.0390,0.571785,0.298265,-0.526515,-0.360931,1.588043,0.017733,1.077615,0.133731,0.570376,0.282342,-0.522674,-0.357286,1.587848,0.032777,1.078404,0.118962,0.295941,0.126509,0.397211,-2.210385,-0.219853,-2.361863,-0.00017,0.00189,0.00033,0.00329,-0.00126,-0.00425,-0.00017,0.00189,0.00033,0.00329,-0.00126,-0.00425,-0.00219,0.02813,0.00784,-0.11860,-0.03271,0.10754,0.967,0.7864,0.00012,0,0,0,0,0.037,0.016,0.041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005541,0.000941,0.166,-0.183,-0.020,-0.024221,0,0.5339,1.0000,0.13003,0.69427,0.2799,1.63264,0.0000,0.0000,0.009,-0.16778,4.0000,0.571785,0.570376,-0.000006,1,-0.000006
0.1665,move->d,none,0.0418,0.571785,0.300536,-0.526958,-0.361371,1.588057,0.015701,1.077575,0.135509,0.570376,0.283895,-0.522936,-0.357618,1.587831,0.031206,1.078404,0.120498,0.295936,0.126465,0.397192,-2.210541,-0.219846,-2.362123,-0.00016,0.00198,0.00037,0.00307,-0.00146,-0.00367,-0.00016,0.00198,0.00037,0.00307,-0.00146,-0.00367,-0.00097,-0.00861,-0.00371,0.02190,0.01947,-0.05685,1.014,0.8234,0.00012,0,0,0,0,0.047,0.011,0.042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005502,0.001255,-0.173,0.028,-0.274,0.007405,0,0.5523,1.0000,0.13004,0.71645,0.2892,1.69074,0.0000,0.0000,0.010,-0.16778,4.0000,0.571785,0.570376,-0.000007,1,-0.000007
0.1722,move->d,none,0.0446,0.571785,0.302875,-0.527413,-0.361825,1.588070,0.013598,1.077536,0.137340,0.570376,0.285484,-0.523337,-0.357810,1.587883,0.030648,1.078404,0.121510,0.295924,0.126724,0.397234,-2.210837,-0.219356,-2.361438,-0.00014,0.00146,0.00029,0.00198,-0.00117,-0.00491,-0.00014,0.00146,0.00029,0.00198,-0.00117,-0.00491,-0.00206,0.04594,0.00756,0.09770,-0.02559,0.11006,0.751,0.8624,0.00013,0,0,0,0,0.050,0.006,0.035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005615,0.001231,-0.190,-0.003,-0.252,-0.035774,0,0.5710,1.0000,0.13006,0.73938,0.2980,1.74840,0.0000,0.0000,0.007,-0.16778,4.0000,0.571785,0.570376,-0.000008,1,-0.000008
0.1777,move->d,none,0.0476,0.571784,0.305289,-0.527884,-0.362293,1.588083,0.011437,1.077501,0.139218,0.570376,0.286339,-0.523459,-0.358107,1.587883,0.028920,1.078352,0.123255,0.295915,0.126451,0.397176,-2.211072,-0.219457,-2.362544,-0.00012,0.00201,0.00040,0.00180,-0.00164,-0.00261,-0.00012,0.00201,0.00040,0.00180,-0.00164,-0.00261,-0.00176,-0.04923,-0.01048,0.01664,0.04177,-0.20877,1.029,0.9475,0.00013,0,0,0,0,0.046,0.001,0.021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005526,0.001217,-0.055,-0.092,-0.123,0.037873,0,0.5894,1.0000,0.13007,0.76062,0.3075,1.80721,0.0000,0.0000,0.010,-0.16778,4.0000,0.571784,0.570376,-0.000009,1,-0.000009
0.1834,move->d,none,0.0506,0.571784,0.307770,-0.528368,-0.362776,1.588096,0.009208,1.077468,0.141155,0.570376,0.288695,-0.523878,-0.358421,1.587883,0.027454,1.078352,0.124355,0.295926,0.126668,0.397203,-2.210919,-0.219474,-2.361764,-0.00014,0.00157,0.00035,0.00205,-0.00145,-0.00424,-0.00014,0.00157,0.00035,0.00205,-0.00145,-0.00424,0.00188,0.03620,0.00450,-0.01958,-0.01563,0.13591,0.813,0.9508,0.00014,0,0,0,0,0.039,-0.004,0.006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005680,0.000913,-0.027,-0.017,-0.094,-0.025687,0,0.6083,1.0000,0.13009,0.78345,0.3161,1.86503,0.0000,0.0000,0.008,-0.16778,4.0000,0.571784,0.570891,-0.000011,1,-0.000011
0.1903,move->d,none,0.0538,0.571784,0.310328,-0.528864,-0.363297,1.588104,0.006930,1.077441,0.143114,0.570891,0.292186,-0.524786,-0.359224,1.587901,0.023841,1.078352,0.127758,0.295865,0.127031,0.397219,-2.211098,-0.219271,-2.362441,-0.00002,0.00084,0.00032,0.00153,-0.00140,-0.00282,-0.00002,0.00084,0.00032,0.00153,-0.00140,-0.00282,-0.00923,0.05567,0.00253,0.04110,-0.00394,-0.10989,0.455,0.8929,0.00014,0,0,0,0,0.033,-0.011,-0.006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.006962,0.001644,0.122,-0.168,0.320,-0.042668,0,0.6316,1.0000,0.13010,0.80219,0.3258,1.92444,0.0000,0.0000,0.004,-0.16778,4.0000,0.571784,0.570891,-0.000013,1,-0.000013
0.2002,move->d,none,0.0571,0.571784,0.312981,-0.529379,-0.363838,1.588111,0.004560,1.077418,0.145152,0.570891,0.294332,-0.525239,-0.359608,1.587848,0.022480,1.078334,0.128805,0.295869,0.127182,0.397281,-2.210933,-0.219142,-2.361871,-0.00003,0.00054,0.00019,0.00159,-0.00099,-0.00404,-0.00003,0.00054,0.00019,0.00159,-0.00099,-0.00404,0.00050,0.01683,0.00700,-0.00256,-0.02297,0.06796,0.293,0.9165,0.00014,0,0,0,0,0.026,-0.019,-0.011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.009856,0.002444,-0.245,-0.093,0.056,-0.014984,0,0.6644,1.0000,0.13012,0.83351,0.3380,1.99731,0.0000,0.0000,0.003,-0.16778,4.0000,0.571784,0.570891,-0.000015,1,-0.000015
0.2081,move->d,none,0.0606,0.571784,0.315777,-0.529922,-0.364407,1.588118,0.002063,1.077399,0.147297,0.570891,0.297998,-0.525972,-0.360410,1.587901,0.019042,1.078317,0.131598,0.295852,0.127131,0.397255,-2.210891,-0.219285,-2.362005,0.00001,0.00064,0.00025,0.00187,-0.00114,-0.00380,0.00001,0.00064,0.00025,0.00187,-0.00114,-0.00380,-0.00178,-0.00559,-0.00283,-0.01406,0.00766,-0.01368,0.349,0.8585,0.00015,0,0,0,0,0.014,-0.027,-0.012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.007901,0.001011,-0.450,0.027,-0.215,0.004515,0,0.6907,1.0000,0.13014,0.87797,0.3562,2.10063,0.0000,0.0000,0.003,-0.16778,4.0000,0.571784,0.570891,-0.000018,1,-0.000018
0.2140,move->d,none,0.0641,0.571784,0.318651,-0.530480,-0.364992,1.588126,-0.000503,1.077384,0.149502,0.570891,0.300563,-0.526531,-0.360829,1.587848,0.016598,1.078282,0.133657,0.295844,0.127123,0.397298,-2.210743,-0.219270,-2.362096,0.00002,0.00065,0.00016,0.00207,-0.00092,-0.00370,0.00002,0.00065,0.00016,0.00207,-0.00092,-0.00370,-0.00123,-0.00126,0.00734,-0.01547,-0.01940,-0.01006,0.344,0.8717,0.00016,0,0,0,0,-0.008,-0.033,-0.017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005917,0.001014,-0.440,-0.032,-0.187,-0.004030,0,0.7105,1.0000,0.13016,0.90251,0.3661,2.18326,0.0000,0.0000,0.003,-0.16778,4.0000,0.571784,0.571601,-0.000021,1,-0.000021
0.2198,move->d,none,0.0678,0.571784,0.321596,-0.531052,-0.365623,1.588126,-0.003112,1.077379,0.151719,0.571601,0.302378,-0.526845,-0.361126,1.587848,0.014556,1.078264,0.135490,0.295842,0.127758,0.397274,-2.210780,-0.219384,-2.362472,0.00003,-0.00062,0.00021,0.00220,-0.00113,-0.00295,0.00003,-0.00062,0.00021,0.00220,-0.00113,-0.00295,-0.00032,0.10822,-0.00390,-0.00915,0.01795,-0.06555,0.317,0.9324,0.00016,0,0,0,0,-0.037,-0.037,-0.026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005769,0.000915,-0.349,-0.042,-0.169,-0.069527,0,0.7297,1.0000,0.13017,0.91906,0.3751,2.24494,0.0000,0.0000,0.004,-0.16778,4.0000,0.571784,0.571601,-0.000024,1,-0.000024
0.2253,move->d,none,0.0715,0.571784,0.324607,-0.531637,-0.366266,1.588125,-0.005792,1.077380,0.153995,0.571601,0.305206,-0.527386,-0.361754,1.587883,0.013073,1.078230,0.136991,0.295854,0.128001,0.397304,-2.210973,-0.219014,-2.361649,0.00000,-0.00111,0.00015,0.00144,-0.00087,-0.00453,0.00000,-0.00111,0.00015,0.00144,-0.00087,-0.00453,0.00231,0.04588,0.00553,0.07446,-0.02464,0.14746,0.548,0.9391,0.00016,0,0,0,0,-0.068,-0.039,-0.036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005563,0.001174,0.002,0.113,-0.005,-0.032482,0,0.7482,1.0000,0.13019,0.94202,0.3836,2.30498,0.0000,0.0000,0.007,-0.16778,4.0000,0.571784,0.571601,-0.000027,1,-0.000027
0.2309,move->d,none,0.0753,0.571784,0.327679,-0.532236,-0.366919,1.588124,-0.008531,1.077387,0.156319,0.571601,0.307719,-0.527962,-0.362226,1.587883,0.010926,1.078160,0.138911,0.295849,0.128035,0.397348,-2.210928,-0.218842,-2.361602,0.00002,-0.00118,0.00007,0.00128,-0.00056,-0.00466,0.00002,-0.00118,0.00007,0.00128,-0.00056,-0.00466,-0.00084,0.00564,0.00746,0.01532,-0.02615,0.00957,0.578,0.9676,0.00017,0,0,0,0,-0.090,-0.036,-0.043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005525,0.000791,0.201,0.272,0.184,-0.008477,0,0.7667,1.0000,0.13021,0.96168,0.3913,2.36282,0.0000,0.0000,0.007,-0.16778,4.0000,0.571784,0.571601,-0.000031,1,-0.000031
0.2366,move->d,none,0.0793,0.571784,0.330817,-0.532849,-0.367582,1.588124,-0.011322,1.077399,0.158686,0.571601,0.308853,-0.528189,-0.362435,1.587831,0.008936,1.078142,0.140656,0.295837,0.127800,0.397333,-2.210897,-0.219019,-2.362537,0.00004,-0.00071,0.00010,0.00160,-0.00077,-0.00282,0.00004,-0.00071,0.00010,0.00160,-0.00077,-0.00282,-0.00216,-0.04446,-0.00279,-0.02766,0.01952,-0.17567,0.346,1.0786,0.00017,0,0,0,0,-0.101,-0.027,-0.044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005775,0.001276,0.032,-0.049,0.046,0.030041,0,0.7859,1.0000,0.13023,0.98100,0.3998,2.42021,0.0000,0.0000,0.005,-0.16778,4.0000,0.571784,0.571931,-0.000035,1,-0.000035
0.2424,move->d,none,0.0833,0.571783,0.334024,-0.533476,-0.368273,1.588119,-0.014165,1.077421,0.161087,0.571931,0.311000,-0.528573,-0.362802,1.587883,0.006685,1.078125,0.142681,0.295834,0.128079,0.397295,-2.210975,-0.219128,-2.362826,0.00005,-0.00127,0.00017,0.00168,-0.00103,-0.00223,0.00005,-0.00127,0.00017,0.00168,-0.00103,-0.00223,-0.00052,0.04858,-0.00654,-0.00385,0.02250,-0.05343,0.627,1.1354,0.00018,0,0,0,0,-0.103,-0.018,-0.040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005790,0.001325,0.139,0.121,0.160,-0.028597,0,0.8052,1.0000,0.13026,1.00016,0.4086,2.48018,0.0000,0.0000,0.007,-0.16778,4.0000,0.571783,0.571931,-0.000040,1,-0.000040
0.2483,move->d,none,0.0874,0.571783,0.337294,-0.534118,-0.368974,1.588115,-0.017072,1.077450,0.163540,0.571931,0.314055,-0.529166,-0.363378,1.587848,0.004398,1.078090,0.144740,0.295845,0.128201,0.397338,-2.210980,-0.218932,-2.362460,0.00002,-0.00152,0.00009,0.00143,-0.00075,-0.00299,0.00002,-0.00152,0.00009,0.00143,-0.00075,-0.00299,0.00179,0.01953,0.00695,0.02273,-0.02187,0.05849,0.745,1.1442,0.00018,0,0,0,0,-0.094,-0.008,-0.029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005852,0.000946,0.643,0.087,0.454,-0.016137,0,0.8247,1.0000,0.13028,1.02110,0.4166,2.54025,0.0000,0.0000,0.009,-0.16778,4.0000,0.571783,0.571931,-0.000045,1,-0.000045
0.2541,move->d,none,0.0916,0.571783,0.340627,-0.534774,-0.369684,1.588110,-0.020044,1.077485,0.166049,0.571931,0.316620,-0.529620,-0.363884,1.587883,0.002548,1.078072,0.146084,0.295858,0.128319,0.397339,-2.210848,-0.219003,-2.361942,-0.00000,-0.00176,0.00009,0.00175,-0.00067,-0.00411,-0.00000,-0.00176,0.00009,0.00175,-0.00067,-0.00411,0.00261,0.02182,0.00019,-0.02587,-0.00757,0.10080,0.863,1.1845,0.00019,0,0,0,0,-0.071,0.003,-0.009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005864,0.001385,0.238,0.005,0.292,-0.013314,0,0.8443,1.0000,0.13030,1.04248,0.4245,2.60095,0.0000,0.0000,0.010,-0.16778,4.0000,0.571783,0.571931,-0.000051,1,-0.000051
0.2604,move->d,none,0.0960,0.571783,0.344026,-0.535444,-0.370403,1.588106,-0.023064,1.077529,0.168612,0.571931,0.320739,-0.530563,-0.364791,1.587848,-0.002443,1.078072,0.149173,0.295829,0.127963,0.397347,-2.209985,-0.219755,-2.362786,0.00006,-0.00105,0.00007,0.00405,-0.00056,-0.00283,0.00006,-0.00105,0.00007,0.00405,-0.00056,-0.00283,-0.00446,-0.05673,0.00160,-0.17903,-0.01012,-0.10449,0.508,1.1395,0.00019,0,0,0,0,-0.043,0.011,0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.006274,0.001369,-0.067,-0.010,-0.024,0.034556,0,0.8652,1.0000,0.13032,1.06222,0.4329,2.66172,0.0000,0.0000,0.006,-0.16778,4.0000,0.571783,0.571962,-0.000057,1,-0.000057
0.2665,move->d,none,0.1004,0.571782,0.347498,-0.536131,-0.371134,1.588100,-0.026153,1.077581,0.171220,0.571962,0.323130,-0.531034,-0.365297,1.587883,-0.004625,1.078020,0.152263,0.295823,0.127984,0.397331,-2.210805,-0.219113,-2.363356,0.00007,-0.00110,0.00011,0.00206,-0.00077,-0.00137,0.00007,-0.00110,0.00011,0.00206,-0.00077,-0.00137,-0.00088,0.00342,-0.00272,0.17279,0.01762,-0.12675,0.530,1.1972,0.00019,0,0,0,0,-0.019,0.019,0.034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.006114,0.001571,0.094,0.249,-0.031,-0.001095,0,0.8856,1.0000,0.13034,1.08458,0.4423,2.72677,0.0000,0.0000,0.007,-0.16778,4.0000,0.571782,0.571962,-0.000064,1,-0.000064
0.2723,move->d,none,0.1049,0.571782,0.351057,-0.536837,-0.371878,1.588096,-0.029341,1.077642,0.173909,0.571962,0.326778,-0.531784,-0.366118,1.587831,-0.006178,1.078020,0.153851,0.295842,0.128371,0.397429,-2.210976,-0.218463,-2.361974,0.00003,-0.00188,-0.00009,0.00096,-0.00007,-0.00409,0.00003,-0.00188,-0.00009,0.00096,-0.00007,-0.00409,0.00284,0.05995,0.01512,0.08918,-0.05339,0.20805,0.916,1.1872,0.00020,0,0,0,0,0.001,0.030,0.048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005796,0.000904,-0.018,0.149,0.099,-0.047129,0,0.9049,1.0000,0.13037,1.11565,0.4534,2.76956,0.0000,0.0000,0.011,-0.16778,4.0000,0.571782,0.571962,-0.000072,1,-0.000072
0.2780,move->d,none,0.1095,0.571781,0.354647,-0.537551,-0.372623,1.588090,-0.032544,1.077712,0.176612,0.571962,0.328139,-0.532029,-0.366414,1.587848,-0.009076,1.077968,0.156172,0.295832,0.127953,0.397362,-2.210845,-0.218931,-2.363510,0.00005,-0.00105,0.00005,0.00185,-0.00056,-0.00112,0.00005,-0.00105,0.00005,0.00185,-0.00056,-0.00112,-0.00176,-0.07831,-0.01243,-0.07858,0.04499,-0.28232,0.498,1.3131,0.00020,0,0,0,0,0.014,0.043,0.058,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005678,0.001238,-0.382,0.227,0.060,0.058285,0,0.9238,1.0000,0.13039,1.12301,0.4573,2.78968,0.0000,0.0000,0.007,-0.16778,4.0000,0.571781,0.571962,-0.000080,1,-0.000080
0.2837,move->d,none,0.1142,0.571781,0.358296,-0.538280,-0.373375,1.588085,-0.035804,1.077791,0.179364,0.571962,0.328139,-0.532029,-0.366414,1.587848,-0.009076,1.077968,0.156172,0.295832,0.127953,0.397362,-2.210845,-0.218931,-2.363510,0.00005,-0.00106,0.00005,0.00191,-0.00056,-0.00116,0.00005,-0.00106,0.00005,0.00191,-0.00056,-0.00116,-0.00176,-0.07831,-0.01243,-0.07858,0.04499,-0.28232,0.498,1.5188,0.00020,0,0,0,0,0.014,0.058,0.067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.005711,0.006893,-0.382,0.227,0.060,0.058285,0,0.9428,1.0000,0.13041,1.14219,0.4648,2.80905,0.0000,0.0000,0.007,-0.16778,4.0000,0.571781,0.571962,-0.000089,1,-0.000089
0.2900,move->d,none,0.1191,0.571781,0.361979,-0.539018,-0.374128,1.588080,-0.039119,1.077879,0.182165,0.571962,0.332363,-0.532901,-0.367305,1.587901,-0.010978,1.078003,0.157603,0.295845,0.128403,0.397427,-2.210781,-0.218567,-2.361713,0.00003,-0.00197,-0.00008,0.00156,0.00005,-0.00484,0.00003,-0.00197,-0.00008,0.00156,0.00005,-0.00484,0.00116,0.03900,0.00568,0.01851,-0.02631,0.15708,0.949,1.4858,0.00020,0,0,0,0,0.003,0.077,0.071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.006266,0.001692,-0.302,0.441,-0.206,-0.028554,0,0.9637,1.0000,0.13044,1.15789,0.4692,2.82866,0.0000,0.0000,0.011,-0.16778,4.0000,0.571781,0.571962,-0.000099,1,-0.000099
0.2960,move->d,none,0.1240,0.571780,0.365718,-0.539769,-0.374887,1.588074,-0.042489,1.077977,0.185009,0.571962,0.337704,-0.533931,-0.368387,1.587848,-0.015603,1.077968,0.161914,0.295863,0.128436,0.397465,-2.210955,-0.218258,-2.361780,-0.00001,-0.00204,-0.00015,0.00095,0.00026,-0.00468,-0.00001,-0.00204,-0.00015,0.00095,0.00026,-0.00468,0.00281,0.00484,0.00572,0.05037,-0.01554,-0.01563,0.985,1.3909,0.00020,0,0,0,0,-0.015,0.100,0.069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,,0,0,0,nan,nan,nan,0,0.006006,0.000926,-0.127,0.390,-0.096,-0.005208,0,0.9837,1.0000,0.13046,1.17611,0.4763,2.85053,0.0000,0.0000,0.011,-0.16778,4.0000,0.571780,0.571851,-0.000109,1,-0.000109
