t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
40.6091,scan,legacy_symmetric,32.3900,0.498460,-0.092832,-0.566275,-0.071745,1.644567,0.130153,1.054425,1.402169,0.498376,-0.092293,-0.563270,-0.071925,1.639545,0.129538,1.055977,1.405025,0.192951,0.080473,0.372586,3.128483,-0.549525,-3.138644,-0.02067,-0.00075,-0.03375,-0.00022,0.00122,0.00085,-0.02067,-0.00075,-0.03375,-0.00022,0.00122,0.00085,-0.01478,-0.00414,-0.02258,-0.00846,-0.00042,0.00902,0.148,0.2271,0.00004,0,0,0,0,0.375,1.121,0.159,0.2797,49.40,49.59,0.56,0.03957,358.2,1.000,0.02534,0.2000,1.000000,0.8009,0.080087,0,2.1186,0,0.007029,0.000693,0.250,1.334,0.399,0.026927,1,1.0000,1.0000,0.13230,0.28310,0.1348,0.00000,0.9846,0.0000,0.198,-0.01907,0.0000,0.498460,0.498376,,0,
40.6144,scan,legacy_symmetric,32.3950,0.498497,-0.092995,-0.566901,-0.071956,1.645622,0.130400,1.054057,1.401703,0.498376,-0.092345,-0.563654,-0.072047,1.640103,0.129800,1.055680,1.404536,0.192912,0.080462,0.372525,3.128603,-0.549356,-3.138506,-0.02064,-0.00079,-0.03371,-0.00007,0.00147,0.00055,-0.02064,-0.00079,-0.03371,-0.00007,0.00147,0.00055,-0.00740,-0.00196,-0.01152,-0.01915,-0.03207,0.03767,0.155,0.2558,0.00004,0,0,0,0,0.369,1.127,0.169,0.2805,49.44,49.62,0.56,0.03951,358.1,1.000,0.02532,0.2000,1.000000,0.7988,0.079877,0,2.1220,0,0.005262,0.000655,0.146,0.997,0.400,0.013665,1,1.0000,1.0000,0.13236,0.28213,0.1344,0.00000,0.9845,0.0000,0.198,-0.01911,0.0000,0.498497,0.498376,,0,
40.6203,scan,legacy_symmetric,32.4000,0.498534,-0.093159,-0.567526,-0.072167,1.646675,0.130646,1.053690,1.401237,0.498376,-0.092468,-0.564265,-0.072204,1.641238,0.130027,1.055366,1.404082,0.192796,0.080442,0.372319,3.128623,-0.549515,-3.138432,-0.02060,-0.00081,-0.03364,-0.00004,0.00123,0.00043,-0.02060,-0.00081,-0.03364,-0.00004,0.00123,0.00043,-0.02014,-0.00352,-0.03562,-0.00309,0.02760,0.01478,0.146,0.2512,0.00004,0,0,0,0,0.359,1.131,0.181,0.2814,49.48,49.65,0.56,0.03943,357.9,1.000,0.02530,0.2000,1.000000,0.7965,0.079654,0,2.1255,0,0.005958,0.000851,0.346,1.130,0.062,0.040849,1,1.0000,1.0000,0.13242,0.28180,0.1342,0.00000,0.9844,0.0000,0.197,-0.01915,0.0000,0.498534,0.498500,,0,
40.6270,scan,legacy_symmetric,32.4050,0.498570,-0.093323,-0.568149,-0.072377,1.647725,0.130892,1.053325,1.400774,0.498500,-0.092799,-0.565207,-0.072536,1.642843,0.130481,1.054668,1.403227,0.192665,0.080486,0.372083,3.128698,-0.549387,-3.138466,-0.02055,-0.00084,-0.03356,0.00005,0.00142,0.00042,-0.02055,-0.00084,-0.03356,0.00005,0.00142,0.00042,-0.01904,0.00638,-0.03452,-0.00919,-0.01874,0.00066,0.123,0.2196,0.00004,0,0,0,0,0.350,1.133,0.188,0.2834,49.52,49.73,0.57,0.03934,357.8,1.000,0.02527,0.2000,1.000000,0.7915,0.079155,0,2.1335,0,0.006678,0.000701,0.445,1.168,-0.162,0.039450,1,1.0000,1.0000,0.13247,0.28070,0.1337,0.00000,0.9844,0.0000,0.197,-0.01919,0.0000,0.498570,0.498500,,0,
40.6325,scan,legacy_symmetric,32.4100,0.498607,-0.093487,-0.568772,-0.072586,1.648773,0.131138,1.052959,1.400308,0.498500,-0.092991,-0.565958,-0.072710,1.644013,0.130673,1.054528,1.403105,0.192494,0.080476,0.371867,3.128400,-0.549618,-3.138472,-0.02051,-0.00086,-0.03349,-0.00033,0.00108,0.00066,-0.02051,-0.00086,-0.03349,-0.00033,0.00108,0.00066,-0.03052,-0.00169,-0.03846,0.04507,0.04123,-0.02865,0.149,0.2127,0.00004,0,0,0,0,0.344,1.136,0.186,0.2851,49.56,49.80,0.57,0.03926,357.6,1.000,0.02524,0.2000,1.000000,0.7873,0.078730,0,2.1403,0,0.005492,0.000566,0.263,1.178,0.160,0.048718,1,1.0000,1.0000,0.13253,0.28066,0.1335,0.00000,0.9843,0.0000,0.196,-0.01923,0.0000,0.498607,0.498500,,0,
40.6380,scan,legacy_symmetric,32.4150,0.498642,-0.093651,-0.569387,-0.072792,1.649812,0.131382,1.052601,1.399849,0.498500,-0.093253,-0.566673,-0.072728,1.644379,0.130882,1.054022,1.402477,0.192462,0.080418,0.371962,3.128873,-0.548736,-3.138632,-0.02045,-0.00090,-0.03345,0.00027,0.00240,0.00053,-0.02045,-0.00090,-0.03345,0.00027,0.00240,0.00053,-0.00585,-0.01076,0.01750,-0.07388,-0.16267,0.01594,0.276,0.2517,0.00004,0,0,0,0,0.339,1.139,0.182,0.2865,49.60,49.86,0.57,0.03919,357.5,1.000,0.02521,0.2000,1.000000,0.7837,0.078375,0,2.1460,0,0.005479,0.000615,0.265,1.179,0.162,-0.011994,1,1.0000,1.0000,0.13259,0.27779,0.1324,0.00000,0.9842,0.0000,0.196,-0.01927,0.0000,0.498642,0.498500,,0,
40.6434,scan,legacy_symmetric,32.4200,0.498677,-0.093817,-0.570006,-0.072999,1.650854,0.131628,1.052240,1.399386,0.498500,-0.093253,-0.566935,-0.072972,1.645619,0.131092,1.053743,1.402128,0.192377,0.080405,0.371649,3.128689,-0.549378,-3.138455,-0.02044,-0.00092,-0.03339,0.00004,0.00144,0.00041,-0.02044,-0.00092,-0.03339,0.00004,0.00144,0.00041,-0.01562,-0.00227,-0.05716,0.02846,0.11728,0.01467,0.168,0.2403,0.00004,0,0,0,0,0.332,1.143,0.179,0.2878,49.65,49.91,0.58,0.03914,357.3,1.000,0.02518,0.2000,1.000000,0.7805,0.078050,0,2.1512,0,0.005480,0.000613,0.209,1.236,0.294,0.056871,1,1.0000,1.0000,0.13265,0.27894,0.1327,0.00000,0.9842,0.0000,0.196,-0.01931,0.0000,0.498677,0.498708,,0,
40.6491,scan,legacy_symmetric,32.4250,0.498713,-0.093982,-0.570624,-0.073205,1.651894,0.131872,1.051880,1.398926,0.498708,-0.093375,-0.567616,-0.073094,1.646631,0.131388,1.053411,1.401639,0.192268,0.080611,0.371501,3.128726,-0.549320,-3.138316,-0.02041,-0.00095,-0.03334,0.00009,0.00152,0.00017,-0.02041,-0.00095,-0.03334,0.00009,0.00152,0.00017,-0.01937,0.03661,-0.02625,-0.00554,-0.01027,0.02807,0.203,0.2420,0.00004,0,0,0,0,0.326,1.149,0.181,0.2901,49.69,50.00,0.58,0.03908,357.2,1.000,0.02515,0.2000,1.000000,0.7748,0.077477,0,2.1604,0,0.005672,0.000656,0.550,1.204,0.555,0.032907,1,1.0000,1.0000,0.13271,0.27807,0.1324,0.00000,0.9841,0.0000,0.195,-0.01935,0.0000,0.498713,0.498708,,0,
40.6547,scan,legacy_symmetric,32.4300,0.498748,-0.094149,-0.571240,-0.073410,1.652930,0.132116,1.051521,1.398466,0.498708,-0.093375,-0.567616,-0.073094,1.646631,0.131388,1.053411,1.401639,0.192268,0.080611,0.371501,3.128726,-0.549320,-3.138316,-0.02037,-0.00098,-0.03327,0.00009,0.00152,0.00017,-0.02037,-0.00098,-0.03327,0.00009,0.00152,0.00017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.208,0.3015,0.00004,0,0,0,0,0.324,1.154,0.189,0.2921,49.74,50.09,0.58,0.03900,357.0,1.000,0.02512,0.2000,1.000000,0.7697,0.076973,0,2.1684,0,0.005609,0.000635,0.333,1.092,0.167,0.000000,1,1.0000,1.0000,0.13276,0.27748,0.1321,0.00000,0.9840,0.0000,0.195,-0.01939,0.0000,0.498748,0.498708,,0,
40.6603,scan,legacy_symmetric,32.4350,0.498782,-0.094315,-0.571855,-0.073614,1.653964,0.132360,1.051164,1.398007,0.498708,-0.093759,-0.569082,-0.073531,1.648917,0.131772,1.052765,1.400871,0.191999,0.080515,0.371132,3.128643,-0.549398,-3.138453,-0.02032,-0.00100,-0.03320,-0.00002,0.00141,0.00044,-0.02032,-0.00100,-0.03320,-0.00002,0.00141,0.00044,-0.04895,-0.01751,-0.06730,0.01284,0.01427,-0.03271,0.194,0.2299,0.00004,0,0,0,0,0.325,1.155,0.196,0.2946,49.79,50.19,0.59,0.03891,356.9,1.000,0.02508,0.2000,1.000000,0.7635,0.076347,0,2.1785,0,0.005563,0.000707,0.406,0.838,-0.058,0.082754,1,1.0000,1.0000,0.13282,0.27694,0.1318,0.00000,0.9840,0.0000,0.195,-0.01943,0.0000,0.498782,0.498708,,0,
40.6662,scan,legacy_symmetric,32.4400,0.498816,-0.094482,-0.572467,-0.073817,1.654994,0.132604,1.050809,1.397550,0.498708,-0.093829,-0.569239,-0.073601,1.649266,0.131912,1.052399,1.400400,0.192017,0.080476,0.371103,3.128922,-0.549200,-3.138459,-0.02027,-0.00103,-0.03313,0.00034,0.00171,0.00023,-0.02027,-0.00103,-0.03313,0.00034,0.00171,0.00023,0.00287,-0.00620,-0.00464,-0.03791,-0.03174,0.02234,0.173,0.2692,0.00003,0,0,0,0,0.328,1.151,0.196,0.2971,49.85,50.30,0.59,0.03882,356.8,1.000,0.02504,0.2000,1.000000,0.7573,0.075725,0,2.1884,0,0.005874,0.000333,0.542,1.302,0.015,0.002389,1,1.0000,1.0000,0.13288,0.27566,0.1312,0.00000,0.9839,0.0000,0.194,-0.01947,0.0000,0.498816,0.498708,,0,
40.6726,scan,legacy_symmetric,32.4450,0.498850,-0.094648,-0.573077,-0.074019,1.656022,0.132847,1.050455,1.397092,0.498708,-0.094073,-0.569955,-0.073810,1.650453,0.132209,1.051927,1.400155,0.191910,0.080450,0.370924,3.128646,-0.549138,-3.138495,-0.02023,-0.00105,-0.03307,-0.00002,0.00180,0.00050,-0.02023,-0.00105,-0.03307,-0.00002,0.00180,0.00050,-0.01756,-0.00425,-0.02941,0.03879,-0.01018,-0.02961,0.175,0.2602,0.00003,0,0,0,0,0.335,1.149,0.192,0.2994,49.91,50.39,0.60,0.03875,356.6,1.000,0.02500,0.2000,1.000000,0.7516,0.075160,0,2.1974,0,0.006435,0.000699,0.269,1.251,0.285,0.034198,1,1.0000,1.0000,0.13293,0.27501,0.1308,0.00000,0.9838,0.0000,0.194,-0.01951,0.0000,0.498850,0.498899,,0,
40.6783,scan,legacy_symmetric,32.4500,0.498883,-0.094816,-0.573686,-0.074220,1.657046,0.133090,1.050104,1.396638,0.498899,-0.094091,-0.570269,-0.073915,1.650994,0.132436,1.051648,1.399510,0.191878,0.080621,0.370851,3.128961,-0.549043,-3.138343,-0.02019,-0.00109,-0.03301,0.00039,0.00194,0.00003,-0.02019,-0.00109,-0.03301,0.00039,0.00194,0.00003,-0.00526,0.02851,-0.01214,-0.04478,-0.01599,0.05268,0.242,0.2880,0.00003,0,0,0,0,0.339,1.151,0.190,0.3016,49.96,50.48,0.60,0.03869,356.5,1.000,0.02496,0.2000,1.000000,0.7461,0.074611,0,2.2062,0,0.005695,0.000373,0.124,1.258,0.360,0.013405,1,1.0000,1.0000,0.13299,0.27402,0.1305,0.00000,0.9837,0.0000,0.193,-0.01955,0.0000,0.498883,0.498899,,0,
40.6839,scan,legacy_symmetric,32.4550,0.498916,-0.094984,-0.574293,-0.074420,1.658067,0.133332,1.049754,1.396183,0.498899,-0.094335,-0.571037,-0.074194,1.652181,0.132697,1.051264,1.399004,0.191747,0.080554,0.370669,3.128934,-0.549016,-3.138434,-0.02016,-0.00111,-0.03296,0.00035,0.00198,0.00019,-0.02016,-0.00111,-0.03296,0.00035,0.00198,0.00019,-0.02490,-0.01258,-0.03447,0.00442,-0.00515,-0.01982,0.216,0.2787,0.00003,0,0,0,0,0.337,1.155,0.191,0.3035,50.03,50.56,0.61,0.03862,356.3,1.000,0.02491,0.2000,1.000000,0.7411,0.074114,0,2.2142,0,0.005580,0.000663,0.248,1.059,0.108,0.042252,1,1.0000,1.0000,0.13305,0.27345,0.1301,0.00000,0.9837,0.0000,0.193,-0.01959,0.0000,0.498916,0.498899,,0,
40.6894,scan,legacy_symmetric,32.4600,0.498949,-0.095152,-0.574899,-0.074620,1.659087,0.133575,1.049404,1.395728,0.498899,-0.094422,-0.571735,-0.074421,1.653246,0.132854,1.051055,1.398794,0.191603,0.080533,0.370486,3.128745,-0.549128,-3.138421,-0.02013,-0.00113,-0.03290,0.00011,0.00181,0.00031,-0.02013,-0.00113,-0.03290,0.00011,0.00181,0.00031,-0.02628,-0.00396,-0.03367,0.02963,0.02075,-0.01565,0.222,0.2762,0.00003,0,0,0,0,0.333,1.156,0.191,0.3054,50.09,50.63,0.61,0.03855,356.2,1.000,0.02486,0.2000,1.000000,0.7366,0.073660,0,2.2214,0,0.005568,0.000790,0.328,1.033,0.086,0.042390,1,1.0000,1.0000,0.13310,0.27313,0.1299,0.00000,0.9836,0.0000,0.193,-0.01963,0.0000,0.498949,0.498899,,0,
40.6951,scan,legacy_symmetric,32.4650,0.498981,-0.095321,-0.575505,-0.074818,1.660105,0.133817,1.049055,1.395274,0.498899,-0.094597,-0.572189,-0.074613,1.654206,0.133081,1.050706,1.398288,0.191527,0.080483,0.370312,3.128810,-0.549234,-3.138436,-0.02010,-0.00116,-0.03284,0.00019,0.00165,0.00029,-0.02010,-0.00116,-0.03284,0.00019,0.00165,0.00029,-0.01263,-0.00815,-0.02879,-0.00925,0.01744,0.00304,0.180,0.2797,0.00003,0,0,0,0,0.328,1.152,0.190,0.3069,50.15,50.69,0.61,0.03849,356.1,1.000,0.02482,0.2000,1.000000,0.7327,0.073271,0,2.2277,0,0.005680,0.000418,0.259,0.990,0.259,0.031061,1,1.0000,1.0000,0.13316,0.27280,0.1297,0.00000,0.9835,0.0000,0.192,-0.01967,0.0000,0.498981,0.498899,,0,
40.7009,scan,legacy_symmetric,32.4700,0.499013,-0.095489,-0.576111,-0.075016,1.661122,0.134059,1.048707,1.394820,0.498899,-0.094859,-0.573131,-0.074997,1.655899,0.133465,1.050077,1.397537,0.191376,0.080404,0.370033,3.128788,-0.549266,-3.138468,-0.02006,-0.00118,-0.03279,0.00017,0.00161,0.00035,-0.02006,-0.00118,-0.03279,0.00017,0.00161,0.00035,-0.02576,-0.01350,-0.04737,0.00326,0.00550,-0.00740,0.161,0.2410,0.00003,0,0,0,0,0.323,1.148,0.190,0.3085,50.21,50.76,0.62,0.03842,355.9,1.000,0.02477,0.2000,1.000000,0.7287,0.072871,0,2.2341,0,0.005779,0.000336,0.282,1.342,0.387,0.053697,1,1.0000,1.0000,0.13321,0.27231,0.1295,0.00000,0.9835,0.0000,0.192,-0.01970,0.0000,0.499013,0.499023,,0,
40.7065,scan,legacy_symmetric,32.4750,0.499045,-0.095658,-0.576716,-0.075213,1.662137,0.134302,1.048359,1.394367,0.499023,-0.094998,-0.573672,-0.075189,1.656981,0.133692,1.049746,1.397014,0.191275,0.080489,0.369833,3.128855,-0.549422,-3.138433,-0.02003,-0.00121,-0.03272,0.00025,0.00137,0.00025,-0.02003,-0.00121,-0.03272,0.00025,0.00137,0.00025,-0.01806,0.01534,-0.03608,-0.01034,0.02809,0.01262,0.143,0.2373,0.00003,0,0,0,0,0.318,1.147,0.193,0.3103,50.27,50.83,0.62,0.03835,355.8,1.000,0.02472,0.2000,1.000000,0.7242,0.072416,0,2.2413,0,0.005569,0.000337,0.386,1.249,-0.000,0.040375,1,1.0000,1.0000,0.13327,0.27203,0.1293,0.00000,0.9834,0.0000,0.192,-0.01974,0.0000,0.499045,0.499023,,0,
40.7127,scan,legacy_symmetric,32.4800,0.499076,-0.095828,-0.577318,-0.075409,1.663148,0.134543,1.048013,1.393917,0.499023,-0.095068,-0.574039,-0.075294,1.657557,0.133849,1.049327,1.396560,0.191257,0.080454,0.369777,3.129064,-0.549183,-3.138432,-0.01999,-0.00124,-0.03267,0.00052,0.00173,0.00008,-0.01999,-0.00124,-0.03267,0.00052,0.00173,0.00008,-0.00354,-0.00661,-0.01060,-0.03359,-0.04547,0.02079,0.137,0.2624,0.00003,0,0,0,0,0.316,1.150,0.191,0.3125,50.33,50.92,0.62,0.03828,355.6,1.000,0.02466,0.2000,1.000000,0.7188,0.071877,0,2.2500,0,0.006257,0.001328,0.372,1.250,-0.056,0.010818,1,1.0000,1.0000,0.13333,0.27080,0.1288,0.00000,0.9833,0.0000,0.191,-0.01978,0.0000,0.499076,0.499023,,0,
40.7184,scan,legacy_symmetric,32.4850,0.499107,-0.095998,-0.577920,-0.075604,1.664158,0.134785,1.047668,1.393466,0.499023,-0.095312,-0.574580,-0.075468,1.658586,0.134163,1.049048,1.396229,0.191152,0.080436,0.369588,3.128864,-0.549326,-3.138402,-0.01997,-0.00126,-0.03262,0.00026,0.00152,0.00019,-0.01997,-0.00126,-0.03262,0.00026,0.00152,0.00019,-0.01670,-0.00296,-0.03014,0.02716,0.02287,-0.01174,0.114,0.2613,0.00003,0,0,0,0,0.316,1.155,0.185,0.3143,50.40,50.99,0.63,0.03823,355.5,1.000,0.02461,0.2000,1.000000,0.7142,0.071418,0,2.2573,0,0.005640,0.000694,0.285,1.136,0.143,0.034386,1,1.0000,1.0000,0.13338,0.27074,0.1287,0.00000,0.9832,0.0000,0.191,-0.01982,0.0000,0.499107,0.499023,,0,
40.7239,scan,legacy_symmetric,32.4900,0.499138,-0.096169,-0.578523,-0.075799,1.665168,0.135027,1.047322,1.393015,0.499023,-0.095435,-0.575156,-0.075643,1.659599,0.134268,1.048856,1.395722,0.191025,0.080382,0.369394,3.129050,-0.549536,-3.138443,-0.01995,-0.00129,-0.03259,0.00050,0.00120,0.00011,-0.01995,-0.00129,-0.03259,0.00050,0.00120,0.00011,-0.02283,-0.00959,-0.03487,-0.02855,0.03769,0.00999,0.109,0.2612,0.00003,0,0,0,0,0.317,1.159,0.177,0.3159,50.46,51.05,0.63,0.03819,355.4,1.000,0.02455,0.2000,1.000000,0.7102,0.071019,0,2.2637,0,0.005574,0.000723,0.495,1.179,0.247,0.041551,1,1.0000,1.0000,0.13344,0.27077,0.1287,0.00000,0.9832,0.0000,0.191,-0.01985,0.0000,0.499138,0.499203,,0,
40.7296,scan,legacy_symmetric,32.4950,0.499168,-0.096339,-0.579126,-0.075994,1.666177,0.135270,1.046976,1.392565,0.499203,-0.095644,-0.575697,-0.075835,1.660628,0.134478,1.048541,1.395234,0.190924,0.080509,0.369208,3.129107,-0.549660,-3.138498,-0.01994,-0.00132,-0.03255,0.00057,0.00102,0.00015,-0.01994,-0.00132,-0.03255,0.00057,0.00102,0.00015,-0.01773,0.02226,-0.03274,-0.00852,0.02178,-0.00445,0.149,0.2601,0.00003,0,0,0,0,0.320,1.163,0.174,0.3176,50.53,51.12,0.64,0.03816,355.2,1.000,0.02450,0.2000,1.000000,0.7061,0.070612,0,2.2702,0,0.005679,0.000706,0.399,1.164,0.355,0.037423,1,1.0000,1.0000,0.13349,0.27070,0.1286,0.00000,0.9831,0.0000,0.191,-0.01989,0.0000,0.499168,0.499203,,0,
40.7354,scan,legacy_symmetric,32.5000,0.499198,-0.096510,-0.579730,-0.076187,1.667186,0.135512,1.046630,1.392114,0.499203,-0.095801,-0.576098,-0.076027,1.661396,0.134652,1.048350,1.394954,0.190841,0.080470,0.369063,3.129009,-0.549791,-3.138537,-0.01992,-0.00134,-0.03252,0.00045,0.00082,0.00028,-0.01992,-0.00134,-0.03252,0.00045,0.00082,0.00028,-0.01455,-0.00673,-0.02535,0.01457,0.02286,-0.01572,0.112,0.2739,0.00003,0,0,0,0,0.326,1.165,0.175,0.3189,50.59,51.17,0.64,0.03812,355.1,1.000,0.02444,0.2000,1.000000,0.7028,0.070279,0,2.2755,0,0.005738,0.000732,0.318,1.154,0.203,0.029135,1,1.0000,1.0000,0.13354,0.27062,0.1285,0.00000,0.9830,0.0000,0.191,-0.01993,0.0000,0.499198,0.499203,,0,
40.7411,scan,legacy_symmetric,32.5050,0.499228,-0.096682,-0.580333,-0.076380,1.668193,0.135755,1.046285,1.391663,0.499203,-0.096150,-0.577111,-0.076306,1.663159,0.135001,1.047774,1.394204,0.190665,0.080396,0.368766,3.129074,-0.549884,-3.138619,-0.01990,-0.00137,-0.03247,0.00053,0.00068,0.00035,-0.01990,-0.00137,-0.03247,0.00053,0.00068,0.00035,-0.03061,-0.01285,-0.05180,-0.00965,0.01614,-0.00832,0.068,0.2307,0.00003,0,0,0,0,0.331,1.170,0.179,0.3202,50.65,51.21,0.64,0.03806,354.9,1.000,0.02438,0.2000,1.000000,0.6996,0.069958,0,2.2807,0,0.005722,0.000695,0.404,1.475,0.354,0.060016,1,1.0000,1.0000,0.13360,0.27034,0.1283,0.00000,0.9829,0.0000,0.190,-0.01996,0.0000,0.499228,0.499203,,0,
40.7466,scan,legacy_symmetric,32.5100,0.499257,-0.096853,-0.580936,-0.076573,1.669199,0.135999,1.045939,1.391213,0.499203,-0.096325,-0.577721,-0.076515,1.664259,0.135193,1.047512,1.393733,0.190540,0.080348,0.368562,3.129107,-0.550060,-3.138647,-0.01987,-0.00139,-0.03241,0.00058,0.00042,0.00037,-0.01987,-0.00139,-0.03241,0.00058,0.00042,0.00037,-0.02254,-0.00865,-0.03674,-0.00519,0.03171,-0.00193,0.064,0.2254,0.00003,0,0,0,0,0.337,1.178,0.184,0.3214,50.72,51.26,0.64,0.03800,354.8,1.000,0.02433,0.2000,1.000000,0.6965,0.069654,0,2.2855,0,0.005493,0.000639,0.435,1.245,0.079,0.043006,1,1.0000,1.0000,0.13365,0.27016,0.1282,0.00000,0.9829,0.0000,0.190,-0.02000,0.0000,0.499257,0.499335,,0,
40.7527,scan,legacy_symmetric,32.5150,0.499285,-0.097025,-0.581535,-0.076764,1.670201,0.136241,1.045597,1.390766,0.499335,-0.096517,-0.578350,-0.076672,1.664939,0.135490,1.047198,1.393261,0.190461,0.080451,0.368509,3.129155,-0.549740,-3.138633,-0.01982,-0.00142,-0.03235,0.00064,0.00090,0.00031,-0.01982,-0.00142,-0.03235,0.00064,0.00090,0.00031,-0.01329,0.01727,-0.00881,-0.00667,-0.05381,0.00643,0.144,0.2441,0.00003,0,0,0,0,0.343,1.187,0.186,0.3230,50.78,51.32,0.65,0.03792,354.7,1.000,0.02427,0.2000,1.000000,0.6926,0.069257,0,2.2919,0,0.006105,0.000830,0.270,1.033,-0.047,0.014641,1,1.0000,1.0000,0.13371,0.26873,0.1276,0.00000,0.9828,0.0000,0.190,-0.02004,0.0000,0.499285,0.499335,,0,
40.7583,scan,legacy_symmetric,32.5200,0.499314,-0.097197,-0.582136,-0.076954,1.671203,0.136483,1.045253,1.390317,0.499335,-0.096656,-0.578926,-0.076864,1.666231,0.135699,1.046866,1.392790,0.190338,0.080420,0.368245,3.129148,-0.550070,-3.138586,-0.01980,-0.00145,-0.03229,0.00063,0.00040,0.00025,-0.01980,-0.00145,-0.03229,0.00063,0.00040,0.00025,-0.02140,-0.00544,-0.04603,0.00084,0.05748,0.00763,0.089,0.2275,0.00003,0,0,0,0,0.348,1.191,0.182,0.3244,50.84,51.37,0.65,0.03786,354.5,1.000,0.02421,0.2000,1.000000,0.6890,0.068897,0,2.2977,0,0.005622,0.000674,0.393,1.115,0.051,0.050366,1,1.0000,1.0000,0.13376,0.26898,0.1276,0.00000,0.9827,0.0000,0.189,-0.02007,0.0000,0.499314,0.499335,,0,
40.7639,scan,legacy_symmetric,32.5250,0.499342,-0.097370,-0.582736,-0.077144,1.672203,0.136726,1.044911,1.389870,0.499335,-0.096796,-0.579327,-0.077021,1.666894,0.135839,1.046674,1.392528,0.190264,0.080383,0.368134,3.129109,-0.550104,-3.138639,-0.01977,-0.00147,-0.03225,0.00058,0.00035,0.00035,-0.01977,-0.00147,-0.03225,0.00058,0.00035,0.00035,-0.01332,-0.00649,-0.02000,0.00596,0.00615,-0.01304,0.073,0.2469,0.00003,0,0,0,0,0.352,1.193,0.175,0.3256,50.90,51.42,0.65,0.03781,354.4,1.000,0.02415,0.2000,1.000000,0.6861,0.068607,0,2.3023,0,0.005618,0.000739,0.426,1.291,0.182,0.023939,1,1.0000,1.0000,0.13382,0.26855,0.1274,0.00000,0.9826,0.0000,0.189,-0.02011,0.0000,0.499342,0.499335,,0,
40.7695,scan,legacy_symmetric,32.5300,0.499369,-0.097543,-0.583335,-0.077332,1.673200,0.136967,1.044570,1.389425,0.499335,-0.096953,-0.579798,-0.077161,1.667662,0.136136,1.046307,1.391935,0.190208,0.080354,0.368030,3.129261,-0.549976,-3.138571,-0.01975,-0.00150,-0.03222,0.00077,0.00054,0.00013,-0.01975,-0.00150,-0.03222,0.00077,0.00054,0.00013,-0.00982,-0.00521,-0.01831,-0.02265,-0.02262,0.02581,0.070,0.2601,0.00003,0,0,0,0,0.356,1.196,0.170,0.3268,50.96,51.46,0.65,0.03777,354.3,1.000,0.02409,0.2000,1.000000,0.6829,0.068288,0,2.3074,0,0.005625,0.000663,0.295,1.377,0.352,0.020683,1,1.0000,1.0000,0.13387,0.26775,0.1271,0.00000,0.9825,0.0000,0.189,-0.02014,0.0000,0.499369,0.499375,,0,
40.7753,scan,legacy_symmetric,32.5350,0.499397,-0.097716,-0.583933,-0.077520,1.674197,0.137209,1.044229,1.388979,0.499375,-0.097145,-0.580514,-0.077405,1.668884,0.136380,1.045976,1.391464,0.190072,0.080349,0.367816,3.129214,-0.550089,-3.138585,-0.01972,-0.00153,-0.03217,0.00071,0.00037,0.00019,-0.01972,-0.00153,-0.03217,0.00071,0.00037,0.00019,-0.02342,-0.00077,-0.03686,0.00690,0.01949,-0.00674,0.067,0.2473,0.00003,0,0,0,0,0.359,1.204,0.171,0.3281,51.02,51.51,0.66,0.03772,354.1,1.000,0.02402,0.2000,1.000000,0.6797,0.067967,0,2.3125,0,0.005771,0.000641,0.294,1.377,0.352,0.043657,1,1.0000,1.0000,0.13392,0.26758,0.1270,0.00000,0.9825,0.0000,0.189,-0.02018,0.0001,0.499397,0.499375,,0,
